$ Get data for 692:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:46 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA692           Pigtail Peak
WA692       0212  18     24.00
WA692       0212  19     22.00
WA692       0212  20     31.00
WA692       0212  21     34.00
WA692       0212  22     33.00
WA692       0212  23     27.00
WA692       0212  24     34.00
WA692       0212  25     25.00
WA692       0212  26     26.00
WA692       0212  27     32.00
WA692       0212  28     25.00
WA692       0212  29     23.00
WA692       0312   1     27.00
WA692       0312   2     30.00
WA692       0312   3     33.00
WA692       0312   4     37.00
WA692       0312   5     33.00
WA692       0312   6     25.00
WA692       0312   7     41.00
WA692       0312   8     54.00
WA692       0312   9     44.00
WA692       0312  10     34.00
WA692       0312  11     29.00
WA692       0312  12     31.00
WA692       0312  13     26.00
WA692       0312  14     32.00
WA692       0312  15     36.00
WA692       0312  16     31.00
WA692       0312  17     26.00
WA692       0312  18     31.00
WA692       0312  19     30.00
WA692       0312  20     29.00
WA692       0312  21     26.00
WA692       0312  22     32.00
WA692       0312  23     32.00
WA692       0312  24     37.00
WA692       0312  25     41.00
WA692       0312  26     31.00
WA692       0312  27     33.00
WA692       0312  28     31.00
WA692       0312  29     34.00
WA692       0312  30     33.00
WA692       0312  31     34.00
WA692       0412   1     29.00
WA692       0412   2     39.00
WA692       0412   3     36.00
WA692       0412   4     32.00
WA692       0412   5     31.00
WA692       0412   6     30.00
WA692       0412   7     32.00
WA692       0412   8     38.00
WA692       0412   9     48.00
WA692       0412  10     50.00
WA692       0412  11     42.00
WA692       0412  12     38.00
WA692       0412  13     43.00
WA692       0412  14     43.00
WA692       0412  15     44.00
WA692       0412  16     36.00
WA692       0412  17     35.00
WA692       0412  18     38.00
WA692       0412  19     41.00
WA692       0412  20     39.00
WA692       0412  21     54.00
WA692       0412  22     64.00
WA692       0412  23     63.00
WA692       0412  24     47.00
WA692       0412  25     44.00
WA692       0412  26     37.00
WA692       0412  27     33.00
WA692       0412  28     44.00
WA692       0412  29     47.00
WA692       0412  30     35.00
WA692       0512   1     34.00
WA692       0512   2     34.00
WA692       0512   3     35.00
WA692       0512   4     32.00
WA692       0512   5     33.00
WA692       0512   6     49.00
WA692       0512   7     55.00
WA692       0512   8     56.00
WA692       0512   9     36.00
WA692       0512  10     40.00
WA692       0512  11     49.00
WA692       0512  12     56.00
WA692       0512  13     65.00
WA692       0512  14     69.00
WA692       0512  15     62.00
WA692       0512  16     50.00
WA692       0512  17     45.00
WA692       0512  18     44.00
WA692       0512  19     50.00
WA692       0512  20     44.00
WA692       0512  21     44.00
WA692       0512  22     36.00
WA692       0512  23     36.00
WA692       0512  24     40.00
WA692       0512  25     44.00
WA692       0512  26     49.00
WA692       0512  27     47.00
WA692       0512  28     44.00
WA692       0512  29     45.00
WA692       0512  30     50.00
WA692       0512  31     46.00
WA692       0612   1     50.00
WA692       0612   2     43.00
WA692       0612   3     42.00
WA692       0612   4     44.00
WA692       0612   5     36.00
WA692       0612   6     38.00
WA692       0612   7     42.00
WA692       0612   8     39.00
WA692       0612   9     34.00
WA692       0612  10     47.00
WA692       0612  11     58.00
WA692       0612  12     49.00
WA692       0612  13     41.00
WA692       0612  14     50.00
WA692       0612  15     56.00
WA692       0612  16     56.00
WA692       0612  17     45.00
WA692       0612  18     37.00
WA692       0612  19     43.00
WA692       0612  20     53.00
WA692       0612  21     63.00
WA692       0612  22     52.00
WA692       0612  23     44.00
WA692       0612  24     47.00
WA692       0612  25     53.00
WA692       0612  26     37.00
WA692       0612  27     57.00
WA692       0612  28     60.00
WA692       0612  29     56.00
WA692       0612  30     57.00
WA692       0712   1     50.00
WA692       0712   2     54.00
WA692       0712   3     40.00
WA692       0712   4     53.00
WA692       0712   5     60.00
WA692       0712   6     68.00
WA692       0712   7     71.00
WA692       0712   8     73.00
WA692       0712   9     73.00
WA692       0712  10     67.00
WA692       0712  11     69.00
WA692       0712  12     67.00
WA692       0712  13     64.00
WA692       0712  14     66.00
WA692       0712  15     53.00
WA692       0712  16     60.00
WA692       0712  17     67.00
WA692       0712  18     64.00
WA692       0712  19     72.00
WA692       0712  20     54.00
WA692       0712  21     60.00
WA692       0712  22     56.00
WA692       0712  23     50.00
WA692       0712  24     66.00
WA692       0712  25     69.00
WA692       0712  26     69.00
WA692       0712  27     58.00
WA692       0712  28     60.00
WA692       0712  29     63.00
WA692       0712  30     58.00
WA692       0712  31     61.00
WA692       0812   1     63.00
WA692       0812   2     60.00
WA692       0812   3     67.00
WA692       0812   4     72.00
WA692       0812   5     78.00
WA692       0812   6     74.00
WA692       0812   7     74.00
WA692       0812   8     61.00
WA692       0812   9     67.00
WA692       0812  10     65.00
WA692       0812  11     72.00
WA692       0812  12     75.00
WA692       0812  13     72.00
WA692       0812  14     81.00
WA692       0812  15     67.00
WA692       0812  16     72.00
WA692       0812  17     77.00
WA692       0812  18     74.00
WA692       0812  19     69.00
WA692       0812  20     64.00
WA692       0812  21     61.00
WA692       0812  22     56.00
WA692       0812  23     49.00
WA692       0812  24     58.00
WA692       0812  25     61.00
WA692       0812  26     66.00
WA692       0812  27     55.00
WA692       0812  28     53.00
WA692       0812  29     48.00
WA692       0812  30     60.00
WA692       0812  31     57.00
WA692       0912   1     55.00
WA692       0912   2     56.00
WA692       0912   3     59.00
WA692       0912   4     63.00
WA692       0912   5     64.00
WA692       0912   6     60.00
WA692       0912   7     66.00
WA692       0912   8     69.00
WA692       0912   9     53.00
WA692       0912  10     42.00
WA692       0912  11     52.00
WA692       0912  12     54.00
WA692       0912  13     64.00
WA692       0912  14     70.00
WA692       0912  15     62.00
WA692       0912  16     63.00
WA692       0912  17     67.00
WA692       0912  18     70.00
WA692       0912  19     72.00
WA692       0912  20     74.00
WA692       0912  21     70.00
WA692       0912  22     61.00
WA692       0912  23     58.00
WA692       0912  24     63.00
WA692       0912  25     54.00
WA692       0912  26     62.00
WA692       0912  27     63.00
WA692       0912  28     62.00
WA692       0912  29     56.00
WA692       0912  30     62.00
WA692       1012   1     66.00
WA692       1012   2     51.00
WA692       1012   3     42.00
WA692       1012   4     43.00
WA692       1012   5     42.00
WA692       1012   6     47.00
WA692       1012   7     58.00
WA692       1012   8     60.00
WA692       1012   9     60.00
WA692       1012  10     56.00
WA692       1012  11     59.00
WA692       1012  12     47.00
WA692       1012  13     45.00
WA692       1012  14     46.00
WA692       1012  15     48.00
WA692       1012  16     45.00
WA692       1012  17     43.00
WA692       1012  18     60.00
WA692       1012  19     46.00
WA692       1012  20     32.00
WA692       1012  21     32.00
WA692       1012  22     29.00
WA692       1012  23     32.00
WA692       1012  24     32.00
WA692       1012  25     33.00
WA692       1012  26     35.00
WA692       1012  27     44.00
WA692       1012  28     44.00
WA692       1012  29     44.00
WA692       1012  30     44.00
WA692       1012  31     46.00
WA692       1112   1     39.00
WA692       1112   2     42.00
WA692       1112   3     42.00
WA692       1112   4     49.00
WA692       1112   5     48.00
WA692       1112   6     56.00
WA692       1112   7     33.00
WA692       1112   8     28.00
WA692       1112   9     28.00
WA692       1112  10     24.00
WA692       1112  11     33.00
WA692       1112  12     34.00
WA692       1112  13     38.00
WA692       1112  14     34.00
WA692       1112  15     32.00
WA692       1112  16     36.00
WA692       1112  17     36.00
WA692       1112  18     34.00
WA692       1112  19     38.00
WA692       1112  20     34.00
WA692       1112  21     30.00
WA692       1112  22     32.00
WA692       1112  23     38.00
WA692       1112  24     34.00
WA692       1112  25     31.00
WA692       1112  26     34.00
WA692       1112  27     44.00
WA692       1112  28     40.00
WA692       1112  29     36.00
WA692       1112  30     36.00
WA692       1212   1     34.00
WA692       1212   2     31.00
WA692       1212   3     33.00
WA692       1212   4     38.00
WA692       1212   5     28.00
WA692       1212   6     26.00
WA692       1212   7     28.00
WA692       1212   8     24.00
WA692       1212   9     34.00
WA692       1212  10     34.00
WA692       1212  11   -999.00
WA692       1212  12     28.00
WA692       1212  13     31.00
WA692       1212  14     27.00
WA692       1212  15     25.00
WA692       1212  16     29.00
WA692       1212  17     29.00
WA692       1212  18     20.00
WA692       1212  19     29.00
WA692       1212  20     28.00
WA692       1212  21     27.00
WA692       1212  22     28.00
WA692       1212  23     24.00
WA692       1212  24     26.00
WA692       1212  25     21.00
WA692       1212  26     31.00
WA692       1212  27     28.00
WA692       1212  28     32.00
WA692       1212  29     27.00
WA692       1212  30     33.00
WA692       1212  31     26.00
WA692       0113   1     31.00
WA692       0113   2     32.00
WA692       0113   3     32.00
WA692       0113   4     33.00
WA692       0113   5     32.00
WA692       0113   6     30.00
WA692       0113   7     33.00
WA692       0113   8     35.00
WA692       0113   9     33.00
WA692       0113  10     22.00
WA692       0113  11     21.00
WA692       0113  12     21.00
WA692       0113  13     25.00
WA692       0113  14     37.00
WA692       0113  15     49.00
WA692       0113  16     50.00
WA692       0113  17     50.00
WA692       0113  18     46.00
WA692       0113  19     52.00
WA692       0113  20     53.00
WA692       0113  21     53.00
WA692       0113  22     48.00
WA692       0113  23     44.00
WA692       0113  24     38.00
WA692       0113  25     34.00
WA692       0113  26     27.00
WA692       0113  27     24.00
WA692       0113  28     26.00
WA692       0113  29     30.00
WA692       0113  30     33.00
WA692       0113  31     32.00
WA692       0213   1     42.00
WA692       0213   2     45.00
WA692       0213   3     37.00
WA692       0213   4     39.00
WA692       0213   5     33.00
WA692       0213   6     30.00
WA692       0213   7     27.00
WA692       0213   8     30.00
WA692       0213   9     30.00
WA692       0213  10     42.00
WA692       0213  11     36.00
WA692       0213  12     32.00
WA692       0213  13     30.00
WA692       0213  14     34.00
WA692       0213  15     46.00
WA692       0213  16     35.00
WA692       0213  17     24.00
WA692       0213  18     26.00
WA692       0213  19     30.00
WA692       0213  20     24.00
WA692       0213  21     25.00
WA692       0213  22     28.00
WA692       0213  23     25.00
WA692       0213  24     29.00
WA692       0213  25     27.00
WA692       0213  26     33.00
WA692       0213  27     34.00
WA692       0213  28     36.00
WA692       0313   1     38.00
WA692       0313   2     42.00
WA692       0313   3     27.00
WA692       0313   4     30.00
WA692       0313   5     25.00
WA692       0313   6     31.00
WA692       0313   7     31.00
WA692       0313   8     34.00
WA692       0313   9     39.00
WA692       0313  10     33.00
WA692       0313  11     35.00
WA692       0313  12     35.00
WA692       0313  13     43.00
WA692       0313  14     46.00
WA692       0313  15     37.00
WA692       0313  16     33.00
WA692       0313  17     24.00
WA692       0313  18     28.00
WA692       0313  19     33.00
WA692       0313  20     35.00
WA692       0313  21     25.00
WA692       0313  22     29.00
WA692       0313  23     29.00
WA692       0313  24     29.00
WA692       0313  25     38.00
WA692       0313  26     41.00
WA692       0313  27     38.00
WA692       0313  28     41.00
WA692       0313  29     45.00
WA692       0313  30     53.00
WA692       0313  31     54.00
WA692       0413   1     51.00
WA692       0413   2     41.00
WA692       0413   3     49.00
WA692       0413   4     44.00
WA692       0413   5     36.00
WA692       0413   6     34.00
WA692       0413   7     32.00
WA692       0413   8     34.00
WA692       0413   9     40.00
WA692       0413  10     39.00
WA692       0413  11     33.00
WA692       0413  12     38.00
WA692       0413  13     25.00
WA692       0413  14     32.00
WA692       0413  15     32.00
WA692       0413  16     32.00
WA692       0413  17     39.00
WA692       0413  18     37.00
WA692       0413  19     36.00
WA692       0413  20     35.00
WA692       0413  21     33.00
WA692       0413  22     39.00
WA692       0413  23     44.00
WA692       0413  24     50.00
WA692       0413  25     52.00
WA692       0413  26     55.00
WA692       0413  27     46.00
WA692       0413  28     36.00
WA692       0413  29     32.00
WA692       0413  30     31.00
WA692       0513   1     48.00
WA692       0513   2     57.00
WA692       0513   3     58.00
WA692       0513   4     52.00
WA692       0513   5     54.00
WA692       0513   6     64.00
WA692       0513   7     61.00
WA692       0513   8     62.00
WA692       0513   9     65.00
WA692       0513  10     67.00
WA692       0513  11     65.00
WA692       0513  12     53.00
WA692       0513  13     44.00
WA692       0513  14     43.00
WA692       0513  15     44.00
WA692       0513  16     48.00
WA692       0513  17     39.00
WA692       0513  18     38.00
WA692       0513  19     43.00
WA692       0513  20     56.00
WA692       0513  21     42.00
WA692       0513  22     34.00
WA692       0513  23     39.00
WA692       0513  24     38.00
WA692       0513  25     42.00
WA692       0513  26     46.00
WA692       0513  27     41.00
WA692       0513  28     42.00
WA692       0513  29     41.00
WA692       0513  30     41.00
WA692       0513  31     47.00
WA692       0613   1     53.00
WA692       0613   2     47.00
WA692       0613   3     54.00
WA692       0613   4     62.00
WA692       0613   5     62.00
WA692       0613   6     64.00
WA692       0613   7     51.00
WA692       0613   8     57.00
WA692       0613   9     52.00
WA692       0613  10     53.00
WA692       0613  11     40.00
WA692       0613  12     43.00
WA692       0613  13     44.00
WA692       0613  14     50.00
WA692       0613  15     60.00
WA692       0613  16     61.00
WA692       0613  17     55.00
WA692       0613  18     51.00
WA692       0613  19     42.00
WA692       0613  20     38.00
WA692       0613  21     47.00
WA692       0613  22     57.00
WA692       0613  23     47.00
WA692       0613  24     47.00
WA692       0613  25     47.00
WA692       0613  26     51.00
WA692       0613  27     55.00
WA692       0613  28     70.00
WA692       0613  29     66.00
WA692       0613  30     72.00
WA692       0713   1     78.00
WA692       0713   2     75.00
WA692       0713   3     66.00
WA692       0713   4     56.00
WA692       0713   5     54.00
WA692       0713   6     65.00
WA692       0713   7     64.00
WA692       0713   8     64.00
WA692       0713   9     72.00
WA692       0713  10   -999.00
WA692       0713  11     56.00
WA692       0713  12     51.00
WA692       0713  13     61.00
WA692       0713  14     65.00
WA692       0713  15     68.00
WA692       0713  16     71.00
WA692       0713  17     66.00
WA692       0713  18     70.00
WA692       0713  19     73.00
WA692       0713  20     71.00
WA692       0713  21     68.00
WA692       0713  22     68.00
WA692       0713  23     75.00
WA692       0713  24     71.00
WA692       0713  25     71.00
WA692       0713  26     71.00
WA692       0713  27     62.00
WA692       0713  28     59.00
WA692       0713  29     63.00
WA692       0713  30     65.00
WA692       0713  31     65.00
WA692       0813   1     62.00
WA692       0813   2     50.00
WA692       0813   3     62.00
WA692       0813   4     65.00
WA692       0813   5     69.00
WA692       0813   6     70.00
WA692       0813   7     69.00
WA692       0813   8     68.00
WA692       0813   9     72.00
WA692       0813  10     66.00
WA692       0813  11     58.00
WA692       0813  12     62.00
WA692       0813  13     68.00
WA692       0813  14     67.00
WA692       0813  15     65.00
WA692       0813  16     65.00
WA692       0813  17     60.00
WA692       0813  18     64.00
WA692       0813  19     60.00
WA692       0813  20     62.00
WA692       0813  21     68.00
WA692       0813  22     68.00
WA692       0813  23     60.00
WA692       0813  24     57.00
WA692       0813  25     55.00
WA692       0813  26     53.00
WA692       0813  27     61.00
WA692       0813  28     63.00
WA692       0813  29     53.00
WA692       0813  30     57.00
WA692       0813  31     67.00
WA692       0913   1     71.00
WA692       0913   2     63.00
WA692       0913   3     60.00
WA692       0913   4     66.00
WA692       0913   5     60.00
WA692       0913   6     48.00
WA692       0913   7     55.00
WA692       0913   8     63.00
WA692       0913   9     66.00
WA692       0913  10     65.00
WA692       0913  11     69.00
WA692       0913  12     75.00
WA692       0913  13     70.00
WA692       0913  14     70.00
WA692       0913  15     68.00
WA692       0913  16     47.00
WA692       0913  17   -999.00
WA692       0913  18     46.00
WA692       0913  19     55.00
WA692       0913  20     60.00
WA692       0913  21     48.00
WA692       0913  22     40.00
WA692       0913  23     39.00
WA692       0913  24     39.00
WA692       0913  25     39.00
WA692       0913  26     42.00
WA692       0913  27     40.00
WA692       0913  28     45.00
WA692       0913  29     40.00
WA692       0913  30     34.00
WA692       1013   1     34.00
WA692       1013   2     37.00
WA692       1013   3     41.00
WA692       1013   4     49.00
WA692       1013   5     59.00
WA692       1013   6     59.00
WA692       1013   7     43.00
WA692       1013   8     33.00
WA692       1013   9     43.00
WA692       1013  10     41.00
WA692       1013  11     40.00
WA692       1013  12     36.00
WA692       1013  13     44.00
WA692       1013  14     49.00
WA692       1013  15     49.00
WA692       1013  16     47.00
WA692       1013  17     53.00
WA692       1013  18     56.00
WA692       1013  19     59.00
WA692       1013  20     61.00
WA692       1013  21     57.00
WA692       1013  22     60.00
WA692       1013  23     54.00
WA692       1013  24     58.00
WA692       1013  25     57.00
WA692       1013  26     53.00
WA692       1013  27     41.00
WA692       1013  28     33.00
WA692       1013  29     43.00
WA692       1013  30     40.00
WA692       1013  31     39.00
WA692       1113   1     47.00
WA692       1113   2     40.00
WA692       1113   3     26.00
WA692       1113   4     31.00
WA692       1113   5     35.00
WA692       1113   6     38.00
WA692       1113   7     39.00
WA692       1113   8     32.00
WA692       1113   9     34.00
WA692       1113  10     43.00
WA692       1113  11     40.00
WA692       1113  12     42.00
WA692       1113  13     37.00
WA692       1113  14     33.00
WA692       1113  15     30.00
WA692       1113  16     29.00
WA692       1113  17     33.00
WA692       1113  18     36.00
WA692       1113  19     36.00
WA692       1113  20     25.00
WA692       1113  21     32.00
WA692       1113  22     33.00
WA692       1113  23     46.00
WA692       1113  24     58.00
WA692       1113  25     51.00
WA692       1113  26     45.00
WA692       1113  27     41.00
WA692       1113  28     48.00
WA692       1113  29     38.00
WA692       1113  30     36.00
WA692       1213   1     37.00
WA692       1213   2     30.00
WA692       1213   3     19.00
WA692       1213   4     18.00
WA692       1213   5     21.00
WA692       1213   6      4.00
WA692       1213   7   -999.00
WA692       1213   8     22.00
WA692       1213   9     21.00
WA692       1213  10     28.00
WA692       1213  11     36.00
WA692       1213  12     33.00
WA692       1213  13     34.00
WA692       1213  14     35.00
WA692       1213  15     36.00
WA692       1213  16     43.00
WA692       1213  17     42.00
WA692       1213  18     33.00
WA692       1213  19     26.00
WA692       1213  20     31.00
WA692       1213  21     31.00
WA692       1213  22     34.00
WA692       1213  23     34.00
WA692       1213  24     34.00
WA692       1213  25     35.00
WA692       1213  26     39.00
WA692       1213  27     42.00
WA692       1213  28     38.00
WA692       1213  29     42.00
WA692       1213  30     43.00
WA692       1213  31     33.00
WA692       0114   1     42.00
WA692       0114   2     41.00
WA692       0114   3     30.00
WA692       0114   4     34.00
WA692       0114   5     34.00
WA692       0114   6     44.00
WA692       0114   7     38.00
WA692       0114   8     33.00
WA692       0114   9     30.00
WA692       0114  10     37.00
WA692       0114  11     37.00
WA692       0114  12     32.00
WA692       0114  13     33.00
WA692       0114  14     34.00
WA692       0114  15     40.00
WA692       0114  16     52.00
WA692       0114  17     60.00
WA692       0114  18     51.00
WA692       0114  19     46.00
WA692       0114  20     43.00
WA692       0114  21     50.00
WA692       0114  22     41.00
WA692       0114  23     33.00
WA692       0114  24     56.00
WA692       0114  25     49.00
WA692       0114  26     53.00
WA692       0114  27     40.00
WA692       0114  28     42.00
WA692       0114  29     38.00
WA692       0114  30     28.00
WA692       0114  31     29.00
WA692       0214   1     26.00
WA692       0214   2     30.00
WA692       0214   3     22.00
WA692       0214   4     10.00
WA692       0214   5      2.00
WA692       0214   6     -2.00
WA692       0214   7     33.00
WA692       0214   8     12.00
WA692       0214   9     29.00
WA692       0214  10     34.00
WA692       0214  11     34.00
WA692       0214  12     35.00
WA692       0214  13     34.00
WA692       0214  14     33.00
WA692       0214  15     34.00
WA692       0214  16     30.00
WA692       0214  17     30.00
WA692       0214  18     32.00
WA692       0214  19     24.00
WA692       0214  20     28.00
WA692       0214  21     30.00
WA692       0214  22     28.00
WA692       0214  23     33.00
WA692       0214  24     36.00
WA692       0214  25     36.00
WA692       0214  26     34.00
WA692       0214  27     36.00
WA692       0214  28     33.00
WA692       0314   1     31.00
WA692       0314   2     34.00
WA692       0314   3     35.00
WA692       0314   4     36.00
WA692       0314   5     40.00
WA692       0314   6     35.00
WA692       0314   7     36.00
WA692       0314   8     43.00
WA692       0314   9     38.00
WA692       0314  10     33.00
WA692       0314  11     41.00
WA692       0314  12     49.00
WA692       0314  13     46.00
WA692       0314  14     34.00
WA692       0314  15     43.00
WA692       0314  16     38.00
WA692       0314  17     25.00
WA692       0314  18     34.00
WA692       0314  19     32.00
WA692       0314  20     29.00
WA692       0314  21     32.00
WA692       0314  22     39.00
WA692       0314  23     41.00
WA692       0314  24     49.00
WA692       0314  25     38.00
WA692       0314  26     36.00
WA692       0314  27     33.00
WA692       0314  28     36.00
WA692       0314  29     34.00
WA692       0314  30     32.00
WA692       0314  31     33.00
WA692       0414   1     41.00
WA692       0414   2     37.00
WA692       0414   3     39.00
WA692       0414   4     33.00
WA692       0414   5     36.00
WA692       0414   6     39.00
WA692       0414   7     55.00
WA692       0414   8     52.00
WA692       0414   9     39.00
WA692       0414  10     46.00
WA692       0414  11     46.00
WA692       0414  12     45.00
WA692       0414  13     44.00
WA692       0414  14     52.00
WA692       0414  15     38.00
WA692       0414  16     39.00
WA692       0414  17     38.00
WA692       0414  18     33.00
WA692       0414  19     42.00
WA692       0414  20     42.00
WA692       0414  21     50.00
WA692       0414  22     34.00
WA692       0414  23     35.00
WA692       0414  24     36.00
WA692       0414  25     38.00
WA692       0414  26     35.00
WA692       0414  27     32.00
WA692       0414  28     40.00
WA692       0414  29     43.00
WA692       0414  30     53.00
WA692       0514   1     67.00
WA692       0514   2     58.00
WA692       0514   3     40.00
WA692       0514   4     37.00
WA692       0514   5     39.00
WA692       0514   6     41.00
WA692       0514   7     47.00
WA692       0514   8     42.00
WA692       0514   9     34.00
WA692       0514  10     39.00
WA692       0514  11     51.00
WA692       0514  12     49.00
WA692       0514  13     61.00
WA692       0514  14     65.00
WA692       0514  15     67.00
WA692       0514  16     52.00
WA692       0514  17     47.00
WA692       0514  18     45.00
WA692       0514  19     48.00
WA692       0514  20     54.00
WA692       0514  21     56.00
WA692       0514  22     62.00
WA692       0514  23     50.00
WA692       0514  24     47.00
WA692       0514  25     49.00
WA692       0514  26     40.00
WA692       0514  27     45.00
WA692       0514  28     40.00
WA692       0514  29     44.00
WA692       0514  30     58.00
WA692       0514  31     55.00
WA692       0614   1     56.00
WA692       0614   2     61.00
WA692       0614   3     53.00
WA692       0614   4     56.00
WA692       0614   5     55.00
WA692       0614   6     58.00
WA692       0614   7     56.00
WA692       0614   8     58.00
WA692       0614   9     53.00
WA692       0614  10     49.00
WA692       0614  11     58.00
WA692       0614  12     53.00
WA692       0614  13     39.00
WA692       0614  14     40.00
WA692       0614  15     41.00
WA692       0614  16     39.00
WA692       0614  17     42.00
WA692       0614  18   -999.00
WA692       0614  19     58.00
WA692       0614  20   -999.00
WA692       0614  21   -999.00
WA692       0614  22     67.00
WA692       0614  23     67.00
WA692       0614  24     54.00
WA692       0614  25     58.00
WA692       0614  26     52.00
WA692       0614  27     65.00
WA692       0614  28     60.00
WA692       0614  29     45.00
WA692       0614  30     66.00
WA692       0714   1     67.00
WA692       0714   2     69.00
WA692       0714   3     60.00
WA692       0714   4   -999.00
WA692       0714   5     67.00
WA692       0714   6     68.00
WA692       0714   7     71.00
WA692       0714   8     72.00
WA692       0714   9   -999.00
WA692       0714  10   -999.00
WA692       0714  11   -999.00
WA692       0714  12   -999.00
WA692       0714  13   -999.00
WA692       0714  14   -999.00
WA692       0714  15   -999.00
WA692       0714  16   -999.00
WA692       0714  17   -999.00
WA692       0714  18   -999.00
WA692       0714  19   -999.00
WA692       0714  20   -999.00
WA692       0714  21   -999.00
WA692       0714  22   -999.00
WA692       0714  23   -999.00
WA692       0714  24   -999.00
WA692       0714  25   -999.00
WA692       0714  26   -999.00
WA692       0714  27   -999.00
WA692       0714  28   -999.00
WA692       0714  29   -999.00
WA692       0714  30   -999.00
WA692       0714  31   -999.00
WA692       0814   1   -999.00
WA692       0814   2   -999.00
WA692       0814   3   -999.00
WA692       0814   4   -999.00
WA692       0814   5   -999.00
WA692       0814   6   -999.00
WA692       0814   7   -999.00
WA692       0814   8   -999.00
WA692       0814   9   -999.00
WA692       0814  10   -999.00
WA692       0814  11   -999.00
WA692       0814  12   -999.00
WA692       0814  13   -999.00
WA692       0814  14   -999.00
WA692       0814  15   -999.00
WA692       0814  16   -999.00
WA692       0814  17   -999.00
WA692       0814  18   -999.00
WA692       0814  19   -999.00
WA692       0814  20   -999.00
WA692       0814  21   -999.00
WA692       0814  22   -999.00
WA692       0814  23     60.00
WA692       0814  24     59.00
WA692       0814  25     63.00
WA692       0814  26     68.00
WA692       0814  27     67.00
WA692       0814  28     61.00
WA692       0814  29     54.00
WA692       0814  30     51.00
WA692       0814  31     48.00
WA692       0914   1     54.00
WA692       0914   2     52.00
WA692       0914   3     46.00
WA692       0914   4     56.00
WA692       0914   5     58.00
WA692       0914   6     64.00
WA692       0914   7     67.00
WA692       0914   8     57.00
WA692       0914   9     52.00
WA692       0914  10     57.00
WA692       0914  11     45.00
WA692       0914  12     55.00
WA692       0914  13     57.00
WA692       0914  14   -999.00
WA692       0914  15   -999.00
WA692       0914  16   -999.00
WA692       0914  17   -999.00
WA692       0914  18   -999.00
WA692       0914  19   -999.00
WA692       0914  20   -999.00
WA692       0914  21   -999.00
WA692       0914  22   -999.00
WA692       0914  23   -999.00
WA692       0914  24   -999.00
WA692       0914  25   -999.00
WA692       0914  26   -999.00
WA692       0914  27   -999.00
WA692       0914  28   -999.00
WA692       0914  29   -999.00
WA692       0914  30   -999.00
WA692       1014   1   -999.00
WA692       1014   2   -999.00
WA692       1014   3   -999.00
WA692       1014   4   -999.00
WA692       1014   5   -999.00
WA692       1014   6   -999.00
WA692       1014   7   -999.00
WA692       1014   8   -999.00
WA692       1014   9   -999.00
WA692       1014  10   -999.00
WA692       1014  11   -999.00
WA692       1014  12   -999.00
WA692       1014  13   -999.00
WA692       1014  14   -999.00
WA692       1014  15   -999.00
WA692       1014  16   -999.00
WA692       1014  17   -999.00
WA692       1014  18   -999.00
WA692       1014  19   -999.00
WA692       1014  20   -999.00
WA692       1014  21     39.00
WA692       1014  22     43.00
WA692       1014  23     37.00
WA692       1014  24     36.00
WA692       1014  25     42.00
WA692       1014  26     33.00
WA692       1014  27     38.00
WA692       1014  28     44.00
WA692       1014  29     43.00
WA692       1014  30     44.00
WA692       1014  31     39.00
WA692       1114   1     33.00
WA692       1114   2     37.00
WA692       1114   3     41.00
WA692       1114   4     42.00
WA692       1114   5     51.00
WA692       1114   6     51.00
WA692       1114   7     45.00
WA692       1114   8     56.00
WA692       1114   9     46.00
WA692       1114  10     35.00
WA692       1114  11     22.00
WA692       1114  12     11.00
WA692       1114  13     13.00
WA692       1114  14     24.00
WA692       1114  15     19.00
WA692       1114  16     32.00
WA692       1114  17     41.00
WA692       1114  18     49.00
WA692       1114  19     44.00
WA692       1114  20     36.00
WA692       1114  21     39.00
WA692       1114  22     31.00
WA692       1114  23     30.00
WA692       1114  24     38.00
WA692       1114  25     42.00
WA692       1114  26     42.00
WA692       1114  27     40.00
WA692       1114  28     38.00
WA692       1114  29     23.00
WA692       1114  30     17.00
WA692       1214   1     32.00
WA692       1214   2     28.00
WA692       1214   3     32.00
WA692       1214   4     37.00
WA692       1214   5     40.00
WA692       1214   6     36.00
WA692       1214   7     37.00
WA692       1214   8     41.00
WA692       1214   9     44.00
WA692       1214  10     45.00
WA692       1214  11     38.00
WA692       1214  12     33.00
WA692       1214  13     32.00
WA692       1214  14     28.00
WA692       1214  15     24.00
WA692       1214  16     31.00
WA692       1214  17     35.00
WA692       1214  18     35.00
WA692       1214  19     34.00
WA692       1214  20     40.00
WA692       1214  21     38.00
WA692       1214  22     32.00
WA692       1214  23     38.00
WA692       1214  24     32.00
WA692       1214  25     26.00
WA692       1214  26     29.00
WA692       1214  27     31.00
WA692       1214  28     27.00
WA692       1214  29     21.00
WA692       1214  30     21.00
WA692       1214  31     31.00
WA692       0115   1     43.00
WA692       0115   2     34.00
WA692       0115   3     27.00
WA692       0115   4     34.00
WA692       0115   5     38.00
WA692       0115   6     55.00
WA692       0115   7     54.00
WA692       0115   8     46.00
WA692       0115   9     43.00
WA692       0115  10     39.00
