$ Get data for 824:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:17 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA824           Touchet
WA824       0212  29     30.00
WA824       0312   1     23.00
WA824       0312   2     30.00
WA824       0312   3     36.00
WA824       0312   4     51.00
WA824       0312   5     41.00
WA824       0312   6     25.00
WA824       0312   7     46.00
WA824       0312   8     56.00
WA824       0312   9     58.00
WA824       0312  10     51.00
WA824       0312  11     37.00
WA824       0312  12     34.00
WA824       0312  13     34.00
WA824       0312  14     39.00
WA824       0312  15     39.00
WA824       0312  16     39.00
WA824       0312  17     35.00
WA824       0312  18     33.00
WA824       0312  19     34.00
WA824       0312  20     32.00
WA824       0312  21     36.00
WA824       0312  22     46.00
WA824       0312  23     39.00
WA824       0312  24     58.00
WA824       0312  25     58.00
WA824       0312  26     39.00
WA824       0312  27     39.00
WA824       0312  28     44.00
WA824       0312  29     40.00
WA824       0312  30     40.00
WA824       0312  31     50.00
WA824       0412   1     34.00
WA824       0412   2     46.00
WA824       0412   3     54.00
WA824       0412   4     36.00
WA824       0412   5     42.00
WA824       0412   6     35.00
WA824       0412   7     52.00
WA824       0412   8     63.00
WA824       0412   9     61.00
WA824       0412  10     64.00
WA824       0412  11     56.00
WA824       0412  12     48.00
WA824       0412  13     53.00
WA824       0412  14     48.00
WA824       0412  15     46.00
WA824       0412  16     39.00
WA824       0412  17     50.00
WA824       0412  18     48.00
WA824       0412  19     50.00
WA824       0412  20     48.00
WA824       0412  21     64.00
WA824       0412  22     74.00
WA824       0412  23     76.00
WA824       0412  24     64.00
WA824       0412  25     60.00
WA824       0412  26     43.00
WA824       0412  27     44.00
WA824       0412  28     45.00
WA824       0412  29     55.00
WA824       0412  30     43.00
WA824       0512   1     39.00
WA824       0512   2     47.00
WA824       0512   3     49.00
WA824       0512   4     41.00
WA824       0512   5     40.00
WA824       0512   6     53.00
WA824       0512   7     58.00
WA824       0512   8     65.00
WA824       0512   9     49.00
WA824       0512  10     45.00
WA824       0512  11     52.00
WA824       0512  12     62.00
WA824       0512  13     68.00
WA824       0512  14     74.00
WA824       0512  15     69.00
WA824       0512  16     60.00
WA824       0512  17     53.00
WA824       0512  18     50.00
WA824       0512  19     56.00
WA824       0512  20     60.00
WA824       0512  21     59.00
WA824       0512  22     42.00
WA824       0512  23     42.00
WA824       0512  24     50.00
WA824       0512  25     50.00
WA824       0512  26     48.00
WA824       0512  27     53.00
WA824       0512  28     56.00
WA824       0512  29     53.00
WA824       0512  30     58.00
WA824       0512  31     54.00
WA824       0612   1     66.00
WA824       0612   2     55.00
WA824       0612   3     55.00
WA824       0612   4     59.00
WA824       0612   5     39.00
WA824       0612   6     47.00
WA824       0612   7     51.00
WA824       0612   8     44.00
WA824       0612   9     38.00
WA824       0612  10     56.00
WA824       0612  11     65.00
WA824       0612  12     60.00
WA824       0612  13     55.00
WA824       0612  14     59.00
WA824       0612  15     59.00
WA824       0612  16     69.00
WA824       0612  17     57.00
WA824       0612  18     47.00
WA824       0612  19     51.00
WA824       0612  20     65.00
WA824       0612  21     73.00
WA824       0612  22     63.00
WA824       0612  23     64.00
WA824       0612  24     58.00
WA824       0612  25     64.00
WA824       0612  26     46.00
WA824       0612  27     62.00
WA824       0612  28     70.00
WA824       0612  29     64.00
WA824       0612  30     69.00
WA824       0712   1     62.00
WA824       0712   2     65.00
WA824       0712   3     51.00
WA824       0712   4     61.00
WA824       0712   5     65.00
WA824       0712   6     75.00
WA824       0712   7     79.00
WA824       0712   8     85.00
WA824       0712   9     83.00
WA824       0712  10     74.00
WA824       0712  11     75.00
WA824       0712  12     79.00
WA824       0712  13     72.00
WA824       0712  14     69.00
WA824       0712  15     67.00
WA824       0712  16     72.00
WA824       0712  17     74.00
WA824       0712  18     72.00
WA824       0712  19     79.00
WA824       0712  20     74.00
WA824       0712  21     68.00
WA824       0712  22     72.00
WA824       0712  23     61.00
WA824       0712  24     69.00
WA824       0712  25     73.00
WA824       0712  26     74.00
WA824       0712  27     71.00
WA824       0712  28     68.00
WA824       0712  29     72.00
WA824       0712  30     69.00
WA824       0712  31     70.00
WA824       0812   1     69.00
WA824       0812   2     64.00
WA824       0812   3     68.00
WA824       0812   4     76.00
WA824       0812   5     80.00
WA824       0812   6     80.00
WA824       0812   7     86.00
WA824       0812   8     72.00
WA824       0812   9     76.00
WA824       0812  10     72.00
WA824       0812  11     77.00
WA824       0812  12     82.00
WA824       0812  13     79.00
WA824       0812  14     75.00
WA824       0812  15     74.00
WA824       0812  16     71.00
WA824       0812  17     79.00
WA824       0812  18     82.00
WA824       0812  19     80.00
WA824       0812  20     80.00
WA824       0812  21     74.00
WA824       0812  22     68.00
WA824       0812  23     64.00
WA824       0812  24     60.00
WA824       0812  25     70.00
WA824       0812  26     79.00
WA824       0812  27     69.00
WA824       0812  28     69.00
WA824       0812  29     58.00
WA824       0812  30     68.00
WA824       0812  31     68.00
WA824       0912   1     60.00
WA824       0912   2     62.00
WA824       0912   3     67.00
WA824       0912   4     66.00
WA824       0912   5     68.00
WA824       0912   6     63.00
WA824       0912   7     70.00
WA824       0912   8     82.00
WA824       0912   9     67.00
WA824       0912  10     51.00
WA824       0912  11     53.00
WA824       0912  12     60.00
WA824       0912  13     72.00
WA824       0912  14     78.00
WA824       0912  15     71.00
WA824       0912  16     68.00
WA824       0912  17     68.00
WA824       0912  18     71.00
WA824       0912  19     75.00
WA824       0912  20     74.00
WA824       0912  21     74.00
WA824       0912  22     74.00
WA824       0912  23     63.00
WA824       0912  24     64.00
WA824       0912  25     64.00
WA824       0912  26     60.00
WA824       0912  27     66.00
WA824       0912  28     70.00
WA824       0912  29     64.00
WA824       0912  30     63.00
WA824       1012   1     68.00
WA824       1012   2     57.00
WA824       1012   3     47.00
WA824       1012   4     47.00
WA824       1012   5     50.00
WA824       1012   6     54.00
WA824       1012   7     62.00
WA824       1012   8     59.00
WA824       1012   9     60.00
WA824       1012  10     62.00
WA824       1012  11     62.00
WA824       1012  12     58.00
WA824       1012  13     47.00
WA824       1012  14     58.00
WA824       1012  15     54.00
WA824       1012  16     50.00
WA824       1012  17     47.00
WA824       1012  18     58.00
WA824       1012  19     50.00
WA824       1012  20     38.00
WA824       1012  21     43.00
WA824       1012  22     36.00
WA824       1012  23     32.00
WA824       1012  24     33.00
WA824       1012  25     32.00
WA824       1012  26     34.00
WA824       1012  27     45.00
WA824       1012  28     47.00
WA824       1012  29     47.00
WA824       1012  30     55.00
WA824       1012  31     54.00
WA824       1112   1     44.00
WA824       1112   2     46.00
WA824       1112   3     46.00
WA824       1112   4     54.00
WA824       1112   5     53.00
WA824       1112   6     62.00
WA824       1112   7     46.00
WA824       1112   8     32.00
WA824       1112   9     28.00
WA824       1112  10     24.00
WA824       1112  11     29.00
WA824       1112  12     29.00
WA824       1112  13     34.00
WA824       1112  14     35.00
WA824       1112  15     35.00
WA824       1112  16     45.00
WA824       1112  17     44.00
WA824       1112  18     37.00
WA824       1112  19     40.00
WA824       1112  20     40.00
WA824       1112  21     38.00
WA824       1112  22     35.00
WA824       1112  23     42.00
WA824       1112  24     37.00
WA824       1112  25     33.00
WA824       1112  26     36.00
WA824       1112  27     44.00
WA824       1112  28     43.00
WA824       1112  29     41.00
WA824       1112  30     41.00
WA824       1212   1     38.00
WA824       1212   2     38.00
WA824       1212   3     37.00
WA824       1212   4     39.00
WA824       1212   5     40.00
WA824       1212   6     28.00
WA824       1212   7     30.00
WA824       1212   8     23.00
WA824       1212   9     33.00
WA824       1212  10     33.00
WA824       1212  11     31.00
WA824       1212  12     30.00
WA824       1212  13     34.00
WA824       1212  14     28.00
WA824       1212  15     26.00
WA824       1212  16     30.00
WA824       1212  17     32.00
WA824       1212  18     23.00
WA824       1212  19     22.00
WA824       1212  20     29.00
WA824       1212  21     29.00
WA824       1212  22     32.00
WA824       1212  23     28.00
WA824       1212  24     24.00
WA824       1212  25     24.00
WA824       1212  26     31.00
WA824       1212  27     27.00
WA824       1212  28     30.00
WA824       1212  29     25.00
WA824       1212  30     24.00
WA824       1212  31     30.00
WA824       0113   1     34.00
WA824       0113   2     39.00
WA824       0113   3     33.00
WA824       0113   4     33.00
WA824       0113   5     32.00
WA824       0113   6     30.00
WA824       0113   7     35.00
WA824       0113   8     38.00
WA824       0113   9     38.00
WA824       0113  10     22.00
WA824       0113  11     20.00
WA824       0113  12     16.00
WA824       0113  13     24.00
WA824       0113  14     25.00
WA824       0113  15     39.00
WA824       0113  16     45.00
WA824       0113  17     49.00
WA824       0113  18     47.00
WA824       0113  19     50.00
WA824       0113  20     55.00
WA824       0113  21     49.00
WA824       0113  22     45.00
WA824       0113  23     40.00
WA824       0113  24     40.00
WA824       0113  25     37.00
WA824       0113  26     34.00
WA824       0113  27     31.00
WA824       0113  28     25.00
WA824       0113  29     30.00
WA824       0113  30     33.00
WA824       0113  31     35.00
WA824       0213   1     51.00
WA824       0213   2     48.00
WA824       0213   3     45.00
WA824       0213   4     42.00
WA824       0213   5     42.00
WA824       0213   6     36.00
WA824       0213   7     32.00
WA824       0213   8     29.00
WA824       0213   9     31.00
WA824       0213  10     36.00
WA824       0213  11     39.00
WA824       0213  12     38.00
WA824       0213  13     32.00
WA824       0213  14     35.00
WA824       0213  15     53.00
WA824       0213  16     46.00
WA824       0213  17     31.00
WA824       0213  18     32.00
WA824       0213  19     28.00
WA824       0213  20     33.00
WA824       0213  21     28.00
WA824       0213  22     31.00
WA824       0213  23     26.00
WA824       0213  24     34.00
WA824       0213  25     28.00
WA824       0213  26     37.00
WA824       0213  27     44.00
WA824       0213  28     38.00
WA824       0313   1     47.00
WA824       0313   2     49.00
WA824       0313   3     33.00
WA824       0313   4     45.00
WA824       0313   5     40.00
WA824       0313   6     46.00
WA824       0313   7     48.00
WA824       0313   8     43.00
WA824       0313   9     42.00
WA824       0313  10     46.00
WA824       0313  11     44.00
WA824       0313  12     46.00
WA824       0313  13     53.00
WA824       0313  14     56.00
WA824       0313  15     46.00
WA824       0313  16     38.00
WA824       0313  17     25.00
WA824       0313  18     30.00
WA824       0313  19     46.00
WA824       0313  20     45.00
WA824       0313  21     29.00
WA824       0313  22     27.00
WA824       0313  23     36.00
WA824       0313  24     45.00
WA824       0313  25     47.00
WA824       0313  26     48.00
WA824       0313  27     56.00
WA824       0313  28     52.00
WA824       0313  29     48.00
WA824       0313  30     58.00
WA824       0313  31     62.00
WA824       0413   1     56.00
WA824       0413   2     57.00
WA824       0413   3     54.00
WA824       0413   4     51.00
WA824       0413   5     44.00
WA824       0413   6     39.00
WA824       0413   7     37.00
WA824       0413   8     39.00
WA824       0413   9     43.00
WA824       0413  10     44.00
WA824       0413  11     41.00
WA824       0413  12     50.00
WA824       0413  13     32.00
WA824       0413  14     39.00
WA824       0413  15     38.00
WA824       0413  16     37.00
WA824       0413  17     44.00
WA824       0413  18     44.00
WA824       0413  19     37.00
WA824       0413  20     42.00
WA824       0413  21     40.00
WA824       0413  22     46.00
WA824       0413  23     49.00
WA824       0413  24     53.00
WA824       0413  25     55.00
WA824       0413  26     59.00
WA824       0413  27     55.00
WA824       0413  28     47.00
WA824       0413  29     39.00
WA824       0413  30     37.00
WA824       0513   1     50.00
WA824       0513   2     60.00
WA824       0513   3     55.00
WA824       0513   4     56.00
WA824       0513   5     65.00
WA824       0513   6     67.00
WA824       0513   7     67.00
WA824       0513   8     66.00
WA824       0513   9     69.00
WA824       0513  10     74.00
WA824       0513  11     70.00
WA824       0513  12     67.00
WA824       0513  13     61.00
WA824       0513  14     50.00
WA824       0513  15     56.00
WA824       0513  16     53.00
WA824       0513  17     51.00
WA824       0513  18     48.00
WA824       0513  19     52.00
WA824       0513  20     62.00
WA824       0513  21     63.00
WA824       0513  22     43.00
WA824       0513  23     45.00
WA824       0513  24     42.00
WA824       0513  25     52.00
WA824       0513  26     49.00
WA824       0513  27     53.00
WA824       0513  28     48.00
WA824       0513  29     45.00
WA824       0513  30     47.00
WA824       0513  31     54.00
WA824       0613   1     58.00
WA824       0613   2     50.00
WA824       0613   3     57.00
WA824       0613   4     62.00
WA824       0613   5     67.00
WA824       0613   6     70.00
WA824       0613   7     67.00
WA824       0613   8     66.00
WA824       0613   9     62.00
WA824       0613  10     61.00
WA824       0613  11     54.00
WA824       0613  12     53.00
WA824       0613  13     51.00
WA824       0613  14     60.00
WA824       0613  15     68.00
WA824       0613  16     74.00
WA824       0613  17     69.00
WA824       0613  18     53.00
WA824       0613  19     43.00
WA824       0613  20     45.00
WA824       0613  21     47.00
WA824       0613  22     59.00
WA824       0613  23     62.00
WA824       0613  24     51.00
WA824       0613  25     55.00
WA824       0613  26     60.00
WA824       0613  27     70.00
WA824       0613  28     77.00
WA824       0613  29     73.00
WA824       0613  30     81.00
WA824       0713   1     89.00
WA824       0713   2     83.00
WA824       0713   3     74.00
WA824       0713   4     69.00
WA824       0713   5     64.00
WA824       0713   6     69.00
WA824       0713   7     73.00
WA824       0713   8     69.00
WA824       0713   9     75.00
WA824       0713  10     75.00
WA824       0713  11     66.00
WA824       0713  12     64.00
WA824       0713  13     65.00
WA824       0713  14     71.00
WA824       0713  15     71.00
WA824       0713  16     83.00
WA824       0713  17     73.00
WA824       0713  18     76.00
WA824       0713  19     78.00
WA824       0713  20     78.00
WA824       0713  21     78.00
WA824       0713  22     76.00
WA824       0713  23     79.00
WA824       0713  24     80.00
WA824       0713  25     80.00
WA824       0713  26     80.00
WA824       0713  27     70.00
WA824       0713  28     69.00
WA824       0713  29     71.00
WA824       0713  30     72.00
WA824       0713  31     74.00
WA824       0813   1     60.00
WA824       0813   2     60.00
WA824       0813   3     65.00
WA824       0813   4     73.00
WA824       0813   5     74.00
WA824       0813   6     77.00
WA824       0813   7     76.00
WA824       0813   8     76.00
WA824       0813   9     78.00
WA824       0813  10     74.00
WA824       0813  11     70.00
WA824       0813  12     74.00
WA824       0813  13     76.00
WA824       0813  14     84.00
WA824       0813  15     78.00
WA824       0813  16     74.00
WA824       0813  17     72.00
WA824       0813  18     72.00
WA824       0813  19     71.00
WA824       0813  20     70.00
WA824       0813  21     77.00
WA824       0813  22     81.00
WA824       0813  23     66.00
WA824       0813  24     67.00
WA824       0813  25     72.00
WA824       0813  26     69.00
WA824       0813  27     73.00
WA824       0813  28     77.00
WA824       0813  29     74.00
WA824       0813  30     68.00
WA824       0813  31     77.00
WA824       0913   1     80.00
WA824       0913   2     68.00
WA824       0913   3     72.00
WA824       0913   4     75.00
WA824       0913   5     71.00
WA824       0913   6     58.00
WA824       0913   7     64.00
WA824       0913   8     60.00
WA824       0913   9     70.00
WA824       0913  10     74.00
WA824       0913  11     76.00
WA824       0913  12     75.00
WA824       0913  13     75.00
WA824       0913  14     80.00
WA824       0913  15     77.00
WA824       0913  16     61.00
WA824       0913  17     51.00
WA824       0913  18     49.00
WA824       0913  19     62.00
WA824       0913  20     69.00
WA824       0913  21     54.00
WA824       0913  22     54.00
WA824       0913  23     50.00
WA824       0913  24     45.00
WA824       0913  25     40.00
WA824       0913  26     47.00
WA824       0913  27     42.00
WA824       0913  28     49.00
WA824       0913  29     43.00
WA824       0913  30     43.00
WA824       1013   1     42.00
WA824       1013   2     46.00
WA824       1013   3     40.00
WA824       1013   4     49.00
WA824       1013   5     60.00
WA824       1013   6     61.00
WA824       1013   7     49.00
WA824       1013   8     34.00
WA824       1013   9     45.00
WA824       1013  10     44.00
WA824       1013  11     42.00
WA824       1013  12     38.00
WA824       1013  13     44.00
WA824       1013  14     46.00
WA824       1013  15     47.00
WA824       1013  16     47.00
WA824       1013  17     46.00
WA824       1013  18     49.00
WA824       1013  19     55.00
WA824       1013  20     54.00
WA824       1013  21     56.00
WA824       1013  22     64.00
WA824       1013  23     65.00
WA824       1013  24     61.00
WA824       1013  25     62.00
WA824       1013  26     59.00
WA824       1013  27     50.00
WA824       1013  28     42.00
WA824       1013  29     39.00
WA824       1013  30     41.00
WA824       1013  31     40.00
WA824       1113   1     50.00
WA824       1113   2     42.00
WA824       1113   3     28.00
WA824       1113   4     29.00
WA824       1113   5     36.00
WA824       1113   6     40.00
WA824       1113   7     41.00
WA824       1113   8     33.00
WA824       1113   9     39.00
WA824       1113  10     52.00
WA824       1113  11     54.00
WA824       1113  12     52.00
WA824       1113  13     40.00
WA824       1113  14     37.00
WA824       1113  15     30.00
WA824       1113  16     31.00
WA824       1113  17     32.00
WA824       1113  18     39.00
WA824       1113  19     38.00
WA824       1113  20     29.00
WA824       1113  21     35.00
WA824       1113  22     44.00
WA824       1113  23     47.00
WA824       1113  24     49.00
WA824       1113  25     52.00
WA824       1113  26     48.00
WA824       1113  27     50.00
WA824       1113  28     53.00
WA824       1113  29     43.00
WA824       1113  30     40.00
WA824       1213   1     40.00
WA824       1213   2     37.00
WA824       1213   3     19.00
WA824       1213   4     20.00
WA824       1213   5     15.00
WA824       1213   6     14.00
WA824       1213   7      8.00
WA824       1213   8     11.00
WA824       1213   9     23.00
WA824       1213  10     25.00
WA824       1213  11     28.00
WA824       1213  12     32.00
WA824       1213  13     32.00
WA824       1213  14     40.00
WA824       1213  15     42.00
WA824       1213  16     45.00
WA824       1213  17     48.00
WA824       1213  18     37.00
WA824       1213  19     23.00
WA824       1213  20     31.00
WA824       1213  21     32.00
WA824       1213  22     34.00
WA824       1213  23     37.00
WA824       1213  24     36.00
WA824       1213  25     45.00
WA824       1213  26     46.00
WA824       1213  27     46.00
WA824       1213  28     34.00
WA824       1213  29     38.00
WA824       1213  30     44.00
WA824       1213  31     37.00
WA824       0114   1     42.00
WA824       0114   2     43.00
WA824       0114   3     40.00
WA824       0114   4     26.00
WA824       0114   5     35.00
WA824       0114   6     41.00
WA824       0114   7     38.00
WA824       0114   8     34.00
WA824       0114   9     32.00
WA824       0114  10     34.00
WA824       0114  11     39.00
WA824       0114  12     34.00
WA824       0114  13     34.00
WA824       0114  14     43.00
WA824       0114  15     46.00
WA824       0114  16     55.00
WA824       0114  17     49.00
WA824       0114  18     55.00
WA824       0114  19     48.00
WA824       0114  20     49.00
WA824       0114  21     53.00
WA824       0114  22     44.00
WA824       0114  23     48.00
WA824       0114  24     52.00
WA824       0114  25     49.00
WA824       0114  26     45.00
WA824       0114  27     40.00
WA824       0114  28     42.00
WA824       0114  29     39.00
WA824       0114  30     29.00
WA824       0114  31     29.00
WA824       0214   1     30.00
WA824       0214   2     32.00
WA824       0214   3     23.00
WA824       0214   4     22.00
WA824       0214   5     12.00
WA824       0214   6     24.00
WA824       0214   7     33.00
WA824       0214   8     28.00
WA824       0214   9     30.00
WA824       0214  10     36.00
WA824       0214  11     33.00
WA824       0214  12     38.00
WA824       0214  13     38.00
WA824       0214  14     36.00
WA824       0214  15     38.00
WA824       0214  16     31.00
WA824       0214  17     34.00
WA824       0214  18     37.00
WA824       0214  19     25.00
WA824       0214  20     29.00
WA824       0214  21     28.00
WA824       0214  22     28.00
WA824       0214  23     35.00
WA824       0214  24     38.00
WA824       0214  25     42.00
WA824       0214  26     50.00
WA824       0214  27     47.00
WA824       0214  28     45.00
WA824       0314   1     33.00
WA824       0314   2     37.00
WA824       0314   3     38.00
WA824       0314   4     40.00
WA824       0314   5     42.00
WA824       0314   6     45.00
WA824       0314   7     43.00
WA824       0314   8     48.00
WA824       0314   9     43.00
WA824       0314  10     35.00
WA824       0314  11     48.00
WA824       0314  12     54.00
WA824       0314  13     48.00
WA824       0314  14     38.00
WA824       0314  15     52.00
WA824       0314  16     49.00
WA824       0314  17     32.00
WA824       0314  18     39.00
WA824       0314  19     44.00
WA824       0314  20     35.00
WA824       0314  21     37.00
WA824       0314  22     47.00
WA824       0314  23     45.00
WA824       0314  24     56.00
WA824       0314  25     50.00
WA824       0314  26     45.00
WA824       0314  27     35.00
WA824       0314  28     36.00
WA824       0314  29     46.00
WA824       0314  30     38.00
WA824       0314  31     49.00
WA824       0414   1     42.00
WA824       0414   2     42.00
WA824       0414   3     49.00
WA824       0414   4     38.00
WA824       0414   5     42.00
WA824       0414   6     46.00
WA824       0414   7     60.00
WA824       0414   8     63.00
WA824       0414   9     46.00
WA824       0414  10     55.00
WA824       0414  11     54.00
WA824       0414  12     45.00
WA824       0414  13     51.00
WA824       0414  14     59.00
WA824       0414  15     41.00
WA824       0414  16     42.00
WA824       0414  17     43.00
WA824       0414  18     45.00
WA824       0414  19     55.00
WA824       0414  20     53.00
WA824       0414  21     55.00
WA824       0414  22     42.00
WA824       0414  23     38.00
WA824       0414  24     43.00
WA824       0414  25     38.00
WA824       0414  26     42.00
WA824       0414  27     38.00
WA824       0414  28     47.00
WA824       0414  29     60.00
WA824       0414  30     68.00
WA824       0514   1     71.00
WA824       0514   2     66.00
WA824       0514   3     48.00
WA824       0514   4     48.00
WA824       0514   5     46.00
WA824       0514   6     46.00
WA824       0514   7     49.00
WA824       0514   8     56.00
WA824       0514   9     43.00
WA824       0514  10     44.00
WA824       0514  11     48.00
WA824       0514  12     60.00
WA824       0514  13     60.00
WA824       0514  14     66.00
WA824       0514  15     69.00
WA824       0514  16     62.00
WA824       0514  17     56.00
WA824       0514  18     49.00
WA824       0514  19     54.00
WA824       0514  20     57.00
WA824       0514  21     62.00
WA824       0514  22     67.00
WA824       0514  23     64.00
WA824       0514  24     58.00
WA824       0514  25     61.00
WA824       0514  26     55.00
WA824       0514  27     52.00
WA824       0514  28     48.00
WA824       0514  29     56.00
WA824       0514  30     64.00
WA824       0514  31     61.00
WA824       0614   1     65.00
WA824       0614   2     69.00
WA824       0614   3     62.00
WA824       0614   4     63.00
WA824       0614   5     58.00
WA824       0614   6     61.00
WA824       0614   7     62.00
WA824       0614   8     66.00
WA824       0614   9     62.00
WA824       0614  10     58.00
WA824       0614  11     65.00
WA824       0614  12     63.00
WA824       0614  13     43.00
WA824       0614  14     52.00
WA824       0614  15     50.00
WA824       0614  16     47.00
WA824       0614  17     39.00
WA824       0614  18     56.00
WA824       0614  19     66.00
WA824       0614  20     57.00
WA824       0614  21     59.00
WA824       0614  22     65.00
WA824       0614  23     69.00
WA824       0614  24     61.00
WA824       0614  25     62.00
WA824       0614  26     54.00
WA824       0614  27     55.00
WA824       0614  28     56.00
WA824       0614  29     56.00
WA824       0614  30     67.00
WA824       0714   1     76.00
WA824       0714   2     78.00
WA824       0714   3     71.00
WA824       0714   4     72.00
WA824       0714   5     73.00
WA824       0714   6     73.00
WA824       0714   7     75.00
WA824       0714   8     77.00
WA824       0714   9     77.00
WA824       0714  10     74.00
WA824       0714  11     77.00
WA824       0714  12     80.00
WA824       0714  13     82.00
WA824       0714  14     78.00
WA824       0714  15     76.00
WA824       0714  16     81.00
WA824       0714  17     74.00
WA824       0714  18     71.00
WA824       0714  19     72.00
WA824       0714  20     66.00
WA824       0714  21     69.00
WA824       0714  22     69.00
WA824       0714  23     71.00
WA824       0714  24     56.00
WA824       0714  25     64.00
WA824       0714  26     74.00
WA824       0714  27     81.00
WA824       0714  28     82.00
WA824       0714  29     84.00
WA824       0714  30     81.00
WA824       0714  31     80.00
WA824       0814   1     82.00
WA824       0814   2     81.00
WA824       0814   3     77.00
WA824       0814   4     80.00
WA824       0814   5     79.00
WA824       0814   6     71.00
WA824       0814   7     72.00
WA824       0814   8     68.00
WA824       0814   9     75.00
WA824       0814  10     81.00
WA824       0814  11     86.00
WA824       0814  12     81.00
WA824       0814  13     69.00
WA824       0814  14     62.00
WA824       0814  15     62.00
WA824       0814  16     68.00
WA824       0814  17     72.00
WA824       0814  18     76.00
WA824       0814  19     72.00
WA824       0814  20     63.00
WA824       0814  21     65.00
WA824       0814  22     60.00
WA824       0814  23     59.00
WA824       0814  24     62.00
WA824       0814  25     66.00
WA824       0814  26     71.00
WA824       0814  27     73.00
WA824       0814  28     68.00
WA824       0814  29     70.00
WA824       0814  30     59.00
WA824       0814  31     55.00
WA824       0914   1     61.00
WA824       0914   2     64.00
WA824       0914   3     52.00
WA824       0914   4     61.00
WA824       0914   5     67.00
WA824       0914   6     72.00
WA824       0914   7     73.00
WA824       0914   8     71.00
WA824       0914   9     56.00
WA824       0914  10     54.00
WA824       0914  11     56.00
WA824       0914  12     65.00
WA824       0914  13     64.00
WA824       0914  14     66.00
WA824       0914  15     78.00
WA824       0914  16     74.00
WA824       0914  17     76.00
WA824       0914  18     65.00
WA824       0914  19     66.00
WA824       0914  20     73.00
WA824       0914  21     76.00
WA824       0914  22     73.00
WA824       0914  23     70.00
WA824       0914  24     60.00
WA824       0914  25     60.00
WA824       0914  26     56.00
WA824       0914  27     56.00
WA824       0914  28     58.00
WA824       0914  29     59.00
WA824       0914  30     45.00
WA824       1014   1     50.00
WA824       1014   2     51.00
WA824       1014   3     59.00
WA824       1014   4     67.00
WA824       1014   5     66.00
WA824       1014   6     69.00
WA824       1014   7     70.00
WA824       1014   8     62.00
WA824       1014   9     60.00
WA824       1014  10     60.00
WA824       1014  11     49.00
WA824       1014  12     50.00
WA824       1014  13     61.00
WA824       1014  14     55.00
WA824       1014  15     50.00
WA824       1014  16     53.00
WA824       1014  17     57.00
WA824       1014  18     58.00
WA824       1014  19     63.00
WA824       1014  20     65.00
WA824       1014  21     41.00
WA824       1014  22     49.00
WA824       1014  23     48.00
WA824       1014  24     46.00
WA824       1014  25     57.00
WA824       1014  26     37.00
WA824       1014  27     42.00
WA824       1014  28     43.00
WA824       1014  29     51.00
WA824       1014  30     53.00
WA824       1014  31     52.00
WA824       1114   1     37.00
WA824       1114   2     36.00
WA824       1114   3     40.00
WA824       1114   4     43.00
WA824       1114   5     52.00
WA824       1114   6     53.00
WA824       1114   7     47.00
WA824       1114   8     55.00
WA824       1114   9     50.00
WA824       1114  10     31.00
WA824       1114  11     27.00
WA824       1114  12     30.00
WA824       1114  13     22.00
WA824       1114  14     19.00
WA824       1114  15     25.00
WA824       1114  16     38.00
WA824       1114  17     40.00
WA824       1114  18     43.00
WA824       1114  19     47.00
WA824       1114  20     39.00
WA824       1114  21     38.00
WA824       1114  22     37.00
WA824       1114  23     32.00
WA824       1114  24     38.00
WA824       1114  25     42.00
WA824       1114  26     45.00
WA824       1114  27     48.00
WA824       1114  28     42.00
WA824       1114  29     35.00
WA824       1114  30     27.00
WA824       1214   1     32.00
WA824       1214   2     38.00
WA824       1214   3     37.00
WA824       1214   4     38.00
WA824       1214   5     41.00
WA824       1214   6     40.00
WA824       1214   7     41.00
WA824       1214   8     46.00
WA824       1214   9     45.00
WA824       1214  10     46.00
WA824       1214  11     45.00
WA824       1214  12     41.00
WA824       1214  13     31.00
WA824       1214  14     33.00
WA824       1214  15     31.00
WA824       1214  16     32.00
WA824       1214  17     33.00
WA824       1214  18     35.00
WA824       1214  19     34.00
WA824       1214  20     41.00
WA824       1214  21     41.00
WA824       1214  22     33.00
WA824       1214  23     38.00
WA824       1214  24     38.00
WA824       1214  25     26.00
WA824       1214  26     27.00
WA824       1214  27     30.00
WA824       1214  28     26.00
WA824       1214  29     26.00
WA824       1214  30     18.00
WA824       1214  31     22.00
WA824       0115   1     29.00
WA824       0115   2     34.00
WA824       0115   3     30.00
WA824       0115   4     34.00
WA824       0115   5     47.00
WA824       0115   6     51.00
WA824       0115   7     54.00
WA824       0115   8     52.00
WA824       0115   9     45.00
WA824       0115  10     41.00
WA824       0115  11     38.00
WA824       0115  12     34.00
WA824       0115  13     38.00
WA824       0115  14     41.00
WA824       0115  15     36.00
WA824       0115  16     35.00
WA824       0115  17     41.00
WA824       0115  18     42.00
WA824       0115  19     31.00
WA824       0115  20     39.00
WA824       0115  21     38.00
WA824       0115  22     40.00
WA824       0115  23     47.00
WA824       0115  24     46.00
WA824       0115  25     62.00
WA824       0115  26     55.00
WA824       0115  27     54.00
WA824       0115  28     49.00
