$ Get data for 352:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:40 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA352           Blewett Pass
WA352       0212  23     36.00
WA352       0212  24     38.00
WA352       0212  25     32.00
WA352       0212  26     32.00
WA352       0212  27     36.00
WA352       0212  28     31.00
WA352       0212  29     28.00
WA352       0312   1     36.00
WA352       0312   2     38.00
WA352       0312   3     38.00
WA352       0312   4     51.00
WA352       0312   5     41.00
WA352       0312   6     37.00
WA352       0312   7     44.00
WA352       0312   8     49.00
WA352       0312   9     53.00
WA352       0312  10     45.00
WA352       0312  11     39.00
WA352       0312  12     35.00
WA352       0312  13     34.00
WA352       0312  14     33.00
WA352       0312  15     39.00
WA352       0312  16     42.00
WA352       0312  17     37.00
WA352       0312  18     38.00
WA352       0312  19     39.00
WA352       0312  20     31.00
WA352       0312  21     34.00
WA352       0312  22     38.00
WA352       0312  23     44.00
WA352       0312  24     45.00
WA352       0312  25     50.00
WA352       0312  26     48.00
WA352       0312  27     36.00
WA352       0312  28     43.00
WA352       0312  29     38.00
WA352       0312  30     37.00
WA352       0312  31     36.00
WA352       0412   1     40.00
WA352       0412   2     48.00
WA352       0412   3     44.00
WA352       0412   4     44.00
WA352       0412   5     40.00
WA352       0412   6     39.00
WA352       0412   7     41.00
WA352       0412   8     49.00
WA352       0412   9     56.00
WA352       0412  10     56.00
WA352       0412  11     56.00
WA352       0412  12     51.00
WA352       0412  13     53.00
WA352       0412  14     52.00
WA352       0412  15     54.00
WA352       0412  16     43.00
WA352       0412  17     45.00
WA352       0412  18     47.00
WA352       0412  19     47.00
WA352       0412  20     50.00
WA352       0412  21     63.00
WA352       0412  22     70.00
WA352       0412  23     74.00
WA352       0412  24     58.00
WA352       0412  25     55.00
WA352       0412  26     46.00
WA352       0412  27     48.00
WA352       0412  28     58.00
WA352       0412  29     59.00
WA352       0412  30     48.00
WA352       0512   1     48.00
WA352       0512   2     49.00
WA352       0512   3     40.00
WA352       0512   4     47.00
WA352       0512   5     50.00
WA352       0512   6     56.00
WA352       0512   7     62.00
WA352       0512   8     67.00
WA352       0512   9     45.00
WA352       0512  10     51.00
WA352       0512  11     57.00
WA352       0512  12     65.00
WA352       0512  13     72.00
WA352       0512  14     77.00
WA352       0512  15     76.00
WA352       0512  16     62.00
WA352       0512  17     59.00
WA352       0512  18     57.00
WA352       0512  19     62.00
WA352       0512  20     57.00
WA352       0512  21     52.00
WA352       0512  22     48.00
WA352       0512  23     49.00
WA352       0512  24     51.00
WA352       0512  25     57.00
WA352       0512  26     60.00
WA352       0512  27     61.00
WA352       0512  28     60.00
WA352       0512  29     54.00
WA352       0512  30     65.00
WA352       0512  31     64.00
WA352       0612   1     67.00
WA352       0612   2     60.00
WA352       0612   3     56.00
WA352       0612   4     48.00
WA352       0612   5     51.00
WA352       0612   6     53.00
WA352       0612   7     45.00
WA352       0612   8     52.00
WA352       0612   9     49.00
WA352       0612  10     65.00
WA352       0612  11     69.00
WA352       0612  12     65.00
WA352       0612  13     59.00
WA352       0612  14     61.00
WA352       0612  15     68.00
WA352       0612  16     70.00
WA352       0612  17     60.00
WA352       0612  18     57.00
WA352       0612  19     61.00
WA352       0612  20     66.00
WA352       0612  21     70.00
WA352       0612  22     62.00
WA352       0612  23     57.00
WA352       0612  24     60.00
WA352       0612  25     64.00
WA352       0612  26     46.00
WA352       0612  27     66.00
WA352       0612  28     71.00
WA352       0612  29     69.00
WA352       0612  30     71.00
WA352       0712   1     68.00
WA352       0712   2     70.00
WA352       0712   3     53.00
WA352       0712   4     64.00
WA352       0712   5     72.00
WA352       0712   6     78.00
WA352       0712   7     84.00
WA352       0712   8     85.00
WA352       0712   9     87.00
WA352       0712  10     83.00
WA352       0712  11     85.00
WA352       0712  12     82.00
WA352       0712  13     76.00
WA352       0712  14     75.00
WA352       0712  15     68.00
WA352       0712  16     74.00
WA352       0712  17     72.00
WA352       0712  18     79.00
WA352       0712  19     82.00
WA352       0712  20     67.00
WA352       0712  21     72.00
WA352       0712  22     70.00
WA352       0712  23     65.00
WA352       0712  24     75.00
WA352       0712  25     79.00
WA352       0712  26     80.00
WA352       0712  27     74.00
WA352       0712  28     75.00
WA352       0712  29     77.00
WA352       0712  30     72.00
WA352       0712  31     75.00
WA352       0812   1     75.00
WA352       0812   2     72.00
WA352       0812   3     75.00
WA352       0812   4     80.00
WA352       0812   5     87.00
WA352       0812   6     82.00
WA352       0812   7     83.00
WA352       0812   8     75.00
WA352       0812   9     76.00
WA352       0812  10     79.00
WA352       0812  11     81.00
WA352       0812  12     84.00
WA352       0812  13     85.00
WA352       0812  14     82.00
WA352       0812  15     76.00
WA352       0812  16     80.00
WA352       0812  17     84.00
WA352       0812  18     84.00
WA352       0812  19     83.00
WA352       0812  20     77.00
WA352       0812  21     75.00
WA352       0812  22     70.00
WA352       0812  23     65.00
WA352       0812  24     68.00
WA352       0812  25     69.00
WA352       0812  26     76.00
WA352       0812  27     71.00
WA352       0812  28     67.00
WA352       0812  29     64.00
WA352       0812  30     69.00
WA352       0812  31     69.00
WA352       0912   1     66.00
WA352       0912   2     69.00
WA352       0912   3     71.00
WA352       0912   4     72.00
WA352       0912   5     74.00
WA352       0912   6     68.00
WA352       0912   7     74.00
WA352       0912   8     74.00
WA352       0912   9     62.00
WA352       0912  10     54.00
WA352       0912  11     60.00
WA352       0912  12     62.00
WA352       0912  13     65.00
WA352       0912  14     79.00
WA352       0912  15     75.00
WA352       0912  16     72.00
WA352       0912  17     73.00
WA352       0912  18     80.00
WA352       0912  19     82.00
WA352       0912  20     77.00
WA352       0912  21     70.00
WA352       0912  22     63.00
WA352       0912  23     69.00
WA352       0912  24     73.00
WA352       0912  25     65.00
WA352       0912  26     66.00
WA352       0912  27     68.00
WA352       0912  28     69.00
WA352       0912  29     65.00
WA352       0912  30     68.00
WA352       1012   1     74.00
WA352       1012   2     62.00
WA352       1012   3     49.00
WA352       1012   4     50.00
WA352       1012   5     51.00
WA352       1012   6     55.00
WA352       1012   7     65.00
WA352       1012   8     64.00
WA352       1012   9     66.00
WA352       1012  10     67.00
WA352       1012  11     66.00
WA352       1012  12     57.00
WA352       1012  13     52.00
WA352       1012  14     55.00
WA352       1012  15     54.00
WA352       1012  16     49.00
WA352       1012  17     48.00
WA352       1012  18     54.00
WA352       1012  19     54.00
WA352       1012  20     39.00
WA352       1012  21     40.00
WA352       1012  22     33.00
WA352       1012  23     38.00
WA352       1012  24     35.00
WA352       1012  25     40.00
WA352       1012  26     35.00
WA352       1012  27     45.00
WA352       1012  28     53.00
WA352       1012  29     53.00
WA352       1012  30     48.00
WA352       1012  31     49.00
WA352       1112   1     47.00
WA352       1112   2     47.00
WA352       1112   3     48.00
WA352       1112   4     52.00
WA352       1112   5     53.00
WA352       1112   6     49.00
WA352       1112   7     42.00
WA352       1112   8     36.00
WA352       1112   9     32.00
WA352       1112  10     28.00
WA352       1112  11     31.00
WA352       1112  12     36.00
WA352       1112  13     41.00
WA352       1112  14     42.00
WA352       1112  15     31.00
WA352       1112  16     34.00
WA352       1112  17     38.00
WA352       1112  18     35.00
WA352       1112  19     40.00
WA352       1112  20     40.00
WA352       1112  21     34.00
WA352       1112  22     36.00
WA352       1112  23     38.00
WA352       1112  24     39.00
WA352       1112  25     36.00
WA352       1112  26     34.00
WA352       1112  27     28.00
WA352       1112  28     34.00
WA352       1112  29     37.00
WA352       1112  30     40.00
WA352       1212   1     42.00
WA352       1212   2     35.00
WA352       1212   3     39.00
WA352       1212   4     36.00
WA352       1212   5     35.00
WA352       1212   6     32.00
WA352       1212   7     32.00
WA352       1212   8     31.00
WA352       1212   9     36.00
WA352       1212  10     40.00
WA352       1212  11     36.00
WA352       1212  12     34.00
WA352       1212  13     32.00
WA352       1212  14     33.00
WA352       1212  15     26.00
WA352       1212  16     29.00
WA352       1212  17     31.00
WA352       1212  18     28.00
WA352       1212  19     29.00
WA352       1212  20     31.00
WA352       1212  21     30.00
WA352       1212  22     32.00
WA352       1212  23     30.00
WA352       1212  24     32.00
WA352       1212  25     28.00
WA352       1212  26     31.00
WA352       1212  27     33.00
WA352       1212  28     31.00
WA352       1212  29     28.00
WA352       1212  30     30.00
WA352       1212  31     21.00
WA352       0113   1     31.00
WA352       0113   2     17.00
WA352       0113   3     18.00
WA352       0113   4     33.00
WA352       0113   5     25.00
WA352       0113   6     33.00
WA352       0113   7     38.00
WA352       0113   8     38.00
WA352       0113   9     36.00
WA352       0113  10     32.00
WA352       0113  11     26.00
WA352       0113  12     26.00
WA352       0113  13     28.00
WA352       0113  14     35.00
WA352       0113  15     53.00
WA352       0113  16     50.00
WA352       0113  17     48.00
WA352       0113  18     50.00
WA352       0113  19     53.00
WA352       0113  20     49.00
WA352       0113  21     40.00
WA352       0113  22     28.00
WA352       0113  23     30.00
WA352       0113  24     38.00
WA352       0113  25     40.00
WA352       0113  26     36.00
WA352       0113  27     33.00
WA352       0113  28     33.00
WA352       0113  29     44.00
WA352       0113  30     47.00
WA352       0113  31     42.00
WA352       0213   1     46.00
WA352       0213   2     48.00
WA352       0213   3     42.00
WA352       0213   4     43.00
WA352       0213   5     42.00
WA352       0213   6     38.00
WA352       0213   7     38.00
WA352       0213   8     41.00
WA352       0213   9     42.00
WA352       0213  10     45.00
WA352       0213  11     44.00
WA352       0213  12     43.00
WA352       0213  13     45.00
WA352       0213  14     47.00
WA352       0213  15     48.00
WA352       0213  16     44.00
WA352       0213  17     40.00
WA352       0213  18     33.00
WA352       0213  19     36.00
WA352       0213  20     37.00
WA352       0213  21     37.00
WA352       0213  22     34.00
WA352       0213  23     35.00
WA352       0213  24     34.00
WA352       0213  25     33.00
WA352       0213  26     39.00
WA352       0213  27     43.00
WA352       0213  28     40.00
WA352       0313   1     50.00
WA352       0313   2     49.00
WA352       0313   3     39.00
WA352       0313   4     40.00
WA352       0313   5     32.00
WA352       0313   6     35.00
WA352       0313   7     41.00
WA352       0313   8     46.00
WA352       0313   9     51.00
WA352       0313  10     46.00
WA352       0313  11     47.00
WA352       0313  12     46.00
WA352       0313  13     49.00
WA352       0313  14     54.00
WA352       0313  15     49.00
WA352       0313  16     43.00
WA352       0313  17     36.00
WA352       0313  18     39.00
WA352       0313  19     38.00
WA352       0313  20     39.00
WA352       0313  21     35.00
WA352       0313  22     38.00
WA352       0313  23     41.00
WA352       0313  24     40.00
WA352       0313  25     43.00
WA352       0313  26     52.00
WA352       0313  27     45.00
WA352       0313  28     52.00
WA352       0313  29     55.00
WA352       0313  30     57.00
WA352       0313  31     60.00
WA352       0413   1     64.00
WA352       0413   2     58.00
WA352       0413   3     59.00
WA352       0413   4     49.00
WA352       0413   5     48.00
WA352       0413   6     43.00
WA352       0413   7     40.00
WA352       0413   8     47.00
WA352       0413   9     51.00
WA352       0413  10     46.00
WA352       0413  11     46.00
WA352       0413  12     45.00
WA352       0413  13     35.00
WA352       0413  14     39.00
WA352       0413  15     38.00
WA352       0413  16     41.00
WA352       0413  17     49.00
WA352       0413  18     52.00
WA352       0413  19     52.00
WA352       0413  20     50.00
WA352       0413  21     48.00
WA352       0413  22     51.00
WA352       0413  23     51.00
WA352       0413  24     61.00
WA352       0413  25     63.00
WA352       0413  26     68.00
WA352       0413  27     54.00
WA352       0413  28     51.00
WA352       0413  29     40.00
WA352       0413  30     45.00
WA352       0513   1     54.00
WA352       0513   2     64.00
WA352       0513   3     66.00
WA352       0513   4     64.00
WA352       0513   5     68.00
WA352       0513   6     74.00
WA352       0513   7     75.00
WA352       0513   8     77.00
WA352       0513   9     80.00
WA352       0513  10     79.00
WA352       0513  11     77.00
WA352       0513  12     64.00
WA352       0513  13     57.00
WA352       0513  14     56.00
WA352       0513  15     58.00
WA352       0513  16     58.00
WA352       0513  17     54.00
WA352       0513  18     54.00
WA352       0513  19     62.00
WA352       0513  20     64.00
WA352       0513  21     51.00
WA352       0513  22     40.00
WA352       0513  23     47.00
WA352       0513  24     49.00
WA352       0513  25     50.00
WA352       0513  26     56.00
WA352       0513  27     47.00
WA352       0513  28     55.00
WA352       0513  29     51.00
WA352       0513  30     55.00
WA352       0513  31     61.00
WA352       0613   1     66.00
WA352       0613   2     63.00
WA352       0613   3     68.00
WA352       0613   4     71.00
WA352       0613   5     73.00
WA352       0613   6     78.00
WA352       0613   7     67.00
WA352       0613   8     72.00
WA352       0613   9     64.00
WA352       0613  10     67.00
WA352       0613  11     58.00
WA352       0613  12     60.00
WA352       0613  13     60.00
WA352       0613  14     64.00
WA352       0613  15     69.00
WA352       0613  16     72.00
WA352       0613  17     71.00
WA352       0613  18     62.00
WA352       0613  19     59.00
WA352       0613  20     47.00
WA352       0613  21     54.00
WA352       0613  22     66.00
WA352       0613  23     58.00
WA352       0613  24     55.00
WA352       0613  25     56.00
WA352       0613  26     64.00
WA352       0613  27     64.00
WA352       0613  28     76.00
WA352       0613  29     72.00
WA352       0613  30     80.00
WA352       0713   1     82.00
WA352       0713   2     87.00
WA352       0713   3     77.00
WA352       0713   4     72.00
WA352       0713   5     69.00
WA352       0713   6     75.00
WA352       0713   7     76.00
WA352       0713   8     74.00
WA352       0713   9     79.00
WA352       0713  10     76.00
WA352       0713  11     69.00
WA352       0713  12     62.00
WA352       0713  13     71.00
WA352       0713  14     77.00
WA352       0713  15     73.00
WA352       0713  16     76.00
WA352       0713  17     80.00
WA352       0713  18     82.00
WA352       0713  19     85.00
WA352       0713  20     83.00
WA352       0713  21     82.00
WA352       0713  22     82.00
WA352       0713  23     86.00
WA352       0713  24     84.00
WA352       0713  25     85.00
WA352       0713  26     84.00
WA352       0713  27     77.00
WA352       0713  28     74.00
WA352       0713  29     76.00
WA352       0713  30     76.00
WA352       0713  31     72.00
WA352       0813   1     73.00
WA352       0813   2     62.00
WA352       0813   3     67.00
WA352       0813   4     75.00
WA352       0813   5     80.00
WA352       0813   6     83.00
WA352       0813   7     81.00
WA352       0813   8     78.00
WA352       0813   9     81.00
WA352       0813  10     76.00
WA352       0813  11     74.00
WA352       0813  12     75.00
WA352       0813  13     78.00
WA352       0813  14     74.00
WA352       0813  15     71.00
WA352       0813  16     76.00
WA352       0813  17     71.00
WA352       0813  18     75.00
WA352       0813  19     70.00
WA352       0813  20     74.00
WA352       0813  21     76.00
WA352       0813  22     78.00
WA352       0813  23     72.00
WA352       0813  24     71.00
WA352       0813  25     64.00
WA352       0813  26     64.00
WA352       0813  27     69.00
WA352       0813  28     73.00
WA352       0813  29     65.00
WA352       0813  30     68.00
WA352       0813  31     73.00
WA352       0913   1     79.00
WA352       0913   2     78.00
WA352       0913   3     74.00
WA352       0913   4     77.00
WA352       0913   5     70.00
WA352       0913   6     60.00
WA352       0913   7     57.00
WA352       0913   8     73.00
WA352       0913   9     78.00
WA352       0913  10     74.00
WA352       0913  11     78.00
WA352       0913  12     82.00
WA352       0913  13     83.00
WA352       0913  14     78.00
WA352       0913  15     75.00
WA352       0913  16     63.00
WA352       0913  17     57.00
WA352       0913  18     59.00
WA352       0913  19     63.00
WA352       0913  20     62.00
WA352       0913  21     61.00
WA352       0913  22     48.00
WA352       0913  23     49.00
WA352       0913  24     53.00
WA352       0913  25     57.00
WA352       0913  26     50.00
WA352       0913  27     43.00
WA352       0913  28     49.00
WA352       0913  29     46.00
WA352       0913  30     40.00
WA352       1013   1     44.00
WA352       1013   2     43.00
WA352       1013   3     51.00
WA352       1013   4     53.00
WA352       1013   5     59.00
WA352       1013   6     60.00
WA352       1013   7     48.00
WA352       1013   8     45.00
WA352       1013   9     52.00
WA352       1013  10     53.00
WA352       1013  11     47.00
WA352       1013  12     42.00
WA352       1013  13     51.00
WA352       1013  14     52.00
WA352       1013  15     54.00
WA352       1013  16     55.00
WA352       1013  17     56.00
WA352       1013  18     59.00
WA352       1013  19     61.00
WA352       1013  20     66.00
WA352       1013  21     65.00
WA352       1013  22     64.00
WA352       1013  23     62.00
WA352       1013  24     61.00
WA352       1013  25     59.00
WA352       1013  26     57.00
WA352       1013  27     47.00
WA352       1013  28     41.00
WA352       1013  29     47.00
WA352       1013  30     52.00
WA352       1013  31     53.00
WA352       1113   1     53.00
WA352       1113   2     44.00
WA352       1113   3     38.00
WA352       1113   4     38.00
WA352       1113   5     36.00
WA352       1113   6     39.00
WA352       1113   7     36.00
WA352       1113   8     39.00
WA352       1113   9     36.00
WA352       1113  10     38.00
WA352       1113  11     38.00
WA352       1113  12     42.00
WA352       1113  13     45.00
WA352       1113  14     44.00
WA352       1113  15     38.00
WA352       1113  16     35.00
WA352       1113  17     38.00
WA352       1113  18     39.00
WA352       1113  19     41.00
WA352       1113  20     33.00
WA352       1113  21     33.00
WA352       1113  22     36.00
WA352       1113  23     40.00
WA352       1113  24     40.00
WA352       1113  25     42.00
WA352       1113  26     39.00
WA352       1113  27     40.00
WA352       1113  28     43.00
WA352       1113  29     46.00
WA352       1113  30     41.00
WA352       1213   1     40.00
WA352       1213   2     32.00
WA352       1213   3     24.00
WA352       1213   4     24.00
WA352       1213   5     16.00
WA352       1213   6      9.00
WA352       1213   7     14.00
WA352       1213   8     21.00
WA352       1213   9     29.00
WA352       1213  10     31.00
WA352       1213  11     30.00
WA352       1213  12     33.00
WA352       1213  13     41.00
WA352       1213  14     44.00
WA352       1213  15     46.00
WA352       1213  16     46.00
WA352       1213  17     50.00
WA352       1213  18     39.00
WA352       1213  19     32.00
WA352       1213  20     36.00
WA352       1213  21     38.00
WA352       1213  22     44.00
WA352       1213  23     40.00
WA352       1213  24     35.00
WA352       1213  25     42.00
WA352       1213  26     47.00
WA352       1213  27     46.00
WA352       1213  28     40.00
WA352       1213  29     43.00
WA352       1213  30     43.00
WA352       1213  31     43.00
WA352       0114   1     43.00
WA352       0114   2     46.00
WA352       0114   3     34.00
WA352       0114   4     35.00
WA352       0114   5     37.00
WA352       0114   6     35.00
WA352       0114   7     35.00
WA352       0114   8     35.00
WA352       0114   9     34.00
WA352       0114  10     38.00
WA352       0114  11     38.00
WA352       0114  12     38.00
WA352       0114  13     42.00
WA352       0114  14     45.00
WA352       0114  15     51.00
WA352       0114  16     47.00
WA352       0114  17     46.00
WA352       0114  18     44.00
WA352       0114  19     46.00
WA352       0114  20     42.00
WA352       0114  21     38.00
WA352       0114  22     46.00
WA352       0114  23     41.00
WA352       0114  24     42.00
WA352       0114  25     46.00
WA352       0114  26     41.00
WA352       0114  27     33.00
WA352       0114  28     30.00
WA352       0114  29     38.00
WA352       0114  30     34.00
WA352       0114  31     34.00
WA352       0214   1     31.00
WA352       0214   2     25.00
WA352       0214   3     21.00
WA352       0214   4     16.00
WA352       0214   5      8.00
WA352       0214   6      5.00
WA352       0214   7     23.00
WA352       0214   8     19.00
WA352       0214   9     21.00
WA352       0214  10     34.00
WA352       0214  11     38.00
WA352       0214  12     40.00
WA352       0214  13     35.00
WA352       0214  14     36.00
WA352       0214  15     32.00
WA352       0214  16     33.00
WA352       0214  17     35.00
WA352       0214  18     35.00
WA352       0214  19     32.00
WA352       0214  20     33.00
WA352       0214  21     36.00
WA352       0214  22     31.00
WA352       0214  23     31.00
WA352       0214  24     28.00
WA352       0214  25     29.00
WA352       0214  26     36.00
WA352       0214  27     39.00
WA352       0214  28     42.00
WA352       0314   1     30.00
WA352       0314   2     20.00
WA352       0314   3     35.00
WA352       0314   4     40.00
WA352       0314   5     50.00
WA352       0314   6     41.00
WA352       0314   7     48.00
WA352       0314   8     45.00
WA352       0314   9     49.00
WA352       0314  10     46.00
WA352       0314  11     48.00
WA352       0314  12     50.00
WA352       0314  13     53.00
WA352       0314  14     43.00
WA352       0314  15     50.00
WA352       0314  16     47.00
WA352       0314  17     39.00
WA352       0314  18     44.00
WA352       0314  19     43.00
WA352       0314  20     40.00
WA352       0314  21     42.00
WA352       0314  22     45.00
WA352       0314  23     49.00
WA352       0314  24     52.00
WA352       0314  25     45.00
WA352       0314  26     42.00
WA352       0314  27     47.00
WA352       0314  28     37.00
WA352       0314  29     44.00
WA352       0314  30     45.00
WA352       0314  31     43.00
WA352       0414   1     49.00
WA352       0414   2     50.00
WA352       0414   3     46.00
WA352       0414   4     47.00
WA352       0414   5     47.00
WA352       0414   6     53.00
WA352       0414   7     61.00
WA352       0414   8     59.00
WA352       0414   9     50.00
WA352       0414  10     56.00
WA352       0414  11     53.00
WA352       0414  12     53.00
WA352       0414  13     54.00
WA352       0414  14     57.00
WA352       0414  15     50.00
WA352       0414  16     47.00
WA352       0414  17     45.00
WA352       0414  18     46.00
WA352       0414  19     50.00
WA352       0414  20     52.00
WA352       0414  21     58.00
WA352       0414  22     45.00
WA352       0414  23     40.00
WA352       0414  24     49.00
WA352       0414  25     46.00
WA352       0414  26     48.00
WA352       0414  27     43.00
WA352       0414  28     52.00
WA352       0414  29     57.00
WA352       0414  30     65.00
WA352       0514   1     71.00
WA352       0514   2     67.00
WA352       0514   3     52.00
WA352       0514   4     50.00
WA352       0514   5     54.00
WA352       0514   6     56.00
WA352       0514   7     62.00
WA352       0514   8     53.00
WA352       0514   9     49.00
WA352       0514  10     54.00
WA352       0514  11     57.00
WA352       0514  12     60.00
WA352       0514  13     69.00
WA352       0514  14     74.00
WA352       0514  15     76.00
WA352       0514  16     69.00
WA352       0514  17     61.00
WA352       0514  18     61.00
WA352       0514  19     61.00
WA352       0514  20     68.00
WA352       0514  21     70.00
WA352       0514  22     75.00
WA352       0514  23     62.00
WA352       0514  24     65.00
WA352       0514  25     57.00
WA352       0514  26     57.00
WA352       0514  27     60.00
WA352       0514  28     57.00
WA352       0514  29     59.00
WA352       0514  30     64.00
WA352       0514  31     69.00
WA352       0614   1     71.00
WA352       0614   2     73.00
WA352       0614   3     72.00
WA352       0614   4     70.00
WA352       0614   5     67.00
WA352       0614   6     68.00
WA352       0614   7     69.00
WA352       0614   8     70.00
WA352       0614   9     68.00
WA352       0614  10     63.00
WA352       0614  11     67.00
WA352       0614  12     68.00
WA352       0614  13     51.00
WA352       0614  14     62.00
WA352       0614  15     60.00
WA352       0614  16     50.00
WA352       0614  17     61.00
WA352       0614  18     69.00
WA352       0614  19     71.00
WA352       0614  20     60.00
WA352       0614  21     67.00
WA352       0614  22     75.00
WA352       0614  23     77.00
WA352       0614  24     69.00
WA352       0614  25     71.00
WA352       0614  26     64.00
WA352       0614  27     60.00
WA352       0614  28     62.00
WA352       0614  29     63.00
WA352       0614  30     72.00
WA352       0714   1     78.00
WA352       0714   2     80.00
WA352       0714   3     72.00
WA352       0714   4     76.00
WA352       0714   5     77.00
WA352       0714   6     78.00
WA352       0714   7     81.00
WA352       0714   8     87.00
WA352       0714   9     83.00
WA352       0714  10     83.00
WA352       0714  11     85.00
WA352       0714  12     86.00
WA352       0714  13     82.00
WA352       0714  14     83.00
WA352       0714  15     90.00
WA352       0714  16     89.00
WA352       0714  17     80.00
WA352       0714  18     79.00
WA352       0714  19     71.00
WA352       0714  20     64.00
WA352       0714  21     71.00
WA352       0714  22     61.00
WA352       0714  23     57.00
WA352       0714  24     58.00
WA352       0714  25     71.00
WA352       0714  26     76.00
WA352       0714  27     81.00
WA352       0714  28     87.00
WA352       0714  29     89.00
WA352       0714  30     87.00
WA352       0714  31     88.00
WA352       0814   1     85.00
WA352       0814   2     82.00
WA352       0814   3     84.00
WA352       0814   4     87.00
WA352       0814   5     86.00
WA352       0814   6     80.00
WA352       0814   7     78.00
WA352       0814   8     75.00
WA352       0814   9     79.00
WA352       0814  10     82.00
WA352       0814  11     86.00
WA352       0814  12     79.00
WA352       0814  13     70.00
WA352       0814  14     60.00
WA352       0814  15     62.00
WA352       0814  16     74.00
WA352       0814  17     76.00
WA352       0814  18     81.00
WA352       0814  19     76.00
WA352       0814  20     70.00
WA352       0814  21     70.00
WA352       0814  22     67.00
WA352       0814  23     68.00
WA352       0814  24     64.00
WA352       0814  25     71.00
WA352       0814  26     78.00
WA352       0814  27     80.00
WA352       0814  28     74.00
WA352       0814  29     64.00
WA352       0814  30     62.00
WA352       0814  31     59.00
WA352       0914   1     66.00
WA352       0914   2     65.00
WA352       0914   3     60.00
WA352       0914   4     66.00
WA352       0914   5     69.00
WA352       0914   6     75.00
WA352       0914   7     79.00
WA352       0914   8     69.00
WA352       0914   9     69.00
WA352       0914  10     60.00
WA352       0914  11     55.00
WA352       0914  12     61.00
WA352       0914  13     65.00
WA352       0914  14     70.00
WA352       0914  15     75.00
WA352       0914  16     77.00
WA352       0914  17     77.00
WA352       0914  18     64.00
WA352       0914  19     71.00
WA352       0914  20     71.00
WA352       0914  21     79.00
WA352       0914  22     72.00
WA352       0914  23     60.00
WA352       0914  24     53.00
WA352       0914  25     52.00
WA352       0914  26     54.00
WA352       0914  27     62.00
WA352       0914  28     65.00
WA352       0914  29     63.00
WA352       0914  30     55.00
WA352       1014   1     57.00
WA352       1014   2     57.00
WA352       1014   3     62.00
WA352       1014   4     67.00
WA352       1014   5     74.00
WA352       1014   6     76.00
WA352       1014   7     74.00
WA352       1014   8     65.00
WA352       1014   9     68.00
WA352       1014  10     68.00
WA352       1014  11     55.00
WA352       1014  12     50.00
WA352       1014  13     59.00
WA352       1014  14     52.00
WA352       1014  15     46.00
WA352       1014  16     51.00
WA352       1014  17     45.00
WA352       1014  18     59.00
WA352       1014  19     56.00
WA352       1014  20     53.00
WA352       1014  21     52.00
WA352       1014  22     46.00
WA352       1014  23     44.00
WA352       1014  24     45.00
WA352       1014  25     49.00
WA352       1014  26     43.00
WA352       1014  27     45.00
WA352       1014  28     41.00
WA352       1014  29     48.00
WA352       1014  30     45.00
WA352       1014  31     45.00
WA352       1114   1     45.00
WA352       1114   2     46.00
WA352       1114   3     45.00
WA352       1114   4     50.00
WA352       1114   5     48.00
WA352       1114   6     50.00
WA352       1114   7     49.00
WA352       1114   8     54.00
WA352       1114   9     49.00
WA352       1114  10     41.00
WA352       1114  11     30.00
WA352       1114  12     21.00
WA352       1114  13     23.00
WA352       1114  14     27.00
WA352       1114  15     27.00
WA352       1114  16     35.00
WA352       1114  17     36.00
WA352       1114  18     33.00
WA352       1114  19     31.00
WA352       1114  20     39.00
WA352       1114  21     37.00
WA352       1114  22     35.00
WA352       1114  23     35.00
WA352       1114  24     42.00
WA352       1114  25     44.00
WA352       1114  26     47.00
WA352       1114  27     46.00
WA352       1114  28     48.00
WA352       1114  29     28.00
WA352       1114  30     24.00
WA352       1214   1     26.00
WA352       1214   2     26.00
WA352       1214   3     31.00
WA352       1214   4     30.00
WA352       1214   5     32.00
WA352       1214   6     36.00
WA352       1214   7     37.00
WA352       1214   8     38.00
WA352       1214   9     42.00
WA352       1214  10     45.00
WA352       1214  11     41.00
WA352       1214  12     38.00
WA352       1214  13     41.00
WA352       1214  14     33.00
WA352       1214  15     31.00
WA352       1214  16     31.00
WA352       1214  17     32.00
WA352       1214  18     35.00
WA352       1214  19     37.00
WA352       1214  20     39.00
WA352       1214  21     40.00
WA352       1214  22     37.00
WA352       1214  23     41.00
WA352       1214  24     34.00
WA352       1214  25     36.00
WA352       1214  26     36.00
WA352       1214  27     35.00
WA352       1214  28     35.00
WA352       1214  29     26.00
WA352       1214  30     20.00
WA352       1214  31     25.00
WA352       0115   1     29.00
WA352       0115   2     38.00
WA352       0115   3     31.00
WA352       0115   4     40.00
WA352       0115   5     47.00
WA352       0115   6     52.00
WA352       0115   7     49.00
WA352       0115   8     45.00
WA352       0115   9     35.00
WA352       0115  10     37.00
WA352       0115  11     34.00
WA352       0115  12     33.00
WA352       0115  13     30.00
WA352       0115  14     27.00
WA352       0115  15     27.00
WA352       0115  16     38.00
WA352       0115  17     36.00
WA352       0115  18     39.00
WA352       0115  19     37.00
WA352       0115  20     38.00
WA352       0115  21     38.00
WA352       0115  22     38.00
