$ Get data for 734:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:34:04 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA734           Sasse Ridge
WA734       0208  11     35.00
WA734       0208  12     46.00
WA734       0208  13     34.00
WA734       0208  14     39.00
WA734       0208  15     46.00
WA734       0208  16     39.00
WA734       0208  17     42.00
WA734       0208  18     45.00
WA734       0208  19     42.00
WA734       0208  20     47.00
WA734       0208  21     38.00
WA734       0208  22     37.00
WA734       0208  23     42.00
WA734       0208  24     34.00
WA734       0208  25     42.00
WA734       0208  26     38.00
WA734       0208  27     43.00
WA734       0208  28     51.00
WA734       0208  29     48.00
WA734       0308   1     35.00
WA734       0308   2     37.00
WA734       0308   3     35.00
WA734       0308   4     39.00
WA734       0308   5     43.00
WA734       0308   6     49.00
WA734       0308   7     43.00
WA734       0308   8     46.00
WA734       0308   9     43.00
WA734       0308  10     46.00
WA734       0308  11     34.00
WA734       0308  12     45.00
WA734       0308  13     35.00
WA734       0308  14     36.00
WA734       0308  15     39.00
WA734       0308  16     36.00
WA734       0308  17     39.00
WA734       0308  18     40.00
WA734       0308  19     38.00
WA734       0308  20     36.00
WA734       0308  21     36.00
WA734       0308  22     40.00
WA734       0308  23     34.00
WA734       0308  24     36.00
WA734       0308  25     37.00
WA734       0308  26     34.00
WA734       0308  27     33.00
WA734       0308  28     27.00
WA734       0308  29     35.00
WA734       0308  30     30.00
WA734       0308  31     35.00
WA734       0408   1     40.00
WA734       0408   2     44.00
WA734       0408   3     49.00
WA734       0408   4     39.00
WA734       0408   5     39.00
WA734       0408   6     39.00
WA734       0408   7     36.00
WA734       0408   8     36.00
WA734       0408   9     45.00
WA734       0408  10     46.00
WA734       0408  11     56.00
WA734       0408  12     60.00
WA734       0408  13     61.00
WA734       0408  14     45.00
WA734       0408  15     36.00
WA734       0408  16     46.00
WA734       0408  17     48.00
WA734       0408  18     31.00
WA734       0408  19     34.00
WA734       0408  20     35.00
WA734       0408  21     38.00
WA734       0408  22     38.00
WA734       0408  23     41.00
WA734       0408  24     39.00
WA734       0408  25     44.00
WA734       0408  26     55.00
WA734       0408  27     59.00
WA734       0408  28     49.00
WA734       0408  29     44.00
WA734       0408  30     42.00
WA734       0508   1     47.00
WA734       0508   2     47.00
WA734       0508   3     50.00
WA734       0508   4     59.00
WA734       0508   5     60.00
WA734       0508   6     54.00
WA734       0508   7     50.00
WA734       0508   8     46.00
WA734       0508   9     54.00
WA734       0508  10     47.00
WA734       0508  11     44.00
WA734       0508  12     53.00
WA734       0508  13     47.00
WA734       0508  14     56.00
WA734       0508  15     73.00
WA734       0508  16     73.00
WA734       0508  17     81.00
WA734       0508  18     69.00
WA734       0508  19     68.00
WA734       0508  20     53.00
WA734       0508  21     46.00
WA734       0508  22     53.00
WA734       0508  23     46.00
WA734       0508  24     65.00
WA734       0508  25     63.00
WA734       0508  26     60.00
WA734       0508  27     63.00
WA734       0508  28     66.00
WA734       0508  29     61.00
WA734       0508  30     65.00
WA734       0508  31     64.00
WA734       0608   1     55.00
WA734       0608   2     54.00
WA734       0608   3     47.00
WA734       0608   4     52.00
WA734       0608   5     46.00
WA734       0608   6     47.00
WA734       0608   7     46.00
WA734       0608   8     60.00
WA734       0608   9     54.00
WA734       0608  10     40.00
WA734       0608  11     49.00
WA734       0608  12     64.00
WA734       0608  13     60.00
WA734       0608  14     64.00
WA734       0608  15     68.00
WA734       0608  16     72.00
WA734       0608  17     57.00
WA734       0608  18     59.00
WA734       0608  19     66.00
WA734       0608  20     77.00
WA734       0608  21     68.00
WA734       0608  22     60.00
WA734       0608  23     60.00
WA734       0608  24     65.00
WA734       0608  25     69.00
WA734       0608  26     65.00
WA734       0608  27     81.00
WA734       0608  28     86.00
WA734       0608  29     92.00
WA734       0608  30     91.00
WA734       0708   1     86.00
WA734       0708   2     83.00
WA734       0708   3     79.00
WA734       0708   4     69.00
WA734       0708   5     61.00
WA734       0708   6     65.00
WA734       0708   7     74.00
WA734       0708   8     80.00
WA734       0708   9     80.00
WA734       0708  10     66.00
WA734       0708  11     74.00
WA734       0708  12     82.00
WA734       0708  13     82.00
WA734       0708  14     80.00
WA734       0708  15     77.00
WA734       0708  16     75.00
WA734       0708  17     75.00
WA734       0708  18     70.00
WA734       0708  19     77.00
WA734       0708  20     83.00
WA734       0708  21     81.00
WA734       0708  22     70.00
WA734       0708  23     66.00
WA734       0708  24     76.00
WA734       0708  25     76.00
WA734       0708  26     73.00
WA734       0708  27     65.00
WA734       0708  28     76.00
WA734       0708  29     61.00
WA734       0708  30     59.00
WA734       0708  31     75.00
WA734       0808   1     60.00
WA734       0808   2     63.00
WA734       0808   3     75.00
WA734       0808   4     80.00
WA734       0808   5     86.00
WA734       0808   6     84.00
WA734       0808   7     85.00
WA734       0808   8     80.00
WA734       0808   9     64.00
WA734       0808  10     57.00
WA734       0808  11     71.00
WA734       0808  12     78.00
WA734       0808  13     78.00
WA734       0808  14     85.00
WA734       0808  15     90.00
WA734       0808  16     93.00
WA734       0808  17     93.00
WA734       0808  18     73.00
WA734       0808  19     65.00
WA734       0808  20     58.00
WA734       0808  21     51.00
WA734       0808  22     66.00
WA734       0808  23     76.00
WA734       0808  24     71.00
WA734       0808  25     57.00
WA734       0808  26     60.00
WA734       0808  27     50.00
WA734       0808  28     58.00
WA734       0808  29     66.00
WA734       0808  30     55.00
WA734       0808  31     55.00
WA734       0908   1     58.00
WA734       0908   2     64.00
WA734       0908   3     64.00
WA734       0908   4     67.00
WA734       0908   5     65.00
WA734       0908   6     67.00
WA734       0908   7     70.00
WA734       0908   8     72.00
WA734       0908   9     69.00
WA734       0908  10     69.00
WA734       0908  11     74.00
WA734       0908  12     72.00
WA734       0908  13     71.00
WA734       0908  14     74.00
WA734       0908  15     77.00
WA734       0908  16     80.00
WA734       0908  17     81.00
WA734       0908  18     79.00
WA734       0908  19     78.00
WA734       0908  20     58.00
WA734       0908  21     50.00
WA734       0908  22     45.00
WA734       0908  23     52.00
WA734       0908  24     58.00
WA734       0908  25     52.00
WA734       0908  26     56.00
WA734       0908  27     61.00
WA734       0908  28     69.00
WA734       0908  29     71.00
WA734       0908  30     72.00
WA734       1008   1     71.00
WA734       1008   2     61.00
WA734       1008   3     51.00
WA734       1008   4     51.00
WA734       1008   5     45.00
WA734       1008   6     45.00
WA734       1008   7     45.00
WA734       1008   8     43.00
WA734       1008   9     41.00
WA734       1008  10     46.00
WA734       1008  11     49.00
WA734       1008  12     54.00
WA734       1008  13     51.00
WA734       1008  14     45.00
WA734       1008  15     48.00
WA734       1008  16     47.00
WA734       1008  17     60.00
WA734       1008  18     51.00
WA734       1008  19     51.00
WA734       1008  20     42.00
WA734       1008  21     42.00
WA734       1008  22     49.00
WA734       1008  23     49.00
WA734       1008  24     50.00
WA734       1008  25     51.00
WA734       1008  26     48.00
WA734       1008  27     55.00
WA734       1008  28     57.00
WA734       1008  29     57.00
WA734       1008  30     54.00
WA734       1008  31     51.00
WA734       1108   1     46.00
WA734       1108   2     42.00
WA734       1108   3     35.00
WA734       1108   4     35.00
WA734       1108   5     36.00
WA734       1108   6     45.00
WA734       1108   7     45.00
WA734       1108   8     40.00
WA734       1108   9     42.00
WA734       1108  10     38.00
WA734       1108  11     41.00
WA734       1108  12     48.00
WA734       1108  13     38.00
WA734       1108  14     45.00
WA734       1108  15     57.00
WA734       1108  16     62.00
WA734       1108  17     60.00
WA734       1108  18     49.00
WA734       1108  19     40.00
WA734       1108  20     36.00
WA734       1108  21     35.00
WA734       1108  22     35.00
WA734       1108  23     36.00
WA734       1108  24     35.00
WA734       1108  25     39.00
WA734       1108  26     39.00
WA734       1108  27     39.00
WA734       1108  28     39.00
WA734       1108  29     46.00
WA734       1108  30     56.00
WA734       1208   1     53.00
WA734       1208   2     42.00
WA734       1208   3     35.00
WA734       1208   4     34.00
WA734       1208   5     53.00
WA734       1208   6     49.00
WA734       1208   7     38.00
WA734       1208   8     34.00
WA734       1208   9     36.00
WA734       1208  10     40.00
WA734       1208  11     38.00
WA734       1208  12     37.00
WA734       1208  13     27.00
WA734       1208  14     11.00
WA734       1208  15     14.00
WA734       1208  16     21.00
WA734       1208  17     23.00
WA734       1208  18     17.00
WA734       1208  19     17.00
WA734       1208  20      4.00
WA734       1208  21     11.00
WA734       1208  22     26.00
WA734       1208  23     17.00
WA734       1208  24     16.00
WA734       1208  25     29.00
WA734       1208  26     25.00
WA734       1208  27     34.00
WA734       1208  28     31.00
WA734       1208  29     27.00
WA734       1208  30     27.00
WA734       1208  31     28.00
WA734       0109   1     32.00
WA734       0109   2     27.00
WA734       0109   3     25.00
WA734       0109   4     20.00
WA734       0109   5     34.00
WA734       0109   6     39.00
WA734       0109   7     39.00
WA734       0109   8     36.00
WA734       0109   9     34.00
WA734       0109  10     33.00
WA734       0109  11     45.00
WA734       0109  12     47.00
WA734       0109  13     53.00
WA734       0109  14     52.00
WA734       0109  15     44.00
WA734       0109  16     45.00
WA734       0109  17     40.00
WA734       0109  18     37.00
WA734       0109  19     42.00
WA734       0109  20     43.00
WA734       0109  21     34.00
WA734       0109  22     44.00
WA734       0109  23     33.00
WA734       0109  24     24.00
WA734       0109  25     17.00
WA734       0109  26     23.00
WA734       0109  27     32.00
WA734       0109  28     35.00
WA734       0109  29     40.00
WA734       0109  30     51.00
WA734       0109  31     30.00
WA734       0209   1     38.00
WA734       0209   2     49.00
WA734       0209   3     46.00
WA734       0209   4     54.00
WA734       0209   5     42.00
WA734       0209   6     39.00
WA734       0209   7     41.00
WA734       0209   8     33.00
WA734       0209   9     34.00
WA734       0209  10     20.00
WA734       0209  11     30.00
WA734       0209  12     22.00
WA734       0209  13     27.00
WA734       0209  14     31.00
WA734       0209  15     27.00
WA734       0209  16     30.00
WA734       0209  17     38.00
WA734       0209  18     41.00
WA734       0209  19     45.00
WA734       0209  20     41.00
WA734       0209  21     39.00
WA734       0209  22     36.00
WA734       0209  23     33.00
WA734       0209  24     36.00
WA734       0209  25     35.00
WA734       0209  26     29.00
WA734       0209  27     32.00
WA734       0209  28     32.00
WA734       0309   1     36.00
WA734       0309   2     42.00
WA734       0309   3     42.00
WA734       0309   4     41.00
WA734       0309   5     31.00
WA734       0309   6     33.00
WA734       0309   7     29.00
WA734       0309   8     33.00
WA734       0309   9     28.00
WA734       0309  10     28.00
WA734       0309  11     27.00
WA734       0309  12     34.00
WA734       0309  13     40.00
WA734       0309  14     33.00
WA734       0309  15     32.00
WA734       0309  16     33.00
WA734       0309  17     32.00
WA734       0309  18     41.00
WA734       0309  19     41.00
WA734       0309  20     45.00
WA734       0309  21     45.00
WA734       0309  22     42.00
WA734       0309  23     35.00
WA734       0309  24     38.00
WA734       0309  25     39.00
WA734       0309  26     38.00
WA734       0309  27     45.00
WA734       0309  28     34.00
WA734       0309  29     38.00
WA734       0309  30     40.00
WA734       0309  31     40.00
WA734       0409   1     33.00
WA734       0409   2     37.00
WA734       0409   3     38.00
WA734       0409   4     44.00
WA734       0409   5     52.00
WA734       0409   6     59.00
WA734       0409   7     61.00
WA734       0409   8     49.00
WA734       0409   9     47.00
WA734       0409  10     44.00
WA734       0409  11     46.00
WA734       0409  12     37.00
WA734       0409  13     36.00
WA734       0409  14     40.00
WA734       0409  15     49.00
WA734       0409  16     55.00
WA734       0409  17     45.00
WA734       0409  18     51.00
WA734       0409  19     62.00
WA734       0409  20     68.00
WA734       0409  21     68.00
WA734       0409  22     48.00
WA734       0409  23     42.00
WA734       0409  24     48.00
WA734       0409  25     44.00
WA734       0409  26     52.00
WA734       0409  27     43.00
WA734       0409  28     45.00
WA734       0409  29     39.00
WA734       0409  30     51.00
WA734       0509   1     55.00
WA734       0509   2     47.00
WA734       0509   3     52.00
WA734       0509   4     48.00
WA734       0509   5     42.00
WA734       0509   6     39.00
WA734       0509   7     45.00
WA734       0509   8     54.00
WA734       0509   9     58.00
WA734       0509  10     57.00
WA734       0509  11     52.00
WA734       0509  12     41.00
WA734       0509  13     41.00
WA734       0509  14     45.00
WA734       0509  15     60.00
WA734       0509  16     69.00
WA734       0509  17     71.00
WA734       0509  18     68.00
WA734       0509  19     44.00
WA734       0509  20     53.00
WA734       0509  21     63.00
WA734       0509  22     67.00
WA734       0509  23     71.00
WA734       0509  24     68.00
WA734       0509  25     67.00
WA734       0509  26     57.00
WA734       0509  27     64.00
WA734       0509  28     75.00
WA734       0509  29     82.00
WA734       0509  30     78.00
WA734       0509  31     77.00
WA734       0609   1     80.00
WA734       0609   2     73.00
WA734       0609   3     77.00
WA734       0609   4     77.00
WA734       0609   5     78.00
WA734       0609   6     57.00
WA734       0609   7     63.00
WA734       0609   8     66.00
WA734       0609   9     71.00
WA734       0609  10     65.00
WA734       0609  11     62.00
WA734       0609  12     73.00
WA734       0609  13     72.00
WA734       0609  14     69.00
WA734       0609  15     70.00
WA734       0609  16     69.00
WA734       0609  17     61.00
WA734       0609  18   -999.00
WA734       0609  19     58.00
WA734       0609  20     58.00
WA734       0609  21     52.00
WA734       0609  22     51.00
WA734       0609  23     65.00
WA734       0609  24     74.00
WA734       0609  25     57.00
WA734       0609  26     62.00
WA734       0609  27     75.00
WA734       0609  28     66.00
WA734       0609  29     68.00
WA734       0609  30     69.00
WA734       0709   1     75.00
WA734       0709   2     80.00
WA734       0709   3     82.00
WA734       0709   4     81.00
WA734       0709   5     78.00
WA734       0709   6     61.00
WA734       0709   7     59.00
WA734       0709   8     59.00
WA734       0709   9     67.00
WA734       0709  10     74.00
WA734       0709  11     81.00
WA734       0709  12     69.00
WA734       0709  13     60.00
WA734       0709  14     71.00
WA734       0709  15     79.00
WA734       0709  16     81.00
WA734       0709  17     83.00
WA734       0709  18     75.00
WA734       0709  19     72.00
WA734       0709  20     78.00
WA734       0709  21     85.00
WA734       0709  22     83.00
WA734       0709  23     72.00
WA734       0709  24     74.00
WA734       0709  25     74.00
WA734       0709  26     80.00
WA734       0709  27     86.00
WA734       0709  28     81.00
WA734       0709  29     79.00
WA734       0709  30     85.00
WA734       0709  31     88.00
WA734       0809   1     87.00
WA734       0809   2     85.00
WA734       0809   3     82.00
WA734       0809   4     78.00
WA734       0809   5     77.00
WA734       0809   6     71.00
WA734       0809   7     65.00
WA734       0809   8     66.00
WA734       0809   9     70.00
WA734       0809  10     68.00
WA734       0809  11     59.00
WA734       0809  12     64.00
WA734       0809  13     57.00
WA734       0809  14     54.00
WA734       0809  15     64.00
WA734       0809  16     68.00
WA734       0809  17     76.00
WA734       0809  18     83.00
WA734       0809  19     84.00
WA734       0809  20     88.00
WA734       0809  21     69.00
WA734       0809  22     72.00
WA734       0809  23     64.00
WA734       0809  24     72.00
WA734       0809  25     61.00
WA734       0809  26     74.00
WA734       0809  27     81.00
WA734       0809  28     81.00
WA734       0809  29     67.00
WA734       0809  30     79.00
WA734       0809  31     79.00
WA734       0909   1     76.00
WA734       0909   2     77.00
WA734       0909   3     58.00
WA734       0909   4     63.00
WA734       0909   5     54.00
WA734       0909   6     49.00
WA734       0909   7     47.00
WA734       0909   8     60.00
WA734       0909   9     66.00
WA734       0909  10     70.00
WA734       0909  11     72.00
WA734       0909  12     77.00
WA734       0909  13     78.00
WA734       0909  14     64.00
WA734       0909  15     67.00
WA734       0909  16     69.00
WA734       0909  17     63.00
WA734       0909  18     71.00
WA734       0909  19     58.00
WA734       0909  20     59.00
WA734       0909  21     65.00
WA734       0909  22     72.00
WA734       0909  23     76.00
WA734       0909  24     71.00
WA734       0909  25     72.00
WA734       0909  26     62.00
WA734       0909  27     60.00
WA734       0909  28     61.00
WA734       0909  29     45.00
WA734       0909  30     43.00
WA734       1009   1     47.00
WA734       1009   2     46.00
WA734       1009   3     45.00
WA734       1009   4     54.00
WA734       1009   5     52.00
WA734       1009   6     58.00
WA734       1009   7     57.00
WA734       1009   8     53.00
WA734       1009   9     45.00
WA734       1009  10     38.00
WA734       1009  11     40.00
WA734       1009  12     30.00
WA734       1009  13     33.00
WA734       1009  14     42.00
WA734       1009  15     47.00
WA734       1009  16     49.00
WA734       1009  17     50.00
WA734       1009  18     50.00
WA734       1009  19     51.00
WA734       1009  20     48.00
WA734       1009  21     44.00
WA734       1009  22     47.00
WA734       1009  23     49.00
WA734       1009  24     41.00
WA734       1009  25     43.00
WA734       1009  26     45.00
WA734       1009  27     38.00
WA734       1009  28     35.00
WA734       1009  29     43.00
WA734       1009  30     46.00
WA734       1009  31     46.00
WA734       1109   1     41.00
WA734       1109   2     44.00
WA734       1109   3     42.00
WA734       1109   4     42.00
WA734       1109   5     46.00
WA734       1109   6     36.00
WA734       1109   7     35.00
WA734       1109   8     36.00
WA734       1109   9     35.00
WA734       1109  10     40.00
WA734       1109  11     34.00
WA734       1109  12     36.00
WA734       1109  13     33.00
WA734       1109  14     32.00
WA734       1109  15     33.00
WA734       1109  16     40.00
WA734       1109  17     40.00
WA734       1109  18     33.00
WA734       1109  19     38.00
WA734       1109  20     40.00
WA734       1109  21     33.00
WA734       1109  22     33.00
WA734       1109  23     40.00
WA734       1109  24     45.00
WA734       1109  25     40.00
WA734       1109  26     42.00
WA734       1109  27     37.00
WA734       1109  28     36.00
WA734       1109  29     43.00
WA734       1109  30     38.00
WA734       1209   1     34.00
WA734       1209   2     31.00
WA734       1209   3     29.00
WA734       1209   4     33.00
WA734       1209   5     31.00
WA734       1209   6     20.00
WA734       1209   7     12.00
WA734       1209   8     13.00
WA734       1209   9     21.00
WA734       1209  10     23.00
WA734       1209  11     33.00
WA734       1209  12     29.00
WA734       1209  13     27.00
WA734       1209  14     27.00
WA734       1209  15     34.00
WA734       1209  16     35.00
WA734       1209  17     37.00
WA734       1209  18     36.00
WA734       1209  19     41.00
WA734       1209  20     36.00
WA734       1209  21     35.00
WA734       1209  22     30.00
WA734       1209  23     30.00
WA734       1209  24     24.00
WA734       1209  25     25.00
WA734       1209  26     25.00
WA734       1209  27     30.00
WA734       1209  28     26.00
WA734       1209  29     22.00
WA734       1209  30     34.00
WA734       1209  31     29.00
WA734       0110   1     36.00
WA734       0110   2     36.00
WA734       0110   3     34.00
WA734       0110   4     35.00
WA734       0110   5     42.00
WA734       0110   6     31.00
WA734       0110   7     23.00
WA734       0110   8     25.00
WA734       0110   9     32.00
WA734       0110  10     31.00
WA734       0110  11     35.00
WA734       0110  12     38.00
WA734       0110  13     37.00
WA734       0110  14     36.00
WA734       0110  15     36.00
WA734       0110  16     35.00
WA734       0110  17     34.00
WA734       0110  18     36.00
WA734       0110  19     40.00
WA734       0110  20     36.00
WA734       0110  21     36.00
WA734       0110  22     37.00
WA734       0110  23     36.00
WA734       0110  24     31.00
WA734       0110  25     34.00
WA734       0110  26     37.00
WA734       0110  27     31.00
WA734       0110  28     33.00
WA734       0110  29     35.00
WA734       0110  30     35.00
WA734       0110  31     38.00
WA734       0210   1     35.00
WA734       0210   2     40.00
WA734       0210   3     33.00
WA734       0210   4     32.00
WA734       0210   5     38.00
WA734       0210   6     35.00
WA734       0210   7     37.00
WA734       0210   8     37.00
WA734       0210   9     38.00
WA734       0210  10     34.00
WA734       0210  11     36.00
WA734       0210  12     37.00
WA734       0210  13     38.00
WA734       0210  14     40.00
WA734       0210  15     37.00
WA734       0210  16     40.00
WA734       0210  17     42.00
WA734       0210  18     43.00
WA734       0210  19     41.00
WA734       0210  20     42.00
WA734       0210  21     40.00
WA734       0210  22     43.00
WA734       0210  23     35.00
WA734       0210  24     37.00
WA734       0210  25     41.00
WA734       0210  26     35.00
WA734       0210  27     44.00
WA734       0210  28     45.00
WA734       0310   1     46.00
WA734       0310   2     47.00
WA734       0310   3     42.00
WA734       0310   4     44.00
WA734       0310   5     45.00
WA734       0310   6     47.00
WA734       0310   7     45.00
WA734       0310   8     35.00
WA734       0310   9     34.00
WA734       0310  10     38.00
WA734       0310  11     34.00
WA734       0310  12     37.00
WA734       0310  13     40.00
WA734       0310  14     41.00
WA734       0310  15     47.00
WA734       0310  16     48.00
WA734       0310  17     40.00
WA734       0310  18     48.00
WA734       0310  19     47.00
WA734       0310  20     48.00
WA734       0310  21     44.00
WA734       0310  22     43.00
WA734       0310  23     49.00
WA734       0310  24     50.00
WA734       0310  25     39.00
WA734       0310  26     40.00
WA734       0310  27     46.00
WA734       0310  28     45.00
WA734       0310  29     36.00
WA734       0310  30     38.00
WA734       0310  31     41.00
WA734       0410   1     40.00
WA734       0410   2     33.00
WA734       0410   3     36.00
WA734       0410   4     36.00
WA734       0410   5     40.00
WA734       0410   6     39.00
WA734       0410   7     40.00
WA734       0410   8     36.00
WA734       0410   9     38.00
WA734       0410  10     40.00
WA734       0410  11     47.00
WA734       0410  12     45.00
WA734       0410  13     43.00
WA734       0410  14     53.00
WA734       0410  15     52.00
WA734       0410  16     59.00
WA734       0410  17     52.00
WA734       0410  18     56.00
WA734       0410  19     60.00
WA734       0410  20     46.00
WA734       0410  21     45.00
WA734       0410  22     50.00
WA734       0410  23     52.00
WA734       0410  24     42.00
WA734       0410  25     50.00
WA734       0410  26     45.00
WA734       0410  27     44.00
WA734       0410  28     46.00
WA734       0410  29     45.00
WA734       0410  30     50.00
WA734       0510   1     45.00
WA734       0510   2     45.00
WA734       0510   3     37.00
WA734       0510   4     42.00
WA734       0510   5     44.00
WA734       0510   6     48.00
WA734       0510   7     47.00
WA734       0510   8     52.00
WA734       0510   9     55.00
WA734       0510  10     48.00
WA734       0510  11     58.00
WA734       0510  12     59.00
WA734       0510  13     62.00
WA734       0510  14     67.00
WA734       0510  15     66.00
WA734       0510  16     62.00
WA734       0510  17     58.00
WA734       0510  18     51.00
WA734       0510  19     54.00
WA734       0510  20     45.00
WA734       0510  21     48.00
WA734       0510  22     48.00
WA734       0510  23     48.00
WA734       0510  24     50.00
WA734       0510  25     52.00
WA734       0510  26     47.00
WA734       0510  27     51.00
WA734       0510  28     43.00
WA734       0510  29     46.00
WA734       0510  30     53.00
WA734       0510  31     51.00
WA734       0610   1     53.00
WA734       0610   2     54.00
WA734       0610   3     54.00
WA734       0610   4     49.00
WA734       0610   5     60.00
WA734       0610   6     52.00
WA734       0610   7     55.00
WA734       0610   8     61.00
WA734       0610   9     51.00
WA734       0610  10     53.00
WA734       0610  11     60.00
WA734       0610  12     70.00
WA734       0610  13     68.00
WA734       0610  14     59.00
WA734       0610  15   -999.00
WA734       0610  16     54.00
WA734       0610  17     53.00
WA734       0610  18     63.00
WA734       0610  19     57.00
WA734       0610  20     48.00
WA734       0610  21     61.00
WA734       0610  22     70.00
WA734       0610  23     72.00
WA734       0610  24     68.00
WA734       0610  25     70.00
WA734       0610  26     69.00
WA734       0610  27     70.00
WA734       0610  28     72.00
WA734       0610  29     60.00
WA734       0610  30     63.00
WA734       0710   1     52.00
WA734       0710   2     52.00
WA734       0710   3     60.00
WA734       0710   4     54.00
WA734       0710   5     62.00
WA734       0710   6     73.00
WA734       0710   7     77.00
WA734       0710   8     82.00
WA734       0710   9     83.00
WA734       0710  10     78.00
WA734       0710  11     77.00
WA734       0710  12     56.00
WA734       0710  13     58.00
WA734       0710  14     75.00
WA734       0710  15     77.00
WA734       0710  16     72.00
WA734       0710  17     75.00
WA734       0710  18     69.00
WA734       0710  19     74.00
WA734       0710  20     76.00
WA734       0710  21     78.00
WA734       0710  22     64.00
WA734       0710  23     76.00
WA734       0710  24     82.00
WA734       0710  25     83.00
WA734       0710  26     83.00
WA734       0710  27     78.00
WA734       0710  28     79.00
WA734       0710  29     81.00
WA734       0710  30     81.00
WA734       0710  31     71.00
WA734       0810   1     68.00
WA734       0810   2     76.00
WA734       0810   3     76.00
WA734       0810   4     73.00
WA734       0810   5     79.00
WA734       0810   6     74.00
WA734       0810   7     59.00
WA734       0810   8     66.00
WA734       0810   9     66.00
WA734       0810  10     58.00
WA734       0810  11     69.00
WA734       0810  12     74.00
WA734       0810  13     76.00
WA734       0810  14     76.00
WA734       0810  15     80.00
WA734       0810  16     83.00
WA734       0810  17     83.00
WA734       0810  18     76.00
WA734       0810  19     68.00
WA734       0810  20     67.00
WA734       0810  21     63.00
WA734       0810  22     54.00
WA734       0810  23     67.00
WA734       0810  24     75.00
WA734       0810  25     82.00
WA734       0810  26     63.00
WA734       0810  27     53.00
WA734       0810  28     61.00
WA734       0810  29     58.00
WA734       0810  30     54.00
WA734       0810  31     49.00
WA734       0910   1     59.00
WA734       0910   2     65.00
WA734       0910   3     74.00
WA734       0910   4     59.00
WA734       0910   5     49.00
WA734       0910   6     53.00
WA734       0910   7     49.00
WA734       0910   8     51.00
WA734       0910   9     53.00
WA734       0910  10     53.00
WA734       0910  11     59.00
WA734       0910  12     56.00
WA734       0910  13     66.00
WA734       0910  14     68.00
WA734       0910  15     63.00
WA734       0910  16     57.00
WA734       0910  17     56.00
WA734       0910  18     55.00
WA734       0910  19     55.00
WA734       0910  20     48.00
WA734       0910  21     54.00
WA734       0910  22     56.00
WA734       0910  23     46.00
WA734       0910  24     52.00
WA734       0910  25     66.00
WA734       0910  26     60.00
WA734       0910  27     65.00
WA734       0910  28     62.00
WA734       0910  29     65.00
WA734       0910  30     66.00
WA734       1010   1     70.00
WA734       1010   2     69.00
WA734       1010   3     58.00
WA734       1010   4     51.00
WA734       1010   5     58.00
WA734       1010   6     61.00
WA734       1010   7     58.00
WA734       1010   8     56.00
WA734       1010   9     49.00
WA734       1010  10     52.00
WA734       1010  11     47.00
WA734       1010  12     52.00
WA734       1010  13     55.00
WA734       1010  14     60.00
WA734       1010  15     46.00
WA734       1010  16     49.00
WA734       1010  17     50.00
WA734       1010  18     55.00
WA734       1010  19     60.00
WA734       1010  20     57.00
WA734       1010  21     58.00
WA734       1010  22     49.00
WA734       1010  23     46.00
WA734       1010  24     40.00
WA734       1010  25     36.00
WA734       1010  26     38.00
WA734       1010  27     42.00
WA734       1010  28     36.00
WA734       1010  29     45.00
WA734       1010  30     37.00
WA734       1010  31     41.00
WA734       1110   1     44.00
WA734       1110   2     50.00
WA734       1110   3     50.00
WA734       1110   4     49.00
WA734       1110   5     49.00
WA734       1110   6     48.00
WA734       1110   7     41.00
WA734       1110   8     35.00
WA734       1110   9     31.00
WA734       1110  10     40.00
WA734       1110  11     38.00
WA734       1110  12     39.00
WA734       1110  13     40.00
WA734       1110  14     47.00
WA734       1110  15     43.00
WA734       1110  16     37.00
WA734       1110  17     35.00
WA734       1110  18     32.00
WA734       1110  19     32.00
WA734       1110  20     30.00
WA734       1110  21     26.00
WA734       1110  22     22.00
WA734       1110  23     13.00
WA734       1110  24     23.00
WA734       1110  25     35.00
WA734       1110  26     27.00
WA734       1110  27     35.00
WA734       1110  28     34.00
WA734       1110  29     29.00
WA734       1110  30     33.00
WA734       1210   1     38.00
WA734       1210   2     35.00
WA734       1210   3     31.00
WA734       1210   4     26.00
WA734       1210   5     26.00
WA734       1210   6     35.00
WA734       1210   7     30.00
WA734       1210   8     35.00
WA734       1210   9     36.00
WA734       1210  10     36.00
WA734       1210  11     33.00
WA734       1210  12     44.00
WA734       1210  13     40.00
WA734       1210  14     35.00
WA734       1210  15     33.00
WA734       1210  16     29.00
WA734       1210  17     29.00
WA734       1210  18     25.00
WA734       1210  19     26.00
WA734       1210  20     26.00
WA734       1210  21     30.00
WA734       1210  22     32.00
WA734       1210  23     32.00
WA734       1210  24     31.00
WA734       1210  25     34.00
WA734       1210  26     33.00
WA734       1210  27     31.00
WA734       1210  28     36.00
WA734       1210  29     28.00
WA734       1210  30     23.00
WA734       1210  31     19.00
WA734       0111   1     20.00
WA734       0111   2     24.00
WA734       0111   3     26.00
WA734       0111   4     33.00
WA734       0111   5     37.00
WA734       0111   6     41.00
WA734       0111   7     38.00
WA734       0111   8     30.00
WA734       0111   9     24.00
