$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       0108  22     36.00
WA975       0108  23     32.00
WA975       0108  24     33.00
WA975       0108  25     41.00
WA975       0108  26     32.00
WA975       0108  27     35.00
WA975       0108  28     23.00
WA975       0108  29     25.00
WA975       0108  30     31.00
WA975       0108  31     31.00
WA975       0208   1     30.00
WA975       0208   2     31.00
WA975       0208   3     34.00
WA975       0208   4     29.00
WA975       0208   5     33.00
WA975       0208   6     32.00
WA975       0208   7     32.00
WA975       0208   8     32.00
WA975       0208   9     40.00
WA975       0208  10     38.00
WA975       0208  11     39.00
WA975       0208  12     48.00
WA975       0208  13     33.00
WA975       0208  14     35.00
WA975       0208  15     40.00
WA975       0208  16     41.00
WA975       0208  17     50.00
WA975       0208  18     47.00
WA975       0208  19     48.00
WA975       0208  20     47.00
WA975       0208  21     47.00
WA975       0208  22     44.00
WA975       0208  23     49.00
WA975       0208  24     40.00
WA975       0208  25     44.00
WA975       0208  26     45.00
WA975       0208  27     47.00
WA975       0208  28     53.00
WA975       0208  29     52.00
WA975       0308   1     39.00
WA975       0308   2     38.00
WA975       0308   3     37.00
WA975       0308   4     40.00
WA975       0308   5     50.00
WA975       0308   6     54.00
WA975       0308   7     48.00
WA975       0308   8     49.00
WA975       0308   9     48.00
WA975       0308  10     49.00
WA975       0308  11     37.00
WA975       0308  12     44.00
WA975       0308  13     41.00
WA975       0308  14     44.00
WA975       0308  15     39.00
WA975       0308  16     39.00
WA975       0308  17     37.00
WA975       0308  18     41.00
WA975       0308  19     46.00
WA975       0308  20     39.00
WA975       0308  21     38.00
WA975       0308  22     43.00
WA975       0308  23     35.00
WA975       0308  24     37.00
WA975       0308  25     42.00
WA975       0308  26     38.00
WA975       0308  27     35.00
WA975       0308  28     31.00
WA975       0308  29     35.00
WA975       0308  30     37.00
WA975       0308  31     38.00
WA975       0408   1     42.00
WA975       0408   2     46.00
WA975       0408   3     49.00
WA975       0408   4     40.00
WA975       0408   5     47.00
WA975       0408   6     45.00
WA975       0408   7     43.00
WA975       0408   8     35.00
WA975       0408   9     41.00
WA975       0408  10     47.00
WA975       0408  11     52.00
WA975       0408  12     62.00
WA975       0408  13     61.00
WA975       0408  14     43.00
WA975       0408  15     38.00
WA975       0408  16     47.00
WA975       0408  17     48.00
WA975       0408  18     38.00
WA975       0408  19     34.00
WA975       0408  20     38.00
WA975       0408  21     43.00
WA975       0408  22     44.00
WA975       0408  23     39.00
WA975       0408  24     38.00
WA975       0408  25     46.00
WA975       0408  26     58.00
WA975       0408  27     60.00
WA975       0408  28     56.00
WA975       0408  29     43.00
WA975       0408  30     40.00
WA975       0508   1     51.00
WA975       0508   2     54.00
WA975       0508   3     53.00
WA975       0508   4     63.00
WA975       0508   5     58.00
WA975       0508   6     59.00
WA975       0508   7     51.00
WA975       0508   8     48.00
WA975       0508   9     57.00
WA975       0508  10     51.00
WA975       0508  11     42.00
WA975       0508  12     54.00
WA975       0508  13     47.00
WA975       0508  14     60.00
WA975       0508  15     72.00
WA975       0508  16     79.00
WA975       0508  17     79.00
WA975       0508  18     68.00
WA975       0508  19     67.00
WA975       0508  20     48.00
WA975       0508  21     50.00
WA975       0508  22     51.00
WA975       0508  23     47.00
WA975       0508  24     66.00
WA975       0508  25     66.00
WA975       0508  26     62.00
WA975       0508  27     69.00
WA975       0508  28     69.00
WA975       0508  29     63.00
WA975       0508  30     64.00
WA975       0508  31     68.00
WA975       0608   1     48.00
WA975       0608   2     55.00
WA975       0608   3     47.00
WA975       0608   4     49.00
WA975       0608   5     50.00
WA975       0608   6     51.00
WA975       0608   7     52.00
WA975       0608   8     57.00
WA975       0608   9     52.00
WA975       0608  10     49.00
WA975       0608  11     45.00
WA975       0608  12     63.00
WA975       0608  13     59.00
WA975       0608  14     62.00
WA975       0608  15     65.00
WA975       0608  16     69.00
WA975       0608  17     58.00
WA975       0608  18     56.00
WA975       0608  19     61.00
WA975       0608  20     74.00
WA975       0608  21     71.00
WA975       0608  22     60.00
WA975       0608  23     60.00
WA975       0608  24     64.00
WA975       0608  25     67.00
WA975       0608  26     60.00
WA975       0608  27     77.00
WA975       0608  28     85.00
WA975       0608  29     91.00
WA975       0608  30     89.00
WA975       0708   1     85.00
WA975       0708   2     85.00
WA975       0708   3     69.00
WA975       0708   4     65.00
WA975       0708   5     67.00
WA975       0708   6     64.00
WA975       0708   7     70.00
WA975       0708   8     76.00
WA975       0708   9     74.00
WA975       0708  10     62.00
WA975       0708  11     72.00
WA975       0708  12     78.00
WA975       0708  13     76.00
WA975       0708  14     74.00
WA975       0708  15     72.00
WA975       0708  16     74.00
WA975       0708  17     74.00
WA975       0708  18     69.00
WA975       0708  19     73.00
WA975       0708  20     79.00
WA975       0708  21     76.00
WA975       0708  22     71.00
WA975       0708  23     55.00
WA975       0708  24     78.00
WA975       0708  25     77.00
WA975       0708  26     73.00
WA975       0708  27     59.00
WA975       0708  28     73.00
WA975       0708  29     62.00
WA975       0708  30     59.00
WA975       0708  31     68.00
WA975       0808   1     58.00
WA975       0808   2     63.00
WA975       0808   3     73.00
WA975       0808   4     80.00
WA975       0808   5     85.00
WA975       0808   6     88.00
WA975       0808   7     83.00
WA975       0808   8     77.00
WA975       0808   9     60.00
WA975       0808  10     58.00
WA975       0808  11     68.00
WA975       0808  12     71.00
WA975       0808  13     74.00
WA975       0808  14     89.00
WA975       0808  15     90.00
WA975       0808  16     92.00
WA975       0808  17     91.00
WA975       0808  18     76.00
WA975       0808  19     61.00
WA975       0808  20     58.00
WA975       0808  21     49.00
WA975       0808  22     68.00
WA975       0808  23     76.00
WA975       0808  24     70.00
WA975       0808  25     56.00
WA975       0808  26     56.00
WA975       0808  27     49.00
WA975       0808  28     58.00
WA975       0808  29     70.00
WA975       0808  30     53.00
WA975       0808  31     53.00
WA975       0908   1     56.00
WA975       0908   2     60.00
WA975       0908   3     61.00
WA975       0908   4     65.00
WA975       0908   5     55.00
WA975       0908   6     65.00
WA975       0908   7     68.00
WA975       0908   8     71.00
WA975       0908   9     66.00
WA975       0908  10     68.00
WA975       0908  11     77.00
WA975       0908  12     68.00
WA975       0908  13     70.00
WA975       0908  14     76.00
WA975       0908  15     82.00
WA975       0908  16     84.00
WA975       0908  17     82.00
WA975       0908  18     75.00
WA975       0908  19     72.00
WA975       0908  20     53.00
WA975       0908  21   -999.00
WA975       0908  22     44.00
WA975       0908  23     56.00
WA975       0908  24     59.00
WA975       0908  25     48.00
WA975       0908  26     61.00
WA975       0908  27     59.00
WA975       0908  28     71.00
WA975       0908  29     76.00
WA975       0908  30     79.00
WA975       1008   1     78.00
WA975       1008   2     57.00
WA975       1008   3     55.00
WA975       1008   4     54.00
WA975       1008   5     45.00
WA975       1008   6     50.00
WA975       1008   7     46.00
WA975       1008   8     43.00
WA975       1008   9     43.00
WA975       1008  10     46.00
WA975       1008  11     47.00
WA975       1008  12     50.00
WA975       1008  13     49.00
WA975       1008  14     42.00
WA975       1008  15     49.00
WA975       1008  16     53.00
WA975       1008  17     58.00
WA975       1008  18     48.00
WA975       1008  19     54.00
WA975       1008  20     46.00
WA975       1008  21     41.00
WA975       1008  22     52.00
WA975       1008  23     49.00
WA975       1008  24     43.00
WA975       1008  25     48.00
WA975       1008  26     51.00
WA975       1008  27     60.00
WA975       1008  28     65.00
WA975       1008  29     53.00
WA975       1008  30     54.00
WA975       1008  31     52.00
WA975       1108   1     49.00
WA975       1108   2     46.00
WA975       1108   3     46.00
WA975       1108   4     39.00
WA975       1108   5     41.00
WA975       1108   6     36.00
WA975       1108   7     43.00
WA975       1108   8     43.00
WA975       1108   9     43.00
WA975       1108  10     39.00
WA975       1108  11     40.00
WA975       1108  12     42.00
WA975       1108  13     37.00
WA975       1108  14     36.00
WA975       1108  15     52.00
WA975       1108  16     52.00
WA975       1108  17     59.00
WA975       1108  18     47.00
WA975       1108  19     47.00
WA975       1108  20     43.00
WA975       1108  21     36.00
WA975       1108  22     36.00
WA975       1108  23     40.00
WA975       1108  24     42.00
WA975       1108  25     41.00
WA975       1108  26     44.00
WA975       1108  27     42.00
WA975       1108  28     39.00
WA975       1108  29     43.00
WA975       1108  30     50.00
WA975       1208   1     50.00
WA975       1208   2     40.00
WA975       1208   3     35.00
WA975       1208   4     35.00
WA975       1208   5     39.00
WA975       1208   6     41.00
WA975       1208   7     37.00
WA975       1208   8     34.00
WA975       1208   9     35.00
WA975       1208  10     42.00
WA975       1208  11     40.00
WA975       1208  12     31.00
WA975       1208  13     26.00
WA975       1208  14     18.00
WA975       1208  15     12.00
WA975       1208  16     21.00
WA975       1208  17     18.00
WA975       1208  18     11.00
WA975       1208  19      6.00
WA975       1208  20     11.00
WA975       1208  21     16.00
WA975       1208  22     21.00
WA975       1208  23     26.00
WA975       1208  24     17.00
WA975       1208  25     28.00
WA975       1208  26     26.00
WA975       1208  27     34.00
WA975       1208  28     31.00
WA975       1208  29     30.00
WA975       1208  30     30.00
WA975       1208  31     29.00
WA975       0109   1     27.00
WA975       0109   2     26.00
WA975       0109   3     25.00
WA975       0109   4     23.00
WA975       0109   5     33.00
WA975       0109   6     34.00
WA975       0109   7     34.00
WA975       0109   8     35.00
WA975       0109   9     34.00
WA975       0109  10     34.00
WA975       0109  11     36.00
WA975       0109  12     40.00
WA975       0109  13     43.00
WA975       0109  14     44.00
WA975       0109  15     45.00
WA975       0109  16     47.00
WA975       0109  17     49.00
WA975       0109  18     50.00
WA975       0109  19     52.00
WA975       0109  20     48.00
WA975       0109  21     46.00
WA975       0109  22     46.00
WA975       0109  23     37.00
WA975       0109  24     31.00
WA975       0109  25     21.00
WA975       0109  26     29.00
WA975       0109  27     28.00
WA975       0109  28     33.00
WA975       0109  29     34.00
WA975       0109  30     43.00
WA975       0109  31     32.00
WA975       0209   1     34.00
WA975       0209   2     43.00
WA975       0209   3     48.00
WA975       0209   4     53.00
WA975       0209   5     53.00
WA975       0209   6     36.00
WA975       0209   7     42.00
WA975       0209   8     38.00
WA975       0209   9     36.00
WA975       0209  10     28.00
WA975       0209  11     38.00
WA975       0209  12     34.00
WA975       0209  13     36.00
WA975       0209  14     38.00
WA975       0209  15     36.00
WA975       0209  16     36.00
WA975       0209  17     41.00
WA975       0209  18     44.00
WA975       0209  19     45.00
WA975       0209  20     49.00
WA975       0209  21     47.00
WA975       0209  22     44.00
WA975       0209  23     45.00
WA975       0209  24     37.00
WA975       0209  25     36.00
WA975       0209  26     26.00
WA975       0209  27     36.00
WA975       0209  28     38.00
WA975       0309   1     42.00
WA975       0309   2     45.00
WA975       0309   3     44.00
WA975       0309   4     43.00
WA975       0309   5     31.00
WA975       0309   6     35.00
WA975       0309   7     30.00
WA975       0309   8     32.00
WA975       0309   9     24.00
WA975       0309  10     24.00
WA975       0309  11     38.00
WA975       0309  12     45.00
WA975       0309  13     52.00
WA975       0309  14     37.00
WA975       0309  15     32.00
WA975       0309  16     33.00
WA975       0309  17     35.00
WA975       0309  18     40.00
WA975       0309  19     46.00
WA975       0309  20     46.00
WA975       0309  21     47.00
WA975       0309  22     40.00
WA975       0309  23     37.00
WA975       0309  24     35.00
WA975       0309  25     40.00
WA975       0309  26     45.00
WA975       0309  27     45.00
WA975       0309  28     36.00
WA975       0309  29     37.00
WA975       0309  30     40.00
WA975       0309  31     38.00
WA975       0409   1     37.00
WA975       0409   2     38.00
WA975       0409   3     37.00
WA975       0409   4     50.00
WA975       0409   5     54.00
WA975       0409   6     63.00
WA975       0409   7     65.00
WA975       0409   8     52.00
WA975       0409   9     50.00
WA975       0409  10     50.00
WA975       0409  11     43.00
WA975       0409  12     38.00
WA975       0409  13     40.00
WA975       0409  14     38.00
WA975       0409  15     49.00
WA975       0409  16     56.00
WA975       0409  17     48.00
WA975       0409  18     54.00
WA975       0409  19     60.00
WA975       0409  20     66.00
WA975       0409  21     65.00
WA975       0409  22     49.00
WA975       0409  23     42.00
WA975       0409  24     50.00
WA975       0409  25     44.00
WA975       0409  26     50.00
WA975       0409  27     50.00
WA975       0409  28     47.00
WA975       0409  29     48.00
WA975       0409  30     55.00
WA975       0509   1     58.00
WA975       0509   2     55.00
WA975       0509   3     53.00
WA975       0509   4     54.00
WA975       0509   5     42.00
WA975       0509   6     42.00
WA975       0509   7     40.00
WA975       0509   8     53.00
WA975       0509   9     56.00
WA975       0509  10     59.00
WA975       0509  11     50.00
WA975       0509  12     42.00
WA975       0509  13     48.00
WA975       0509  14     47.00
WA975       0509  15     58.00
WA975       0509  16     65.00
WA975       0509  17     69.00
WA975       0509  18     67.00
WA975       0509  19     46.00
WA975       0509  20     51.00
WA975       0509  21     61.00
WA975       0509  22     66.00
WA975       0509  23     68.00
WA975       0509  24     66.00
WA975       0509  25     64.00
WA975       0509  26     53.00
WA975       0509  27     61.00
WA975       0509  28     71.00
WA975       0509  29     77.00
WA975       0509  30     74.00
WA975       0509  31     71.00
WA975       0609   1     75.00
WA975       0609   2     75.00
WA975       0609   3     79.00
WA975       0609   4     80.00
WA975       0609   5     76.00
WA975       0609   6     66.00
WA975       0609   7     61.00
WA975       0609   8     65.00
WA975       0609   9     66.00
WA975       0609  10     66.00
WA975       0609  11     64.00
WA975       0609  12     68.00
WA975       0609  13     71.00
WA975       0609  14     70.00
WA975       0609  15     68.00
WA975       0609  16     66.00
WA975       0609  17     61.00
WA975       0609  18     63.00
WA975       0609  19     59.00
WA975       0609  20     59.00
WA975       0609  21     45.00
WA975       0609  22     49.00
WA975       0609  23     65.00
WA975       0609  24     67.00
WA975       0609  25     52.00
WA975       0609  26     61.00
WA975       0609  27     75.00
WA975       0609  28     64.00
WA975       0609  29     66.00
WA975       0609  30     68.00
WA975       0709   1     73.00
WA975       0709   2     80.00
WA975       0709   3     82.00
WA975       0709   4     81.00
WA975       0709   5     81.00
WA975       0709   6     55.00
WA975       0709   7     60.00
WA975       0709   8     55.00
WA975       0709   9     65.00
WA975       0709  10     76.00
WA975       0709  11     82.00
WA975       0709  12     73.00
WA975       0709  13     53.00
WA975       0709  14     69.00
WA975       0709  15     76.00
WA975       0709  16     78.00
WA975       0709  17     83.00
WA975       0709  18     76.00
WA975       0709  19     72.00
WA975       0709  20     82.00
WA975       0709  21     83.00
WA975       0709  22     82.00
WA975       0709  23     66.00
WA975       0709  24     75.00
WA975       0709  25     68.00
WA975       0709  26     80.00
WA975       0709  27     86.00
WA975       0709  28     88.00
WA975       0709  29     85.00
WA975       0709  30     81.00
WA975       0709  31     87.00
WA975       0809   1     84.00
WA975       0809   2     83.00
WA975       0809   3     78.00
WA975       0809   4     78.00
WA975       0809   5     76.00
WA975       0809   6     72.00
WA975       0809   7     71.00
WA975       0809   8     65.00
WA975       0809   9     66.00
WA975       0809  10     58.00
WA975       0809  11     61.00
WA975       0809  12     60.00
WA975       0809  13     57.00
WA975       0809  14     55.00
WA975       0809  15     59.00
WA975       0809  16     64.00
WA975       0809  17     72.00
WA975       0809  18     80.00
WA975       0809  19     82.00
WA975       0809  20     89.00
WA975       0809  21     65.00
WA975       0809  22     66.00
WA975       0809  23     63.00
WA975       0809  24     74.00
WA975       0809  25     62.00
WA975       0809  26     71.00
WA975       0809  27     84.00
WA975       0809  28     80.00
WA975       0809  29     74.00
WA975       0809  30     78.00
WA975       0809  31     76.00
WA975       0909   1     75.00
WA975       0909   2     80.00
WA975       0909   3     53.00
WA975       0909   4     67.00
WA975       0909   5     60.00
WA975       0909   6     56.00
WA975       0909   7     50.00
WA975       0909   8     63.00
WA975       0909   9     61.00
WA975       0909  10     68.00
WA975       0909  11     77.00
WA975       0909  12     85.00
WA975       0909  13     79.00
WA975       0909  14     63.00
WA975       0909  15     73.00
WA975       0909  16     75.00
WA975       0909  17     64.00
WA975       0909  18     75.00
WA975       0909  19   -999.00
WA975       0909  20     57.00
WA975       0909  21     74.00
WA975       0909  22     78.00
WA975       0909  23     83.00
WA975       0909  24     68.00
WA975       0909  25     70.00
WA975       0909  26     61.00
WA975       0909  27     65.00
WA975       0909  28     65.00
WA975       0909  29     45.00
WA975       0909  30     46.00
WA975       1009   1     50.00
WA975       1009   2     44.00
WA975       1009   3     42.00
WA975       1009   4     52.00
WA975       1009   5     53.00
WA975       1009   6     55.00
WA975       1009   7     54.00
WA975       1009   8     54.00
WA975       1009   9     47.00
WA975       1009  10     48.00
WA975       1009  11     46.00
WA975       1009  12     40.00
WA975       1009  13     40.00
WA975       1009  14     52.00
WA975       1009  15     53.00
WA975       1009  16     48.00
WA975       1009  17     51.00
WA975       1009  18     50.00
WA975       1009  19     51.00
WA975       1009  20     52.00
WA975       1009  21     46.00
WA975       1009  22     44.00
WA975       1009  23     46.00
WA975       1009  24     43.00
WA975       1009  25     42.00
WA975       1009  26     37.00
WA975       1009  27     37.00
WA975       1009  28     35.00
WA975       1009  29     37.00
WA975       1009  30     43.00
WA975       1009  31     43.00
WA975       1109   1     43.00
WA975       1109   2     48.00
WA975       1109   3     47.00
WA975       1109   4     48.00
WA975       1109   5     49.00
WA975       1109   6     38.00
WA975       1109   7     35.00
WA975       1109   8     38.00
WA975       1109   9     38.00
WA975       1109  10     41.00
WA975       1109  11     38.00
WA975       1109  12     38.00
WA975       1109  13     31.00
WA975       1109  14     33.00
WA975       1109  15     33.00
WA975       1109  16     36.00
WA975       1109  17     37.00
WA975       1109  18     37.00
WA975       1109  19     37.00
WA975       1109  20     38.00
WA975       1109  21     35.00
WA975       1109  22     37.00
WA975       1109  23     40.00
WA975       1109  24     45.00
WA975       1109  25     43.00
WA975       1109  26     40.00
WA975       1109  27     38.00
WA975       1109  28     35.00
WA975       1109  29     38.00
WA975       1109  30     38.00
WA975       1209   1     34.00
WA975       1209   2     37.00
WA975       1209   3     33.00
WA975       1209   4     28.00
WA975       1209   5     26.00
WA975       1209   6     21.00
WA975       1209   7     19.00
WA975       1209   8     18.00
WA975       1209   9     26.00
WA975       1209  10     33.00
WA975       1209  11     31.00
WA975       1209  12     29.00
WA975       1209  13     24.00
WA975       1209  14     27.00
WA975       1209  15     34.00
WA975       1209  16     36.00
WA975       1209  17     41.00
WA975       1209  18     38.00
WA975       1209  19     40.00
WA975       1209  20     38.00
WA975       1209  21     37.00
WA975       1209  22     29.00
WA975       1209  23     30.00
WA975       1209  24     35.00
WA975       1209  25     36.00
WA975       1209  26     43.00
WA975       1209  27     38.00
WA975       1209  28     31.00
WA975       1209  29     32.00
WA975       1209  30     32.00
WA975       1209  31     30.00
WA975       0110   1     35.00
WA975       0110   2     37.00
WA975       0110   3     38.00
WA975       0110   4     34.00
WA975       0110   5     34.00
WA975       0110   6     31.00
WA975       0110   7     27.00
WA975       0110   8     30.00
WA975       0110   9     35.00
WA975       0110  10     41.00
WA975       0110  11     39.00
WA975       0110  12     40.00
WA975       0110  13     40.00
WA975       0110  14     36.00
WA975       0110  15     38.00
WA975       0110  16     37.00
WA975       0110  17     38.00
WA975       0110  18     45.00
WA975       0110  19     44.00
WA975       0110  20     40.00
WA975       0110  21     41.00
WA975       0110  22     40.00
WA975       0110  23     41.00
WA975       0110  24     35.00
WA975       0110  25     41.00
WA975       0110  26     44.00
WA975       0110  27     40.00
WA975       0110  28     38.00
WA975       0110  29     40.00
WA975       0110  30     40.00
WA975       0110  31     39.00
WA975       0210   1     38.00
WA975       0210   2     44.00
WA975       0210   3     39.00
WA975       0210   4     40.00
WA975       0210   5     46.00
WA975       0210   6     42.00
WA975       0210   7     46.00
WA975       0210   8     47.00
WA975       0210   9     44.00
WA975       0210  10     40.00
WA975       0210  11     41.00
WA975       0210  12     39.00
WA975       0210  13     45.00
WA975       0210  14     44.00
WA975       0210  15     47.00
WA975       0210  16     43.00
WA975       0210  17     45.00
WA975       0210  18     46.00
WA975       0210  19     48.00
WA975       0210  20     47.00
WA975       0210  21     49.00
WA975       0210  22     54.00
WA975       0210  23     41.00
WA975       0210  24     38.00
WA975       0210  25     44.00
WA975       0210  26     38.00
WA975       0210  27     51.00
WA975       0210  28     51.00
WA975       0310   1     50.00
WA975       0310   2     49.00
WA975       0310   3     38.00
WA975       0310   4     45.00
WA975       0310   5     49.00
WA975       0310   6     52.00
WA975       0310   7     50.00
WA975       0310   8     39.00
WA975       0310   9     38.00
WA975       0310  10     44.00
WA975       0310  11     33.00
WA975       0310  12     38.00
WA975       0310  13     41.00
WA975       0310  14     45.00
WA975       0310  15     49.00
WA975       0310  16     53.00
WA975       0310  17     39.00
WA975       0310  18     46.00
WA975       0310  19     52.00
WA975       0310  20     52.00
WA975       0310  21     43.00
WA975       0310  22     42.00
WA975       0310  23     53.00
WA975       0310  24     53.00
WA975       0310  25     44.00
WA975       0310  26     40.00
WA975       0310  27     49.00
WA975       0310  28     49.00
WA975       0310  29     36.00
WA975       0310  30     37.00
WA975       0310  31     41.00
WA975       0410   1     44.00
WA975       0410   2     36.00
WA975       0410   3     39.00
WA975       0410   4     41.00
WA975       0410   5     44.00
WA975       0410   6     41.00
WA975       0410   7     46.00
WA975       0410   8     34.00
WA975       0410   9     35.00
WA975       0410  10     44.00
WA975       0410  11     47.00
WA975       0410  12     46.00
WA975       0410  13     43.00
WA975       0410  14     54.00
WA975       0410  15     57.00
WA975       0410  16     64.00
WA975       0410  17     58.00
WA975       0410  18     61.00
WA975       0410  19     66.00
WA975       0410  20     56.00
WA975       0410  21     42.00
WA975       0410  22     50.00
WA975       0410  23     54.00
WA975       0410  24     42.00
WA975       0410  25     51.00
WA975       0410  26     52.00
WA975       0410  27     50.00
WA975       0410  28     44.00
WA975       0410  29     39.00
WA975       0410  30     49.00
WA975       0510   1     47.00
WA975       0510   2     45.00
WA975       0510   3     37.00
WA975       0510   4     41.00
WA975       0510   5     38.00
WA975       0510   6     50.00
WA975       0510   7     50.00
WA975       0510   8     54.00
WA975       0510   9     54.00
WA975       0510  10     57.00
WA975       0510  11     60.00
WA975       0510  12     62.00
WA975       0510  13     64.00
WA975       0510  14     65.00
WA975       0510  15     69.00
WA975       0510  16     68.00
WA975       0510  17     61.00
WA975       0510  18     47.00
WA975       0510  19     55.00
WA975       0510  20     46.00
WA975       0510  21     49.00
WA975       0510  22     48.00
WA975       0510  23     53.00
WA975       0510  24     54.00
WA975       0510  25     53.00
WA975       0510  26     50.00
WA975       0510  27     54.00
WA975       0510  28     49.00
WA975       0510  29     49.00
WA975       0510  30     56.00
WA975       0510  31     56.00
WA975       0610   1     59.00
WA975       0610   2     53.00
WA975       0610   3     58.00
WA975       0610   4     47.00
WA975       0610   5     63.00
WA975       0610   6     55.00
WA975       0610   7     55.00
WA975       0610   8     64.00
WA975       0610   9     53.00
WA975       0610  10     55.00
WA975       0610  11     60.00
WA975       0610  12     72.00
WA975       0610  13     69.00
WA975       0610  14     58.00
WA975       0610  15     45.00
WA975       0610  16     53.00
WA975       0610  17     46.00
WA975       0610  18     62.00
WA975       0610  19     64.00
WA975       0610  20     53.00
WA975       0610  21     50.00
WA975       0610  22     66.00
WA975       0610  23     71.00
WA975       0610  24     67.00
WA975       0610  25     69.00
WA975       0610  26     70.00
WA975       0610  27     69.00
WA975       0610  28     72.00
WA975       0610  29     58.00
WA975       0610  30     58.00
WA975       0710   1     54.00
WA975       0710   2     53.00
WA975       0710   3     60.00
WA975       0710   4     53.00
WA975       0710   5     60.00
WA975       0710   6     75.00
WA975       0710   7     80.00
WA975       0710   8     83.00
WA975       0710   9     82.00
WA975       0710  10     79.00
WA975       0710  11     75.00
WA975       0710  12     54.00
WA975       0710  13     56.00
WA975       0710  14     75.00
WA975       0710  15     75.00
WA975       0710  16     70.00
WA975       0710  17     74.00
WA975       0710  18     70.00
WA975       0710  19     74.00
WA975       0710  20     75.00
WA975       0710  21     79.00
WA975       0710  22     56.00
WA975       0710  23     75.00
WA975       0710  24     81.00
WA975       0710  25     81.00
WA975       0710  26     84.00
WA975       0710  27     83.00
WA975       0710  28     83.00
WA975       0710  29     80.00
WA975       0710  30     80.00
WA975       0710  31     58.00
WA975       0810   1     67.00
WA975       0810   2     73.00
WA975       0810   3     65.00
WA975       0810   4     78.00
WA975       0810   5     77.00
WA975       0810   6     73.00
WA975       0810   7     58.00
WA975       0810   8     67.00
WA975       0810   9     62.00
WA975       0810  10     61.00
WA975       0810  11     72.00
WA975       0810  12     71.00
WA975       0810  13     78.00
WA975       0810  14     79.00
WA975       0810  15     84.00
WA975       0810  16     85.00
WA975       0810  17     83.00
WA975       0810  18     76.00
WA975       0810  19     65.00
WA975       0810  20     65.00
WA975       0810  21     63.00
WA975       0810  22     55.00
WA975       0810  23     66.00
WA975       0810  24     79.00
WA975       0810  25     84.00
WA975       0810  26     62.00
WA975       0810  27     55.00
WA975       0810  28     61.00
WA975       0810  29     59.00
WA975       0810  30     58.00
WA975       0810  31     50.00
WA975       0910   1     57.00
WA975       0910   2     70.00
WA975       0910   3     77.00
WA975       0910   4     60.00
WA975       0910   5     52.00
WA975       0910   6     49.00
WA975       0910   7     52.00
WA975       0910   8     58.00
WA975       0910   9     54.00
WA975       0910  10     50.00
WA975       0910  11     57.00
WA975       0910  12     52.00
WA975       0910  13     60.00
WA975       0910  14     66.00
WA975       0910  15     69.00
WA975       0910  16     59.00
WA975       0910  17     65.00
WA975       0910  18     63.00
WA975       0910  19     56.00
WA975       0910  20     51.00
WA975       0910  21     51.00
WA975       0910  22     57.00
WA975       0910  23     49.00
WA975       0910  24     52.00
WA975       0910  25     72.00
WA975       0910  26     60.00
WA975       0910  27     62.00
WA975       0910  28     57.00
WA975       0910  29     65.00
WA975       0910  30     73.00
WA975       1010   1     78.00
WA975       1010   2     67.00
WA975       1010   3     55.00
WA975       1010   4     52.00
WA975       1010   5     58.00
WA975       1010   6     72.00
WA975       1010   7     63.00
WA975       1010   8     56.00
WA975       1010   9     54.00
WA975       1010  10     51.00
WA975       1010  11     47.00
WA975       1010  12     58.00
WA975       1010  13     62.00
WA975       1010  14     65.00
WA975       1010  15     48.00
WA975       1010  16     50.00
WA975       1010  17     51.00
WA975       1010  18     50.00
WA975       1010  19     59.00
WA975       1010  20     63.00
WA975       1010  21     60.00
WA975       1010  22     49.00
WA975       1010  23     53.00
WA975       1010  24     43.00
WA975       1010  25     38.00
WA975       1010  26     40.00
WA975       1010  27     46.00
WA975       1010  28     42.00
WA975       1010  29     46.00
WA975       1010  30     45.00
WA975       1010  31     41.00
WA975       1110   1     42.00
WA975       1110   2     50.00
WA975       1110   3     55.00
WA975       1110   4     58.00
WA975       1110   5     54.00
WA975       1110   6     46.00
WA975       1110   7     42.00
WA975       1110   8     37.00
WA975       1110   9     32.00
WA975       1110  10     42.00
WA975       1110  11     43.00
WA975       1110  12     38.00
WA975       1110  13     38.00
WA975       1110  14     40.00
WA975       1110  15     42.00
WA975       1110  16     36.00
WA975       1110  17     34.00
WA975       1110  18     34.00
WA975       1110  19     34.00
WA975       1110  20     28.00
WA975       1110  21     19.00
WA975       1110  22     11.00
WA975       1110  23      8.00
WA975       1110  24     21.00
WA975       1110  25     31.00
WA975       1110  26     31.00
WA975       1110  27     36.00
WA975       1110  28     31.00
WA975       1110  29     31.00
WA975       1110  30     28.00
WA975       1210   1     38.00
WA975       1210   2     35.00
WA975       1210   3     35.00
WA975       1210   4     33.00
WA975       1210   5     33.00
WA975       1210   6     41.00
WA975       1210   7     36.00
WA975       1210   8     37.00
WA975       1210   9     35.00
WA975       1210  10     37.00
WA975       1210  11     31.00
WA975       1210  12     35.00
WA975       1210  13     41.00
WA975       1210  14     36.00
WA975       1210  15     35.00
WA975       1210  16     30.00
WA975       1210  17     30.00
WA975       1210  18     29.00
WA975       1210  19     31.00
WA975       1210  20     31.00
WA975       1210  21     36.00
