$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       0108  26     36.00
WA420       0108  27     31.00
WA420       0108  28     28.00
WA420       0108  29     30.00
WA420       0108  30     34.00
WA420       0108  31     34.00
WA420       0208   1     31.00
WA420       0208   2     29.00
WA420       0208   3     30.00
WA420       0208   4     30.00
WA420       0208   5     35.00
WA420       0208   6     35.00
WA420       0208   7     35.00
WA420       0208   8     35.00
WA420       0208   9     40.00
WA420       0208  10     38.00
WA420       0208  11     37.00
WA420       0208  12     44.00
WA420       0208  13     33.00
WA420       0208  14     36.00
WA420       0208  15     41.00
WA420       0208  16     36.00
WA420       0208  17     52.00
WA420       0208  18     49.00
WA420       0208  19     48.00
WA420       0208  20     45.00
WA420       0208  21     46.00
WA420       0208  22     45.00
WA420       0208  23     46.00
WA420       0208  24     42.00
WA420       0208  25     41.00
WA420       0208  26     46.00
WA420       0208  27     44.00
WA420       0208  28     47.00
WA420       0208  29     52.00
WA420       0308   1     34.00
WA420       0308   2     36.00
WA420       0308   3     35.00
WA420       0308   4     38.00
WA420       0308   5     41.00
WA420       0308   6     48.00
WA420       0308   7     45.00
WA420       0308   8     40.00
WA420       0308   9     51.00
WA420       0308  10     51.00
WA420       0308  11     36.00
WA420       0308  12     40.00
WA420       0308  13     36.00
WA420       0308  14     36.00
WA420       0308  15     36.00
WA420       0308  16     34.00
WA420       0308  17     40.00
WA420       0308  18     36.00
WA420       0308  19     41.00
WA420       0308  20     38.00
WA420       0308  21     35.00
WA420       0308  22     41.00
WA420       0308  23     41.00
WA420       0308  24     36.00
WA420       0308  25     40.00
WA420       0308  26     38.00
WA420       0308  27     35.00
WA420       0308  28     31.00
WA420       0308  29     37.00
WA420       0308  30     37.00
WA420       0308  31     37.00
WA420       0408   1     44.00
WA420       0408   2     47.00
WA420       0408   3     51.00
WA420       0408   4     35.00
WA420       0408   5     40.00
WA420       0408   6     40.00
WA420       0408   7     37.00
WA420       0408   8     38.00
WA420       0408   9     46.00
WA420       0408  10     37.00
WA420       0408  11     56.00
WA420       0408  12     62.00
WA420       0408  13     57.00
WA420       0408  14     37.00
WA420       0408  15     34.00
WA420       0408  16     41.00
WA420       0408  17     42.00
WA420       0408  18     33.00
WA420       0408  19     38.00
WA420       0408  20     39.00
WA420       0408  21     41.00
WA420       0408  22     43.00
WA420       0408  23     45.00
WA420       0408  24     38.00
WA420       0408  25     44.00
WA420       0408  26     58.00
WA420       0408  27     61.00
WA420       0408  28     47.00
WA420       0408  29     46.00
WA420       0408  30     40.00
WA420       0508   1     44.00
WA420       0508   2     53.00
WA420       0508   3     43.00
WA420       0508   4     58.00
WA420       0508   5     60.00
WA420       0508   6     44.00
WA420       0508   7     41.00
WA420       0508   8     43.00
WA420       0508   9     52.00
WA420       0508  10     49.00
WA420       0508  11     41.00
WA420       0508  12     43.00
WA420       0508  13     45.00
WA420       0508  14     51.00
WA420       0508  15     73.00
WA420       0508  16     77.00
WA420       0508  17     84.00
WA420       0508  18     70.00
WA420       0508  19     68.00
WA420       0508  20     49.00
WA420       0508  21     41.00
WA420       0508  22     41.00
WA420       0508  23     53.00
WA420       0508  24     68.00
WA420       0508  25     57.00
WA420       0508  26     62.00
WA420       0508  27     59.00
WA420       0508  28     55.00
WA420       0508  29     44.00
WA420       0508  30     57.00
WA420       0508  31     62.00
WA420       0608   1     44.00
WA420       0608   2     48.00
WA420       0608   3     45.00
WA420       0608   4     42.00
WA420       0608   5     43.00
WA420       0608   6     42.00
WA420       0608   7     41.00
WA420       0608   8     52.00
WA420       0608   9     47.00
WA420       0608  10     42.00
WA420       0608  11     40.00
WA420       0608  12     53.00
WA420       0608  13     56.00
WA420       0608  14     57.00
WA420       0608  15     60.00
WA420       0608  16     64.00
WA420       0608  17     48.00
WA420       0608  18     49.00
WA420       0608  19     64.00
WA420       0608  20     77.00
WA420       0608  21     71.00
WA420       0608  22     54.00
WA420       0608  23     59.00
WA420       0608  24     62.00
WA420       0608  25     65.00
WA420       0608  26     58.00
WA420       0608  27     74.00
WA420       0608  28     88.00
WA420       0608  29     91.00
WA420       0608  30     80.00
WA420       0708   1     74.00
WA420       0708   2     85.00
WA420       0708   3     67.00
WA420       0708   4     55.00
WA420       0708   5     58.00
WA420       0708   6     52.00
WA420       0708   7     69.00
WA420       0708   8     76.00
WA420       0708   9     76.00
WA420       0708  10     60.00
WA420       0708  11     74.00
WA420       0708  12     80.00
WA420       0708  13     77.00
WA420       0708  14     75.00
WA420       0708  15     76.00
WA420       0708  16     78.00
WA420       0708  17     66.00
WA420       0708  18     53.00
WA420       0708  19     62.00
WA420       0708  20     68.00
WA420       0708  21     67.00
WA420       0708  22     54.00
WA420       0708  23     49.00
WA420       0708  24     65.00
WA420       0708  25     65.00
WA420       0708  26     62.00
WA420       0708  27     54.00
WA420       0708  28     64.00
WA420       0708  29     55.00
WA420       0708  30     51.00
WA420       0708  31     63.00
WA420       0808   1     53.00
WA420       0808   2     49.00
WA420       0808   3     57.00
WA420       0808   4     73.00
WA420       0808   5     82.00
WA420       0808   6     80.00
WA420       0808   7     73.00
WA420       0808   8     65.00
WA420       0808   9     56.00
WA420       0808  10     53.00
WA420       0808  11     63.00
WA420       0808  12     66.00
WA420       0808  13     66.00
WA420       0808  14     83.00
WA420       0808  15     84.00
WA420       0808  16     82.00
WA420       0808  17     81.00
WA420       0808  18     62.00
WA420       0808  19     57.00
WA420       0808  20     57.00
WA420       0808  21     50.00
WA420       0808  22     64.00
WA420       0808  23     73.00
WA420       0808  24     67.00
WA420       0808  25     53.00
WA420       0808  26     54.00
WA420       0808  27     50.00
WA420       0808  28     56.00
WA420       0808  29     61.00
WA420       0808  30     47.00
WA420       0808  31     46.00
WA420       0908   1     49.00
WA420       0908   2     57.00
WA420       0908   3     56.00
WA420       0908   4     58.00
WA420       0908   5     59.00
WA420       0908   6     61.00
WA420       0908   7     68.00
WA420       0908   8     68.00
WA420       0908   9     62.00
WA420       0908  10     61.00
WA420       0908  11     71.00
WA420       0908  12     63.00
WA420       0908  13     65.00
WA420       0908  14     72.00
WA420       0908  15     76.00
WA420       0908  16     80.00
WA420       0908  17     73.00
WA420       0908  18     54.00
WA420       0908  19     55.00
WA420       0908  20     49.00
WA420       0908  21     48.00
WA420       0908  22     46.00
WA420       0908  23     52.00
WA420       0908  24     56.00
WA420       0908  25     49.00
WA420       0908  26     57.00
WA420       0908  27     55.00
WA420       0908  28     67.00
WA420       0908  29     71.00
WA420       0908  30     71.00
WA420       1008   1     71.00
WA420       1008   2     57.00
WA420       1008   3     53.00
WA420       1008   4     53.00
WA420       1008   5     45.00
WA420       1008   6     52.00
WA420       1008   7     49.00
WA420       1008   8     44.00
WA420       1008   9     40.00
WA420       1008  10     40.00
WA420       1008  11     46.00
WA420       1008  12     46.00
WA420       1008  13     49.00
WA420       1008  14     43.00
WA420       1008  15     42.00
WA420       1008  16     49.00
WA420       1008  17     56.00
WA420       1008  18     49.00
WA420       1008  19     52.00
WA420       1008  20     44.00
WA420       1008  21     44.00
WA420       1008  22     54.00
WA420       1008  23     44.00
WA420       1008  24     45.00
WA420       1008  25     45.00
WA420       1008  26     51.00
WA420       1008  27     59.00
WA420       1008  28     58.00
WA420       1008  29     53.00
WA420       1008  30     58.00
WA420       1008  31     56.00
WA420       1108   1     52.00
WA420       1108   2     46.00
WA420       1108   3     43.00
WA420       1108   4     41.00
WA420       1108   5     38.00
WA420       1108   6     50.00
WA420       1108   7     52.00
WA420       1108   8     48.00
WA420       1108   9     46.00
WA420       1108  10     41.00
WA420       1108  11     49.00
WA420       1108  12     51.00
WA420       1108  13     43.00
WA420       1108  14     47.00
WA420       1108  15     54.00
WA420       1108  16     59.00
WA420       1108  17     58.00
WA420       1108  18     44.00
WA420       1108  19     45.00
WA420       1108  20     45.00
WA420       1108  21     40.00
WA420       1108  22     36.00
WA420       1108  23     40.00
WA420       1108  24     44.00
WA420       1108  25     41.00
WA420       1108  26     43.00
WA420       1108  27     42.00
WA420       1108  28     45.00
WA420       1108  29     48.00
WA420       1108  30     51.00
WA420       1208   1     54.00
WA420       1208   2     42.00
WA420       1208   3     40.00
WA420       1208   4     41.00
WA420       1208   5     49.00
WA420       1208   6     46.00
WA420       1208   7     42.00
WA420       1208   8     35.00
WA420       1208   9     36.00
WA420       1208  10     42.00
WA420       1208  11     45.00
WA420       1208  12     42.00
WA420       1208  13     31.00
WA420       1208  14     19.00
WA420       1208  15     18.00
WA420       1208  16     23.00
WA420       1208  17     30.00
WA420       1208  18     25.00
WA420       1208  19     16.00
WA420       1208  20     14.00
WA420       1208  21     22.00
WA420       1208  22     29.00
WA420       1208  23     26.00
WA420       1208  24     27.00
WA420       1208  25     28.00
WA420       1208  26     35.00
WA420       1208  27     38.00
WA420       1208  28     33.00
WA420       1208  29     33.00
WA420       1208  30     30.00
WA420       1208  31     35.00
WA420       0109   1     36.00
WA420       0109   2     32.00
WA420       0109   3     30.00
WA420       0109   4     28.00
WA420       0109   5     35.00
WA420       0109   6     44.00
WA420       0109   7     44.00
WA420       0109   8     41.00
WA420       0109   9     31.00
WA420       0109  10     36.00
WA420       0109  11     42.00
WA420       0109  12     42.00
WA420       0109  13     39.00
WA420       0109  14     49.00
WA420       0109  15     50.00
WA420       0109  16     56.00
WA420       0109  17     57.00
WA420       0109  18     49.00
WA420       0109  19     50.00
WA420       0109  20     48.00
WA420       0109  21     45.00
WA420       0109  22     44.00
WA420       0109  23     40.00
WA420       0109  24     33.00
WA420       0109  25     27.00
WA420       0109  26     29.00
WA420       0109  27     35.00
WA420       0109  28     33.00
WA420       0109  29     35.00
WA420       0109  30     42.00
WA420       0109  31     33.00
WA420       0209   1     40.00
WA420       0209   2     45.00
WA420       0209   3     52.00
WA420       0209   4     56.00
WA420       0209   5     49.00
WA420       0209   6     38.00
WA420       0209   7     40.00
WA420       0209   8     39.00
WA420       0209   9     31.00
WA420       0209  10     28.00
WA420       0209  11     35.00
WA420       0209  12     31.00
WA420       0209  13     34.00
WA420       0209  14     36.00
WA420       0209  15     34.00
WA420       0209  16     39.00
WA420       0209  17     39.00
WA420       0209  18     43.00
WA420       0209  19     47.00
WA420       0209  20     47.00
WA420       0209  21     44.00
WA420       0209  22     46.00
WA420       0209  23     43.00
WA420       0209  24     38.00
WA420       0209  25     38.00
WA420       0209  26     28.00
WA420       0209  27     32.00
WA420       0209  28     38.00
WA420       0309   1     42.00
WA420       0309   2     46.00
WA420       0309   3     40.00
WA420       0309   4     36.00
WA420       0309   5     33.00
WA420       0309   6     33.00
WA420       0309   7     33.00
WA420       0309   8     29.00
WA420       0309   9     28.00
WA420       0309  10     32.00
WA420       0309  11     31.00
WA420       0309  12     39.00
WA420       0309  13     45.00
WA420       0309  14     36.00
WA420       0309  15     34.00
WA420       0309  16     35.00
WA420       0309  17     36.00
WA420       0309  18     40.00
WA420       0309  19     41.00
WA420       0309  20     47.00
WA420       0309  21     42.00
WA420       0309  22     35.00
WA420       0309  23     35.00
WA420       0309  24     35.00
WA420       0309  25     35.00
WA420       0309  26     38.00
WA420       0309  27     38.00
WA420       0309  28     33.00
WA420       0309  29     36.00
WA420       0309  30     34.00
WA420       0309  31     35.00
WA420       0409   1     35.00
WA420       0409   2     35.00
WA420       0409   3     38.00
WA420       0409   4     43.00
WA420       0409   5     53.00
WA420       0409   6     60.00
WA420       0409   7     63.00
WA420       0409   8     44.00
WA420       0409   9     43.00
WA420       0409  10     39.00
WA420       0409  11     38.00
WA420       0409  12     42.00
WA420       0409  13     38.00
WA420       0409  14     36.00
WA420       0409  15     39.00
WA420       0409  16     50.00
WA420       0409  17     43.00
WA420       0409  18     51.00
WA420       0409  19     58.00
WA420       0409  20     63.00
WA420       0409  21     64.00
WA420       0409  22     42.00
WA420       0409  23     37.00
WA420       0409  24     47.00
WA420       0409  25     41.00
WA420       0409  26     43.00
WA420       0409  27     49.00
WA420       0409  28     46.00
WA420       0409  29     45.00
WA420       0409  30     49.00
WA420       0509   1     55.00
WA420       0509   2     51.00
WA420       0509   3     49.00
WA420       0509   4     49.00
WA420       0509   5     42.00
WA420       0509   6     43.00
WA420       0509   7     41.00
WA420       0509   8     44.00
WA420       0509   9     54.00
WA420       0509  10     60.00
WA420       0509  11     46.00
WA420       0509  12     39.00
WA420       0509  13     43.00
WA420       0509  14     42.00
WA420       0509  15     55.00
WA420       0509  16     66.00
WA420       0509  17     66.00
WA420       0509  18     61.00
WA420       0509  19     43.00
WA420       0509  20     44.00
WA420       0509  21     57.00
WA420       0509  22     61.00
WA420       0509  23     60.00
WA420       0509  24     59.00
WA420       0509  25     59.00
WA420       0509  26     52.00
WA420       0509  27     57.00
WA420       0509  28     68.00
WA420       0509  29     73.00
WA420       0509  30     70.00
WA420       0509  31     70.00
WA420       0609   1     76.00
WA420       0609   2     70.00
WA420       0609   3     74.00
WA420       0609   4     78.00
WA420       0609   5     59.00
WA420       0609   6     48.00
WA420       0609   7     49.00
WA420       0609   8     58.00
WA420       0609   9     65.00
WA420       0609  10     62.00
WA420       0609  11     55.00
WA420       0609  12     61.00
WA420       0609  13     62.00
WA420       0609  14     55.00
WA420       0609  15     58.00
WA420       0609  16     63.00
WA420       0609  17     53.00
WA420       0609  18     59.00
WA420       0609  19     52.00
WA420       0609  20     49.00
WA420       0609  21     47.00
WA420       0609  22     48.00
WA420       0609  23     62.00
WA420       0609  24     66.00
WA420       0609  25     50.00
WA420       0609  26     55.00
WA420       0609  27     67.00
WA420       0609  28     59.00
WA420       0609  29     61.00
WA420       0609  30     62.00
WA420       0709   1     69.00
WA420       0709   2     76.00
WA420       0709   3     76.00
WA420       0709   4     75.00
WA420       0709   5     77.00
WA420       0709   6     51.00
WA420       0709   7     51.00
WA420       0709   8     49.00
WA420       0709   9     58.00
WA420       0709  10     71.00
WA420       0709  11     77.00
WA420       0709  12     55.00
WA420       0709  13     49.00
WA420       0709  14     57.00
WA420       0709  15     69.00
WA420       0709  16     74.00
WA420       0709  17     77.00
WA420       0709  18     70.00
WA420       0709  19     65.00
WA420       0709  20     77.00
WA420       0709  21     76.00
WA420       0709  22     70.00
WA420       0709  23     59.00
WA420       0709  24     65.00
WA420       0709  25     72.00
WA420       0709  26     77.00
WA420       0709  27     86.00
WA420       0709  28     86.00
WA420       0709  29     82.00
WA420       0709  30     86.00
WA420       0709  31     77.00
WA420       0809   1     80.00
WA420       0809   2     78.00
WA420       0809   3     74.00
WA420       0809   4     71.00
WA420       0809   5     60.00
WA420       0809   6     55.00
WA420       0809   7     50.00
WA420       0809   8     51.00
WA420       0809   9     58.00
WA420       0809  10     63.00
WA420       0809  11     55.00
WA420       0809  12     56.00
WA420       0809  13     51.00
WA420       0809  14     49.00
WA420       0809  15     52.00
WA420       0809  16     60.00
WA420       0809  17     70.00
WA420       0809  18     74.00
WA420       0809  19     81.00
WA420       0809  20     75.00
WA420       0809  21     54.00
WA420       0809  22     61.00
WA420       0809  23     55.00
WA420       0809  24     63.00
WA420       0809  25     54.00
WA420       0809  26     68.00
WA420       0809  27     82.00
WA420       0809  28     68.00
WA420       0809  29     55.00
WA420       0809  30     65.00
WA420       0809  31     64.00
WA420       0909   1     60.00
WA420       0909   2     67.00
WA420       0909   3     54.00
WA420       0909   4     66.00
WA420       0909   5     61.00
WA420       0909   6     52.00
WA420       0909   7     49.00
WA420       0909   8     57.00
WA420       0909   9     64.00
WA420       0909  10     66.00
WA420       0909  11     74.00
WA420       0909  12     79.00
WA420       0909  13     74.00
WA420       0909  14     56.00
WA420       0909  15     68.00
WA420       0909  16     64.00
WA420       0909  17     57.00
WA420       0909  18     72.00
WA420       0909  19     54.00
WA420       0909  20     52.00
WA420       0909  21     68.00
WA420       0909  22     75.00
WA420       0909  23     78.00
WA420       0909  24     56.00
WA420       0909  25     61.00
WA420       0909  26     55.00
WA420       0909  27     62.00
WA420       0909  28     57.00
WA420       0909  29     43.00
WA420       0909  30     43.00
WA420       1009   1     49.00
WA420       1009   2     42.00
WA420       1009   3     43.00
WA420       1009   4     52.00
WA420       1009   5     52.00
WA420       1009   6     53.00
WA420       1009   7     50.00
WA420       1009   8     52.00
WA420       1009   9     49.00
WA420       1009  10     41.00
WA420       1009  11     42.00
WA420       1009  12     35.00
WA420       1009  13     42.00
WA420       1009  14     47.00
WA420       1009  15     52.00
WA420       1009  16     56.00
WA420       1009  17     57.00
WA420       1009  18     48.00
WA420       1009  19   -999.00
WA420       1009  20     50.00
WA420       1009  21     49.00
WA420       1009  22     45.00
WA420       1009  23     50.00
WA420       1009  24     41.00
WA420       1009  25     47.00
WA420       1009  26     48.00
WA420       1009  27     35.00
WA420       1009  28     36.00
WA420       1009  29     49.00
WA420       1009  30     49.00
WA420       1009  31     49.00
WA420       1109   1     44.00
WA420       1109   2     48.00
WA420       1109   3     46.00
WA420       1109   4     50.00
WA420       1109   5     50.00
WA420       1109   6     38.00
WA420       1109   7     36.00
WA420       1109   8     38.00
WA420       1109   9     42.00
WA420       1109  10     40.00
WA420       1109  11     36.00
WA420       1109  12     37.00
WA420       1109  13     35.00
WA420       1109  14     33.00
WA420       1109  15     42.00
WA420       1109  16     48.00
WA420       1109  17     47.00
WA420       1109  18     35.00
WA420       1109  19     46.00
WA420       1109  20     47.00
WA420       1109  21     35.00
WA420       1109  22     35.00
WA420       1109  23     38.00
WA420       1109  24     46.00
WA420       1109  25     46.00
WA420       1109  26     43.00
WA420       1109  27     37.00
WA420       1109  28     39.00
WA420       1109  29     42.00
WA420       1109  30     41.00
WA420       1209   1     37.00
WA420       1209   2     40.00
WA420       1209   3     37.00
WA420       1209   4     32.00
WA420       1209   5     31.00
WA420       1209   6     26.00
WA420       1209   7     16.00
WA420       1209   8     19.00
WA420       1209   9     22.00
WA420       1209  10     29.00
WA420       1209  11     32.00
WA420       1209  12     31.00
WA420       1209  13     30.00
WA420       1209  14     35.00
WA420       1209  15     38.00
WA420       1209  16     41.00
WA420       1209  17     42.00
WA420       1209  18     42.00
WA420       1209  19     44.00
WA420       1209  20     43.00
WA420       1209  21     40.00
WA420       1209  22     30.00
WA420       1209  23     32.00
WA420       1209  24     37.00
WA420       1209  25     39.00
WA420       1209  26     36.00
WA420       1209  27     37.00
WA420       1209  28     34.00
WA420       1209  29     31.00
WA420       1209  30     35.00
WA420       1209  31     39.00
WA420       0110   1     39.00
WA420       0110   2     38.00
WA420       0110   3     39.00
WA420       0110   4     41.00
WA420       0110   5     44.00
WA420       0110   6     39.00
WA420       0110   7     35.00
WA420       0110   8     35.00
WA420       0110   9     42.00
WA420       0110  10     41.00
WA420       0110  11     48.00
WA420       0110  12     44.00
WA420       0110  13     46.00
WA420       0110  14     40.00
WA420       0110  15     46.00
WA420       0110  16     42.00
WA420       0110  17     42.00
WA420       0110  18     44.00
WA420       0110  19     44.00
WA420       0110  20     42.00
WA420       0110  21     42.00
WA420       0110  22     43.00
WA420       0110  23     35.00
WA420       0110  24     35.00
WA420       0110  25     37.00
WA420       0110  26     37.00
WA420       0110  27     37.00
WA420       0110  28     39.00
WA420       0110  29     42.00
WA420       0110  30     38.00
WA420       0110  31     38.00
WA420       0210   1     40.00
WA420       0210   2     42.00
WA420       0210   3     39.00
WA420       0210   4     40.00
WA420       0210   5     44.00
WA420       0210   6     42.00
WA420       0210   7     38.00
WA420       0210   8     42.00
WA420       0210   9     43.00
WA420       0210  10     37.00
WA420       0210  11     42.00
WA420       0210  12     40.00
WA420       0210  13     42.00
WA420       0210  14     41.00
WA420       0210  15     43.00
WA420       0210  16     41.00
WA420       0210  17     46.00
WA420       0210  18     45.00
WA420       0210  19     44.00
WA420       0210  20     43.00
WA420       0210  21     44.00
WA420       0210  22     50.00
WA420       0210  23     43.00
WA420       0210  24     39.00
WA420       0210  25     42.00
WA420       0210  26     42.00
WA420       0210  27     47.00
WA420       0210  28     46.00
WA420       0310   1     50.00
WA420       0310   2     51.00
WA420       0310   3     40.00
WA420       0310   4     40.00
WA420       0310   5     46.00
WA420       0310   6     50.00
WA420       0310   7     46.00
WA420       0310   8     34.00
WA420       0310   9     34.00
WA420       0310  10     35.00
WA420       0310  11     36.00
WA420       0310  12     40.00
WA420       0310  13     36.00
WA420       0310  14     43.00
WA420       0310  15     49.00
WA420       0310  16     52.00
WA420       0310  17     37.00
WA420       0310  18     44.00
WA420       0310  19     49.00
WA420       0310  20     54.00
WA420       0310  21     43.00
WA420       0310  22     38.00
WA420       0310  23     47.00
WA420       0310  24     52.00
WA420       0310  25     48.00
WA420       0310  26     38.00
WA420       0310  27     47.00
WA420       0310  28     46.00
WA420       0310  29     42.00
WA420       0310  30     37.00
WA420       0310  31     38.00
WA420       0410   1     36.00
WA420       0410   2     36.00
WA420       0410   3     35.00
WA420       0410   4     38.00
WA420       0410   5     40.00
WA420       0410   6     35.00
WA420       0410   7     38.00
WA420       0410   8     37.00
WA420       0410   9     36.00
WA420       0410  10     42.00
WA420       0410  11     50.00
WA420       0410  12     46.00
WA420       0410  13     41.00
WA420       0410  14     50.00
WA420       0410  15     52.00
WA420       0410  16     59.00
WA420       0410  17     49.00
WA420       0410  18     59.00
WA420       0410  19     64.00
WA420       0410  20     47.00
WA420       0410  21     40.00
WA420       0410  22     45.00
WA420       0410  23     51.00
WA420       0410  24     36.00
WA420       0410  25     49.00
WA420       0410  26     49.00
WA420       0410  27     47.00
WA420       0410  28     39.00
WA420       0410  29     40.00
WA420       0410  30     41.00
WA420       0510   1     40.00
WA420       0510   2     41.00
WA420       0510   3     40.00
WA420       0510   4     37.00
WA420       0510   5     35.00
WA420       0510   6     42.00
WA420       0510   7     51.00
WA420       0510   8     52.00
WA420       0510   9     55.00
WA420       0510  10     42.00
WA420       0510  11     47.00
WA420       0510  12     50.00
WA420       0510  13     58.00
WA420       0510  14     61.00
WA420       0510  15     62.00
WA420       0510  16     61.00
WA420       0510  17     59.00
WA420       0510  18     51.00
WA420       0510  19     59.00
WA420       0510  20     40.00
WA420       0510  21     43.00
WA420       0510  22     42.00
WA420       0510  23     42.00
WA420       0510  24     47.00
WA420       0510  25     51.00
WA420       0510  26     47.00
WA420       0510  27     45.00
WA420       0510  28     43.00
WA420       0510  29     42.00
WA420       0510  30     48.00
WA420       0510  31     50.00
WA420       0610   1     48.00
WA420       0610   2     53.00
WA420       0610   3     52.00
WA420       0610   4     44.00
WA420       0610   5     57.00
WA420       0610   6     54.00
WA420       0610   7     52.00
WA420       0610   8     61.00
WA420       0610   9     51.00
WA420       0610  10     48.00
WA420       0610  11     48.00
WA420       0610  12     65.00
WA420       0610  13     62.00
WA420       0610  14     53.00
WA420       0610  15     43.00
WA420       0610  16     44.00
WA420       0610  17     44.00
WA420       0610  18     58.00
WA420       0610  19     48.00
WA420       0610  20     46.00
WA420       0610  21     48.00
WA420       0610  22     61.00
WA420       0610  23     67.00
WA420       0610  24     66.00
WA420       0610  25     58.00
WA420       0610  26     60.00
WA420       0610  27     64.00
WA420       0610  28     62.00
WA420       0610  29     50.00
WA420       0610  30     54.00
WA420       0710   1     49.00
WA420       0710   2     49.00
WA420       0710   3     49.00
WA420       0710   4     49.00
WA420       0710   5     51.00
WA420       0710   6     69.00
WA420       0710   7     77.00
WA420       0710   8     83.00
WA420       0710   9     80.00
WA420       0710  10     71.00
WA420       0710  11     71.00
WA420       0710  12     53.00
WA420       0710  13     54.00
WA420       0710  14     66.00
WA420       0710  15     70.00
WA420       0710  16     63.00
WA420       0710  17     60.00
WA420       0710  18     61.00
WA420       0710  19     60.00
WA420       0710  20     62.00
WA420       0710  21     68.00
WA420       0710  22     55.00
WA420       0710  23     66.00
WA420       0710  24     74.00
WA420       0710  25     74.00
WA420       0710  26     72.00
WA420       0710  27     71.00
WA420       0710  28     71.00
WA420       0710  29     66.00
WA420       0710  30     66.00
WA420       0710  31     64.00
WA420       0810   1     62.00
WA420       0810   2     64.00
WA420       0810   3     65.00
WA420       0810   4     69.00
WA420       0810   5     72.00
WA420       0810   6     66.00
WA420       0810   7     55.00
WA420       0810   8     54.00
WA420       0810   9     52.00
WA420       0810  10     53.00
WA420       0810  11     61.00
WA420       0810  12     66.00
WA420       0810  13     75.00
WA420       0810  14     77.00
WA420       0810  15     82.00
WA420       0810  16     80.00
WA420       0810  17     79.00
WA420       0810  18     64.00
WA420       0810  19     56.00
WA420       0810  20     58.00
WA420       0810  21     55.00
WA420       0810  22     51.00
WA420       0810  23     61.00
WA420       0810  24     76.00
WA420       0810  25     77.00
WA420       0810  26     58.00
WA420       0810  27     52.00
WA420       0810  28     55.00
WA420       0810  29     48.00
WA420       0810  30     55.00
WA420       0810  31     50.00
WA420       0910   1     54.00
WA420       0910   2     67.00
WA420       0910   3     73.00
WA420       0910   4     53.00
WA420       0910   5     47.00
WA420       0910   6     50.00
WA420       0910   7     50.00
WA420       0910   8     49.00
WA420       0910   9     47.00
WA420       0910  10     47.00
WA420       0910  11     53.00
WA420       0910  12     55.00
WA420       0910  13     60.00
WA420       0910  14     59.00
WA420       0910  15     61.00
WA420       0910  16     56.00
WA420       0910  17     59.00
WA420       0910  18     62.00
WA420       0910  19     54.00
WA420       0910  20     49.00
WA420       0910  21     50.00
WA420       0910  22     56.00
WA420       0910  23     47.00
WA420       0910  24     56.00
WA420       0910  25     66.00
WA420       0910  26     57.00
WA420       0910  27     65.00
WA420       0910  28     61.00
WA420       0910  29     60.00
WA420       0910  30     69.00
WA420       1010   1     68.00
WA420       1010   2     55.00
WA420       1010   3     49.00
WA420       1010   4     45.00
WA420       1010   5     55.00
WA420       1010   6     64.00
WA420       1010   7     56.00
WA420       1010   8     54.00
WA420       1010   9     56.00
WA420       1010  10     56.00
WA420       1010  11     47.00
WA420       1010  12     56.00
WA420       1010  13     61.00
WA420       1010  14     56.00
WA420       1010  15     45.00
WA420       1010  16     46.00
WA420       1010  17     48.00
WA420       1010  18     52.00
WA420       1010  19     59.00
WA420       1010  20     62.00
WA420       1010  21     54.00
WA420       1010  22     46.00
WA420       1010  23     50.00
WA420       1010  24     44.00
WA420       1010  25     40.00
WA420       1010  26     38.00
WA420       1010  27     45.00
WA420       1010  28     44.00
WA420       1010  29     45.00
WA420       1010  30     43.00
WA420       1010  31     42.00
WA420       1110   1     48.00
WA420       1110   2     53.00
WA420       1110   3     55.00
WA420       1110   4     58.00
WA420       1110   5     54.00
WA420       1110   6     48.00
WA420       1110   7     44.00
WA420       1110   8     37.00
WA420       1110   9     36.00
WA420       1110  10     40.00
WA420       1110  11     43.00
WA420       1110  12     38.00
WA420       1110  13     42.00
WA420       1110  14     46.00
WA420       1110  15     47.00
WA420       1110  16     39.00
WA420       1110  17     40.00
WA420       1110  18     34.00
WA420       1110  19     34.00
WA420       1110  20     33.00
WA420       1110  21     30.00
WA420       1110  22     26.00
WA420       1110  23     16.00
WA420       1110  24     23.00
WA420       1110  25     36.00
WA420       1110  26     36.00
WA420       1110  27     33.00
WA420       1110  28     33.00
WA420       1110  29     33.00
WA420       1110  30     35.00
WA420       1210   1     36.00
WA420       1210   2     34.00
WA420       1210   3     35.00
WA420       1210   4     32.00
WA420       1210   5     35.00
WA420       1210   6     42.00
WA420       1210   7     42.00
WA420       1210   8     40.00
WA420       1210   9     38.00
WA420       1210  10     35.00
WA420       1210  11     47.00
WA420       1210  12     49.00
WA420       1210  13     44.00
WA420       1210  14     40.00
WA420       1210  15     34.00
WA420       1210  16     33.00
WA420       1210  17     32.00
WA420       1210  18     32.00
WA420       1210  19     31.00
WA420       1210  20     33.00
WA420       1210  21     37.00
WA420       1210  22     37.00
WA420       1210  23     37.00
WA420       1210  24     39.00
WA420       1210  25     43.00
