$ Get data for 912:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:36:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA912           Skookum Creek
WA912       0212  25     33.00
WA912       0212  26     33.00
WA912       0212  27     35.00
WA912       0212  28     35.00
WA912       0212  29     30.00
WA912       0312   1     33.00
WA912       0312   2     35.00
WA912       0312   3     38.00
WA912       0312   4     42.00
WA912       0312   5     36.00
WA912       0312   6     33.00
WA912       0312   7     40.00
WA912       0312   8     60.00
WA912       0312   9     46.00
WA912       0312  10     39.00
WA912       0312  11     35.00
WA912       0312  12     34.00
WA912       0312  13     30.00
WA912       0312  14     36.00
WA912       0312  15     40.00
WA912       0312  16     39.00
WA912       0312  17     37.00
WA912       0312  18     36.00
WA912       0312  19     40.00
WA912       0312  20     35.00
WA912       0312  21     38.00
WA912       0312  22     43.00
WA912       0312  23     51.00
WA912       0312  24     49.00
WA912       0312  25     56.00
WA912       0312  26     41.00
WA912       0312  27     45.00
WA912       0312  28     42.00
WA912       0312  29     39.00
WA912       0312  30     38.00
WA912       0312  31     39.00
WA912       0412   1     35.00
WA912       0412   2     48.00
WA912       0412   3     47.00
WA912       0412   4     39.00
WA912       0412   5     40.00
WA912       0412   6     41.00
WA912       0412   7     50.00
WA912       0412   8     54.00
WA912       0412   9     58.00
WA912       0412  10     59.00
WA912       0412  11     43.00
WA912       0412  12     51.00
WA912       0412  13     53.00
WA912       0412  14     48.00
WA912       0412  15     51.00
WA912       0412  16     44.00
WA912       0412  17     43.00
WA912       0412  18     45.00
WA912       0412  19     47.00
WA912       0412  20     46.00
WA912       0412  21     58.00
WA912       0412  22     61.00
WA912       0412  23     61.00
WA912       0412  24     50.00
WA912       0412  25     56.00
WA912       0412  26     44.00
WA912       0412  27     45.00
WA912       0412  28     48.00
WA912       0412  29     47.00
WA912       0412  30     41.00
WA912       0512   1     41.00
WA912       0512   2     49.00
WA912       0512   3     45.00
WA912       0512   4     43.00
WA912       0512   5     44.00
WA912       0512   6     56.00
WA912       0512   7     62.00
WA912       0512   8     59.00
WA912       0512   9     45.00
WA912       0512  10     47.00
WA912       0512  11     58.00
WA912       0512  12     66.00
WA912       0512  13     68.00
WA912       0512  14     69.00
WA912       0512  15     65.00
WA912       0512  16     58.00
WA912       0512  17     52.00
WA912       0512  18     51.00
WA912       0512  19     58.00
WA912       0512  20     52.00
WA912       0512  21     53.00
WA912       0512  22     43.00
WA912       0512  23     40.00
WA912       0512  24     51.00
WA912       0512  25     59.00
WA912       0512  26     62.00
WA912       0512  27     51.00
WA912       0512  28     49.00
WA912       0512  29     49.00
WA912       0512  30     58.00
WA912       0512  31     51.00
WA912       0612   1     53.00
WA912       0612   2     49.00
WA912       0612   3     50.00
WA912       0612   4     53.00
WA912       0612   5     42.00
WA912       0612   6     49.00
WA912       0612   7     47.00
WA912       0612   8     49.00
WA912       0612   9     45.00
WA912       0612  10     55.00
WA912       0612  11     64.00
WA912       0612  12     55.00
WA912       0612  13     47.00
WA912       0612  14     46.00
WA912       0612  15     64.00
WA912       0612  16     55.00
WA912       0612  17     53.00
WA912       0612  18     46.00
WA912       0612  19     49.00
WA912       0612  20     66.00
WA912       0612  21     67.00
WA912       0612  22     53.00
WA912       0612  23     52.00
WA912       0612  24     51.00
WA912       0612  25     55.00
WA912       0612  26     46.00
WA912       0612  27     64.00
WA912       0612  28     68.00
WA912       0612  29     60.00
WA912       0612  30     57.00
WA912       0712   1     52.00
WA912       0712   2     56.00
WA912       0712   3     47.00
WA912       0712   4     57.00
WA912       0712   5     67.00
WA912       0712   6     71.00
WA912       0712   7     73.00
WA912       0712   8     76.00
WA912       0712   9     71.00
WA912       0712  10     67.00
WA912       0712  11     73.00
WA912       0712  12     72.00
WA912       0712  13     66.00
WA912       0712  14     67.00
WA912       0712  15     57.00
WA912       0712  16     70.00
WA912       0712  17     68.00
WA912       0712  18     65.00
WA912       0712  19     71.00
WA912       0712  20     59.00
WA912       0712  21     60.00
WA912       0712  22     54.00
WA912       0712  23     53.00
WA912       0712  24     64.00
WA912       0712  25     72.00
WA912       0712  26     71.00
WA912       0712  27     57.00
WA912       0712  28     64.00
WA912       0712  29     62.00
WA912       0712  30     55.00
WA912       0712  31     62.00
WA912       0812   1     67.00
WA912       0812   2     63.00
WA912       0812   3     72.00
WA912       0812   4     84.00
WA912       0812   5     85.00
WA912       0812   6     76.00
WA912       0812   7     71.00
WA912       0812   8     56.00
WA912       0812   9     64.00
WA912       0812  10     65.00
WA912       0812  11     72.00
WA912       0812  12     77.00
WA912       0812  13     77.00
WA912       0812  14     71.00
WA912       0812  15     77.00
WA912       0812  16     82.00
WA912       0812  17     82.00
WA912       0812  18     79.00
WA912       0812  19     60.00
WA912       0812  20     65.00
WA912       0812  21     55.00
WA912       0812  22     58.00
WA912       0812  23     58.00
WA912       0812  24     59.00
WA912       0812  25     72.00
WA912       0812  26     68.00
WA912       0812  27     67.00
WA912       0812  28     63.00
WA912       0812  29     57.00
WA912       0812  30     63.00
WA912       0812  31     59.00
WA912       0912   1     59.00
WA912       0912   2     60.00
WA912       0912   3     63.00
WA912       0912   4     66.00
WA912       0912   5     69.00
WA912       0912   6     72.00
WA912       0912   7     77.00
WA912       0912   8     79.00
WA912       0912   9     52.00
WA912       0912  10     51.00
WA912       0912  11     55.00
WA912       0912  12     65.00
WA912       0912  13     74.00
WA912       0912  14     71.00
WA912       0912  15     64.00
WA912       0912  16     66.00
WA912       0912  17     73.00
WA912       0912  18     73.00
WA912       0912  19     73.00
WA912       0912  20     82.00
WA912       0912  21     57.00
WA912       0912  22     50.00
WA912       0912  23     59.00
WA912       0912  24     58.00
WA912       0912  25     54.00
WA912       0912  26     61.00
WA912       0912  27     67.00
WA912       0912  28     64.00
WA912       0912  29     54.00
WA912       0912  30     58.00
WA912       1012   1     65.00
WA912       1012   2     53.00
WA912       1012   3     55.00
WA912       1012   4     56.00
WA912       1012   5     57.00
WA912       1012   6     61.00
WA912       1012   7     67.00
WA912       1012   8     62.00
WA912       1012   9     60.00
WA912       1012  10     58.00
WA912       1012  11     63.00
WA912       1012  12     52.00
WA912       1012  13     50.00
WA912       1012  14     53.00
WA912       1012  15     54.00
WA912       1012  16     48.00
WA912       1012  17     48.00
WA912       1012  18     62.00
WA912       1012  19     51.00
WA912       1012  20     38.00
WA912       1012  21     39.00
WA912       1012  22     40.00
WA912       1012  23     41.00
WA912       1012  24     42.00
WA912       1012  25     41.00
WA912       1012  26     41.00
WA912       1012  27     49.00
WA912       1012  28     49.00
WA912       1012  29     50.00
WA912       1012  30     50.00
WA912       1012  31     52.00
WA912       1112   1     47.00
WA912       1112   2     51.00
WA912       1112   3     47.00
WA912       1112   4     52.00
WA912       1112   5     52.00
WA912       1112   6     55.00
WA912       1112   7     40.00
WA912       1112   8     38.00
WA912       1112   9     33.00
WA912       1112  10     33.00
WA912       1112  11     37.00
WA912       1112  12     40.00
WA912       1112  13     41.00
WA912       1112  14     41.00
WA912       1112  15     43.00
WA912       1112  16     44.00
WA912       1112  17     46.00
WA912       1112  18     39.00
WA912       1112  19     44.00
WA912       1112  20     43.00
WA912       1112  21     39.00
WA912       1112  22     43.00
WA912       1112  23     44.00
WA912       1112  24     39.00
WA912       1112  25     36.00
WA912       1112  26     44.00
WA912       1112  27     51.00
WA912       1112  28     53.00
WA912       1112  29     46.00
WA912       1112  30     45.00
WA912       1212   1     41.00
WA912       1212   2     39.00
WA912       1212   3     42.00
WA912       1212   4     43.00
WA912       1212   5     35.00
WA912       1212   6     33.00
WA912       1212   7     34.00
WA912       1212   8     32.00
WA912       1212   9     37.00
WA912       1212  10     38.00
WA912       1212  11     35.00
WA912       1212  12     35.00
WA912       1212  13     35.00
WA912       1212  14     34.00
WA912       1212  15     33.00
WA912       1212  16     34.00
WA912       1212  17     34.00
WA912       1212  18     27.00
WA912       1212  19     32.00
WA912       1212  20     34.00
WA912       1212  21     35.00
WA912       1212  22     37.00
WA912       1212  23     36.00
WA912       1212  24     35.00
WA912       1212  25     35.00
WA912       1212  26     36.00
WA912       1212  27     35.00
WA912       1212  28     36.00
WA912       1212  29     35.00
WA912       1212  30     31.00
WA912       1212  31     35.00
WA912       0113   1     42.00
WA912       0113   2     47.00
WA912       0113   3     47.00
WA912       0113   4     43.00
WA912       0113   5     44.00
WA912       0113   6     35.00
WA912       0113   7     40.00
WA912       0113   8     42.00
WA912       0113   9     41.00
WA912       0113  10     29.00
WA912       0113  11     29.00
WA912       0113  12     29.00
WA912       0113  13     30.00
WA912       0113  14     31.00
WA912       0113  15     43.00
WA912       0113  16     47.00
WA912       0113  17     53.00
WA912       0113  18     50.00
WA912       0113  19     53.00
WA912       0113  20     54.00
WA912       0113  21     52.00
WA912       0113  22     53.00
WA912       0113  23     50.00
WA912       0113  24     39.00
WA912       0113  25     40.00
WA912       0113  26     35.00
WA912       0113  27     33.00
WA912       0113  28     32.00
WA912       0113  29     37.00
WA912       0113  30     39.00
WA912       0113  31     38.00
WA912       0213   1     47.00
WA912       0213   2     55.00
WA912       0213   3     40.00
WA912       0213   4     43.00
WA912       0213   5     43.00
WA912       0213   6     37.00
WA912       0213   7     37.00
WA912       0213   8     36.00
WA912       0213   9     36.00
WA912       0213  10     37.00
WA912       0213  11     35.00
WA912       0213  12     38.00
WA912       0213  13     37.00
WA912       0213  14     39.00
WA912       0213  15     52.00
WA912       0213  16     46.00
WA912       0213  17     36.00
WA912       0213  18     37.00
WA912       0213  19     42.00
WA912       0213  20     35.00
WA912       0213  21     33.00
WA912       0213  22     34.00
WA912       0213  23     34.00
WA912       0213  24     36.00
WA912       0213  25     34.00
WA912       0213  26     38.00
WA912       0213  27     39.00
WA912       0213  28     43.00
WA912       0313   1     43.00
WA912       0313   2     42.00
WA912       0313   3     35.00
WA912       0313   4     41.00
WA912       0313   5     42.00
WA912       0313   6     41.00
WA912       0313   7     39.00
WA912       0313   8     49.00
WA912       0313   9     48.00
WA912       0313  10     38.00
WA912       0313  11     46.00
WA912       0313  12     42.00
WA912       0313  13     47.00
WA912       0313  14     49.00
WA912       0313  15     44.00
WA912       0313  16     38.00
WA912       0313  17     33.00
WA912       0313  18     36.00
WA912       0313  19     45.00
WA912       0313  20     41.00
WA912       0313  21     33.00
WA912       0313  22     36.00
WA912       0313  23     46.00
WA912       0313  24     46.00
WA912       0313  25     49.00
WA912       0313  26     53.00
WA912       0313  27     48.00
WA912       0313  28     53.00
WA912       0313  29     51.00
WA912       0313  30     57.00
WA912       0313  31     58.00
WA912       0413   1     53.00
WA912       0413   2     42.00
WA912       0413   3     52.00
WA912       0413   4     52.00
WA912       0413   5     42.00
WA912       0413   6     40.00
WA912       0413   7     37.00
WA912       0413   8     42.00
WA912       0413   9     45.00
WA912       0413  10     43.00
WA912       0413  11     41.00
WA912       0413  12     44.00
WA912       0413  13     34.00
WA912       0413  14     46.00
WA912       0413  15     42.00
WA912       0413  16     46.00
WA912       0413  17     48.00
WA912       0413  18     40.00
WA912       0413  19     43.00
WA912       0413  20     42.00
WA912       0413  21     40.00
WA912       0413  22     52.00
WA912       0413  23     54.00
WA912       0413  24     57.00
WA912       0413  25     58.00
WA912       0413  26     59.00
WA912       0413  27     48.00
WA912       0413  28     42.00
WA912       0413  29     40.00
WA912       0413  30     42.00
WA912       0513   1     54.00
WA912       0513   2     60.00
WA912       0513   3     57.00
WA912       0513   4     64.00
WA912       0513   5     69.00
WA912       0513   6     69.00
WA912       0513   7     60.00
WA912       0513   8     60.00
WA912       0513   9     61.00
WA912       0513  10     67.00
WA912       0513  11     69.00
WA912       0513  12     56.00
WA912       0513  13     52.00
WA912       0513  14     52.00
WA912       0513  15     56.00
WA912       0513  16     57.00
WA912       0513  17     48.00
WA912       0513  18     47.00
WA912       0513  19     49.00
WA912       0513  20     57.00
WA912       0513  21     47.00
WA912       0513  22     44.00
WA912       0513  23     49.00
WA912       0513  24     46.00
WA912       0513  25     48.00
WA912       0513  26     52.00
WA912       0513  27     52.00
WA912       0513  28     49.00
WA912       0513  29     50.00
WA912       0513  30     48.00
WA912       0513  31     51.00
WA912       0613   1     59.00
WA912       0613   2     51.00
WA912       0613   3     61.00
WA912       0613   4     68.00
WA912       0613   5     67.00
WA912       0613   6     69.00
WA912       0613   7     58.00
WA912       0613   8     57.00
WA912       0613   9     55.00
WA912       0613  10     58.00
WA912       0613  11     49.00
WA912       0613  12     52.00
WA912       0613  13     51.00
WA912       0613  14     57.00
WA912       0613  15     71.00
WA912       0613  16     65.00
WA912       0613  17     67.00
WA912       0613  18     56.00
WA912       0613  19     48.00
WA912       0613  20     45.00
WA912       0613  21     51.00
WA912       0613  22     67.00
WA912       0613  23     62.00
WA912       0613  24     53.00
WA912       0613  25     59.00
WA912       0613  26     59.00
WA912       0613  27     62.00
WA912       0613  28     78.00
WA912       0613  29     74.00
WA912       0613  30     84.00
WA912       0713   1     82.00
WA912       0713   2     72.00
WA912       0713   3     69.00
WA912       0713   4     64.00
WA912       0713   5     55.00
WA912       0713   6     69.00
WA912       0713   7     66.00
WA912       0713   8     70.00
WA912       0713   9     76.00
WA912       0713  10     65.00
WA912       0713  11     60.00
WA912       0713  12     55.00
WA912       0713  13     66.00
WA912       0713  14     71.00
WA912       0713  15     72.00
WA912       0713  16     81.00
WA912       0713  17     63.00
WA912       0713  18     67.00
WA912       0713  19     71.00
WA912       0713  20     67.00
WA912       0713  21     68.00
WA912       0713  22     68.00
WA912       0713  23     75.00
WA912       0713  24     76.00
WA912       0713  25     75.00
WA912       0713  26     76.00
WA912       0713  27     67.00
WA912       0713  28     66.00
WA912       0713  29     62.00
WA912       0713  30     68.00
WA912       0713  31     69.00
WA912       0813   1     54.00
WA912       0813   2     51.00
WA912       0813   3     59.00
WA912       0813   4     71.00
WA912       0813   5     74.00
WA912       0813   6     75.00
WA912       0813   7     74.00
WA912       0813   8     72.00
WA912       0813   9     73.00
WA912       0813  10     65.00
WA912       0813  11     59.00
WA912       0813  12     64.00
WA912       0813  13     70.00
WA912       0813  14     72.00
WA912       0813  15     61.00
WA912       0813  16     70.00
WA912       0813  17     67.00
WA912       0813  18     69.00
WA912       0813  19     62.00
WA912       0813  20     63.00
WA912       0813  21     72.00
WA912       0813  22     76.00
WA912       0813  23     63.00
WA912       0813  24     62.00
WA912       0813  25     66.00
WA912       0813  26     69.00
WA912       0813  27     69.00
WA912       0813  28     65.00
WA912       0813  29     63.00
WA912       0813  30     64.00
WA912       0813  31     74.00
WA912       0913   1     69.00
WA912       0913   2     70.00
WA912       0913   3     64.00
WA912       0913   4     66.00
WA912       0913   5     63.00
WA912       0913   6     56.00
WA912       0913   7     58.00
WA912       0913   8     62.00
WA912       0913   9     67.00
WA912       0913  10     78.00
WA912       0913  11     82.00
WA912       0913  12     81.00
WA912       0913  13     68.00
WA912       0913  14     82.00
WA912       0913  15     74.00
WA912       0913  16     53.00
WA912       0913  17     49.00
WA912       0913  18     53.00
WA912       0913  19     65.00
WA912       0913  20     64.00
WA912       0913  21     59.00
WA912       0913  22     48.00
WA912       0913  23     46.00
WA912       0913  24     49.00
WA912       0913  25     46.00
WA912       0913  26     48.00
WA912       0913  27     46.00
WA912       0913  28     51.00
WA912       0913  29     45.00
WA912       0913  30     42.00
WA912       1013   1     42.00
WA912       1013   2     43.00
WA912       1013   3     43.00
WA912       1013   4     55.00
WA912       1013   5     63.00
WA912       1013   6     63.00
WA912       1013   7     45.00
WA912       1013   8     45.00
WA912       1013   9     50.00
WA912       1013  10     45.00
WA912       1013  11     45.00
WA912       1013  12     44.00
WA912       1013  13     45.00
WA912       1013  14     53.00
WA912       1013  15     57.00
WA912       1013  16     55.00
WA912       1013  17     57.00
WA912       1013  18     58.00
WA912       1013  19     60.00
WA912       1013  20     63.00
WA912       1013  21     66.00
WA912       1013  22     67.00
WA912       1013  23     64.00
WA912       1013  24     63.00
WA912       1013  25     56.00
WA912       1013  26     55.00
WA912       1013  27     47.00
WA912       1013  28     47.00
WA912       1013  29     47.00
WA912       1013  30     45.00
WA912       1013  31     44.00
WA912       1113   1     51.00
WA912       1113   2     46.00
WA912       1113   3     35.00
WA912       1113   4     40.00
WA912       1113   5     42.00
WA912       1113   6     45.00
WA912       1113   7     45.00
WA912       1113   8     39.00
WA912       1113   9     43.00
WA912       1113  10     49.00
WA912       1113  11     54.00
WA912       1113  12     54.00
WA912       1113  13     43.00
WA912       1113  14     39.00
WA912       1113  15     37.00
WA912       1113  16     33.00
WA912       1113  17     39.00
WA912       1113  18     43.00
WA912       1113  19     44.00
WA912       1113  20     29.00
WA912       1113  21     36.00
WA912       1113  22     48.00
WA912       1113  23     54.00
WA912       1113  24     53.00
WA912       1113  25     49.00
WA912       1113  26     49.00
WA912       1113  27     53.00
WA912       1113  28     49.00
WA912       1113  29     45.00
WA912       1113  30     42.00
WA912       1213   1     44.00
WA912       1213   2     32.00
WA912       1213   3     27.00
WA912       1213   4     25.00
WA912       1213   5     24.00
WA912       1213   6     16.00
WA912       1213   7     16.00
WA912       1213   8     22.00
WA912       1213   9     26.00
WA912       1213  10     30.00
WA912       1213  11     41.00
WA912       1213  12     42.00
WA912       1213  13     39.00
WA912       1213  14     42.00
WA912       1213  15     41.00
WA912       1213  16     47.00
WA912       1213  17     48.00
WA912       1213  18     36.00
WA912       1213  19     29.00
WA912       1213  20     37.00
WA912       1213  21     37.00
WA912       1213  22     40.00
WA912       1213  23     40.00
WA912       1213  24     36.00
WA912       1213  25     46.00
WA912       1213  26     47.00
WA912       1213  27     47.00
WA912       1213  28     38.00
WA912       1213  29     40.00
WA912       1213  30     48.00
WA912       1213  31     38.00
WA912       0114   1     48.00
WA912       0114   2     47.00
WA912       0114   3     33.00
WA912       0114   4     36.00
WA912       0114   5     48.00
WA912       0114   6     51.00
WA912       0114   7     41.00
WA912       0114   8     39.00
WA912       0114   9     37.00
WA912       0114  10     43.00
WA912       0114  11     45.00
WA912       0114  12     39.00
WA912       0114  13     40.00
WA912       0114  14     41.00
WA912       0114  15     48.00
WA912       0114  16     52.00
WA912       0114  17     60.00
WA912       0114  18     59.00
WA912       0114  19     45.00
WA912       0114  20     52.00
WA912       0114  21     52.00
WA912       0114  22     44.00
WA912       0114  23     52.00
WA912       0114  24     59.00
WA912       0114  25     57.00
WA912       0114  26     52.00
WA912       0114  27     48.00
WA912       0114  28     45.00
WA912       0114  29     42.00
WA912       0114  30     34.00
WA912       0114  31     34.00
WA912       0214   1     35.00
WA912       0214   2     34.00
WA912       0214   3     31.00
WA912       0214   4     24.00
WA912       0214   5     16.00
WA912       0214   6     17.00
WA912       0214   7     27.00
WA912       0214   8     30.00
WA912       0214   9     35.00
WA912       0214  10     38.00
WA912       0214  11     41.00
WA912       0214  12     42.00
WA912       0214  13     39.00
WA912       0214  14     39.00
WA912       0214  15     41.00
WA912       0214  16     34.00
WA912       0214  17     33.00
WA912       0214  18     34.00
WA912       0214  19     32.00
WA912       0214  20     34.00
WA912       0214  21     34.00
WA912       0214  22     33.00
WA912       0214  23     35.00
WA912       0214  24     40.00
WA912       0214  25     46.00
WA912       0214  26     50.00
WA912       0214  27     45.00
WA912       0214  28     50.00
WA912       0314   1     37.00
WA912       0314   2     39.00
WA912       0314   3     40.00
WA912       0314   4     42.00
WA912       0314   5     48.00
WA912       0314   6     42.00
WA912       0314   7     45.00
WA912       0314   8     47.00
WA912       0314   9     45.00
WA912       0314  10     38.00
WA912       0314  11     47.00
WA912       0314  12     52.00
WA912       0314  13     49.00
WA912       0314  14     41.00
WA912       0314  15     47.00
WA912       0314  16     42.00
WA912       0314  17     39.00
WA912       0314  18     40.00
WA912       0314  19     37.00
WA912       0314  20     40.00
WA912       0314  21     43.00
WA912       0314  22     46.00
WA912       0314  23     49.00
WA912       0314  24     56.00
WA912       0314  25     48.00
WA912       0314  26     44.00
WA912       0314  27     40.00
WA912       0314  28     42.00
WA912       0314  29     38.00
WA912       0314  30     40.00
WA912       0314  31     49.00
WA912       0414   1     50.00
WA912       0414   2     48.00
WA912       0414   3     50.00
WA912       0414   4     43.00
WA912       0414   5     40.00
WA912       0414   6     44.00
WA912       0414   7     60.00
WA912       0414   8     47.00
WA912       0414   9     47.00
WA912       0414  10     50.00
WA912       0414  11     46.00
WA912       0414  12     53.00
WA912       0414  13     56.00
WA912       0414  14     58.00
WA912       0414  15     45.00
WA912       0414  16     41.00
WA912       0414  17     42.00
WA912       0414  18     46.00
WA912       0414  19     50.00
WA912       0414  20     50.00
WA912       0414  21     57.00
WA912       0414  22     44.00
WA912       0414  23     43.00
WA912       0414  24     42.00
WA912       0414  25     45.00
WA912       0414  26     47.00
WA912       0414  27     37.00
WA912       0414  28     50.00
WA912       0414  29     61.00
WA912       0414  30     67.00
WA912       0514   1     73.00
WA912       0514   2     62.00
WA912       0514   3     47.00
WA912       0514   4     43.00
WA912       0514   5     43.00
WA912       0514   6     50.00
WA912       0514   7     53.00
WA912       0514   8     52.00
WA912       0514   9     42.00
WA912       0514  10     42.00
WA912       0514  11     56.00
WA912       0514  12     62.00
WA912       0514  13     68.00
WA912       0514  14     71.00
WA912       0514  15     74.00
WA912       0514  16     58.00
WA912       0514  17     53.00
WA912       0514  18     51.00
WA912       0514  19     54.00
WA912       0514  20     58.00
WA912       0514  21     59.00
WA912       0514  22     68.00
WA912       0514  23     56.00
WA912       0514  24     52.00
WA912       0514  25     52.00
WA912       0514  26     51.00
WA912       0514  27     53.00
WA912       0514  28     48.00
WA912       0514  29     50.00
WA912       0514  30     63.00
WA912       0514  31     62.00
WA912       0614   1     62.00
WA912       0614   2     65.00
WA912       0614   3     54.00
WA912       0614   4     57.00
WA912       0614   5     61.00
WA912       0614   6     65.00
WA912       0614   7     65.00
WA912       0614   8     64.00
WA912       0614   9     61.00
WA912       0614  10     52.00
WA912       0614  11     66.00
WA912       0614  12     54.00
WA912       0614  13     46.00
WA912       0614  14     49.00
WA912       0614  15     50.00
WA912       0614  16     47.00
WA912       0614  17     47.00
WA912       0614  18     52.00
WA912       0614  19     65.00
WA912       0614  20     52.00
WA912       0614  21     63.00
WA912       0614  22     68.00
WA912       0614  23     70.00
WA912       0614  24     62.00
WA912       0614  25     68.00
WA912       0614  26     55.00
WA912       0614  27     54.00
WA912       0614  28     51.00
WA912       0614  29     51.00
WA912       0614  30     69.00
WA912       0714   1     83.00
WA912       0714   2     73.00
WA912       0714   3     60.00
WA912       0714   4     65.00
WA912       0714   5     70.00
WA912       0714   6     72.00
WA912       0714   7     71.00
WA912       0714   8     75.00
WA912       0714   9     72.00
WA912       0714  10     73.00
WA912       0714  11     78.00
WA912       0714  12     80.00
WA912       0714  13     80.00
WA912       0714  14     75.00
WA912       0714  15     80.00
WA912       0714  16     79.00
WA912       0714  17     68.00
WA912       0714  18     69.00
WA912       0714  19     62.00
WA912       0714  20     53.00
WA912       0714  21     64.00
WA912       0714  22     61.00
WA912       0714  23     58.00
WA912       0714  24     50.00
WA912       0714  25     64.00
WA912       0714  26     69.00
WA912       0714  27     74.00
WA912       0714  28     75.00
WA912       0714  29     75.00
WA912       0714  30     74.00
WA912       0714  31     75.00
WA912       0814   1     75.00
WA912       0814   2     76.00
WA912       0814   3     79.00
WA912       0814   4     79.00
WA912       0814   5     72.00
WA912       0814   6     69.00
WA912       0814   7     65.00
WA912       0814   8     64.00
WA912       0814   9     70.00
WA912       0814  10     78.00
WA912       0814  11     89.00
WA912       0814  12     76.00
WA912       0814  13     59.00
WA912       0814  14     57.00
WA912       0814  15     57.00
WA912       0814  16     62.00
WA912       0814  17     64.00
WA912       0814  18     73.00
WA912       0814  19     71.00
WA912       0814  20     59.00
WA912       0814  21     61.00
WA912       0814  22     64.00
WA912       0814  23     69.00
WA912       0814  24     71.00
WA912       0814  25     72.00
WA912       0814  26     75.00
WA912       0814  27     75.00
WA912       0814  28     62.00
WA912       0814  29     57.00
WA912       0814  30     53.00
WA912       0814  31     55.00
WA912       0914   1     61.00
WA912       0914   2     56.00
WA912       0914   3     53.00
WA912       0914   4     64.00
WA912       0914   5     71.00
WA912       0914   6     76.00
WA912       0914   7     72.00
WA912       0914   8     58.00
WA912       0914   9     54.00
WA912       0914  10     58.00
WA912       0914  11     60.00
WA912       0914  12     66.00
WA912       0914  13     69.00
WA912       0914  14     73.00
WA912       0914  15     77.00
WA912       0914  16     68.00
WA912       0914  17     68.00
WA912       0914  18     54.00
WA912       0914  19     62.00
WA912       0914  20     73.00
WA912       0914  21     78.00
WA912       0914  22     61.00
WA912       0914  23     63.00
WA912       0914  24     56.00
WA912       0914  25     56.00
WA912       0914  26     52.00
WA912       0914  27     57.00
WA912       0914  28     63.00
WA912       0914  29     53.00
WA912       0914  30     48.00
WA912       1014   1     51.00
WA912       1014   2     55.00
WA912       1014   3     67.00
WA912       1014   4     66.00
WA912       1014   5     66.00
WA912       1014   6     67.00
WA912       1014   7     65.00
WA912       1014   8     59.00
WA912       1014   9     65.00
WA912       1014  10     62.00
WA912       1014  11     50.00
WA912       1014  12     52.00
WA912       1014  13     62.00
WA912       1014  14     52.00
WA912       1014  15     48.00
WA912       1014  16     53.00
WA912       1014  17     52.00
WA912       1014  18     55.00
WA912       1014  19     64.00
WA912       1014  20     54.00
WA912       1014  21     48.00
WA912       1014  22     48.00
WA912       1014  23     44.00
WA912       1014  24     48.00
WA912       1014  25     52.00
WA912       1014  26     40.00
WA912       1014  27     47.00
WA912       1014  28     47.00
WA912       1014  29     50.00
WA912       1014  30     52.00
WA912       1014  31     47.00
WA912       1114   1     42.00
WA912       1114   2     44.00
WA912       1114   3     46.00
WA912       1114   4     47.00
WA912       1114   5     53.00
WA912       1114   6     55.00
WA912       1114   7     44.00
WA912       1114   8     53.00
WA912       1114   9     46.00
WA912       1114  10     42.00
WA912       1114  11     36.00
WA912       1114  12     31.00
WA912       1114  13     31.00
WA912       1114  14     33.00
WA912       1114  15     33.00
WA912       1114  16     47.00
WA912       1114  17     51.00
WA912       1114  18     53.00
WA912       1114  19     55.00
WA912       1114  20     46.00
WA912       1114  21     42.00
WA912       1114  22     37.00
WA912       1114  23     38.00
WA912       1114  24     45.00
WA912       1114  25     47.00
WA912       1114  26     48.00
WA912       1114  27     46.00
WA912       1114  28     44.00
WA912       1114  29     29.00
WA912       1114  30     30.00
WA912       1214   1     34.00
WA912       1214   2     39.00
WA912       1214   3     44.00
WA912       1214   4     45.00
WA912       1214   5     49.00
WA912       1214   6     47.00
WA912       1214   7     50.00
WA912       1214   8     50.00
WA912       1214   9     51.00
WA912       1214  10     53.00
WA912       1214  11     49.00
WA912       1214  12     40.00
WA912       1214  13     38.00
WA912       1214  14     41.00
WA912       1214  15     42.00
WA912       1214  16     40.00
WA912       1214  17     40.00
WA912       1214  18     41.00
WA912       1214  19     38.00
WA912       1214  20     46.00
WA912       1214  21     44.00
WA912       1214  22     41.00
WA912       1214  23     44.00
WA912       1214  24     34.00
WA912       1214  25     35.00
WA912       1214  26     37.00
WA912       1214  27     36.00
WA912       1214  28     34.00
WA912       1214  29     30.00
WA912       1214  30     27.00
WA912       1214  31     35.00
WA912       0115   1     40.00
WA912       0115   2     40.00
WA912       0115   3     35.00
WA912       0115   4     43.00
WA912       0115   5     45.00
WA912       0115   6     57.00
WA912       0115   7     56.00
WA912       0115   8     54.00
WA912       0115   9     51.00
WA912       0115  10     43.00
WA912       0115  11     43.00
WA912       0115  12     43.00
WA912       0115  13     46.00
WA912       0115  14     51.00
WA912       0115  15     46.00
WA912       0115  16     39.00
WA912       0115  17     45.00
WA912       0115  18     46.00
WA912       0115  19     36.00
WA912       0115  20     40.00
WA912       0115  21     46.00
WA912       0115  22     45.00
WA912       0115  23     48.00
WA912       0115  24     49.00
