$ Get data for 910:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:50:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA910           Elbow Lake
WA910       0312   9     44.00
WA910       0312  10     36.00
WA910       0312  11     38.00
WA910       0312  12     35.00
WA910       0312  13     31.00
WA910       0312  14     34.00
WA910       0312  15     38.00
WA910       0312  16     39.00
WA910       0312  17     41.00
WA910       0312  18     39.00
WA910       0312  19     40.00
WA910       0312  20     35.00
WA910       0312  21     44.00
WA910       0312  22     43.00
WA910       0312  23     49.00
WA910       0312  24     53.00
WA910       0312  25     60.00
WA910       0312  26     39.00
WA910       0312  27     50.00
WA910       0312  28     38.00
WA910       0312  29     37.00
WA910       0312  30     40.00
WA910       0312  31     38.00
WA910       0412   1     50.00
WA910       0412   2     49.00
WA910       0412   3     45.00
WA910       0412   4     46.00
WA910       0412   5     46.00
WA910       0412   6     46.00
WA910       0412   7     51.00
WA910       0412   8     57.00
WA910       0412   9     63.00
WA910       0412  10     65.00
WA910       0412  11     48.00
WA910       0412  12     53.00
WA910       0412  13     56.00
WA910       0412  14     50.00
WA910       0412  15     52.00
WA910       0412  16     45.00
WA910       0412  17     46.00
WA910       0412  18     44.00
WA910       0412  19     48.00
WA910       0412  20     52.00
WA910       0412  21     58.00
WA910       0412  22     70.00
WA910       0412  23     69.00
WA910       0412  24     47.00
WA910       0412  25     47.00
WA910       0412  26   -999.00
WA910       0412  27     45.00
WA910       0412  28     53.00
WA910       0412  29     54.00
WA910       0412  30     42.00
WA910       0512   1     40.00
WA910       0512   2     49.00
WA910       0512   3     44.00
WA910       0512   4     47.00
WA910       0512   5     45.00
WA910       0512   6     58.00
WA910       0512   7     67.00
WA910       0512   8     60.00
WA910       0512   9     51.00
WA910       0512  10     46.00
WA910       0512  11     60.00
WA910       0512  12     71.00
WA910       0512  13     75.00
WA910       0512  14     80.00
WA910       0512  15     70.00
WA910       0512  16     62.00
WA910       0512  17     55.00
WA910       0512  18     56.00
WA910       0512  19     61.00
WA910       0512  20     52.00
WA910       0512  21     48.00
WA910       0512  22     45.00
WA910       0512  23     45.00
WA910       0512  24     58.00
WA910       0512  25     66.00
WA910       0512  26     67.00
WA910       0512  27     58.00
WA910       0512  28     51.00
WA910       0512  29     50.00
WA910       0512  30     55.00
WA910       0512  31     51.00
WA910       0612   1     54.00
WA910       0612   2     51.00
WA910       0612   3     52.00
WA910       0612   4     51.00
WA910       0612   5     44.00
WA910       0612   6     50.00
WA910       0612   7     44.00
WA910       0612   8     47.00
WA910       0612   9     46.00
WA910       0612  10     57.00
WA910       0612  11     67.00
WA910       0612  12     56.00
WA910       0612  13     47.00
WA910       0612  14     48.00
WA910       0612  15     64.00
WA910       0612  16     55.00
WA910       0612  17     53.00
WA910       0612  18     49.00
WA910       0612  19     51.00
WA910       0612  20     69.00
WA910       0612  21     73.00
WA910       0612  22     58.00
WA910       0612  23     62.00
WA910       0612  24     55.00
WA910       0612  25     60.00
WA910       0612  26     46.00
WA910       0612  27     62.00
WA910       0612  28     68.00
WA910       0612  29     58.00
WA910       0612  30     57.00
WA910       0712   1     57.00
WA910       0712   2     53.00
WA910       0712   3     49.00
WA910       0712   4     62.00
WA910       0712   5     70.00
WA910       0712   6     76.00
WA910       0712   7     79.00
WA910       0712   8     82.00
WA910       0712   9     77.00
WA910       0712  10     73.00
WA910       0712  11     79.00
WA910       0712  12     76.00
WA910       0712  13     72.00
WA910       0712  14     72.00
WA910       0712  15     58.00
WA910       0712  16     75.00
WA910       0712  17     80.00
WA910       0712  18     73.00
WA910       0712  19     78.00
WA910       0712  20     60.00
WA910       0712  21     66.00
WA910       0712  22     58.00
WA910       0712  23     48.00
WA910       0712  24     66.00
WA910       0712  25     77.00
WA910       0712  26     77.00
WA910       0712  27     66.00
WA910       0712  28     67.00
WA910       0712  29     70.00
WA910       0712  30     64.00
WA910       0712  31     67.00
WA910       0812   1     70.00
WA910       0812   2     65.00
WA910       0812   3     78.00
WA910       0812   4     87.00
WA910       0812   5     88.00
WA910       0812   6     75.00
WA910       0812   7     77.00
WA910       0812   8     65.00
WA910       0812   9     70.00
WA910       0812  10     71.00
WA910       0812  11     76.00
WA910       0812  12     82.00
WA910       0812  13     77.00
WA910       0812  14     74.00
WA910       0812  15     82.00
WA910       0812  16     85.00
WA910       0812  17     87.00
WA910       0812  18     84.00
WA910       0812  19     69.00
WA910       0812  20     70.00
WA910       0812  21     66.00
WA910       0812  22     62.00
WA910       0812  23     58.00
WA910       0812  24     61.00
WA910       0812  25     75.00
WA910       0812  26     72.00
WA910       0812  27     66.00
WA910       0812  28     60.00
WA910       0812  29     55.00
WA910       0812  30     65.00
WA910       0812  31     66.00
WA910       0912   1     65.00
WA910       0912   2     65.00
WA910       0912   3     66.00
WA910       0912   4     71.00
WA910       0912   5     71.00
WA910       0912   6     77.00
WA910       0912   7     81.00
WA910       0912   8     85.00
WA910       0912   9     57.00
WA910       0912  10     49.00
WA910       0912  11     59.00
WA910       0912  12     67.00
WA910       0912  13     78.00
WA910       0912  14     74.00
WA910       0912  15     70.00
WA910       0912  16     72.00
WA910       0912  17     78.00
WA910       0912  18     77.00
WA910       0912  19     74.00
WA910       0912  20     82.00
WA910       0912  21     59.00
WA910       0912  22     53.00
WA910       0912  23     61.00
WA910       0912  24     61.00
WA910       0912  25     62.00
WA910       0912  26     64.00
WA910       0912  27     70.00
WA910       0912  28     65.00
WA910       0912  29     57.00
WA910       0912  30     62.00
WA910       1012   1     63.00
WA910       1012   2     53.00
WA910       1012   3     58.00
WA910       1012   4     60.00
WA910       1012   5     62.00
WA910       1012   6     66.00
WA910       1012   7     68.00
WA910       1012   8     65.00
WA910       1012   9     61.00
WA910       1012  10     60.00
WA910       1012  11     67.00
WA910       1012  12     51.00
WA910       1012  13     50.00
WA910       1012  14     50.00
WA910       1012  15     52.00
WA910       1012  16     47.00
WA910       1012  17     45.00
WA910       1012  18     51.00
WA910       1012  19     49.00
WA910       1012  20     37.00
WA910       1012  21     38.00
WA910       1012  22     38.00
WA910       1012  23     38.00
WA910       1012  24     37.00
WA910       1012  25     41.00
WA910       1012  26     38.00
WA910       1012  27     46.00
WA910       1012  28     48.00
WA910       1012  29     49.00
WA910       1012  30     49.00
WA910       1012  31     49.00
WA910       1112   1     45.00
WA910       1112   2     49.00
WA910       1112   3     49.00
WA910       1112   4     52.00
WA910       1112   5     51.00
WA910       1112   6     53.00
WA910       1112   7     39.00
WA910       1112   8     42.00
WA910       1112   9     37.00
WA910       1112  10     36.00
WA910       1112  11     34.00
WA910       1112  12     40.00
WA910       1112  13     40.00
WA910       1112  14     42.00
WA910       1112  15     46.00
WA910       1112  16     43.00
WA910       1112  17     44.00
WA910       1112  18     37.00
WA910       1112  19     42.00
WA910       1112  20     40.00
WA910       1112  21     36.00
WA910       1112  22     36.00
WA910       1112  23     40.00
WA910       1112  24     39.00
WA910       1112  25     36.00
WA910       1112  26     44.00
WA910       1112  27     49.00
WA910       1112  28     51.00
WA910       1112  29     42.00
WA910       1112  30     40.00
WA910       1212   1     39.00
WA910       1212   2     37.00
WA910       1212   3     38.00
WA910       1212   4     42.00
WA910       1212   5     34.00
WA910       1212   6     33.00
WA910       1212   7     33.00
WA910       1212   8     32.00
WA910       1212   9     34.00
WA910       1212  10     35.00
WA910       1212  11     35.00
WA910       1212  12     38.00
WA910       1212  13     33.00
WA910       1212  14     36.00
WA910       1212  15     31.00
WA910       1212  16     32.00
WA910       1212  17     34.00
WA910       1212  18     30.00
WA910       1212  19     33.00
WA910       1212  20     34.00
WA910       1212  21     34.00
WA910       1212  22     35.00
WA910       1212  23     36.00
WA910       1212  24     36.00
WA910       1212  25     33.00
WA910       1212  26     37.00
WA910       1212  27     34.00
WA910       1212  28     39.00
WA910       1212  29     34.00
WA910       1212  30     38.00
WA910       1212  31     35.00
WA910       0113   1     41.00
WA910       0113   2     43.00
WA910       0113   3     45.00
WA910       0113   4     39.00
WA910       0113   5     38.00
WA910       0113   6     34.00
WA910       0113   7     39.00
WA910       0113   8     41.00
WA910       0113   9     40.00
WA910       0113  10     33.00
WA910       0113  11     29.00
WA910       0113  12     28.00
WA910       0113  13     29.00
WA910       0113  14     30.00
WA910       0113  15     32.00
WA910       0113  16     42.00
WA910       0113  17     51.00
WA910       0113  18     52.00
WA910       0113  19     52.00
WA910       0113  20     57.00
WA910       0113  21     54.00
WA910       0113  22     54.00
WA910       0113  23     48.00
WA910       0113  24     38.00
WA910       0113  25     40.00
WA910       0113  26     34.00
WA910       0113  27     32.00
WA910       0113  28     32.00
WA910       0113  29     36.00
WA910       0113  30     37.00
WA910       0113  31     38.00
WA910       0213   1     43.00
WA910       0213   2     57.00
WA910       0213   3     38.00
WA910       0213   4     41.00
WA910       0213   5     38.00
WA910       0213   6     36.00
WA910       0213   7     37.00
WA910       0213   8     36.00
WA910       0213   9     35.00
WA910       0213  10     40.00
WA910       0213  11     35.00
WA910       0213  12     38.00
WA910       0213  13     37.00
WA910       0213  14     39.00
WA910       0213  15     52.00
WA910       0213  16     44.00
WA910       0213  17     37.00
WA910       0213  18     36.00
WA910       0213  19     42.00
WA910       0213  20     33.00
WA910       0213  21     34.00
WA910       0213  22     35.00
WA910       0213  23     37.00
WA910       0213  24     35.00
WA910       0213  25     33.00
WA910       0213  26     39.00
WA910       0213  27     40.00
WA910       0213  28     41.00
WA910       0313   1     42.00
WA910       0313   2     41.00
WA910       0313   3     42.00
WA910       0313   4     43.00
WA910       0313   5     44.00
WA910       0313   6     39.00
WA910       0313   7     40.00
WA910       0313   8     48.00
WA910       0313   9     50.00
WA910       0313  10     39.00
WA910       0313  11     46.00
WA910       0313  12     42.00
WA910       0313  13     43.00
WA910       0313  14     47.00
WA910       0313  15     49.00
WA910       0313  16     39.00
WA910       0313  17     41.00
WA910       0313  18     39.00
WA910       0313  19     43.00
WA910       0313  20     37.00
WA910       0313  21     38.00
WA910       0313  22     42.00
WA910       0313  23     43.00
WA910       0313  24     46.00
WA910       0313  25     54.00
WA910       0313  26     56.00
WA910       0313  27     59.00
WA910       0313  28     58.00
WA910       0313  29     56.00
WA910       0313  30     64.00
WA910       0313  31     70.00
WA910       0413   1     62.00
WA910       0413   2     54.00
WA910       0413   3     57.00
WA910       0413   4     53.00
WA910       0413   5     42.00
WA910       0413   6     39.00
WA910       0413   7     36.00
WA910       0413   8     47.00
WA910       0413   9     46.00
WA910       0413  10     45.00
WA910       0413  11     48.00
WA910       0413  12     40.00
WA910       0413  13     40.00
WA910       0413  14     46.00
WA910       0413  15     47.00
WA910       0413  16     51.00
WA910       0413  17     49.00
WA910       0413  18     43.00
WA910       0413  19     47.00
WA910       0413  20     40.00
WA910       0413  21     49.00
WA910       0413  22     54.00
WA910       0413  23     57.00
WA910       0413  24     59.00
WA910       0413  25     61.00
WA910       0413  26     65.00
WA910       0413  27     46.00
WA910       0413  28     47.00
WA910       0413  29     45.00
WA910       0413  30     46.00
WA910       0513   1     55.00
WA910       0513   2     65.00
WA910       0513   3     66.00
WA910       0513   4     70.00
WA910       0513   5     77.00
WA910       0513   6     78.00
WA910       0513   7     72.00
WA910       0513   8     69.00
WA910       0513   9     73.00
WA910       0513  10     76.00
WA910       0513  11     73.00
WA910       0513  12     56.00
WA910       0513  13     48.00
WA910       0513  14     54.00
WA910       0513  15     57.00
WA910       0513  16     59.00
WA910       0513  17     46.00
WA910       0513  18     48.00
WA910       0513  19     51.00
WA910       0513  20     64.00
WA910       0513  21     43.00
WA910       0513  22     48.00
WA910       0513  23     53.00
WA910       0513  24     55.00
WA910       0513  25     52.00
WA910       0513  26     48.00
WA910       0513  27     52.00
WA910       0513  28     47.00
WA910       0513  29     46.00
WA910       0513  30     47.00
WA910       0513  31     57.00
WA910       0613   1     57.00
WA910       0613   2     58.00
WA910       0613   3     65.00
WA910       0613   4     72.00
WA910       0613   5     68.00
WA910       0613   6     73.00
WA910       0613   7     62.00
WA910       0613   8     58.00
WA910       0613   9     62.00
WA910       0613  10     64.00
WA910       0613  11     51.00
WA910       0613  12     56.00
WA910       0613  13     55.00
WA910       0613  14     55.00
WA910       0613  15     73.00
WA910       0613  16     73.00
WA910       0613  17     67.00
WA910       0613  18     58.00
WA910       0613  19     49.00
WA910       0613  20     46.00
WA910       0613  21     54.00
WA910       0613  22     66.00
WA910       0613  23     64.00
WA910       0613  24     52.00
WA910       0613  25     58.00
WA910       0613  26     56.00
WA910       0613  27     55.00
WA910       0613  28     76.00
WA910       0613  29     77.00
WA910       0613  30     86.00
WA910       0713   1     90.00
WA910       0713   2     77.00
WA910       0713   3     74.00
WA910       0713   4     67.00
WA910       0713   5     66.00
WA910       0713   6     75.00
WA910       0713   7     73.00
WA910       0713   8     74.00
WA910       0713   9     79.00
WA910       0713  10     69.00
WA910       0713  11     61.00
WA910       0713  12     63.00
WA910       0713  13     69.00
WA910       0713  14     72.00
WA910       0713  15     76.00
WA910       0713  16     83.00
WA910       0713  17     72.00
WA910       0713  18     72.00
WA910       0713  19     75.00
WA910       0713  20     76.00
WA910       0713  21     73.00
WA910       0713  22     74.00
WA910       0713  23     80.00
WA910       0713  24     78.00
WA910       0713  25     79.00
WA910       0713  26     79.00
WA910       0713  27     72.00
WA910       0713  28     71.00
WA910       0713  29     71.00
WA910       0713  30     72.00
WA910       0713  31     74.00
WA910       0813   1     62.00
WA910       0813   2     54.00
WA910       0813   3     68.00
WA910       0813   4     74.00
WA910       0813   5     78.00
WA910       0813   6     79.00
WA910       0813   7     78.00
WA910       0813   8     78.00
WA910       0813   9     79.00
WA910       0813  10     74.00
WA910       0813  11     68.00
WA910       0813  12     71.00
WA910       0813  13     73.00
WA910       0813  14     72.00
WA910       0813  15     64.00
WA910       0813  16     72.00
WA910       0813  17     65.00
WA910       0813  18     68.00
WA910       0813  19     57.00
WA910       0813  20     67.00
WA910       0813  21     75.00
WA910       0813  22     77.00
WA910       0813  23     69.00
WA910       0813  24     59.00
WA910       0813  25     68.00
WA910       0813  26     63.00
WA910       0813  27     68.00
WA910       0813  28     66.00
WA910       0813  29     59.00
WA910       0813  30     63.00
WA910       0813  31     76.00
WA910       0913   1     74.00
WA910       0913   2     72.00
WA910       0913   3     64.00
WA910       0913   4     69.00
WA910       0913   5     67.00
WA910       0913   6     65.00
WA910       0913   7     64.00
WA910       0913   8     69.00
WA910       0913   9     71.00
WA910       0913  10     80.00
WA910       0913  11     86.00
WA910       0913  12     81.00
WA910       0913  13     72.00
WA910       0913  14     84.00
WA910       0913  15     78.00
WA910       0913  16     54.00
WA910       0913  17     53.00
WA910       0913  18     56.00
WA910       0913  19     66.00
WA910       0913  20     71.00
WA910       0913  21     54.00
WA910       0913  22     48.00
WA910       0913  23     46.00
WA910       0913  24     50.00
WA910       0913  25     54.00
WA910       0913  26     56.00
WA910       0913  27     44.00
WA910       0913  28     50.00
WA910       0913  29     45.00
WA910       0913  30     43.00
WA910       1013   1     42.00
WA910       1013   2     42.00
WA910       1013   3     51.00
WA910       1013   4     56.00
WA910       1013   5     63.00
WA910       1013   6     66.00
WA910       1013   7     46.00
WA910       1013   8     48.00
WA910       1013   9     50.00
WA910       1013  10     44.00
WA910       1013  11     48.00
WA910       1013  12     48.00
WA910       1013  13     51.00
WA910       1013  14     54.00
WA910       1013  15     57.00
WA910       1013  16     57.00
WA910       1013  17     59.00
WA910       1013  18     59.00
WA910       1013  19     59.00
WA910       1013  20     63.00
WA910       1013  21     67.00
WA910       1013  22     68.00
WA910       1013  23     67.00
WA910       1013  24     64.00
WA910       1013  25     56.00
WA910       1013  26     55.00
WA910       1013  27     53.00
WA910       1013  28     52.00
WA910       1013  29     49.00
WA910       1013  30     48.00
WA910       1013  31     44.00
WA910       1113   1     46.00
WA910       1113   2     43.00
WA910       1113   3     40.00
WA910       1113   4     38.00
WA910       1113   5     38.00
WA910       1113   6     42.00
WA910       1113   7     43.00
WA910       1113   8     39.00
WA910       1113   9     41.00
WA910       1113  10     43.00
WA910       1113  11     54.00
WA910       1113  12     52.00
WA910       1113  13     44.00
WA910       1113  14     43.00
WA910       1113  15     34.00
WA910       1113  16     35.00
WA910       1113  17     37.00
WA910       1113  18     40.00
WA910       1113  19     41.00
WA910       1113  20     34.00
WA910       1113  21     35.00
WA910       1113  22     46.00
WA910       1113  23     54.00
WA910       1113  24     55.00
WA910       1113  25     53.00
WA910       1113  26     50.00
WA910       1113  27     55.00
WA910       1113  28     51.00
WA910       1113  29     42.00
WA910       1113  30     39.00
WA910       1213   1     42.00
WA910       1213   2     32.00
WA910       1213   3     32.00
WA910       1213   4     27.00
WA910       1213   5     25.00
WA910       1213   6     22.00
WA910       1213   7     21.00
WA910       1213   8     24.00
WA910       1213   9     25.00
WA910       1213  10     30.00
WA910       1213  11     37.00
WA910       1213  12     41.00
WA910       1213  13     38.00
WA910       1213  14     40.00
WA910       1213  15     41.00
WA910       1213  16     39.00
WA910       1213  17     43.00
WA910       1213  18     36.00
WA910       1213  19     28.00
WA910       1213  20     33.00
WA910       1213  21     36.00
WA910       1213  22     37.00
WA910       1213  23     38.00
WA910       1213  24     36.00
WA910       1213  25     42.00
WA910       1213  26     47.00
WA910       1213  27     44.00
WA910       1213  28     38.00
WA910       1213  29     36.00
WA910       1213  30     44.00
WA910       1213  31     38.00
WA910       0114   1     40.00
WA910       0114   2     41.00
WA910       0114   3     33.00
WA910       0114   4     35.00
WA910       0114   5     41.00
WA910       0114   6     51.00
WA910       0114   7     40.00
WA910       0114   8     38.00
WA910       0114   9     36.00
WA910       0114  10     36.00
WA910       0114  11     42.00
WA910       0114  12     37.00
WA910       0114  13     42.00
WA910       0114  14     40.00
WA910       0114  15     42.00
WA910       0114  16     52.00
WA910       0114  17     56.00
WA910       0114  18     52.00
WA910       0114  19     47.00
WA910       0114  20     55.00
WA910       0114  21     55.00
WA910       0114  22     44.00
WA910       0114  23     52.00
WA910       0114  24     58.00
WA910       0114  25     53.00
WA910       0114  26     52.00
WA910       0114  27     49.00
WA910       0114  28     44.00
WA910       0114  29     41.00
WA910       0114  30     34.00
WA910       0114  31     37.00
WA910       0214   1     33.00
WA910       0214   2     33.00
WA910       0214   3     29.00
WA910       0214   4     28.00
WA910       0214   5     21.00
WA910       0214   6     25.00
WA910       0214   7     27.00
WA910       0214   8     34.00
WA910       0214   9     33.00
WA910       0214  10     36.00
WA910       0214  11     39.00
WA910       0214  12     40.00
WA910       0214  13     36.00
WA910       0214  14     38.00
WA910       0214  15     38.00
WA910       0214  16     33.00
WA910       0214  17     35.00
WA910       0214  18     34.00
WA910       0214  19     36.00
WA910       0214  20     36.00
WA910       0214  21     34.00
WA910       0214  22     31.00
WA910       0214  23     35.00
WA910       0214  24     37.00
WA910       0214  25     49.00
WA910       0214  26     53.00
WA910       0214  27     49.00
WA910       0214  28     51.00
WA910       0314   1     36.00
WA910       0314   2     35.00
WA910       0314   3     37.00
WA910       0314   4     40.00
WA910       0314   5     47.00
WA910       0314   6     42.00
WA910       0314   7     45.00
WA910       0314   8     45.00
WA910       0314   9     44.00
WA910       0314  10     41.00
WA910       0314  11     50.00
WA910       0314  12     55.00
WA910       0314  13     51.00
WA910       0314  14     45.00
WA910       0314  15     43.00
WA910       0314  16     37.00
WA910       0314  17     38.00
WA910       0314  18     41.00
WA910       0314  19     36.00
WA910       0314  20     40.00
WA910       0314  21     44.00
WA910       0314  22     37.00
WA910       0314  23     47.00
WA910       0314  24     57.00
WA910       0314  25     44.00
WA910       0314  26     44.00
WA910       0314  27     46.00
WA910       0314  28     39.00
WA910       0314  29     38.00
WA910       0314  30     44.00
WA910       0314  31     52.00
WA910       0414   1     55.00
WA910       0414   2     50.00
WA910       0414   3     44.00
WA910       0414   4     43.00
WA910       0414   5     41.00
WA910       0414   6     50.00
WA910       0414   7     60.00
WA910       0414   8     49.00
WA910       0414   9     50.00
WA910       0414  10     53.00
WA910       0414  11     43.00
WA910       0414  12     55.00
WA910       0414  13     61.00
WA910       0414  14     60.00
WA910       0414  15     45.00
WA910       0414  16     41.00
WA910       0414  17     42.00
WA910       0414  18     46.00
WA910       0414  19     48.00
WA910       0414  20     47.00
WA910       0414  21     54.00
WA910       0414  22     48.00
WA910       0414  23     47.00
WA910       0414  24     43.00
WA910       0414  25     47.00
WA910       0414  26     48.00
WA910       0414  27     39.00
WA910       0414  28     51.00
WA910       0414  29     62.00
WA910       0414  30     74.00
WA910       0514   1     78.00
WA910       0514   2     65.00
WA910       0514   3     43.00
WA910       0514   4     40.00
WA910       0514   5     47.00
WA910       0514   6     50.00
WA910       0514   7     60.00
WA910       0514   8     55.00
WA910       0514   9     46.00
WA910       0514  10     44.00
WA910       0514  11     61.00
WA910       0514  12     68.00
WA910       0514  13     70.00
WA910       0514  14     76.00
WA910       0514  15     77.00
WA910       0514  16     62.00
WA910       0514  17     53.00
WA910       0514  18     55.00
WA910       0514  19     53.00
WA910       0514  20     58.00
WA910       0514  21     62.00
WA910       0514  22     70.00
WA910       0514  23     54.00
WA910       0514  24     56.00
WA910       0514  25     49.00
WA910       0514  26     50.00
WA910       0514  27     56.00
WA910       0514  28     47.00
WA910       0514  29     48.00
WA910       0514  30     66.00
WA910       0514  31     67.00
WA910       0614   1     67.00
WA910       0614   2     72.00
WA910       0614   3     64.00
WA910       0614   4     65.00
WA910       0614   5     64.00
WA910       0614   6     66.00
WA910       0614   7     63.00
WA910       0614   8     67.00
WA910       0614   9     62.00
WA910       0614  10     48.00
WA910       0614  11     67.00
WA910       0614  12     62.00
WA910       0614  13     48.00
WA910       0614  14     45.00
WA910       0614  15     51.00
WA910       0614  16     49.00
WA910       0614  17     55.00
WA910       0614  18     54.00
WA910       0614  19     60.00
WA910       0614  20     52.00
WA910       0614  21     66.00
WA910       0614  22     72.00
WA910       0614  23     72.00
WA910       0614  24     59.00
WA910       0614  25     71.00
WA910       0614  26     65.00
WA910       0614  27     56.00
WA910       0614  28     55.00
WA910       0614  29     53.00
WA910       0614  30     71.00
WA910       0714   1     84.00
WA910       0714   2     75.00
WA910       0714   3     62.00
WA910       0714   4     67.00
WA910       0714   5     65.00
WA910       0714   6     71.00
WA910       0714   7     78.00
WA910       0714   8     80.00
WA910       0714   9     76.00
WA910       0714  10     77.00
WA910       0714  11     83.00
WA910       0714  12     82.00
WA910       0714  13     90.00
WA910       0714  14     82.00
WA910       0714  15     81.00
WA910       0714  16     84.00
WA910       0714  17     73.00
WA910       0714  18     73.00
WA910       0714  19     58.00
WA910       0714  20     55.00
WA910       0714  21     64.00
WA910       0714  22     61.00
WA910       0714  23     56.00
WA910       0714  24     49.00
WA910       0714  25     65.00
WA910       0714  26     71.00
WA910       0714  27     77.00
WA910       0714  28     80.00
WA910       0714  29     81.00
WA910       0714  30     79.00
WA910       0714  31     81.00
WA910       0814   1     79.00
WA910       0814   2     77.00
WA910       0814   3     83.00
WA910       0814   4     82.00
WA910       0814   5     75.00
WA910       0814   6     70.00
WA910       0814   7     71.00
WA910       0814   8     67.00
WA910       0814   9     73.00
WA910       0814  10     80.00
WA910       0814  11     91.00
WA910       0814  12     77.00
WA910       0814  13     60.00
WA910       0814  14     62.00
WA910       0814  15     63.00
WA910       0814  16     62.00
WA910       0814  17     73.00
WA910       0814  18     78.00
WA910       0814  19     72.00
WA910       0814  20     67.00
WA910       0814  21     65.00
WA910       0814  22     69.00
WA910       0814  23     73.00
WA910       0814  24     74.00
WA910       0814  25     70.00
WA910       0814  26     77.00
WA910       0814  27     74.00
WA910       0814  28     71.00
WA910       0814  29     56.00
WA910       0814  30     57.00
WA910       0814  31     56.00
WA910       0914   1     59.00
WA910       0914   2     53.00
WA910       0914   3     55.00
WA910       0914   4     67.00
WA910       0914   5     75.00
WA910       0914   6     79.00
WA910       0914   7     76.00
WA910       0914   8     62.00
WA910       0914   9     60.00
WA910       0914  10     61.00
WA910       0914  11     64.00
WA910       0914  12     69.00
WA910       0914  13     72.00
WA910       0914  14     75.00
WA910       0914  15     79.00
WA910       0914  16     75.00
WA910       0914  17     66.00
WA910       0914  18     54.00
WA910       0914  19     57.00
WA910       0914  20     73.00
WA910       0914  21     78.00
WA910       0914  22     62.00
WA910       0914  23     64.00
WA910       0914  24     55.00
WA910       0914  25     56.00
WA910       0914  26     51.00
WA910       0914  27     60.00
WA910       0914  28     64.00
WA910       0914  29     55.00
WA910       0914  30     51.00
WA910       1014   1     51.00
WA910       1014   2     55.00
WA910       1014   3     67.00
WA910       1014   4     60.00
WA910       1014   5     65.00
WA910       1014   6     67.00
WA910       1014   7     65.00
WA910       1014   8     58.00
WA910       1014   9     64.00
WA910       1014  10     63.00
WA910       1014  11     49.00
WA910       1014  12     49.00
WA910       1014  13     56.00
WA910       1014  14     49.00
WA910       1014  15     46.00
WA910       1014  16     55.00
WA910       1014  17     50.00
WA910       1014  18     55.00
WA910       1014  19     62.00
WA910       1014  20     54.00
WA910       1014  21     46.00
WA910       1014  22     46.00
WA910       1014  23     45.00
WA910       1014  24     47.00
WA910       1014  25     48.00
WA910       1014  26     40.00
WA910       1014  27     43.00
WA910       1014  28     47.00
WA910       1014  29     47.00
WA910       1014  30     48.00
WA910       1014  31     44.00
WA910       1114   1     45.00
WA910       1114   2     42.00
WA910       1114   3     46.00
WA910       1114   4     47.00
WA910       1114   5     51.00
WA910       1114   6     51.00
WA910       1114   7     45.00
WA910       1114   8     51.00
WA910       1114   9     43.00
WA910       1114  10     42.00
WA910       1114  11     37.00
WA910       1114  12     38.00
WA910       1114  13     39.00
WA910       1114  14     36.00
WA910       1114  15     38.00
WA910       1114  16     46.00
WA910       1114  17     50.00
WA910       1114  18     52.00
WA910       1114  19     55.00
WA910       1114  20     47.00
WA910       1114  21     42.00
WA910       1114  22     38.00
WA910       1114  23     36.00
WA910       1114  24     37.00
WA910       1114  25     43.00
WA910       1114  26     47.00
WA910       1114  27     46.00
WA910       1114  28     44.00
WA910       1114  29     26.00
WA910       1114  30     31.00
WA910       1214   1     31.00
WA910       1214   2     37.00
WA910       1214   3     47.00
WA910       1214   4     43.00
WA910       1214   5     44.00
WA910       1214   6     44.00
WA910       1214   7     48.00
WA910       1214   8     48.00
WA910       1214   9     49.00
WA910       1214  10     47.00
WA910       1214  11     44.00
WA910       1214  12     40.00
WA910       1214  13     39.00
WA910       1214  14     43.00
WA910       1214  15     44.00
WA910       1214  16     39.00
WA910       1214  17     37.00
WA910       1214  18     38.00
WA910       1214  19     37.00
WA910       1214  20     44.00
WA910       1214  21     43.00
WA910       1214  22     40.00
WA910       1214  23     42.00
WA910       1214  24     35.00
WA910       1214  25     33.00
WA910       1214  26     35.00
WA910       1214  27     34.00
WA910       1214  28     34.00
WA910       1214  29     29.00
WA910       1214  30     26.00
WA910       1214  31     32.00
WA910       0115   1     38.00
WA910       0115   2     35.00
WA910       0115   3     34.00
WA910       0115   4     37.00
WA910       0115   5     44.00
WA910       0115   6     47.00
WA910       0115   7     56.00
WA910       0115   8     57.00
WA910       0115   9     50.00
WA910       0115  10     42.00
WA910       0115  11     41.00
WA910       0115  12     42.00
WA910       0115  13     44.00
WA910       0115  14     52.00
WA910       0115  15     45.00
WA910       0115  16     39.00
WA910       0115  17     42.00
WA910       0115  18     44.00
WA910       0115  19     37.00
WA910       0115  20     39.00
WA910       0115  21     44.00
WA910       0115  22     42.00
WA910       0115  23     46.00
WA910       0115  24     48.00
WA910       0115  25     51.00
WA910       0115  26     57.00
WA910       0115  27     47.00
WA910       0115  28     45.00
WA910       0115  29     52.00
WA910       0115  30     52.00
WA910       0115  31     49.00
WA910       0215   1     44.00
WA910       0215   2     39.00
WA910       0215   3     41.00
WA910       0215   4     41.00
WA910       0215   5     47.00
WA910       0215   6     47.00
