$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       0208  10     38.00
WA776       0208  11     37.00
WA776       0208  12     43.00
WA776       0208  13     35.00
WA776       0208  14     39.00
WA776       0208  15     46.00
WA776       0208  16     41.00
WA776       0208  17     46.00
WA776       0208  18     48.00
WA776       0208  19     49.00
WA776       0208  20     44.00
WA776       0208  21     44.00
WA776       0208  22     41.00
WA776       0208  23     44.00
WA776       0208  24     42.00
WA776       0208  25     39.00
WA776       0208  26     49.00
WA776       0208  27     44.00
WA776       0208  28     51.00
WA776       0208  29     48.00
WA776       0308   1     36.00
WA776       0308   2     38.00
WA776       0308   3     34.00
WA776       0308   4     37.00
WA776       0308   5     42.00
WA776       0308   6     48.00
WA776       0308   7     46.00
WA776       0308   8     42.00
WA776       0308   9     52.00
WA776       0308  10     51.00
WA776       0308  11     36.00
WA776       0308  12     43.00
WA776       0308  13     35.00
WA776       0308  14     37.00
WA776       0308  15     38.00
WA776       0308  16     34.00
WA776       0308  17     36.00
WA776       0308  18     39.00
WA776       0308  19     39.00
WA776       0308  20     37.00
WA776       0308  21     35.00
WA776       0308  22     41.00
WA776       0308  23     38.00
WA776       0308  24     37.00
WA776       0308  25     36.00
WA776       0308  26     34.00
WA776       0308  27     35.00
WA776       0308  28     32.00
WA776       0308  29     34.00
WA776       0308  30     33.00
WA776       0308  31     35.00
WA776       0408   1     44.00
WA776       0408   2     48.00
WA776       0408   3     49.00
WA776       0408   4     37.00
WA776       0408   5     38.00
WA776       0408   6     39.00
WA776       0408   7     38.00
WA776       0408   8     39.00
WA776       0408   9     39.00
WA776       0408  10     42.00
WA776       0408  11     56.00
WA776       0408  12     64.00
WA776       0408  13     57.00
WA776       0408  14     37.00
WA776       0408  15     35.00
WA776       0408  16     43.00
WA776       0408  17     45.00
WA776       0408  18     35.00
WA776       0408  19     35.00
WA776       0408  20     35.00
WA776       0408  21     36.00
WA776       0408  22     38.00
WA776       0408  23     41.00
WA776       0408  24     40.00
WA776       0408  25     43.00
WA776       0408  26     58.00
WA776       0408  27     58.00
WA776       0408  28     47.00
WA776       0408  29     38.00
WA776       0408  30     40.00
WA776       0508   1     45.00
WA776       0508   2     54.00
WA776       0508   3     46.00
WA776       0508   4     58.00
WA776       0508   5     57.00
WA776       0508   6     47.00
WA776       0508   7     41.00
WA776       0508   8     43.00
WA776       0508   9     50.00
WA776       0508  10     48.00
WA776       0508  11     42.00
WA776       0508  12     46.00
WA776       0508  13     43.00
WA776       0508  14     51.00
WA776       0508  15     71.00
WA776       0508  16     76.00
WA776       0508  17     77.00
WA776       0508  18     68.00
WA776       0508  19     66.00
WA776       0508  20     51.00
WA776       0508  21     42.00
WA776       0508  22     43.00
WA776       0508  23     51.00
WA776       0508  24     60.00
WA776       0508  25     54.00
WA776       0508  26     52.00
WA776       0508  27     59.00
WA776       0508  28     49.00
WA776       0508  29     52.00
WA776       0508  30     59.00
WA776       0508  31     59.00
WA776       0608   1     45.00
WA776       0608   2     52.00
WA776       0608   3     48.00
WA776       0608   4     46.00
WA776       0608   5     42.00
WA776       0608   6     40.00
WA776       0608   7     47.00
WA776       0608   8     56.00
WA776       0608   9     45.00
WA776       0608  10     41.00
WA776       0608  11     42.00
WA776       0608  12     60.00
WA776       0608  13     59.00
WA776       0608  14     59.00
WA776       0608  15     61.00
WA776       0608  16     65.00
WA776       0608  17     53.00
WA776       0608  18     54.00
WA776       0608  19     63.00
WA776       0608  20     74.00
WA776       0608  21     67.00
WA776       0608  22     58.00
WA776       0608  23     57.00
WA776       0608  24     63.00
WA776       0608  25     65.00
WA776       0608  26     61.00
WA776       0608  27     79.00
WA776       0608  28     84.00
WA776       0608  29     88.00
WA776       0608  30     76.00
WA776       0708   1     76.00
WA776       0708   2     81.00
WA776       0708   3     69.00
WA776       0708   4     59.00
WA776       0708   5     55.00
WA776       0708   6     62.00
WA776       0708   7     70.00
WA776       0708   8     78.00
WA776       0708   9     78.00
WA776       0708  10     63.00
WA776       0708  11     73.00
WA776       0708  12     79.00
WA776       0708  13     79.00
WA776       0708  14     77.00
WA776       0708  15     76.00
WA776       0708  16     70.00
WA776       0708  17     69.00
WA776       0708  18     61.00
WA776       0708  19     67.00
WA776       0708  20     77.00
WA776       0708  21     72.00
WA776       0708  22     54.00
WA776       0708  23     59.00
WA776       0708  24     76.00
WA776       0708  25     67.00
WA776       0708  26     68.00
WA776       0708  27     60.00
WA776       0708  28     68.00
WA776       0708  29     54.00
WA776       0708  30     59.00
WA776       0708  31     67.00
WA776       0808   1     55.00
WA776       0808   2     57.00
WA776       0808   3     66.00
WA776       0808   4     79.00
WA776       0808   5     84.00
WA776       0808   6     74.00
WA776       0808   7     78.00
WA776       0808   8     66.00
WA776       0808   9     57.00
WA776       0808  10     58.00
WA776       0808  11     69.00
WA776       0808  12     69.00
WA776       0808  13     75.00
WA776       0808  14     86.00
WA776       0808  15     89.00
WA776       0808  16     92.00
WA776       0808  17     75.00
WA776       0808  18     64.00
WA776       0808  19     58.00
WA776       0808  20     55.00
WA776       0808  21     53.00
WA776       0808  22     67.00
WA776       0808  23     74.00
WA776       0808  24     64.00
WA776       0808  25     55.00
WA776       0808  26     59.00
WA776       0808  27     56.00
WA776       0808  28     63.00
WA776       0808  29     66.00
WA776       0808  30     52.00
WA776       0808  31     51.00
WA776       0908   1     53.00
WA776       0908   2     62.00
WA776       0908   3     62.00
WA776       0908   4     65.00
WA776       0908   5     67.00
WA776       0908   6     68.00
WA776       0908   7     70.00
WA776       0908   8     72.00
WA776       0908   9     67.00
WA776       0908  10     68.00
WA776       0908  11     72.00
WA776       0908  12     69.00
WA776       0908  13     71.00
WA776       0908  14     75.00
WA776       0908  15     78.00
WA776       0908  16     82.00
WA776       0908  17     77.00
WA776       0908  18     64.00
WA776       0908  19     62.00
WA776       0908  20     50.00
WA776       0908  21     52.00
WA776       0908  22     49.00
WA776       0908  23     57.00
WA776       0908  24     59.00
WA776       0908  25     49.00
WA776       0908  26     57.00
WA776       0908  27     62.00
WA776       0908  28     69.00
WA776       0908  29     72.00
WA776       0908  30     72.00
WA776       1008   1     71.00
WA776       1008   2     56.00
WA776       1008   3     50.00
WA776       1008   4     49.00
WA776       1008   5     44.00
WA776       1008   6     51.00
WA776       1008   7     47.00
WA776       1008   8     47.00
WA776       1008   9     40.00
WA776       1008  10     45.00
WA776       1008  11     48.00
WA776       1008  12     48.00
WA776       1008  13     48.00
WA776       1008  14     48.00
WA776       1008  15     46.00
WA776       1008  16     46.00
WA776       1008  17     59.00
WA776       1008  18     51.00
WA776       1008  19     53.00
WA776       1008  20     43.00
WA776       1008  21     46.00
WA776       1008  22     56.00
WA776       1008  23     50.00
WA776       1008  24     52.00
WA776       1008  25     51.00
WA776       1008  26     56.00
WA776       1008  27     58.00
WA776       1008  28     60.00
WA776       1008  29     58.00
WA776       1008  30     53.00
WA776       1008  31     49.00
WA776       1108   1     51.00
WA776       1108   2     46.00
WA776       1108   3     42.00
WA776       1108   4     39.00
WA776       1108   5     36.00
WA776       1108   6     50.00
WA776       1108   7     50.00
WA776       1108   8     46.00
WA776       1108   9     42.00
WA776       1108  10     40.00
WA776       1108  11     47.00
WA776       1108  12     51.00
WA776       1108  13     43.00
WA776       1108  14     45.00
WA776       1108  15     60.00
WA776       1108  16     60.00
WA776       1108  17     59.00
WA776       1108  18     47.00
WA776       1108  19     48.00
WA776       1108  20     42.00
WA776       1108  21     38.00
WA776       1108  22     36.00
WA776       1108  23     40.00
WA776       1108  24     42.00
WA776       1108  25     44.00
WA776       1108  26     42.00
WA776       1108  27     40.00
WA776       1108  28     41.00
WA776       1108  29     45.00
WA776       1108  30     51.00
WA776       1208   1     48.00
WA776       1208   2     42.00
WA776       1208   3     42.00
WA776       1208   4     37.00
WA776       1208   5     51.00
WA776       1208   6     45.00
WA776       1208   7     38.00
WA776       1208   8     36.00
WA776       1208   9     39.00
WA776       1208  10     42.00
WA776       1208  11     41.00
WA776       1208  12     35.00
WA776       1208  13     29.00
WA776       1208  14     28.00
WA776       1208  15     15.00
WA776       1208  16     20.00
WA776       1208  17     27.00
WA776       1208  18     27.00
WA776       1208  19     24.00
WA776       1208  20     20.00
WA776       1208  21     17.00
WA776       1208  22     28.00
WA776       1208  23     28.00
WA776       1208  24     28.00
WA776       1208  25     29.00
WA776       1208  26     30.00
WA776       1208  27     36.00
WA776       1208  28     41.00
WA776       1208  29     34.00
WA776       1208  30     33.00
WA776       1208  31     33.00
WA776       0109   1     38.00
WA776       0109   2     34.00
WA776       0109   3     29.00
WA776       0109   4     28.00
WA776       0109   5     35.00
WA776       0109   6     42.00
WA776       0109   7     43.00
WA776       0109   8     41.00
WA776       0109   9     32.00
WA776       0109  10     34.00
WA776       0109  11     38.00
WA776       0109  12     45.00
WA776       0109  13     40.00
WA776       0109  14     42.00
WA776       0109  15     47.00
WA776       0109  16     49.00
WA776       0109  17     38.00
WA776       0109  18     31.00
WA776       0109  19     32.00
WA776       0109  20     40.00
WA776       0109  21     41.00
WA776       0109  22     46.00
WA776       0109  23     33.00
WA776       0109  24     29.00
WA776       0109  25     26.00
WA776       0109  26     25.00
WA776       0109  27     31.00
WA776       0109  28     34.00
WA776       0109  29     36.00
WA776       0109  30     46.00
WA776       0109  31     34.00
WA776       0209   1     42.00
WA776       0209   2     50.00
WA776       0209   3     51.00
WA776       0209   4     54.00
WA776       0209   5     47.00
WA776       0209   6     43.00
WA776       0209   7     45.00
WA776       0209   8     39.00
WA776       0209   9     30.00
WA776       0209  10     28.00
WA776       0209  11     36.00
WA776       0209  12     33.00
WA776       0209  13     35.00
WA776       0209  14     33.00
WA776       0209  15     37.00
WA776       0209  16     39.00
WA776       0209  17     38.00
WA776       0209  18     46.00
WA776       0209  19     47.00
WA776       0209  20     49.00
WA776       0209  21     44.00
WA776       0209  22     42.00
WA776       0209  23     40.00
WA776       0209  24     37.00
WA776       0209  25     36.00
WA776       0209  26     28.00
WA776       0209  27     34.00
WA776       0209  28     39.00
WA776       0309   1     39.00
WA776       0309   2     42.00
WA776       0309   3     42.00
WA776       0309   4     38.00
WA776       0309   5     33.00
WA776       0309   6     33.00
WA776       0309   7     30.00
WA776       0309   8     31.00
WA776       0309   9     28.00
WA776       0309  10     29.00
WA776       0309  11     34.00
WA776       0309  12     38.00
WA776       0309  13     46.00
WA776       0309  14     35.00
WA776       0309  15     35.00
WA776       0309  16     34.00
WA776       0309  17     36.00
WA776       0309  18     41.00
WA776       0309  19     41.00
WA776       0309  20     41.00
WA776       0309  21     41.00
WA776       0309  22     35.00
WA776       0309  23     33.00
WA776       0309  24     36.00
WA776       0309  25     36.00
WA776       0309  26     41.00
WA776       0309  27     39.00
WA776       0309  28     35.00
WA776       0309  29     36.00
WA776       0309  30     34.00
WA776       0309  31     35.00
WA776       0409   1     35.00
WA776       0409   2     36.00
WA776       0409   3     38.00
WA776       0409   4     43.00
WA776       0409   5     55.00
WA776       0409   6     62.00
WA776       0409   7     64.00
WA776       0409   8     43.00
WA776       0409   9     45.00
WA776       0409  10     40.00
WA776       0409  11     38.00
WA776       0409  12     43.00
WA776       0409  13     36.00
WA776       0409  14     36.00
WA776       0409  15     41.00
WA776       0409  16     52.00
WA776       0409  17     45.00
WA776       0409  18     55.00
WA776       0409  19     62.00
WA776       0409  20     69.00
WA776       0409  21     66.00
WA776       0409  22     46.00
WA776       0409  23     42.00
WA776       0409  24     48.00
WA776       0409  25     39.00
WA776       0409  26     45.00
WA776       0409  27     46.00
WA776       0409  28     41.00
WA776       0409  29     44.00
WA776       0409  30     50.00
WA776       0509   1     54.00
WA776       0509   2     49.00
WA776       0509   3     49.00
WA776       0509   4     44.00
WA776       0509   5     45.00
WA776       0509   6     44.00
WA776       0509   7     42.00
WA776       0509   8     51.00
WA776       0509   9     57.00
WA776       0509  10     58.00
WA776       0509  11     48.00
WA776       0509  12     38.00
WA776       0509  13     42.00
WA776       0509  14     46.00
WA776       0509  15     59.00
WA776       0509  16     69.00
WA776       0509  17     71.00
WA776       0509  18     64.00
WA776       0509  19     44.00
WA776       0509  20     50.00
WA776       0509  21     64.00
WA776       0509  22     66.00
WA776       0509  23     65.00
WA776       0509  24     62.00
WA776       0509  25     62.00
WA776       0509  26     57.00
WA776       0509  27     65.00
WA776       0509  28     77.00
WA776       0509  29     77.00
WA776       0509  30     77.00
WA776       0509  31     76.00
WA776       0609   1     78.00
WA776       0609   2     69.00
WA776       0609   3     73.00
WA776       0609   4     76.00
WA776       0609   5     55.00
WA776       0609   6     49.00
WA776       0609   7     51.00
WA776       0609   8     62.00
WA776       0609   9     66.00
WA776       0609  10     58.00
WA776       0609  11     62.00
WA776       0609  12     62.00
WA776       0609  13     63.00
WA776       0609  14     59.00
WA776       0609  15     64.00
WA776       0609  16     64.00
WA776       0609  17     61.00
WA776       0609  18     62.00
WA776       0609  19     54.00
WA776       0609  20     51.00
WA776       0609  21     52.00
WA776       0609  22     51.00
WA776       0609  23     66.00
WA776       0609  24     66.00
WA776       0609  25     54.00
WA776       0609  26     61.00
WA776       0609  27     74.00
WA776       0609  28     66.00
WA776       0609  29     67.00
WA776       0609  30     68.00
WA776       0709   1     78.00
WA776       0709   2     83.00
WA776       0709   3     80.00
WA776       0709   4     79.00
WA776       0709   5     74.00
WA776       0709   6     51.00
WA776       0709   7     58.00
WA776       0709   8     52.00
WA776       0709   9     64.00
WA776       0709  10     77.00
WA776       0709  11     72.00
WA776       0709  12     56.00
WA776       0709  13     57.00
WA776       0709  14     68.00
WA776       0709  15     76.00
WA776       0709  16     79.00
WA776       0709  17     80.00
WA776       0709  18     75.00
WA776       0709  19     71.00
WA776       0709  20     82.00
WA776       0709  21     81.00
WA776       0709  22     72.00
WA776       0709  23     62.00
WA776       0709  24     73.00
WA776       0709  25     77.00
WA776       0709  26     81.00
WA776       0709  27     88.00
WA776       0709  28     89.00
WA776       0709  29     87.00
WA776       0709  30     89.00
WA776       0709  31     85.00
WA776       0809   1     88.00
WA776       0809   2     81.00
WA776       0809   3     76.00
WA776       0809   4     73.00
WA776       0809   5     68.00
WA776       0809   6     56.00
WA776       0809   7     52.00
WA776       0809   8     56.00
WA776       0809   9     64.00
WA776       0809  10     67.00
WA776       0809  11     62.00
WA776       0809  12   -999.00
WA776       0809  13     55.00
WA776       0809  14     53.00
WA776       0809  15     58.00
WA776       0809  16     66.00
WA776       0809  17     75.00
WA776       0809  18     81.00
WA776       0809  19     88.00
WA776       0809  20     78.00
WA776       0809  21     64.00
WA776       0809  22     69.00
WA776       0809  23     60.00
WA776       0809  24     73.00
WA776       0809  25     61.00
WA776       0809  26     75.00
WA776       0809  27     82.00
WA776       0809  28     69.00
WA776       0809  29     61.00
WA776       0809  30     72.00
WA776       0809  31     71.00
WA776       0909   1     63.00
WA776       0909   2     73.00
WA776       0909   3     61.00
WA776       0909   4     69.00
WA776       0909   5     56.00
WA776       0909   6     48.00
WA776       0909   7     51.00
WA776       0909   8     63.00
WA776       0909   9     63.00
WA776       0909  10     74.00
WA776       0909  11     77.00
WA776       0909  12     82.00
WA776       0909  13     70.00
WA776       0909  14     61.00
WA776       0909  15     70.00
WA776       0909  16     64.00
WA776       0909  17     63.00
WA776       0909  18     74.00
WA776       0909  19     54.00
WA776       0909  20     61.00
WA776       0909  21     68.00
WA776       0909  22     77.00
WA776       0909  23     80.00
WA776       0909  24     66.00
WA776       0909  25     71.00
WA776       0909  26     61.00
WA776       0909  27     65.00
WA776       0909  28     54.00
WA776       0909  29     41.00
WA776       0909  30     48.00
WA776       1009   1     46.00
WA776       1009   2     47.00
WA776       1009   3     46.00
WA776       1009   4     52.00
WA776       1009   5     54.00
WA776       1009   6     57.00
WA776       1009   7     57.00
WA776       1009   8     54.00
WA776       1009   9     49.00
WA776       1009  10     44.00
WA776       1009  11     42.00
WA776       1009  12     43.00
WA776       1009  13     41.00
WA776       1009  14     47.00
WA776       1009  15     50.00
WA776       1009  16     57.00
WA776       1009  17     53.00
WA776       1009  18     50.00
WA776       1009  19     50.00
WA776       1009  20     51.00
WA776       1009  21     46.00
WA776       1009  22     46.00
WA776       1009  23     47.00
WA776       1009  24     46.00
WA776       1009  25     44.00
WA776       1009  26     49.00
WA776       1009  27     38.00
WA776       1009  28     35.00
WA776       1009  29     44.00
WA776       1009  30     47.00
WA776       1009  31     46.00
WA776       1109   1     46.00
WA776       1109   2     47.00
WA776       1109   3     48.00
WA776       1109   4     50.00
WA776       1109   5     45.00
WA776       1109   6     38.00
WA776       1109   7     36.00
WA776       1109   8     37.00
WA776       1109   9     39.00
WA776       1109  10     39.00
WA776       1109  11     37.00
WA776       1109  12     35.00
WA776       1109  13     32.00
WA776       1109  14     32.00
WA776       1109  15     38.00
WA776       1109  16     42.00
WA776       1109  17     43.00
WA776       1109  18     34.00
WA776       1109  19     38.00
WA776       1109  20     39.00
WA776       1109  21     33.00
WA776       1109  22     34.00
WA776       1109  23     36.00
WA776       1109  24     42.00
WA776       1109  25     46.00
WA776       1109  26     42.00
WA776       1109  27     40.00
WA776       1109  28     36.00
WA776       1109  29     43.00
WA776       1109  30     43.00
WA776       1209   1     37.00
WA776       1209   2     35.00
WA776       1209   3     33.00
WA776       1209   4     35.00
WA776       1209   5     33.00
WA776       1209   6     26.00
WA776       1209   7     17.00
WA776       1209   8     17.00
WA776       1209   9     24.00
WA776       1209  10     29.00
WA776       1209  11     37.00
WA776       1209  12     35.00
WA776       1209  13     33.00
WA776       1209  14     34.00
WA776       1209  15     39.00
WA776       1209  16     40.00
WA776       1209  17     41.00
WA776       1209  18     42.00
WA776       1209  19     45.00
WA776       1209  20     46.00
WA776       1209  21     42.00
WA776       1209  22     30.00
WA776       1209  23     32.00
WA776       1209  24     35.00
WA776       1209  25     29.00
WA776       1209  26     31.00
WA776       1209  27     30.00
WA776       1209  28     32.00
WA776       1209  29     28.00
WA776       1209  30     34.00
WA776       1209  31     35.00
WA776       0110   1     40.00
WA776       0110   2     37.00
WA776       0110   3     38.00
WA776       0110   4     43.00
WA776       0110   5     44.00
WA776       0110   6     37.00
WA776       0110   7     32.00
WA776       0110   8     34.00
WA776       0110   9     40.00
WA776       0110  10     39.00
WA776       0110  11     45.00
WA776       0110  12     42.00
WA776       0110  13     40.00
WA776       0110  14     40.00
WA776       0110  15     46.00
WA776       0110  16     40.00
WA776       0110  17     39.00
WA776       0110  18     44.00
WA776       0110  19     42.00
WA776       0110  20     40.00
WA776       0110  21     39.00
WA776       0110  22     39.00
WA776       0110  23     37.00
WA776       0110  24     36.00
WA776       0110  25     37.00
WA776       0110  26     36.00
WA776       0110  27     37.00
WA776       0110  28     38.00
WA776       0110  29     39.00
WA776       0110  30     36.00
WA776       0110  31     38.00
WA776       0210   1     38.00
WA776       0210   2     40.00
WA776       0210   3     38.00
WA776       0210   4     38.00
WA776       0210   5     42.00
WA776       0210   6     40.00
WA776       0210   7     40.00
WA776       0210   8     40.00
WA776       0210   9     41.00
WA776       0210  10     35.00
WA776       0210  11     41.00
WA776       0210  12     39.00
WA776       0210  13     39.00
WA776       0210  14     42.00
WA776       0210  15     43.00
WA776       0210  16     45.00
WA776       0210  17     45.00
WA776       0210  18     46.00
WA776       0210  19     45.00
WA776       0210  20     43.00
WA776       0210  21     42.00
WA776       0210  22     46.00
WA776       0210  23     43.00
WA776       0210  24     38.00
WA776       0210  25     41.00
WA776       0210  26     40.00
WA776       0210  27     43.00
WA776       0210  28     48.00
WA776       0310   1     50.00
WA776       0310   2     45.00
WA776       0310   3     44.00
WA776       0310   4     41.00
WA776       0310   5     46.00
WA776       0310   6     51.00
WA776       0310   7     45.00
WA776       0310   8     36.00
WA776       0310   9     34.00
WA776       0310  10     36.00
WA776       0310  11     35.00
WA776       0310  12     37.00
WA776       0310  13     36.00
WA776       0310  14     39.00
WA776       0310  15     49.00
WA776       0310  16     49.00
WA776       0310  17     41.00
WA776       0310  18     50.00
WA776       0310  19     49.00
WA776       0310  20     55.00
WA776       0310  21     42.00
WA776       0310  22     42.00
WA776       0310  23     49.00
WA776       0310  24     54.00
WA776       0310  25     38.00
WA776       0310  26     38.00
WA776       0310  27     47.00
WA776       0310  28     43.00
WA776       0310  29     38.00
WA776       0310  30     36.00
WA776       0310  31     37.00
WA776       0410   1     36.00
WA776       0410   2     35.00
WA776       0410   3     33.00
WA776       0410   4     34.00
WA776       0410   5     36.00
WA776       0410   6     36.00
WA776       0410   7     38.00
WA776       0410   8     34.00
WA776       0410   9     38.00
WA776       0410  10     43.00
WA776       0410  11     49.00
WA776       0410  12     47.00
WA776       0410  13     44.00
WA776       0410  14     54.00
WA776       0410  15     51.00
WA776       0410  16     57.00
WA776       0410  17     51.00
WA776       0410  18     59.00
WA776       0410  19     58.00
WA776       0410  20     46.00
WA776       0410  21     40.00
WA776       0410  22     48.00
WA776       0410  23     51.00
WA776       0410  24     41.00
WA776       0410  25     52.00
WA776       0410  26     50.00
WA776       0410  27     42.00
WA776       0410  28     38.00
WA776       0410  29     41.00
WA776       0410  30     44.00
WA776       0510   1     43.00
WA776       0510   2     40.00
WA776       0510   3     39.00
WA776       0510   4     38.00
WA776       0510   5     39.00
WA776       0510   6     47.00
WA776       0510   7     51.00
WA776       0510   8     53.00
WA776       0510   9     57.00
WA776       0510  10     45.00
WA776       0510  11     50.00
WA776       0510  12     56.00
WA776       0510  13     62.00
WA776       0510  14     65.00
WA776       0510  15     65.00
WA776       0510  16     62.00
WA776       0510  17     63.00
WA776       0510  18     47.00
WA776       0510  19     55.00
WA776       0510  20     41.00
WA776       0510  21     41.00
WA776       0510  22     46.00
WA776       0510  23     42.00
WA776       0510  24     48.00
WA776       0510  25     53.00
WA776       0510  26     47.00
WA776       0510  27     53.00
WA776       0510  28     42.00
WA776       0510  29     46.00
WA776       0510  30     50.00
WA776       0510  31     51.00
WA776       0610   1     49.00
WA776       0610   2     50.00
WA776       0610   3     52.00
WA776       0610   4     48.00
WA776       0610   5     62.00
WA776       0610   6     51.00
WA776       0610   7     55.00
WA776       0610   8     65.00
WA776       0610   9     48.00
WA776       0610  10     44.00
WA776       0610  11     55.00
WA776       0610  12     70.00
WA776       0610  13     65.00
WA776       0610  14     55.00
WA776       0610  15     47.00
WA776       0610  16     45.00
WA776       0610  17     47.00
WA776       0610  18     63.00
WA776       0610  19     49.00
WA776       0610  20     46.00
WA776       0610  21     57.00
WA776       0610  22     67.00
WA776       0610  23     71.00
WA776       0610  24     70.00
WA776       0610  25     64.00
WA776       0610  26     66.00
WA776       0610  27     67.00
WA776       0610  28     65.00
WA776       0610  29     58.00
WA776       0610  30     61.00
WA776       0710   1     52.00
WA776       0710   2     51.00
WA776       0710   3     56.00
WA776       0710   4     53.00
WA776       0710   5     56.00
WA776       0710   6     75.00
WA776       0710   7     80.00
WA776       0710   8     85.00
WA776       0710   9     82.00
WA776       0710  10     73.00
WA776       0710  11     71.00
WA776       0710  12     56.00
WA776       0710  13     58.00
WA776       0710  14     75.00
WA776       0710  15     75.00
WA776       0710  16     67.00
WA776       0710  17     67.00
WA776       0710  18     61.00
WA776       0710  19     67.00
WA776       0710  20     69.00
WA776       0710  21     77.00
WA776       0710  22     62.00
WA776       0710  23     77.00
WA776       0710  24     83.00
WA776       0710  25     79.00
WA776       0710  26     78.00
WA776       0710  27     77.00
WA776       0710  28     77.00
WA776       0710  29     75.00
WA776       0710  30     71.00
WA776       0710  31     60.00
WA776       0810   1     67.00
WA776       0810   2     69.00
WA776       0810   3     71.00
WA776       0810   4     75.00
WA776       0810   5     75.00
WA776       0810   6     70.00
WA776       0810   7     59.00
WA776       0810   8     64.00
WA776       0810   9     57.00
WA776       0810  10     59.00
WA776       0810  11     67.00
WA776       0810  12     71.00
WA776       0810  13     77.00
WA776       0810  14     80.00
WA776       0810  15     84.00
WA776       0810  16     84.00
WA776       0810  17     82.00
WA776       0810  18     69.00
WA776       0810  19     60.00
WA776       0810  20     65.00
WA776       0810  21     59.00
WA776       0810  22     55.00
WA776       0810  23     70.00
WA776       0810  24     79.00
WA776       0810  25     84.00
WA776       0810  26     58.00
WA776       0810  27     57.00
WA776       0810  28     61.00
WA776       0810  29     50.00
WA776       0810  30     55.00
WA776       0810  31     49.00
WA776       0910   1     59.00
WA776       0910   2     71.00
WA776       0910   3     73.00
WA776       0910   4     55.00
WA776       0910   5     54.00
WA776       0910   6     56.00
WA776       0910   7     53.00
WA776       0910   8     50.00
WA776       0910   9     49.00
WA776       0910  10     50.00
WA776       0910  11     60.00
WA776       0910  12     63.00
WA776       0910  13     68.00
WA776       0910  14     67.00
WA776       0910  15     61.00
WA776       0910  16     56.00
WA776       0910  17     60.00
WA776       0910  18     58.00
WA776       0910  19     53.00
WA776       0910  20     49.00
WA776       0910  21     54.00
WA776       0910  22     55.00
WA776       0910  23     46.00
WA776       0910  24     58.00
WA776       0910  25     67.00
WA776       0910  26     56.00
WA776       0910  27     67.00
WA776       0910  28     67.00
WA776       0910  29     69.00
WA776       0910  30     71.00
WA776       1010   1     69.00
WA776       1010   2     68.00
WA776       1010   3     52.00
WA776       1010   4     50.00
WA776       1010   5     60.00
WA776       1010   6     66.00
WA776       1010   7     52.00
WA776       1010   8     52.00
WA776       1010   9     55.00
WA776       1010  10     55.00
WA776       1010  11     49.00
WA776       1010  12     56.00
WA776       1010  13     60.00
WA776       1010  14     59.00
WA776       1010  15     50.00
WA776       1010  16     52.00
WA776       1010  17     53.00
WA776       1010  18     58.00
WA776       1010  19     62.00
WA776       1010  20     62.00
WA776       1010  21     55.00
WA776       1010  22     48.00
WA776       1010  23     45.00
WA776       1010  24     43.00
WA776       1010  25     38.00
WA776       1010  26     36.00
WA776       1010  27     44.00
WA776       1010  28     42.00
WA776       1010  29     45.00
WA776       1010  30     42.00
WA776       1010  31     44.00
WA776       1110   1     50.00
WA776       1110   2     52.00
WA776       1110   3     58.00
WA776       1110   4     56.00
WA776       1110   5     55.00
WA776       1110   6     46.00
WA776       1110   7     44.00
WA776       1110   8     35.00
WA776       1110   9     34.00
WA776       1110  10     37.00
WA776       1110  11     39.00
WA776       1110  12     39.00
WA776       1110  13     39.00
WA776       1110  14     46.00
WA776       1110  15     46.00
WA776       1110  16     40.00
WA776       1110  17     39.00
WA776       1110  18     33.00
WA776       1110  19     35.00
WA776       1110  20     35.00
WA776       1110  21     31.00
WA776       1110  22     28.00
WA776       1110  23     17.00
WA776       1110  24     22.00
WA776       1110  25     32.00
WA776       1110  26     35.00
WA776       1110  27     34.00
WA776       1110  28     33.00
WA776       1110  29     34.00
WA776       1110  30     35.00
WA776       1210   1     37.00
WA776       1210   2     34.00
WA776       1210   3     34.00
WA776       1210   4     33.00
WA776       1210   5     33.00
WA776       1210   6     36.00
WA776       1210   7     37.00
WA776       1210   8     40.00
WA776       1210   9     39.00
WA776       1210  10     36.00
WA776       1210  11     47.00
WA776       1210  12     47.00
WA776       1210  13     44.00
WA776       1210  14     42.00
WA776       1210  15     34.00
WA776       1210  16     33.00
WA776       1210  17     31.00
WA776       1210  18     33.00
WA776       1210  19     30.00
WA776       1210  20     32.00
WA776       1210  21     35.00
WA776       1210  22     36.00
WA776       1210  23     35.00
WA776       1210  24     35.00
WA776       1210  25     38.00
WA776       1210  26     34.00
WA776       1210  27     34.00
WA776       1210  28     35.00
WA776       1210  29     31.00
WA776       1210  30     24.00
WA776       1210  31     21.00
WA776       0111   1     24.00
WA776       0111   2     28.00
WA776       0111   3     27.00
WA776       0111   4     34.00
WA776       0111   5     35.00
WA776       0111   6     38.00
WA776       0111   7     37.00
WA776       0111   8     30.00
WA776       0111   9     30.00
