$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       0108  24     29.00
WA642       0108  25     35.00
WA642       0108  26     31.00
WA642       0108  27     26.00
WA642       0108  28     26.00
WA642       0108  29     28.00
WA642       0108  30     29.00
WA642       0108  31     31.00
WA642       0208   1     26.00
WA642       0208   2     25.00
WA642       0208   3     26.00
WA642       0208   4     27.00
WA642       0208   5     31.00
WA642       0208   6     31.00
WA642       0208   7     32.00
WA642       0208   8     34.00
WA642       0208   9     37.00
WA642       0208  10     38.00
WA642       0208  11     35.00
WA642       0208  12     44.00
WA642       0208  13     28.00
WA642       0208  14     39.00
WA642       0208  15     50.00
WA642       0208  16     42.00
WA642       0208  17     46.00
WA642       0208  18     53.00
WA642       0208  19     52.00
WA642       0208  20     46.00
WA642       0208  21     39.00
WA642       0208  22     41.00
WA642       0208  23     45.00
WA642       0208  24     36.00
WA642       0208  25     40.00
WA642       0208  26     47.00
WA642       0208  27     47.00
WA642       0208  28     55.00
WA642       0208  29     52.00
WA642       0308   1     34.00
WA642       0308   2     39.00
WA642       0308   3     36.00
WA642       0308   4     36.00
WA642       0308   5     53.00
WA642       0308   6     53.00
WA642       0308   7     42.00
WA642       0308   8     46.00
WA642       0308   9     52.00
WA642       0308  10     51.00
WA642       0308  11     33.00
WA642       0308  12     46.00
WA642       0308  13     38.00
WA642       0308  14     34.00
WA642       0308  15     37.00
WA642       0308  16     34.00
WA642       0308  17     39.00
WA642       0308  18     38.00
WA642       0308  19     37.00
WA642       0308  20     35.00
WA642       0308  21     31.00
WA642       0308  22     42.00
WA642       0308  23     36.00
WA642       0308  24     39.00
WA642       0308  25     33.00
WA642       0308  26     33.00
WA642       0308  27     31.00
WA642       0308  28     26.00
WA642       0308  29     32.00
WA642       0308  30     31.00
WA642       0308  31     36.00
WA642       0408   1     42.00
WA642       0408   2     49.00
WA642       0408   3     47.00
WA642       0408   4     32.00
WA642       0408   5     33.00
WA642       0408   6     36.00
WA642       0408   7     34.00
WA642       0408   8     38.00
WA642       0408   9     40.00
WA642       0408  10     43.00
WA642       0408  11     61.00
WA642       0408  12     66.00
WA642       0408  13     57.00
WA642       0408  14     36.00
WA642       0408  15     32.00
WA642       0408  16     43.00
WA642       0408  17     50.00
WA642       0408  18     30.00
WA642       0408  19     34.00
WA642       0408  20     32.00
WA642       0408  21     38.00
WA642       0408  22     33.00
WA642       0408  23     38.00
WA642       0408  24     35.00
WA642       0408  25     44.00
WA642       0408  26     57.00
WA642       0408  27     59.00
WA642       0408  28     46.00
WA642       0408  29     37.00
WA642       0408  30     42.00
WA642       0508   1     48.00
WA642       0508   2     48.00
WA642       0508   3     47.00
WA642       0508   4     60.00
WA642       0508   5     57.00
WA642       0508   6     46.00
WA642       0508   7     49.00
WA642       0508   8     41.00
WA642       0508   9     51.00
WA642       0508  10     46.00
WA642       0508  11     43.00
WA642       0508  12     51.00
WA642       0508  13     47.00
WA642       0508  14     50.00
WA642       0508  15     73.00
WA642       0508  16     74.00
WA642       0508  17     76.00
WA642       0508  18     66.00
WA642       0508  19     64.00
WA642       0508  20     49.00
WA642       0508  21     45.00
WA642       0508  22     40.00
WA642       0508  23     42.00
WA642       0508  24     62.00
WA642       0508  25     55.00
WA642       0508  26     55.00
WA642       0508  27     62.00
WA642       0508  28     55.00
WA642       0508  29     54.00
WA642       0508  30     60.00
WA642       0508  31     60.00
WA642       0608   1     48.00
WA642       0608   2     50.00
WA642       0608   3     44.00
WA642       0608   4     42.00
WA642       0608   5     40.00
WA642       0608   6     41.00
WA642       0608   7     48.00
WA642       0608   8     54.00
WA642       0608   9     47.00
WA642       0608  10     43.00
WA642       0608  11     47.00
WA642       0608  12     60.00
WA642       0608  13     57.00
WA642       0608  14     58.00
WA642       0608  15     58.00
WA642       0608  16     63.00
WA642       0608  17     48.00
WA642       0608  18     53.00
WA642       0608  19     60.00
WA642       0608  20     71.00
WA642       0608  21     64.00
WA642       0608  22     51.00
WA642       0608  23     56.00
WA642       0608  24     59.00
WA642       0608  25     61.00
WA642       0608  26     58.00
WA642       0608  27     72.00
WA642       0608  28     79.00
WA642       0608  29     82.00
WA642       0608  30     80.00
WA642       0708   1     74.00
WA642       0708   2     75.00
WA642       0708   3     64.00
WA642       0708   4     57.00
WA642       0708   5     53.00
WA642       0708   6     53.00
WA642       0708   7     62.00
WA642       0708   8     69.00
WA642       0708   9     70.00
WA642       0708  10     58.00
WA642       0708  11     69.00
WA642       0708  12     72.00
WA642       0708  13     72.00
WA642       0708  14     72.00
WA642       0708  15     68.00
WA642       0708  16     64.00
WA642       0708  17     64.00
WA642       0708  18     60.00
WA642       0708  19     65.00
WA642       0708  20     73.00
WA642       0708  21     68.00
WA642       0708  22     57.00
WA642       0708  23     52.00
WA642       0708  24     70.00
WA642       0708  25     68.00
WA642       0708  26     61.00
WA642       0708  27     51.00
WA642       0708  28     66.00
WA642       0708  29     51.00
WA642       0708  30     53.00
WA642       0708  31     64.00
WA642       0808   1     53.00
WA642       0808   2     54.00
WA642       0808   3     65.00
WA642       0808   4     74.00
WA642       0808   5     78.00
WA642       0808   6     78.00
WA642       0808   7     76.00
WA642       0808   8     70.00
WA642       0808   9     56.00
WA642       0808  10     50.00
WA642       0808  11     65.00
WA642       0808  12     68.00
WA642       0808  13     68.00
WA642       0808  14     79.00
WA642       0808  15     84.00
WA642       0808  16     87.00
WA642       0808  17     84.00
WA642       0808  18     65.00
WA642       0808  19     53.00
WA642       0808  20     54.00
WA642       0808  21     50.00
WA642       0808  22     65.00
WA642       0808  23     71.00
WA642       0808  24     65.00
WA642       0808  25     49.00
WA642       0808  26     54.00
WA642       0808  27     52.00
WA642       0808  28     54.00
WA642       0808  29     62.00
WA642       0808  30     44.00
WA642       0808  31     42.00
WA642       0908   1     51.00
WA642       0908   2     59.00
WA642       0908   3     56.00
WA642       0908   4     59.00
WA642       0908   5     58.00
WA642       0908   6     62.00
WA642       0908   7     66.00
WA642       0908   8     68.00
WA642       0908   9     65.00
WA642       0908  10     65.00
WA642       0908  11     72.00
WA642       0908  12     65.00
WA642       0908  13     67.00
WA642       0908  14     71.00
WA642       0908  15     77.00
WA642       0908  16     81.00
WA642       0908  17     79.00
WA642       0908  18     73.00
WA642       0908  19     73.00
WA642       0908  20     53.00
WA642       0908  21     46.00
WA642       0908  22     41.00
WA642       0908  23     53.00
WA642       0908  24     56.00
WA642       0908  25     45.00
WA642       0908  26     53.00
WA642       0908  27     60.00
WA642       0908  28     66.00
WA642       0908  29     68.00
WA642       0908  30     68.00
WA642       1008   1     70.00
WA642       1008   2     54.00
WA642       1008   3     45.00
WA642       1008   4     46.00
WA642       1008   5     40.00
WA642       1008   6     45.00
WA642       1008   7     43.00
WA642       1008   8     42.00
WA642       1008   9     38.00
WA642       1008  10     42.00
WA642       1008  11     43.00
WA642       1008  12     48.00
WA642       1008  13     49.00
WA642       1008  14     45.00
WA642       1008  15     45.00
WA642       1008  16     44.00
WA642       1008  17     55.00
WA642       1008  18     46.00
WA642       1008  19     53.00
WA642       1008  20     42.00
WA642       1008  21     44.00
WA642       1008  22     51.00
WA642       1008  23     43.00
WA642       1008  24     52.00
WA642       1008  25     51.00
WA642       1008  26     47.00
WA642       1008  27     56.00
WA642       1008  28     62.00
WA642       1008  29     56.00
WA642       1008  30     52.00
WA642       1008  31     50.00
WA642       1108   1     42.00
WA642       1108   2     41.00
WA642       1108   3     37.00
WA642       1108   4     33.00
WA642       1108   5     34.00
WA642       1108   6     46.00
WA642       1108   7     46.00
WA642       1108   8     42.00
WA642       1108   9     38.00
WA642       1108  10     36.00
WA642       1108  11     44.00
WA642       1108  12     46.00
WA642       1108  13     37.00
WA642       1108  14     40.00
WA642       1108  15     53.00
WA642       1108  16     54.00
WA642       1108  17     63.00
WA642       1108  18     48.00
WA642       1108  19     40.00
WA642       1108  20     34.00
WA642       1108  21     36.00
WA642       1108  22     33.00
WA642       1108  23     33.00
WA642       1108  24     42.00
WA642       1108  25     42.00
WA642       1108  26     35.00
WA642       1108  27     40.00
WA642       1108  28     39.00
WA642       1108  29     44.00
WA642       1108  30     49.00
WA642       1208   1     50.00
WA642       1208   2     41.00
WA642       1208   3     35.00
WA642       1208   4     31.00
WA642       1208   5     53.00
WA642       1208   6     44.00
WA642       1208   7     36.00
WA642       1208   8     33.00
WA642       1208   9     38.00
WA642       1208  10     40.00
WA642       1208  11     38.00
WA642       1208  12     36.00
WA642       1208  13     27.00
WA642       1208  14     10.00
WA642       1208  15      8.00
WA642       1208  16     20.00
WA642       1208  17     25.00
WA642       1208  18     21.00
WA642       1208  19     13.00
WA642       1208  20     11.00
WA642       1208  21      9.00
WA642       1208  22     25.00
WA642       1208  23     20.00
WA642       1208  24     26.00
WA642       1208  25     25.00
WA642       1208  26     31.00
WA642       1208  27     35.00
WA642       1208  28     34.00
WA642       1208  29     29.00
WA642       1208  30     28.00
WA642       1208  31     31.00
WA642       0109   1     36.00
WA642       0109   2     27.00
WA642       0109   3     22.00
WA642       0109   4     29.00
WA642       0109   5     36.00
WA642       0109   6     39.00
WA642       0109   7     38.00
WA642       0109   8     34.00
WA642       0109   9     35.00
WA642       0109  10     33.00
WA642       0109  11     41.00
WA642       0109  12     44.00
WA642       0109  13     49.00
WA642       0109  14     56.00
WA642       0109  15     51.00
WA642       0109  16     53.00
WA642       0109  17     44.00
WA642       0109  18     39.00
WA642       0109  19     43.00
WA642       0109  20     43.00
WA642       0109  21     46.00
WA642       0109  22     48.00
WA642       0109  23     33.00
WA642       0109  24     36.00
WA642       0109  25     20.00
WA642       0109  26     22.00
WA642       0109  27     30.00
WA642       0109  28     34.00
WA642       0109  29     44.00
WA642       0109  30     53.00
WA642       0109  31     32.00
WA642       0209   1     38.00
WA642       0209   2     47.00
WA642       0209   3     52.00
WA642       0209   4     57.00
WA642       0209   5     46.00
WA642       0209   6     40.00
WA642       0209   7     48.00
WA642       0209   8     38.00
WA642       0209   9     31.00
WA642       0209  10     25.00
WA642       0209  11     35.00
WA642       0209  12     25.00
WA642       0209  13     24.00
WA642       0209  14     32.00
WA642       0209  15     26.00
WA642       0209  16     30.00
WA642       0209  17     38.00
WA642       0209  18     37.00
WA642       0209  19     42.00
WA642       0209  20     50.00
WA642       0209  21     45.00
WA642       0209  22     38.00
WA642       0209  23     36.00
WA642       0209  24     36.00
WA642       0209  25     33.00
WA642       0209  26     26.00
WA642       0209  27     34.00
WA642       0209  28     37.00
WA642       0309   1     38.00
WA642       0309   2     42.00
WA642       0309   3     43.00
WA642       0309   4     38.00
WA642       0309   5     30.00
WA642       0309   6     36.00
WA642       0309   7     31.00
WA642       0309   8     30.00
WA642       0309   9     29.00
WA642       0309  10     26.00
WA642       0309  11     37.00
WA642       0309  12     43.00
WA642       0309  13     50.00
WA642       0309  14     32.00
WA642       0309  15     33.00
WA642       0309  16     33.00
WA642       0309  17     33.00
WA642       0309  18     39.00
WA642       0309  19     41.00
WA642       0309  20     39.00
WA642       0309  21     43.00
WA642       0309  22     36.00
WA642       0309  23     32.00
WA642       0309  24     38.00
WA642       0309  25     31.00
WA642       0309  26     41.00
WA642       0309  27     43.00
WA642       0309  28     34.00
WA642       0309  29     32.00
WA642       0309  30     38.00
WA642       0309  31     32.00
WA642       0409   1     33.00
WA642       0409   2     36.00
WA642       0409   3     40.00
WA642       0409   4     47.00
WA642       0409   5     52.00
WA642       0409   6     63.00
WA642       0409   7     63.00
WA642       0409   8     44.00
WA642       0409   9     47.00
WA642       0409  10     44.00
WA642       0409  11     37.00
WA642       0409  12     36.00
WA642       0409  13     41.00
WA642       0409  14     38.00
WA642       0409  15     46.00
WA642       0409  16     50.00
WA642       0409  17     41.00
WA642       0409  18     55.00
WA642       0409  19     62.00
WA642       0409  20     69.00
WA642       0409  21     67.00
WA642       0409  22     46.00
WA642       0409  23     38.00
WA642       0409  24     47.00
WA642       0409  25     37.00
WA642       0409  26     47.00
WA642       0409  27     48.00
WA642       0409  28     43.00
WA642       0409  29     40.00
WA642       0409  30     50.00
WA642       0509   1     51.00
WA642       0509   2     41.00
WA642       0509   3     47.00
WA642       0509   4     44.00
WA642       0509   5     47.00
WA642       0509   6     40.00
WA642       0509   7     46.00
WA642       0509   8     52.00
WA642       0509   9     57.00
WA642       0509  10     57.00
WA642       0509  11     47.00
WA642       0509  12     40.00
WA642       0509  13     42.00
WA642       0509  14     47.00
WA642       0509  15     58.00
WA642       0509  16     69.00
WA642       0509  17     69.00
WA642       0509  18     65.00
WA642       0509  19     43.00
WA642       0509  20     50.00
WA642       0509  21     60.00
WA642       0509  22     65.00
WA642       0509  23     63.00
WA642       0509  24     60.00
WA642       0509  25     60.00
WA642       0509  26     52.00
WA642       0509  27     62.00
WA642       0509  28     72.00
WA642       0509  29     74.00
WA642       0509  30     73.00
WA642       0509  31     71.00
WA642       0609   1     72.00
WA642       0609   2     64.00
WA642       0609   3     68.00
WA642       0609   4     67.00
WA642       0609   5     64.00
WA642       0609   6     49.00
WA642       0609   7     53.00
WA642       0609   8     58.00
WA642       0609   9     63.00
WA642       0609  10     60.00
WA642       0609  11     60.00
WA642       0609  12     64.00
WA642       0609  13     62.00
WA642       0609  14     61.00
WA642       0609  15     60.00
WA642       0609  16     61.00
WA642       0609  17     58.00
WA642       0609  18     58.00
WA642       0609  19     50.00
WA642       0609  20     50.00
WA642       0609  21     46.00
WA642       0609  22     46.00
WA642       0609  23     60.00
WA642       0609  24     64.00
WA642       0609  25     51.00
WA642       0609  26     54.00
WA642       0609  27     70.00
WA642       0609  28     57.00
WA642       0609  29     59.00
WA642       0609  30     60.00
WA642       0709   1     69.00
WA642       0709   2     76.00
WA642       0709   3     77.00
WA642       0709   4     74.00
WA642       0709   5     73.00
WA642       0709   6     52.00
WA642       0709   7     50.00
WA642       0709   8     47.00
WA642       0709   9     60.00
WA642       0709  10     70.00
WA642       0709  11     75.00
WA642       0709  12     62.00
WA642       0709  13     53.00
WA642       0709  14     65.00
WA642       0709  15     71.00
WA642       0709  16     72.00
WA642       0709  17     76.00
WA642       0709  18     69.00
WA642       0709  19     65.00
WA642       0709  20     73.00
WA642       0709  21     78.00
WA642       0709  22     73.00
WA642       0709  23     63.00
WA642       0709  24     69.00
WA642       0709  25     69.00
WA642       0709  26     76.00
WA642       0709  27     81.00
WA642       0709  28     82.00
WA642       0709  29     76.00
WA642       0709  30     83.00
WA642       0709  31     81.00
WA642       0809   1     82.00
WA642       0809   2     77.00
WA642       0809   3     75.00
WA642       0809   4     74.00
WA642       0809   5     70.00
WA642       0809   6     64.00
WA642       0809   7     56.00
WA642       0809   8     60.00
WA642       0809   9     60.00
WA642       0809  10     63.00
WA642       0809  11     54.00
WA642       0809  12     56.00
WA642       0809  13     51.00
WA642       0809  14     49.00
WA642       0809  15     56.00
WA642       0809  16     63.00
WA642       0809  17     71.00
WA642       0809  18     76.00
WA642       0809  19     83.00
WA642       0809  20     81.00
WA642       0809  21     63.00
WA642       0809  22     66.00
WA642       0809  23     57.00
WA642       0809  24     71.00
WA642       0809  25     57.00
WA642       0809  26     71.00
WA642       0809  27     79.00
WA642       0809  28     73.00
WA642       0809  29     58.00
WA642       0809  30     71.00
WA642       0809  31     73.00
WA642       0909   1     68.00
WA642       0909   2     74.00
WA642       0909   3     54.00
WA642       0909   4     60.00
WA642       0909   5     51.00
WA642       0909   6     42.00
WA642       0909   7     44.00
WA642       0909   8     59.00
WA642       0909   9     63.00
WA642       0909  10     72.00
WA642       0909  11     72.00
WA642       0909  12     80.00
WA642       0909  13     73.00
WA642       0909  14     60.00
WA642       0909  15     68.00
WA642       0909  16     63.00
WA642       0909  17     63.00
WA642       0909  18     72.00
WA642       0909  19     53.00
WA642       0909  20     56.00
WA642       0909  21     68.00
WA642       0909  22     74.00
WA642       0909  23     79.00
WA642       0909  24     66.00
WA642       0909  25     74.00
WA642       0909  26     58.00
WA642       0909  27     61.00
WA642       0909  28     54.00
WA642       0909  29     38.00
WA642       0909  30     42.00
WA642       1009   1     46.00
WA642       1009   2     41.00
WA642       1009   3     41.00
WA642       1009   4     50.00
WA642       1009   5     51.00
WA642       1009   6     55.00
WA642       1009   7     54.00
WA642       1009   8     52.00
WA642       1009   9     47.00
WA642       1009  10     33.00
WA642       1009  11     40.00
WA642       1009  12     29.00
WA642       1009  13     31.00
WA642       1009  14     42.00
WA642       1009  15     44.00
WA642       1009  16     51.00
WA642       1009  17     52.00
WA642       1009  18     47.00
WA642       1009  19     47.00
WA642       1009  20     51.00
WA642       1009  21     43.00
WA642       1009  22     43.00
WA642       1009  23     51.00
WA642       1009  24     43.00
WA642       1009  25     44.00
WA642       1009  26     46.00
WA642       1009  27     35.00
WA642       1009  28     35.00
WA642       1009  29     46.00
WA642       1009  30     45.00
WA642       1009  31     43.00
WA642       1109   1     39.00
WA642       1109   2     43.00
WA642       1109   3     42.00
WA642       1109   4     44.00
WA642       1109   5     41.00
WA642       1109   6     33.00
WA642       1109   7     32.00
WA642       1109   8     35.00
WA642       1109   9     35.00
WA642       1109  10     37.00
WA642       1109  11     34.00
WA642       1109  12     40.00
WA642       1109  13     30.00
WA642       1109  14     31.00
WA642       1109  15     37.00
WA642       1109  16     38.00
WA642       1109  17     37.00
WA642       1109  18     33.00
WA642       1109  19     36.00
WA642       1109  20     37.00
WA642       1109  21     31.00
WA642       1109  22     30.00
WA642       1109  23     38.00
WA642       1109  24     46.00
WA642       1109  25     44.00
WA642       1109  26     40.00
WA642       1109  27     36.00
WA642       1109  28     39.00
WA642       1109  29     40.00
WA642       1109  30     43.00
WA642       1209   1     30.00
WA642       1209   2     29.00
WA642       1209   3     36.00
WA642       1209   4     31.00
WA642       1209   5     27.00
WA642       1209   6     16.00
WA642       1209   7      6.00
WA642       1209   8     10.00
WA642       1209   9     18.00
WA642       1209  10     26.00
WA642       1209  11     32.00
WA642       1209  12     29.00
WA642       1209  13     26.00
WA642       1209  14     30.00
WA642       1209  15     36.00
WA642       1209  16     35.00
WA642       1209  17     36.00
WA642       1209  18     38.00
WA642       1209  19     41.00
WA642       1209  20     41.00
WA642       1209  21     36.00
WA642       1209  22     27.00
WA642       1209  23     35.00
WA642       1209  24     35.00
WA642       1209  25     29.00
WA642       1209  26     21.00
WA642       1209  27     26.00
WA642       1209  28     31.00
WA642       1209  29     23.00
WA642       1209  30     32.00
WA642       1209  31     38.00
WA642       0110   1     38.00
WA642       0110   2     34.00
WA642       0110   3     34.00
WA642       0110   4     37.00
WA642       0110   5     40.00
WA642       0110   6     32.00
WA642       0110   7     21.00
WA642       0110   8     30.00
WA642       0110   9     41.00
WA642       0110  10     35.00
WA642       0110  11     40.00
WA642       0110  12     38.00
WA642       0110  13     38.00
WA642       0110  14     35.00
WA642       0110  15     36.00
WA642       0110  16     35.00
WA642       0110  17     36.00
WA642       0110  18     40.00
WA642       0110  19     38.00
WA642       0110  20     33.00
WA642       0110  21     34.00
WA642       0110  22     37.00
WA642       0110  23     33.00
WA642       0110  24     29.00
WA642       0110  25     35.00
WA642       0110  26     38.00
WA642       0110  27     32.00
WA642       0110  28     33.00
WA642       0110  29     34.00
WA642       0110  30     37.00
WA642       0110  31     41.00
WA642       0210   1     34.00
WA642       0210   2     42.00
WA642       0210   3     33.00
WA642       0210   4     33.00
WA642       0210   5     38.00
WA642       0210   6     35.00
WA642       0210   7     38.00
WA642       0210   8     36.00
WA642       0210   9     41.00
WA642       0210  10     33.00
WA642       0210  11     38.00
WA642       0210  12     35.00
WA642       0210  13     35.00
WA642       0210  14     39.00
WA642       0210  15     39.00
WA642       0210  16     42.00
WA642       0210  17     42.00
WA642       0210  18     43.00
WA642       0210  19     41.00
WA642       0210  20     39.00
WA642       0210  21     39.00
WA642       0210  22     50.00
WA642       0210  23     40.00
WA642       0210  24     36.00
WA642       0210  25     40.00
WA642       0210  26     34.00
WA642       0210  27     42.00
WA642       0210  28     49.00
WA642       0310   1     47.00
WA642       0310   2     45.00
WA642       0310   3     49.00
WA642       0310   4     41.00
WA642       0310   5     46.00
WA642       0310   6     50.00
WA642       0310   7     48.00
WA642       0310   8     35.00
WA642       0310   9     29.00
WA642       0310  10     37.00
WA642       0310  11     33.00
WA642       0310  12     35.00
WA642       0310  13     35.00
WA642       0310  14     45.00
WA642       0310  15     49.00
WA642       0310  16     43.00
WA642       0310  17     41.00
WA642       0310  18     49.00
WA642       0310  19     49.00
WA642       0310  20     55.00
WA642       0310  21     45.00
WA642       0310  22     43.00
WA642       0310  23     51.00
WA642       0310  24     54.00
WA642       0310  25     37.00
WA642       0310  26     39.00
WA642       0310  27     50.00
WA642       0310  28     38.00
WA642       0310  29     33.00
WA642       0310  30     36.00
WA642       0310  31     45.00
WA642       0410   1     40.00
WA642       0410   2     35.00
WA642       0410   3     34.00
WA642       0410   4     34.00
WA642       0410   5     36.00
WA642       0410   6     36.00
WA642       0410   7     39.00
WA642       0410   8     31.00
WA642       0410   9     39.00
WA642       0410  10     44.00
WA642       0410  11     49.00
WA642       0410  12     40.00
WA642       0410  13     41.00
WA642       0410  14     54.00
WA642       0410  15     51.00
WA642       0410  16     60.00
WA642       0410  17     49.00
WA642       0410  18     60.00
WA642       0410  19     62.00
WA642       0410  20     51.00
WA642       0410  21     44.00
WA642       0410  22     45.00
WA642       0410  23     51.00
WA642       0410  24     39.00
WA642       0410  25     50.00
WA642       0410  26     44.00
WA642       0410  27     45.00
WA642       0410  28     43.00
WA642       0410  29     40.00
WA642       0410  30     46.00
WA642       0510   1     38.00
WA642       0510   2     41.00
WA642       0510   3     37.00
WA642       0510   4     37.00
WA642       0510   5     36.00
WA642       0510   6     46.00
WA642       0510   7     50.00
WA642       0510   8     49.00
WA642       0510   9     55.00
WA642       0510  10     41.00
WA642       0510  11     54.00
WA642       0510  12     54.00
WA642       0510  13     61.00
WA642       0510  14     62.00
WA642       0510  15     63.00
WA642       0510  16     64.00
WA642       0510  17     59.00
WA642       0510  18     48.00
WA642       0510  19     51.00
WA642       0510  20     41.00
WA642       0510  21     46.00
WA642       0510  22     46.00
WA642       0510  23     44.00
WA642       0510  24     51.00
WA642       0510  25     49.00
WA642       0510  26     48.00
WA642       0510  27     50.00
WA642       0510  28     43.00
WA642       0510  29     40.00
WA642       0510  30     51.00
WA642       0510  31     48.00
WA642       0610   1     45.00
WA642       0610   2     48.00
WA642       0610   3     51.00
WA642       0610   4     44.00
WA642       0610   5     58.00
WA642       0610   6     48.00
WA642       0610   7     48.00
WA642       0610   8     60.00
WA642       0610   9     50.00
WA642       0610  10     45.00
WA642       0610  11     52.00
WA642       0610  12     68.00
WA642       0610  13     64.00
WA642       0610  14     53.00
WA642       0610  15     45.00
WA642       0610  16     48.00
WA642       0610  17     44.00
WA642       0610  18     58.00
WA642       0610  19     46.00
WA642       0610  20     47.00
WA642       0610  21     53.00
WA642       0610  22     65.00
WA642       0610  23     68.00
WA642       0610  24     66.00
WA642       0610  25     64.00
WA642       0610  26     64.00
WA642       0610  27     64.00
WA642       0610  28     64.00
WA642       0610  29     50.00
WA642       0610  30     57.00
WA642       0710   1     49.00
WA642       0710   2     49.00
WA642       0710   3     49.00
WA642       0710   4     50.00
WA642       0710   5     53.00
WA642       0710   6     68.00
WA642       0710   7     71.00
WA642       0710   8     78.00
WA642       0710   9     74.00
WA642       0710  10     70.00
WA642       0710  11     71.00
WA642       0710  12     52.00
WA642       0710  13   -999.00
WA642       0710  14     66.00
WA642       0710  15     68.00
WA642       0710  16     63.00
WA642       0710  17     63.00
WA642       0710  18     58.00
WA642       0710  19     65.00
WA642       0710  20     70.00
WA642       0710  21     69.00
WA642       0710  22     57.00
WA642       0710  23     69.00
WA642       0710  24     75.00
WA642       0710  25     75.00
WA642       0710  26     75.00
WA642       0710  27     73.00
WA642       0710  28     74.00
WA642       0710  29     72.00
WA642       0710  30     72.00
WA642       0710  31     63.00
WA642       0810   1     62.00
WA642       0810   2     69.00
WA642       0810   3     67.00
WA642       0810   4     70.00
WA642       0810   5     70.00
WA642       0810   6     66.00
WA642       0810   7     58.00
WA642       0810   8     59.00
WA642       0810   9     56.00
WA642       0810  10     56.00
WA642       0810  11     61.00
WA642       0810  12     66.00
WA642       0810  13     69.00
WA642       0810  14     71.00
WA642       0810  15     75.00
WA642       0810  16     77.00
WA642       0810  17     77.00
WA642       0810  18     67.00
WA642       0810  19     62.00
WA642       0810  20     61.00
WA642       0810  21     54.00
WA642       0810  22     49.00
WA642       0810  23     64.00
WA642       0810  24     73.00
WA642       0810  25     79.00
WA642       0810  26     57.00
WA642       0810  27     51.00
WA642       0810  28     54.00
WA642       0810  29     48.00
WA642       0810  30     49.00
WA642       0810  31     44.00
WA642       0910   1     53.00
WA642       0910   2     64.00
WA642       0910   3     70.00
WA642       0910   4     52.00
WA642       0910   5     47.00
WA642       0910   6     52.00
WA642       0910   7     49.00
WA642       0910   8     46.00
WA642       0910   9     46.00
WA642       0910  10     44.00
WA642       0910  11     56.00
WA642       0910  12     56.00
WA642       0910  13     64.00
WA642       0910  14     63.00
WA642       0910  15     60.00
WA642       0910  16     52.00
WA642       0910  17     52.00
WA642       0910  18     57.00
WA642       0910  19     49.00
WA642       0910  20     45.00
WA642       0910  21     53.00
WA642       0910  22     52.00
WA642       0910  23     44.00
WA642       0910  24     54.00
WA642       0910  25     66.00
WA642       0910  26     55.00
WA642       0910  27     59.00
WA642       0910  28     59.00
WA642       0910  29     63.00
WA642       0910  30     65.00
WA642       1010   1     69.00
WA642       1010   2     69.00
WA642       1010   3     54.00
WA642       1010   4     45.00
WA642       1010   5     56.00
WA642       1010   6     60.00
WA642       1010   7     57.00
WA642       1010   8     52.00
WA642       1010   9     51.00
WA642       1010  10     51.00
WA642       1010  11     44.00
WA642       1010  12     52.00
WA642       1010  13     55.00
WA642       1010  14     57.00
WA642       1010  15     44.00
WA642       1010  16     48.00
WA642       1010  17     51.00
WA642       1010  18     52.00
WA642       1010  19     59.00
WA642       1010  20     57.00
WA642       1010  21     59.00
WA642       1010  22     47.00
WA642       1010  23     39.00
WA642       1010  24     37.00
WA642       1010  25     34.00
WA642       1010  26     33.00
WA642       1010  27     40.00
WA642       1010  28     36.00
WA642       1010  29     41.00
WA642       1010  30     36.00
WA642       1010  31     38.00
WA642       1110   1     43.00
WA642       1110   2     46.00
WA642       1110   3     48.00
WA642       1110   4     55.00
WA642       1110   5     52.00
WA642       1110   6     42.00
WA642       1110   7     36.00
WA642       1110   8     33.00
WA642       1110   9     29.00
WA642       1110  10     35.00
WA642       1110  11     40.00
WA642       1110  12     37.00
WA642       1110  13     41.00
WA642       1110  14     44.00
WA642       1110  15     44.00
WA642       1110  16     35.00
WA642       1110  17     32.00
WA642       1110  18     28.00
WA642       1110  19     28.00
WA642       1110  20     28.00
WA642       1110  21     25.00
WA642       1110  22     20.00
WA642       1110  23     11.00
WA642       1110  24     21.00
WA642       1110  25     34.00
WA642       1110  26     33.00
WA642       1110  27     32.00
WA642       1110  28     25.00
WA642       1110  29     28.00
WA642       1110  30     33.00
WA642       1210   1     33.00
WA642       1210   2     29.00
WA642       1210   3     31.00
WA642       1210   4     26.00
WA642       1210   5     24.00
WA642       1210   6     36.00
WA642       1210   7     33.00
WA642       1210   8     35.00
WA642       1210   9     35.00
WA642       1210  10     33.00
WA642       1210  11     43.00
WA642       1210  12     43.00
WA642       1210  13     40.00
WA642       1210  14     34.00
WA642       1210  15     29.00
WA642       1210  16     29.00
WA642       1210  17     27.00
WA642       1210  18     25.00
WA642       1210  19     22.00
WA642       1210  20     25.00
WA642       1210  21     30.00
WA642       1210  22     32.00
WA642       1210  23     30.00
