$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       0108  20     20.00
WA832       0108  21     15.00
WA832       0108  22     28.00
WA832       0108  23     28.00
WA832       0108  24     18.00
WA832       0108  25     29.00
WA832       0108  26     28.00
WA832       0108  27     21.00
WA832       0108  28     17.00
WA832       0108  29     20.00
WA832       0108  30     22.00
WA832       0108  31     23.00
WA832       0208   1     22.00
WA832       0208   2     21.00
WA832       0208   3     22.00
WA832       0208   4     25.00
WA832       0208   5     27.00
WA832       0208   6     24.00
WA832       0208   7     24.00
WA832       0208   8     31.00
WA832       0208   9     41.00
WA832       0208  10     33.00
WA832       0208  11     40.00
WA832       0208  12     43.00
WA832       0208  13     26.00
WA832       0208  14     41.00
WA832       0208  15     46.00
WA832       0208  16     41.00
WA832       0208  17     43.00
WA832       0208  18     46.00
WA832       0208  19     43.00
WA832       0208  20     42.00
WA832       0208  21     38.00
WA832       0208  22     38.00
WA832       0208  23     37.00
WA832       0208  24     27.00
WA832       0208  25     38.00
WA832       0208  26     37.00
WA832       0208  27     43.00
WA832       0208  28     48.00
WA832       0208  29     44.00
WA832       0308   1     30.00
WA832       0308   2     34.00
WA832       0308   3     30.00
WA832       0308   4     33.00
WA832       0308   5     39.00
WA832       0308   6     45.00
WA832       0308   7     40.00
WA832       0308   8     42.00
WA832       0308   9     43.00
WA832       0308  10     45.00
WA832       0308  11     33.00
WA832       0308  12     40.00
WA832       0308  13     32.00
WA832       0308  14     34.00
WA832       0308  15     32.00
WA832       0308  16     37.00
WA832       0308  17     36.00
WA832       0308  18     33.00
WA832       0308  19     34.00
WA832       0308  20     29.00
WA832       0308  21     29.00
WA832       0308  22     33.00
WA832       0308  23     32.00
WA832       0308  24     31.00
WA832       0308  25     31.00
WA832       0308  26     29.00
WA832       0308  27   -999.00
WA832       0308  28     23.00
WA832       0308  29     31.00
WA832       0308  30     22.00
WA832       0308  31     29.00
WA832       0408   1     31.00
WA832       0408   2     38.00
WA832       0408   3     46.00
WA832       0408   4     34.00
WA832       0408   5     36.00
WA832       0408   6     36.00
WA832       0408   7     33.00
WA832       0408   8     33.00
WA832       0408   9     35.00
WA832       0408  10     42.00
WA832       0408  11     51.00
WA832       0408  12     56.00
WA832       0408  13     56.00
WA832       0408  14     38.00
WA832       0408  15     31.00
WA832       0408  16     46.00
WA832       0408  17     48.00
WA832       0408  18     29.00
WA832       0408  19     29.00
WA832       0408  20     24.00
WA832       0408  21     31.00
WA832       0408  22     32.00
WA832       0408  23     35.00
WA832       0408  24     32.00
WA832       0408  25     41.00
WA832       0408  26     48.00
WA832       0408  27     53.00
WA832       0408  28     51.00
WA832       0408  29     37.00
WA832       0408  30     35.00
WA832       0508   1     41.00
WA832       0508   2     44.00
WA832       0508   3     43.00
WA832       0508   4     53.00
WA832       0508   5     57.00
WA832       0508   6     49.00
WA832       0508   7     48.00
WA832       0508   8     44.00
WA832       0508   9     48.00
WA832       0508  10     49.00
WA832       0508  11     39.00
WA832       0508  12     48.00
WA832       0508  13     48.00
WA832       0508  14     56.00
WA832       0508  15     69.00
WA832       0508  16     71.00
WA832       0508  17     76.00
WA832       0508  18     67.00
WA832       0508  19     64.00
WA832       0508  20     52.00
WA832       0508  21     46.00
WA832       0508  22     51.00
WA832       0508  23     40.00
WA832       0508  24     54.00
WA832       0508  25     54.00
WA832       0508  26     56.00
WA832       0508  27     56.00
WA832       0508  28     59.00
WA832       0508  29     59.00
WA832       0508  30     60.00
WA832       0508  31     60.00
WA832       0608   1     56.00
WA832       0608   2     53.00
WA832       0608   3     43.00
WA832       0608   4     48.00
WA832       0608   5     44.00
WA832       0608   6     40.00
WA832       0608   7     48.00
WA832       0608   8     54.00
WA832       0608   9     48.00
WA832       0608  10     42.00
WA832       0608  11     50.00
WA832       0608  12     61.00
WA832       0608  13     60.00
WA832       0608  14     59.00
WA832       0608  15     62.00
WA832       0608  16     65.00
WA832       0608  17     55.00
WA832       0608  18     56.00
WA832       0608  19     62.00
WA832       0608  20     69.00
WA832       0608  21     68.00
WA832       0608  22     59.00
WA832       0608  23     56.00
WA832       0608  24     61.00
WA832       0608  25     63.00
WA832       0608  26     64.00
WA832       0608  27     70.00
WA832       0608  28     77.00
WA832       0608  29     82.00
WA832       0608  30     82.00
WA832       0708   1     76.00
WA832       0708   2     75.00
WA832       0708   3     76.00
WA832       0708   4     64.00
WA832       0708   5     62.00
WA832       0708   6     67.00
WA832       0708   7     68.00
WA832       0708   8     72.00
WA832       0708   9     73.00
WA832       0708  10     59.00
WA832       0708  11     64.00
WA832       0708  12     72.00
WA832       0708  13     73.00
WA832       0708  14     70.00
WA832       0708  15     69.00
WA832       0708  16     69.00
WA832       0708  17     70.00
WA832       0708  18     67.00
WA832       0708  19     69.00
WA832       0708  20     76.00
WA832       0708  21     76.00
WA832       0708  22     69.00
WA832       0708  23     62.00
WA832       0708  24     68.00
WA832       0708  25     74.00
WA832       0708  26     69.00
WA832       0708  27     63.00
WA832       0708  28     67.00
WA832       0708  29     62.00
WA832       0708  30     59.00
WA832       0708  31     68.00
WA832       0808   1     59.00
WA832       0808   2     60.00
WA832       0808   3     65.00
WA832       0808   4     71.00
WA832       0808   5     77.00
WA832       0808   6     77.00
WA832       0808   7     78.00
WA832       0808   8     71.00
WA832       0808   9     62.00
WA832       0808  10     57.00
WA832       0808  11     67.00
WA832       0808  12     70.00
WA832       0808  13     73.00
WA832       0808  14     78.00
WA832       0808  15     81.00
WA832       0808  16     86.00
WA832       0808  17     86.00
WA832       0808  18     76.00
WA832       0808  19     63.00
WA832       0808  20     57.00
WA832       0808  21     50.00
WA832       0808  22     59.00
WA832       0808  23     67.00
WA832       0808  24     67.00
WA832       0808  25     53.00
WA832       0808  26     55.00
WA832       0808  27     49.00
WA832       0808  28     59.00
WA832       0808  29     67.00
WA832       0808  30     55.00
WA832       0808  31     51.00
WA832       0908   1     55.00
WA832       0908   2     56.00
WA832       0908   3     58.00
WA832       0908   4     61.00
WA832       0908   5     62.00
WA832       0908   6     62.00
WA832       0908   7     59.00
WA832       0908   8     63.00
WA832       0908   9     67.00
WA832       0908  10     61.00
WA832       0908  11     67.00
WA832       0908  12     69.00
WA832       0908  13     61.00
WA832       0908  14     66.00
WA832       0908  15     71.00
WA832       0908  16     79.00
WA832       0908  17     76.00
WA832       0908  18     76.00
WA832       0908  19     72.00
WA832       0908  20     60.00
WA832       0908  21     51.00
WA832       0908  22     44.00
WA832       0908  23     45.00
WA832       0908  24     53.00
WA832       0908  25     51.00
WA832       0908  26     53.00
WA832       0908  27     59.00
WA832       0908  28     59.00
WA832       0908  29     65.00
WA832       0908  30     69.00
WA832       1008   1     73.00
WA832       1008   2     60.00
WA832       1008   3     49.00
WA832       1008   4     44.00
WA832       1008   5     44.00
WA832       1008   6     44.00
WA832       1008   7     41.00
WA832       1008   8     40.00
WA832       1008   9     34.00
WA832       1008  10     36.00
WA832       1008  11     38.00
WA832       1008  12     50.00
WA832       1008  13     51.00
WA832       1008  14     42.00
WA832       1008  15     40.00
WA832       1008  16     47.00
WA832       1008  17     56.00
WA832       1008  18     49.00
WA832       1008  19     44.00
WA832       1008  20     40.00
WA832       1008  21     42.00
WA832       1008  22     48.00
WA832       1008  23     48.00
WA832       1008  24     56.00
WA832       1008  25     51.00
WA832       1008  26     43.00
WA832       1008  27     53.00
WA832       1008  28     62.00
WA832       1008  29     54.00
WA832       1008  30     54.00
WA832       1008  31     46.00
WA832       1108   1     43.00
WA832       1108   2     41.00
WA832       1108   3     33.00
WA832       1108   4     30.00
WA832       1108   5     33.00
WA832       1108   6     42.00
WA832       1108   7     43.00
WA832       1108   8     40.00
WA832       1108   9     42.00
WA832       1108  10     37.00
WA832       1108  11     40.00
WA832       1108  12     46.00
WA832       1108  13     35.00
WA832       1108  14     46.00
WA832       1108  15     56.00
WA832       1108  16     57.00
WA832       1108  17     60.00
WA832       1108  18     48.00
WA832       1108  19     33.00
WA832       1108  20     32.00
WA832       1108  21     33.00
WA832       1108  22     32.00
WA832       1108  23     34.00
WA832       1108  24     47.00
WA832       1108  25     44.00
WA832       1108  26     34.00
WA832       1108  27     38.00
WA832       1108  28     39.00
WA832       1108  29     45.00
WA832       1108  30     55.00
WA832       1208   1     51.00
WA832       1208   2     39.00
WA832       1208   3     30.00
WA832       1208   4     40.00
WA832       1208   5     50.00
WA832       1208   6     49.00
WA832       1208   7     35.00
WA832       1208   8     33.00
WA832       1208   9     39.00
WA832       1208  10     42.00
WA832       1208  11     38.00
WA832       1208  12     35.00
WA832       1208  13     20.00
WA832       1208  14      2.00
WA832       1208  15      2.00
WA832       1208  16     24.00
WA832       1208  17     18.00
WA832       1208  18     17.00
WA832       1208  19     11.00
WA832       1208  20      2.00
WA832       1208  21      7.00
WA832       1208  22     19.00
WA832       1208  23     15.00
WA832       1208  24     19.00
WA832       1208  25     21.00
WA832       1208  26     20.00
WA832       1208  27     32.00
WA832       1208  28     29.00
WA832       1208  29     25.00
WA832       1208  30     23.00
WA832       1208  31     24.00
WA832       0109   1     30.00
WA832       0109   2     24.00
WA832       0109   3     22.00
WA832       0109   4     19.00
WA832       0109   5     32.00
WA832       0109   6     39.00
WA832       0109   7     37.00
WA832       0109   8     35.00
WA832       0109   9     38.00
WA832       0109  10     38.00
WA832       0109  11     43.00
WA832       0109  12     46.00
WA832       0109  13     53.00
WA832       0109  14     52.00
WA832       0109  15     55.00
WA832       0109  16     60.00
WA832       0109  17     46.00
WA832       0109  18     42.00
WA832       0109  19     44.00
WA832       0109  20     44.00
WA832       0109  21     46.00
WA832       0109  22     44.00
WA832       0109  23     25.00
WA832       0109  24     24.00
WA832       0109  25     10.00
WA832       0109  26     21.00
WA832       0109  27     30.00
WA832       0109  28     31.00
WA832       0109  29     43.00
WA832       0109  30     48.00
WA832       0109  31     26.00
WA832       0209   1     33.00
WA832       0209   2     45.00
WA832       0209   3     46.00
WA832       0209   4     49.00
WA832       0209   5     44.00
WA832       0209   6     39.00
WA832       0209   7     40.00
WA832       0209   8     32.00
WA832       0209   9     27.00
WA832       0209  10     21.00
WA832       0209  11     31.00
WA832       0209  12     20.00
WA832       0209  13     22.00
WA832       0209  14     26.00
WA832       0209  15     23.00
WA832       0209  16     25.00
WA832       0209  17     35.00
WA832       0209  18     38.00
WA832       0209  19     42.00
WA832       0209  20     38.00
WA832       0209  21     42.00
WA832       0209  22     35.00
WA832       0209  23     35.00
WA832       0209  24     32.00
WA832       0209  25     31.00
WA832       0209  26     22.00
WA832       0209  27     27.00
WA832       0209  28     29.00
WA832       0309   1     36.00
WA832       0309   2     36.00
WA832       0309   3     37.00
WA832       0309   4     34.00
WA832       0309   5     25.00
WA832       0309   6     25.00
WA832       0309   7     26.00
WA832       0309   8     21.00
WA832       0309   9     21.00
WA832       0309  10     20.00
WA832       0309  11     18.00
WA832       0309  12     31.00
WA832       0309  13     46.00
WA832       0309  14     32.00
WA832       0309  15     28.00
WA832       0309  16     26.00
WA832       0309  17     29.00
WA832       0309  18     39.00
WA832       0309  19     41.00
WA832       0309  20     39.00
WA832       0309  21     39.00
WA832       0309  22     38.00
WA832       0309  23     33.00
WA832       0309  24     33.00
WA832       0309  25     31.00
WA832       0309  26     33.00
WA832       0309  27     40.00
WA832       0309  28     33.00
WA832       0309  29     30.00
WA832       0309  30     37.00
WA832       0309  31     31.00
WA832       0409   1     27.00
WA832       0409   2     35.00
WA832       0409   3     36.00
WA832       0409   4     40.00
WA832       0409   5     46.00
WA832       0409   6     55.00
WA832       0409   7     57.00
WA832       0409   8     51.00
WA832       0409   9     40.00
WA832       0409  10     44.00
WA832       0409  11     42.00
WA832       0409  12     36.00
WA832       0409  13     34.00
WA832       0409  14     28.00
WA832       0409  15     41.00
WA832       0409  16     46.00
WA832       0409  17     43.00
WA832       0409  18     46.00
WA832       0409  19     57.00
WA832       0409  20     65.00
WA832       0409  21     64.00
WA832       0409  22     46.00
WA832       0409  23     34.00
WA832       0409  24     43.00
WA832       0409  25     40.00
WA832       0409  26     45.00
WA832       0409  27     41.00
WA832       0409  28     30.00
WA832       0409  29     32.00
WA832       0409  30     39.00
WA832       0509   1     48.00
WA832       0509   2     42.00
WA832       0509   3     47.00
WA832       0509   4     42.00
WA832       0509   5     40.00
WA832       0509   6     36.00
WA832       0509   7     39.00
WA832       0509   8     47.00
WA832       0509   9     47.00
WA832       0509  10     52.00
WA832       0509  11     47.00
WA832       0509  12     37.00
WA832       0509  13     39.00
WA832       0509  14     44.00
WA832       0509  15     51.00
WA832       0509  16     62.00
WA832       0509  17     69.00
WA832       0509  18     63.00
WA832       0509  19     41.00
WA832       0509  20     47.00
WA832       0509  21     53.00
WA832       0509  22     59.00
WA832       0509  23     62.00
WA832       0509  24     64.00
WA832       0509  25     63.00
WA832       0509  26     55.00
WA832       0509  27     60.00
WA832       0509  28     66.00
WA832       0509  29     72.00
WA832       0509  30     71.00
WA832       0509  31     69.00
WA832       0609   1     67.00
WA832       0609   2     60.00
WA832       0609   3     65.00
WA832       0609   4     70.00
WA832       0609   5     70.00
WA832       0609   6     58.00
WA832       0609   7     48.00
WA832       0609   8     55.00
WA832       0609   9     59.00
WA832       0609  10     62.00
WA832       0609  11     63.00
WA832       0609  12     67.00
WA832       0609  13     67.00
WA832       0609  14     62.00
WA832       0609  15     66.00
WA832       0609  16     62.00
WA832       0609  17     60.00
WA832       0609  18     61.00
WA832       0609  19     59.00
WA832       0609  20     58.00
WA832       0609  21     51.00
WA832       0609  22     48.00
WA832       0609  23     60.00
WA832       0609  24   -999.00
WA832       0609  25     56.00
WA832       0609  26     58.00
WA832       0609  27     68.00
WA832       0609  28     64.00
WA832       0609  29     64.00
WA832       0609  30     64.00
WA832       0709   1     67.00
WA832       0709   2     71.00
WA832       0709   3     75.00
WA832       0709   4     74.00
WA832       0709   5     72.00
WA832       0709   6     58.00
WA832       0709   7     56.00
WA832       0709   8     56.00
WA832       0709   9     60.00
WA832       0709  10     65.00
WA832       0709  11     73.00
WA832       0709  12     70.00
WA832       0709  13     62.00
WA832       0709  14     66.00
WA832       0709  15     71.00
WA832       0709  16     74.00
WA832       0709  17     76.00
WA832       0709  18     74.00
WA832       0709  19     68.00
WA832       0709  20     71.00
WA832       0709  21     76.00
WA832       0709  22     77.00
WA832       0709  23     71.00
WA832       0709  24     62.00
WA832       0709  25     67.00
WA832       0709  26     71.00
WA832       0709  27     77.00
WA832       0709  28     79.00
WA832       0709  29     75.00
WA832       0709  30     77.00
WA832       0709  31     79.00
WA832       0809   1     82.00
WA832       0809   2     80.00
WA832       0809   3     77.00
WA832       0809   4     76.00
WA832       0809   5     75.00
WA832       0809   6     62.00
WA832       0809   7     68.00
WA832       0809   8     65.00
WA832       0809   9     66.00
WA832       0809  10     66.00
WA832       0809  11     60.00
WA832       0809  12     62.00
WA832       0809  13     56.00
WA832       0809  14     53.00
WA832       0809  15     60.00
WA832       0809  16     62.00
WA832       0809  17     70.00
WA832       0809  18     76.00
WA832       0809  19     77.00
WA832       0809  20     83.00
WA832       0809  21     69.00
WA832       0809  22     66.00
WA832       0809  23     64.00
WA832       0809  24     66.00
WA832       0809  25     64.00
WA832       0809  26     69.00
WA832       0809  27     74.00
WA832       0809  28     75.00
WA832       0809  29     63.00
WA832       0809  30     70.00
WA832       0809  31     74.00
WA832       0909   1     72.00
WA832       0909   2     72.00
WA832       0909   3     60.00
WA832       0909   4     61.00
WA832       0909   5     55.00
WA832       0909   6     48.00
WA832       0909   7     46.00
WA832       0909   8     55.00
WA832       0909   9     62.00
WA832       0909  10     62.00
WA832       0909  11     65.00
WA832       0909  12     72.00
WA832       0909  13     74.00
WA832       0909  14     66.00
WA832       0909  15     64.00
WA832       0909  16     70.00
WA832       0909  17     61.00
WA832       0909  18     66.00
WA832       0909  19     57.00
WA832       0909  20     55.00
WA832       0909  21     62.00
WA832       0909  22     69.00
WA832       0909  23     77.00
WA832       0909  24     70.00
WA832       0909  25     69.00
WA832       0909  26     64.00
WA832       0909  27     54.00
WA832       0909  28     58.00
WA832       0909  29     44.00
WA832       0909  30     43.00
WA832       1009   1     48.00
WA832       1009   2     45.00
WA832       1009   3     39.00
WA832       1009   4     44.00
WA832       1009   5     45.00
WA832       1009   6     57.00
WA832       1009   7     50.00
WA832       1009   8     48.00
WA832       1009   9     36.00
WA832       1009  10     30.00
WA832       1009  11     33.00
WA832       1009  12     26.00
WA832       1009  13     34.00
WA832       1009  14     39.00
WA832       1009  15     47.00
WA832       1009  16     51.00
WA832       1009  17     55.00
WA832       1009  18     49.00
WA832       1009  19     47.00
WA832       1009  20     46.00
WA832       1009  21     44.00
WA832       1009  22     43.00
WA832       1009  23     45.00
WA832       1009  24     41.00
WA832       1009  25     40.00
WA832       1009  26     42.00
WA832       1009  27     33.00
WA832       1009  28     33.00
WA832       1009  29     44.00
WA832       1009  30     45.00
WA832       1009  31     42.00
WA832       1109   1     39.00
WA832       1109   2     41.00
WA832       1109   3     37.00
WA832       1109   4     46.00
WA832       1109   5     45.00
WA832       1109   6     33.00
WA832       1109   7     33.00
WA832       1109   8     35.00
WA832       1109   9     35.00
WA832       1109  10     35.00
WA832       1109  11     34.00
WA832       1109  12     32.00
WA832       1109  13     26.00
WA832       1109  14     29.00
WA832       1109  15     38.00
WA832       1109  16     39.00
WA832       1109  17     38.00
WA832       1109  18     29.00
WA832       1109  19     35.00
WA832       1109  20     37.00
WA832       1109  21     28.00
WA832       1109  22     30.00
WA832       1109  23     39.00
WA832       1109  24     44.00
WA832       1109  25     43.00
WA832       1109  26     42.00
WA832       1109  27     33.00
WA832       1109  28     38.00
WA832       1109  29     41.00
WA832       1109  30     44.00
WA832       1209   1     29.00
WA832       1209   2     28.00
WA832       1209   3     36.00
WA832       1209   4     37.00
WA832       1209   5     23.00
WA832       1209   6     14.00
WA832       1209   7      2.00
WA832       1209   8      7.00
WA832       1209   9     19.00
WA832       1209  10     27.00
WA832       1209  11     32.00
WA832       1209  12     28.00
WA832       1209  13     23.00
WA832       1209  14     26.00
WA832       1209  15     32.00
WA832       1209  16     32.00
WA832       1209  17     36.00
WA832       1209  18     37.00
WA832       1209  19     41.00
WA832       1209  20     39.00
WA832       1209  21     34.00
WA832       1209  22     30.00
WA832       1209  23     29.00
WA832       1209  24     38.00
WA832       1209  25     40.00
WA832       1209  26     27.00
WA832       1209  27     27.00
WA832       1209  28     30.00
WA832       1209  29     28.00
WA832       1209  30     30.00
WA832       1209  31     33.00
WA832       0110   1     34.00
WA832       0110   2     34.00
WA832       0110   3     35.00
WA832       0110   4     37.00
WA832       0110   5     39.00
WA832       0110   6     25.00
WA832       0110   7     27.00
WA832       0110   8     30.00
WA832       0110   9     39.00
WA832       0110  10     38.00
WA832       0110  11     39.00
WA832       0110  12     39.00
WA832       0110  13     36.00
WA832       0110  14     36.00
WA832       0110  15     37.00
WA832       0110  16     35.00
WA832       0110  17     34.00
WA832       0110  18     39.00
WA832       0110  19     36.00
WA832       0110  20     35.00
WA832       0110  21     37.00
WA832       0110  22     31.00
WA832       0110  23     34.00
WA832       0110  24     32.00
WA832       0110  25     35.00
WA832       0110  26     35.00
WA832       0110  27     29.00
WA832       0110  28     33.00
WA832       0110  29     36.00
WA832       0110  30     37.00
WA832       0110  31     39.00
WA832       0210   1     34.00
WA832       0210   2     39.00
WA832       0210   3     32.00
WA832       0210   4     33.00
WA832       0210   5     37.00
WA832       0210   6     33.00
WA832       0210   7     37.00
WA832       0210   8     34.00
WA832       0210   9     35.00
WA832       0210  10     31.00
WA832       0210  11     35.00
WA832       0210  12     34.00
WA832       0210  13     36.00
WA832       0210  14     39.00
WA832       0210  15     36.00
WA832       0210  16     39.00
WA832       0210  17     34.00
WA832       0210  18     35.00
WA832       0210  19     32.00
WA832       0210  20     32.00
WA832       0210  21     33.00
WA832       0210  22     42.00
WA832       0210  23     37.00
WA832       0210  24     37.00
WA832       0210  25     39.00
WA832       0210  26     34.00
WA832       0210  27     41.00
WA832       0210  28     43.00
WA832       0310   1     42.00
WA832       0310   2     43.00
WA832       0310   3     41.00
WA832       0310   4     41.00
WA832       0310   5     38.00
WA832       0310   6     40.00
WA832       0310   7     44.00
WA832       0310   8     33.00
WA832       0310   9     29.00
WA832       0310  10     34.00
WA832       0310  11     32.00
WA832       0310  12     36.00
WA832       0310  13     37.00
WA832       0310  14     38.00
WA832       0310  15     40.00
WA832       0310  16     47.00
WA832       0310  17     38.00
WA832       0310  18     42.00
WA832       0310  19     38.00
WA832       0310  20     45.00
WA832       0310  21     41.00
WA832       0310  22     40.00
WA832       0310  23     43.00
WA832       0310  24     42.00
WA832       0310  25     42.00
WA832       0310  26     41.00
WA832       0310  27     42.00
WA832       0310  28     42.00
WA832       0310  29     32.00
WA832       0310  30     34.00
WA832       0310  31     39.00
WA832       0410   1     37.00
WA832       0410   2     31.00
WA832       0410   3     31.00
WA832       0410   4     38.00
WA832       0410   5     36.00
WA832       0410   6     35.00
WA832       0410   7     41.00
WA832       0410   8     34.00
WA832       0410   9     30.00
WA832       0410  10     35.00
WA832       0410  11     42.00
WA832       0410  12     38.00
WA832       0410  13     44.00
WA832       0410  14     48.00
WA832       0410  15     49.00
WA832       0410  16     54.00
WA832       0410  17     50.00
WA832       0410  18     53.00
WA832       0410  19     56.00
WA832       0410  20     52.00
WA832       0410  21     47.00
WA832       0410  22     49.00
WA832       0410  23     48.00
WA832       0410  24     38.00
WA832       0410  25     45.00
WA832       0410  26     41.00
WA832       0410  27     44.00
WA832       0410  28     41.00
WA832       0410  29     42.00
WA832       0410  30     45.00
WA832       0510   1     44.00
WA832       0510   2     44.00
WA832       0510   3     35.00
WA832       0510   4     38.00
WA832       0510   5     37.00
WA832       0510   6     41.00
WA832       0510   7     40.00
WA832       0510   8     44.00
WA832       0510   9     49.00
WA832       0510  10     43.00
WA832       0510  11     55.00
WA832       0510  12     54.00
WA832       0510  13     57.00
WA832       0510  14     59.00
WA832       0510  15     61.00
WA832       0510  16     60.00
WA832       0510  17     57.00
WA832       0510  18     49.00
WA832       0510  19     52.00
WA832       0510  20     39.00
WA832       0510  21     43.00
WA832       0510  22     46.00
WA832       0510  23     40.00
WA832       0510  24     46.00
WA832       0510  25     50.00
WA832       0510  26     48.00
WA832       0510  27     46.00
WA832       0510  28     45.00
WA832       0510  29     50.00
WA832       0510  30     53.00
WA832       0510  31     52.00
WA832       0610   1     52.00
WA832       0610   2     49.00
WA832       0610   3     49.00
WA832       0610   4     50.00
WA832       0610   5     54.00
WA832       0610   6     51.00
WA832       0610   7     53.00
WA832       0610   8     54.00
WA832       0610   9     52.00
WA832       0610  10     48.00
WA832       0610  11     55.00
WA832       0610  12     62.00
WA832       0610  13     66.00
WA832       0610  14     56.00
WA832       0610  15     45.00
WA832       0610  16     43.00
WA832       0610  17     49.00
WA832       0610  18     56.00
WA832       0610  19     54.00
WA832       0610  20     51.00
WA832       0610  21     57.00
WA832       0610  22     63.00
WA832       0610  23     64.00
WA832       0610  24     65.00
WA832       0610  25     64.00
WA832       0610  26     64.00
WA832       0610  27     65.00
WA832       0610  28     65.00
WA832       0610  29     59.00
WA832       0610  30     55.00
WA832       0710   1     52.00
WA832       0710   2     51.00
WA832       0710   3     57.00
WA832       0710   4     57.00
WA832       0710   5     56.00
WA832       0710   6     63.00
WA832       0710   7     68.00
WA832       0710   8     72.00
WA832       0710   9     76.00
WA832       0710  10     73.00
WA832       0710  11     71.00
WA832       0710  12     63.00
WA832       0710  13     55.00
WA832       0710  14     66.00
WA832       0710  15     72.00
WA832       0710  16     68.00
WA832       0710  17     71.00
WA832       0710  18     68.00
WA832       0710  19     69.00
WA832       0710  20     69.00
WA832       0710  21     69.00
WA832       0710  22     61.00
WA832       0710  23     68.00
WA832       0710  24     75.00
WA832       0710  25     76.00
WA832       0710  26     77.00
WA832       0710  27     75.00
WA832       0710  28     74.00
WA832       0710  29     74.00
WA832       0710  30     74.00
WA832       0710  31     66.00
WA832       0810   1     66.00
WA832       0810   2     68.00
WA832       0810   3     70.00
WA832       0810   4     67.00
WA832       0810   5     73.00
WA832       0810   6     71.00
WA832       0810   7     64.00
WA832       0810   8     63.00
WA832       0810   9     65.00
WA832       0810  10     58.00
WA832       0810  11     65.00
WA832       0810  12     71.00
WA832       0810  13     66.00
WA832       0810  14     69.00
WA832       0810  15     71.00
WA832       0810  16     76.00
WA832       0810  17     77.00
WA832       0810  18     75.00
WA832       0810  19     69.00
WA832       0810  20     65.00
WA832       0810  21     62.00
WA832       0810  22     55.00
WA832       0810  23     60.00
WA832       0810  24     66.00
WA832       0810  25     77.00
WA832       0810  26     63.00
WA832       0810  27     54.00
WA832       0810  28     55.00
WA832       0810  29     56.00
WA832       0810  30     51.00
WA832       0810  31     49.00
WA832       0910   1     57.00
WA832       0910   2     60.00
WA832       0910   3     70.00
WA832       0910   4     58.00
WA832       0910   5     51.00
WA832       0910   6     54.00
WA832       0910   7     45.00
WA832       0910   8     46.00
WA832       0910   9     51.00
WA832       0910  10     55.00
WA832       0910  11     56.00
WA832       0910  12     59.00
WA832       0910  13     61.00
WA832       0910  14     63.00
WA832       0910  15     62.00
WA832       0910  16     59.00
WA832       0910  17     53.00
WA832       0910  18     55.00
WA832       0910  19     51.00
WA832       0910  20     50.00
WA832       0910  21     49.00
WA832       0910  22     51.00
WA832       0910  23     47.00
WA832       0910  24     54.00
WA832       0910  25     64.00
WA832       0910  26     61.00
WA832       0910  27     64.00
WA832       0910  28     60.00
WA832       0910  29     58.00
WA832       0910  30     59.00
WA832       1010   1     65.00
WA832       1010   2     67.00
WA832       1010   3     60.00
WA832       1010   4     50.00
WA832       1010   5     52.00
WA832       1010   6     56.00
WA832       1010   7     56.00
WA832       1010   8     52.00
WA832       1010   9     49.00
WA832       1010  10     50.00
WA832       1010  11     45.00
WA832       1010  12     50.00
WA832       1010  13     57.00
WA832       1010  14     58.00
WA832       1010  15     43.00
WA832       1010  16     43.00
WA832       1010  17     44.00
WA832       1010  18     51.00
WA832       1010  19     56.00
WA832       1010  20     57.00
WA832       1010  21     59.00
WA832       1010  22     46.00
WA832       1010  23     41.00
WA832       1010  24     36.00
WA832       1010  25     34.00
WA832       1010  26     39.00
WA832       1010  27     40.00
WA832       1010  28     36.00
WA832       1010  29     43.00
WA832       1010  30     35.00
WA832       1010  31     39.00
WA832       1110   1     42.00
WA832       1110   2     50.00
WA832       1110   3     44.00
WA832       1110   4     58.00
WA832       1110   5     52.00
WA832       1110   6     46.00
WA832       1110   7     38.00
WA832       1110   8     34.00
WA832       1110   9     30.00
WA832       1110  10     33.00
WA832       1110  11     42.00
WA832       1110  12     38.00
WA832       1110  13     43.00
WA832       1110  14     48.00
WA832       1110  15     46.00
WA832       1110  16     35.00
WA832       1110  17     34.00
WA832       1110  18     29.00
WA832       1110  19     30.00
WA832       1110  20     24.00
WA832       1110  21     23.00
WA832       1110  22     18.00
WA832       1110  23      6.00
WA832       1110  24     18.00
WA832       1110  25     33.00
WA832       1110  26     29.00
WA832       1110  27     28.00
WA832       1110  28     27.00
WA832       1110  29     28.00
WA832       1110  30     32.00
WA832       1210   1     34.00
WA832       1210   2     28.00
WA832       1210   3     30.00
WA832       1210   4     21.00
WA832       1210   5     25.00
WA832       1210   6     34.00
WA832       1210   7     33.00
WA832       1210   8     35.00
WA832       1210   9     31.00
WA832       1210  10     32.00
WA832       1210  11     32.00
WA832       1210  12     39.00
WA832       1210  13     39.00
WA832       1210  14     35.00
WA832       1210  15     29.00
WA832       1210  16     27.00
WA832       1210  17     23.00
WA832       1210  18     21.00
WA832       1210  19     23.00
