$ Get data for 911:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:33:05 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA911           Rex River
WA911       0208   9     39.00
WA911       0208  10     38.00
WA911       0208  11     37.00
WA911       0208  12     46.00
WA911       0208  13     30.00
WA911       0208  14     34.00
WA911       0208  15     46.00
WA911       0208  16     37.00
WA911       0208  17     46.00
WA911       0208  18     50.00
WA911       0208  19     49.00
WA911       0208  20     47.00
WA911       0208  21     44.00
WA911       0208  22     47.00
WA911       0208  23     47.00
WA911       0208  24     42.00
WA911       0208  25     44.00
WA911       0208  26     44.00
WA911       0208  27     46.00
WA911       0208  28     52.00
WA911       0208  29     54.00
WA911       0308   1     36.00
WA911       0308   2     42.00
WA911       0308   3     36.00
WA911       0308   4     35.00
WA911       0308   5     47.00
WA911       0308   6     59.00
WA911       0308   7     46.00
WA911       0308   8     42.00
WA911       0308   9     52.00
WA911       0308  10     51.00
WA911       0308  11     36.00
WA911       0308  12     45.00
WA911       0308  13     36.00
WA911       0308  14     39.00
WA911       0308  15     36.00
WA911       0308  16     37.00
WA911       0308  17     39.00
WA911       0308  18     36.00
WA911       0308  19     42.00
WA911       0308  20     40.00
WA911       0308  21     33.00
WA911       0308  22     40.00
WA911       0308  23     41.00
WA911       0308  24     39.00
WA911       0308  25     41.00
WA911       0308  26     36.00
WA911       0308  27     31.00
WA911       0308  28     29.00
WA911       0308  29     34.00
WA911       0308  30     31.00
WA911       0308  31     36.00
WA911       0408   1     40.00
WA911       0408   2     45.00
WA911       0408   3     48.00
WA911       0408   4     36.00
WA911       0408   5     39.00
WA911       0408   6     41.00
WA911       0408   7     38.00
WA911       0408   8     40.00
WA911       0408   9     41.00
WA911       0408  10     38.00
WA911       0408  11     53.00
WA911       0408  12     59.00
WA911       0408  13     57.00
WA911       0408  14     39.00
WA911       0408  15     33.00
WA911       0408  16     39.00
WA911       0408  17   -999.00
WA911       0408  18   -999.00
WA911       0408  19   -999.00
WA911       0408  20   -999.00
WA911       0408  21   -999.00
WA911       0408  22   -999.00
WA911       0408  23   -999.00
WA911       0408  24   -999.00
WA911       0408  25   -999.00
WA911       0408  26   -999.00
WA911       0408  27   -999.00
WA911       0408  28   -999.00
WA911       0408  29   -999.00
WA911       0408  30   -999.00
WA911       0508   1   -999.00
WA911       0508   2   -999.00
WA911       0508   3   -999.00
WA911       0508   4   -999.00
WA911       0508   5   -999.00
WA911       0508   6   -999.00
WA911       0508   7   -999.00
WA911       0508   8   -999.00
WA911       0508   9   -999.00
WA911       0508  10   -999.00
WA911       0508  11   -999.00
WA911       0508  12   -999.00
WA911       0508  13   -999.00
WA911       0508  14   -999.00
WA911       0508  15   -999.00
WA911       0508  16   -999.00
WA911       0508  17   -999.00
WA911       0508  18   -999.00
WA911       0508  19   -999.00
WA911       0508  20   -999.00
WA911       0508  21   -999.00
WA911       0508  22   -999.00
WA911       0508  23   -999.00
WA911       0508  24   -999.00
WA911       0508  25   -999.00
WA911       0508  26   -999.00
WA911       0508  27   -999.00
WA911       0508  28   -999.00
WA911       0508  29   -999.00
WA911       0508  30   -999.00
WA911       0508  31   -999.00
WA911       0608   1   -999.00
WA911       0608   2   -999.00
WA911       0608   3   -999.00
WA911       0608   4   -999.00
WA911       0608   5   -999.00
WA911       0608   6   -999.00
WA911       0608   7   -999.00
WA911       0608   8   -999.00
WA911       0608   9   -999.00
WA911       0608  10   -999.00
WA911       0608  11   -999.00
WA911       0608  12   -999.00
WA911       0608  13   -999.00
WA911       0608  14   -999.00
WA911       0608  15   -999.00
WA911       0608  16   -999.00
WA911       0608  17   -999.00
WA911       0608  18   -999.00
WA911       0608  19   -999.00
WA911       0608  20   -999.00
WA911       0608  21   -999.00
WA911       0608  22   -999.00
WA911       0608  23   -999.00
WA911       0608  24   -999.00
WA911       0608  25   -999.00
WA911       0608  26   -999.00
WA911       0608  27   -999.00
WA911       0608  28   -999.00
WA911       0608  29   -999.00
WA911       0608  30   -999.00
WA911       0708   1   -999.00
WA911       0708   2   -999.00
WA911       0708   3   -999.00
WA911       0708   4   -999.00
WA911       0708   5   -999.00
WA911       0708   6   -999.00
WA911       0708   7   -999.00
WA911       0708   8   -999.00
WA911       0708   9   -999.00
WA911       0708  10   -999.00
WA911       0708  11   -999.00
WA911       0708  12   -999.00
WA911       0708  13   -999.00
WA911       0708  14   -999.00
WA911       0708  15   -999.00
WA911       0708  16   -999.00
WA911       0708  17     64.00
WA911       0708  18     56.00
WA911       0708  19     62.00
WA911       0708  20     69.00
WA911       0708  21     66.00
WA911       0708  22     52.00
WA911       0708  23     48.00
WA911       0708  24     67.00
WA911       0708  25     65.00
WA911       0708  26     62.00
WA911       0708  27     55.00
WA911       0708  28     65.00
WA911       0708  29     56.00
WA911       0708  30     53.00
WA911       0708  31     64.00
WA911       0808   1     54.00
WA911       0808   2     47.00
WA911       0808   3     60.00
WA911       0808   4     75.00
WA911       0808   5     81.00
WA911       0808   6     82.00
WA911       0808   7     75.00
WA911       0808   8     66.00
WA911       0808   9     57.00
WA911       0808  10     55.00
WA911       0808  11     63.00
WA911       0808  12     65.00
WA911       0808  13     67.00
WA911       0808  14     83.00
WA911       0808  15     85.00
WA911       0808  16     84.00
WA911       0808  17     80.00
WA911       0808  18     68.00
WA911       0808  19     58.00
WA911       0808  20     57.00
WA911       0808  21     49.00
WA911       0808  22     66.00
WA911       0808  23     74.00
WA911       0808  24     68.00
WA911       0808  25     52.00
WA911       0808  26     54.00
WA911       0808  27     48.00
WA911       0808  28     55.00
WA911       0808  29     61.00
WA911       0808  30     47.00
WA911       0808  31     47.00
WA911       0908   1     52.00
WA911       0908   2     58.00
WA911       0908   3     56.00
WA911       0908   4     59.00
WA911       0908   5     58.00
WA911       0908   6     61.00
WA911       0908   7     68.00
WA911       0908   8     69.00
WA911       0908   9     62.00
WA911       0908  10     62.00
WA911       0908  11     73.00
WA911       0908  12     63.00
WA911       0908  13     66.00
WA911       0908  14     74.00
WA911       0908  15     78.00
WA911       0908  16     82.00
WA911       0908  17     79.00
WA911       0908  18     60.00
WA911       0908  19     62.00
WA911       0908  20     47.00
WA911       0908  21     46.00
WA911       0908  22     46.00
WA911       0908  23     51.00
WA911       0908  24     56.00
WA911       0908  25     49.00
WA911       0908  26     57.00
WA911       0908  27     57.00
WA911       0908  28     66.00
WA911       0908  29     69.00
WA911       0908  30     72.00
WA911       1008   1     72.00
WA911       1008   2     61.00
WA911       1008   3     52.00
WA911       1008   4     51.00
WA911       1008   5     45.00
WA911       1008   6     51.00
WA911       1008   7     48.00
WA911       1008   8     45.00
WA911       1008   9     40.00
WA911       1008  10     43.00
WA911       1008  11     46.00
WA911       1008  12     47.00
WA911       1008  13     49.00
WA911       1008  14     43.00
WA911       1008  15     47.00
WA911       1008  16     48.00
WA911       1008  17     58.00
WA911       1008  18     48.00
WA911       1008  19     52.00
WA911       1008  20     46.00
WA911       1008  21     45.00
WA911       1008  22     52.00
WA911       1008  23     44.00
WA911       1008  24     47.00
WA911       1008  25     49.00
WA911       1008  26     50.00
WA911       1008  27     59.00
WA911       1008  28     65.00
WA911       1008  29     58.00
WA911       1008  30     57.00
WA911       1008  31     55.00
WA911       1108   1     50.00
WA911       1108   2     45.00
WA911       1108   3     40.00
WA911       1108   4     39.00
WA911       1108   5     37.00
WA911       1108   6     49.00
WA911       1108   7     52.00
WA911       1108   8     48.00
WA911       1108   9     45.00
WA911       1108  10     41.00
WA911       1108  11     48.00
WA911       1108  12     51.00
WA911       1108  13     42.00
WA911       1108  14     47.00
WA911       1108  15     56.00
WA911       1108  16     60.00
WA911       1108  17     63.00
WA911       1108  18     44.00
WA911       1108  19     44.00
WA911       1108  20     45.00
WA911       1108  21     38.00
WA911       1108  22     35.00
WA911       1108  23     38.00
WA911       1108  24     44.00
WA911       1108  25     43.00
WA911       1108  26     41.00
WA911       1108  27     43.00
WA911       1108  28     43.00
WA911       1108  29     47.00
WA911       1108  30     54.00
WA911       1208   1     54.00
WA911       1208   2     41.00
WA911       1208   3     40.00
WA911       1208   4     42.00
WA911       1208   5     51.00
WA911       1208   6     47.00
WA911       1208   7     40.00
WA911       1208   8     34.00
WA911       1208   9     36.00
WA911       1208  10     41.00
WA911       1208  11     44.00
WA911       1208  12     40.00
WA911       1208  13     30.00
WA911       1208  14     17.00
WA911       1208  15     17.00
WA911       1208  16     28.00
WA911       1208  17     28.00
WA911       1208  18     24.00
WA911       1208  19     27.00
WA911       1208  20     13.00
WA911       1208  21     21.00
WA911       1208  22     31.00
WA911       1208  23     25.00
WA911       1208  24     28.00
WA911       1208  25     27.00
WA911       1208  26     35.00
WA911       1208  27     37.00
WA911       1208  28     32.00
WA911       1208  29     32.00
WA911       1208  30     30.00
WA911       1208  31     36.00
WA911       0109   1     38.00
WA911       0109   2     30.00
WA911       0109   3     28.00
WA911       0109   4     31.00
WA911       0109   5     35.00
WA911       0109   6     43.00
WA911       0109   7     43.00
WA911       0109   8     40.00
WA911       0109   9     30.00
WA911       0109  10     36.00
WA911       0109  11     41.00
WA911       0109  12     42.00
WA911       0109  13     46.00
WA911       0109  14     57.00
WA911       0109  15     55.00
WA911       0109  16     61.00
WA911       0109  17     51.00
WA911       0109  18     48.00
WA911       0109  19     49.00
WA911       0109  20     49.00
WA911       0109  21     53.00
WA911       0109  22     47.00
WA911       0109  23     40.00
WA911       0109  24     35.00
WA911       0109  25     26.00
WA911       0109  26     30.00
WA911       0109  27     34.00
WA911       0109  28     31.00
WA911       0109  29     35.00
WA911       0109  30     50.00
WA911       0109  31     31.00
WA911       0209   1     41.00
WA911       0209   2     50.00
WA911       0209   3     50.00
WA911       0209   4     59.00
WA911       0209   5     51.00
WA911       0209   6     36.00
WA911       0209   7     46.00
WA911       0209   8     36.00
WA911       0209   9     30.00
WA911       0209  10     26.00
WA911       0209  11     39.00
WA911       0209  12     29.00
WA911       0209  13     32.00
WA911       0209  14     37.00
WA911       0209  15     33.00
WA911       0209  16     38.00
WA911       0209  17     39.00
WA911       0209  18     42.00
WA911       0209  19     50.00
WA911       0209  20     50.00
WA911       0209  21     42.00
WA911       0209  22     44.00
WA911       0209  23     42.00
WA911       0209  24     38.00
WA911       0209  25     37.00
WA911       0209  26     24.00
WA911       0209  27     32.00
WA911       0209  28     37.00
WA911       0309   1     41.00
WA911       0309   2     47.00
WA911       0309   3     45.00
WA911       0309   4     36.00
WA911       0309   5     32.00
WA911       0309   6     35.00
WA911       0309   7     32.00
WA911       0309   8     30.00
WA911       0309   9     28.00
WA911       0309  10     31.00
WA911       0309  11     29.00
WA911       0309  12     38.00
WA911       0309  13     49.00
WA911       0309  14     35.00
WA911       0309  15     34.00
WA911       0309  16     34.00
WA911       0309  17     35.00
WA911       0309  18     45.00
WA911       0309  19     42.00
WA911       0309  20     49.00
WA911       0309  21     46.00
WA911       0309  22     35.00
WA911       0309  23     36.00
WA911       0309  24     35.00
WA911       0309  25     34.00
WA911       0309  26     39.00
WA911       0309  27     37.00
WA911       0309  28     35.00
WA911       0309  29     33.00
WA911       0309  30     34.00
WA911       0309  31     34.00
WA911       0409   1     34.00
WA911       0409   2     35.00
WA911       0409   3     39.00
WA911       0409   4     42.00
WA911       0409   5     52.00
WA911       0409   6     62.00
WA911       0409   7     62.00
WA911       0409   8     45.00
WA911       0409   9     49.00
WA911       0409  10     40.00
WA911       0409  11     39.00
WA911       0409  12     42.00
WA911       0409  13     36.00
WA911       0409  14     36.00
WA911       0409  15     41.00
WA911       0409  16     54.00
WA911       0409  17     42.00
WA911       0409  18     53.00
WA911       0409  19     58.00
WA911       0409  20     65.00
WA911       0409  21     64.00
WA911       0409  22     40.00
WA911       0409  23     38.00
WA911       0409  24     46.00
WA911       0409  25     40.00
WA911       0409  26     42.00
WA911       0409  27     48.00
WA911       0409  28     48.00
WA911       0409  29     44.00
WA911       0409  30     52.00
WA911       0509   1     53.00
WA911       0509   2     50.00
WA911       0509   3     49.00
WA911       0509   4     47.00
WA911       0509   5     43.00
WA911       0509   6     42.00
WA911       0509   7     40.00
WA911       0509   8     45.00
WA911       0509   9     53.00
WA911       0509  10     61.00
WA911       0509  11     45.00
WA911       0509  12     40.00
WA911       0509  13     44.00
WA911       0509  14     41.00
WA911       0509  15     57.00
WA911       0509  16     68.00
WA911       0509  17     65.00
WA911       0509  18     60.00
WA911       0509  19     42.00
WA911       0509  20     48.00
WA911       0509  21     56.00
WA911       0509  22     60.00
WA911       0509  23     58.00
WA911       0509  24     56.00
WA911       0509  25     57.00
WA911       0509  26     50.00
WA911       0509  27     58.00
WA911       0509  28     67.00
WA911       0509  29     72.00
WA911       0509  30     69.00
WA911       0509  31     69.00
WA911       0609   1     75.00
WA911       0609   2     69.00
WA911       0609   3     73.00
WA911       0609   4     76.00
WA911       0609   5     58.00
WA911       0609   6     47.00
WA911       0609   7     47.00
WA911       0609   8     57.00
WA911       0609   9     64.00
WA911       0609  10     60.00
WA911       0609  11     55.00
WA911       0609  12     62.00
WA911       0609  13     63.00
WA911       0609  14     57.00
WA911       0609  15     58.00
WA911       0609  16     62.00
WA911       0609  17     51.00
WA911       0609  18     59.00
WA911       0609  19     52.00
WA911       0609  20     47.00
WA911       0609  21     47.00
WA911       0609  22     50.00
WA911       0609  23     62.00
WA911       0609  24     66.00
WA911       0609  25     49.00
WA911       0609  26     55.00
WA911       0609  27     67.00
WA911       0609  28     57.00
WA911       0609  29     60.00
WA911       0609  30     60.00
WA911       0709   1     67.00
WA911       0709   2     75.00
WA911       0709   3     74.00
WA911       0709   4     74.00
WA911       0709   5     74.00
WA911       0709   6     49.00
WA911       0709   7     53.00
WA911       0709   8     49.00
WA911       0709   9     58.00
WA911       0709  10     69.00
WA911       0709  11     78.00
WA911       0709  12     55.00
WA911       0709  13     47.00
WA911       0709  14     58.00
WA911       0709  15     68.00
WA911       0709  16     72.00
WA911       0709  17     75.00
WA911       0709  18     69.00
WA911       0709  19     64.00
WA911       0709  20     78.00
WA911       0709  21     75.00
WA911       0709  22     71.00
WA911       0709  23     62.00
WA911       0709  24     67.00
WA911       0709  25     72.00
WA911       0709  26     76.00
WA911       0709  27     84.00
WA911       0709  28     84.00
WA911       0709  29     82.00
WA911       0709  30     86.00
WA911       0709  31     80.00
WA911       0809   1     81.00
WA911       0809   2     76.00
WA911       0809   3     75.00
WA911       0809   4     72.00
WA911       0809   5     67.00
WA911       0809   6     56.00
WA911       0809   7     48.00
WA911       0809   8     52.00
WA911       0809   9     61.00
WA911       0809  10     64.00
WA911       0809  11     56.00
WA911       0809  12     56.00
WA911       0809  13     51.00
WA911       0809  14     47.00
WA911       0809  15     54.00
WA911       0809  16     62.00
WA911       0809  17     70.00
WA911       0809  18     74.00
WA911       0809  19     86.00
WA911       0809  20     77.00
WA911       0809  21     53.00
WA911       0809  22     61.00
WA911       0809  23     55.00
WA911       0809  24     69.00
WA911       0809  25     54.00
WA911       0809  26     69.00
WA911       0809  27     83.00
WA911       0809  28     69.00
WA911       0809  29     54.00
WA911       0809  30     67.00
WA911       0809  31     66.00
WA911       0909   1     67.00
WA911       0909   2     70.00
WA911       0909   3     57.00
WA911       0909   4     67.00
WA911       0909   5     60.00
WA911       0909   6     51.00
WA911       0909   7     49.00
WA911       0909   8     61.00
WA911       0909   9     63.00
WA911       0909  10     66.00
WA911       0909  11     73.00
WA911       0909  12     80.00
WA911       0909  13     74.00
WA911       0909  14     57.00
WA911       0909  15     69.00
WA911       0909  16     63.00
WA911       0909  17     60.00
WA911       0909  18     73.00
WA911       0909  19     53.00
WA911       0909  20     54.00
WA911       0909  21     67.00
WA911       0909  22     74.00
WA911       0909  23     80.00
WA911       0909  24     60.00
WA911       0909  25     65.00
WA911       0909  26     54.00
WA911       0909  27     61.00
WA911       0909  28     55.00
WA911       0909  29     42.00
WA911       0909  30     43.00
WA911       1009   1     47.00
WA911       1009   2     41.00
WA911       1009   3     44.00
WA911       1009   4     52.00
WA911       1009   5     52.00
WA911       1009   6     53.00
WA911       1009   7     53.00
WA911       1009   8     53.00
WA911       1009   9     51.00
WA911       1009  10     40.00
WA911       1009  11     43.00
WA911       1009  12     33.00
WA911       1009  13     40.00
WA911       1009  14     46.00
WA911       1009  15     50.00
WA911       1009  16     55.00
WA911       1009  17     62.00
WA911       1009  18     49.00
WA911       1009  19     47.00
WA911       1009  20     52.00
WA911       1009  21     47.00
WA911       1009  22     47.00
WA911       1009  23     49.00
WA911       1009  24     41.00
WA911       1009  25     47.00
WA911       1009  26     47.00
WA911       1009  27     34.00
WA911       1009  28     34.00
WA911       1009  29     47.00
WA911       1009  30     49.00
WA911       1009  31     48.00
WA911       1109   1     44.00
WA911       1109   2     49.00
WA911       1109   3     45.00
WA911       1109   4     50.00
WA911       1109   5     49.00
WA911       1109   6     37.00
WA911       1109   7     35.00
WA911       1109   8     37.00
WA911       1109   9     40.00
WA911       1109  10     41.00
WA911       1109  11     40.00
WA911       1109  12     41.00
WA911       1109  13     33.00
WA911       1109  14     33.00
WA911       1109  15     44.00
WA911       1109  16     47.00
WA911       1109  17     45.00
WA911       1109  18     38.00
WA911       1109  19     44.00
WA911       1109  20     45.00
WA911       1109  21     35.00
WA911       1109  22     34.00
WA911       1109  23     40.00
WA911       1109  24     46.00
WA911       1109  25     52.00
WA911       1109  26     45.00
WA911       1109  27     35.00
WA911       1109  28     38.00
WA911       1109  29     41.00
WA911       1109  30     39.00
WA911       1209   1     35.00
WA911       1209   2     38.00
WA911       1209   3     37.00
WA911       1209   4     33.00
WA911       1209   5     36.00
WA911       1209   6     24.00
WA911       1209   7     15.00
WA911       1209   8     18.00
WA911       1209   9     27.00
WA911       1209  10     35.00
WA911       1209  11     35.00
WA911       1209  12     34.00
WA911       1209  13     28.00
WA911       1209  14     35.00
WA911       1209  15     39.00
WA911       1209  16     41.00
WA911       1209  17     42.00
WA911       1209  18     43.00
WA911       1209  19     45.00
WA911       1209  20     45.00
WA911       1209  21     41.00
WA911       1209  22     29.00
WA911       1209  23     33.00
WA911       1209  24     45.00
WA911       1209  25     44.00
WA911       1209  26     36.00
WA911       1209  27     35.00
WA911       1209  28     35.00
WA911       1209  29     33.00
WA911       1209  30     34.00
WA911       1209  31     42.00
WA911       0110   1     43.00
WA911       0110   2     36.00
WA911       0110   3     37.00
WA911       0110   4     42.00
WA911       0110   5     43.00
WA911       0110   6     36.00
WA911       0110   7     30.00
WA911       0110   8     36.00
WA911       0110   9     46.00
WA911       0110  10     40.00
WA911       0110  11     44.00
WA911       0110  12     44.00
WA911       0110  13     45.00
WA911       0110  14     40.00
WA911       0110  15     45.00
WA911       0110  16     40.00
WA911       0110  17     40.00
WA911       0110  18     42.00
WA911       0110  19     44.00
WA911       0110  20     40.00
WA911       0110  21     40.00
WA911       0110  22     44.00
WA911       0110  23     35.00
WA911       0110  24     35.00
WA911       0110  25     38.00
WA911       0110  26     39.00
WA911       0110  27     36.00
WA911       0110  28     38.00
WA911       0110  29     40.00
WA911       0110  30     38.00
WA911       0110  31     36.00
WA911       0210   1     38.00
WA911       0210   2     42.00
WA911       0210   3     37.00
WA911       0210   4     38.00
WA911       0210   5     44.00
WA911       0210   6     41.00
WA911       0210   7     37.00
WA911       0210   8     41.00
WA911       0210   9     41.00
WA911       0210  10     36.00
WA911       0210  11     41.00
WA911       0210  12     40.00
WA911       0210  13     40.00
WA911       0210  14     40.00
WA911       0210  15     41.00
WA911       0210  16     41.00
WA911       0210  17     44.00
WA911       0210  18     45.00
WA911       0210  19     44.00
WA911       0210  20     42.00
WA911       0210  21     44.00
WA911       0210  22     50.00
WA911       0210  23     40.00
WA911       0210  24     38.00
WA911       0210  25     42.00
WA911       0210  26     40.00
WA911       0210  27     48.00
WA911       0210  28     48.00
WA911       0310   1     48.00
WA911       0310   2     48.00
WA911       0310   3     40.00
WA911       0310   4     41.00
WA911       0310   5     48.00
WA911       0310   6     50.00
WA911       0310   7     44.00
WA911       0310   8     32.00
WA911       0310   9     36.00
WA911       0310  10     35.00
WA911       0310  11     35.00
WA911       0310  12     40.00
WA911       0310  13     36.00
WA911       0310  14     42.00
WA911       0310  15     48.00
WA911       0310  16     51.00
WA911       0310  17     38.00
WA911       0310  18     46.00
WA911       0310  19     48.00
WA911       0310  20     53.00
WA911       0310  21     41.00
WA911       0310  22     39.00
WA911       0310  23     51.00
WA911       0310  24     50.00
WA911       0310  25     45.00
WA911       0310  26     37.00
WA911       0310  27     45.00
WA911       0310  28     45.00
WA911       0310  29     39.00
WA911       0310  30     36.00
WA911       0310  31     42.00
WA911       0410   1     38.00
WA911       0410   2     36.00
WA911       0410   3     35.00
WA911       0410   4     38.00
WA911       0410   5     42.00
WA911       0410   6     35.00
WA911       0410   7     40.00
WA911       0410   8     36.00
WA911       0410   9     36.00
WA911       0410  10     41.00
WA911       0410  11     49.00
WA911       0410  12     46.00
WA911       0410  13     42.00
WA911       0410  14     50.00
WA911       0410  15     53.00
WA911       0410  16     59.00
WA911       0410  17     49.00
WA911       0410  18     58.00
WA911       0410  19     64.00
WA911       0410  20     47.00
WA911       0410  21     37.00
WA911       0410  22     43.00
WA911       0410  23     51.00
WA911       0410  24     38.00
WA911       0410  25     51.00
WA911       0410  26     47.00
WA911       0410  27     45.00
WA911       0410  28     39.00
WA911       0410  29     39.00
WA911       0410  30     38.00
WA911       0510   1     38.00
WA911       0510   2     40.00
WA911       0510   3     39.00
WA911       0510   4     38.00
WA911       0510   5     35.00
WA911       0510   6     44.00
WA911       0510   7     50.00
WA911       0510   8     51.00
WA911       0510   9     54.00
WA911       0510  10     43.00
WA911       0510  11     49.00
WA911       0510  12     50.00
WA911       0510  13     57.00
WA911       0510  14     60.00
WA911       0510  15     60.00
WA911       0510  16     61.00
WA911       0510  17     60.00
WA911       0510  18     50.00
WA911       0510  19     53.00
WA911       0510  20     39.00
WA911       0510  21     45.00
WA911       0510  22     42.00
WA911       0510  23     41.00
WA911       0510  24     48.00
WA911       0510  25     52.00
WA911       0510  26     47.00
WA911       0510  27     45.00
WA911       0510  28     42.00
WA911       0510  29     40.00
WA911       0510  30     47.00
WA911       0510  31     50.00
WA911       0610   1     48.00
WA911       0610   2     53.00
WA911       0610   3     52.00
WA911       0610   4     43.00
WA911       0610   5     60.00
WA911       0610   6     54.00
WA911       0610   7     49.00
WA911       0610   8     62.00
WA911       0610   9     51.00
WA911       0610  10     47.00
WA911       0610  11     48.00
WA911       0610  12     64.00
WA911       0610  13     60.00
WA911       0610  14     51.00
WA911       0610  15     43.00
WA911       0610  16     44.00
WA911       0610  17     43.00
WA911       0610  18     62.00
WA911       0610  19     47.00
WA911       0610  20     45.00
WA911       0610  21     50.00
WA911       0610  22     62.00
WA911       0610  23     66.00
WA911       0610  24     66.00
WA911       0610  25     60.00
WA911       0610  26     61.00
WA911       0610  27     64.00
WA911       0610  28     61.00
WA911       0610  29     51.00
WA911       0610  30     56.00
WA911       0710   1     47.00
WA911       0710   2     46.00
WA911       0710   3     49.00
WA911       0710   4     47.00
WA911       0710   5     51.00
WA911       0710   6     67.00
WA911       0710   7     76.00
WA911       0710   8     82.00
WA911       0710   9     76.00
WA911       0710  10     68.00
WA911       0710  11     70.00
WA911       0710  12     51.00
WA911       0710  13     56.00
WA911       0710  14     67.00
WA911       0710  15     68.00
WA911       0710  16     62.00
WA911       0710  17     62.00
WA911       0710  18     61.00
WA911       0710  19     62.00
WA911       0710  20     65.00
WA911       0710  21     70.00
WA911       0710  22     55.00
WA911       0710  23     68.00
WA911       0710  24     75.00
WA911       0710  25     72.00
WA911       0710  26     72.00
WA911       0710  27     72.00
WA911       0710  28     74.00
WA911       0710  29     71.00
WA911       0710  30     68.00
WA911       0710  31     65.00
WA911       0810   1     62.00
WA911       0810   2     66.00
WA911       0810   3     66.00
WA911       0810   4     72.00
WA911       0810   5     74.00
WA911       0810   6     67.00
WA911       0810   7     55.00
WA911       0810   8     56.00
WA911       0810   9     52.00
WA911       0810  10     56.00
WA911       0810  11     61.00
WA911       0810  12     65.00
WA911       0810  13     76.00
WA911       0810  14     76.00
WA911       0810  15     81.00
WA911       0810  16     78.00
WA911       0810  17     76.00
WA911       0810  18     65.00
WA911       0810  19     55.00
WA911       0810  20     60.00
WA911       0810  21     55.00
WA911       0810  22     50.00
WA911       0810  23     62.00
WA911       0810  24     76.00
WA911       0810  25     80.00
WA911       0810  26     57.00
WA911       0810  27     52.00
WA911       0810  28     55.00
WA911       0810  29     51.00
WA911       0810  30     56.00
WA911       0810  31     49.00
WA911       0910   1     56.00
WA911       0910   2     66.00
WA911       0910   3     72.00
WA911       0910   4     52.00
WA911       0910   5     49.00
WA911       0910   6     51.00
WA911       0910   7     51.00
WA911       0910   8     49.00
WA911       0910   9     46.00
WA911       0910  10     48.00
WA911       0910  11     55.00
WA911       0910  12     56.00
WA911       0910  13     64.00
WA911       0910  14     63.00
WA911       0910  15     61.00
WA911       0910  16     56.00
WA911       0910  17     57.00
WA911       0910  18     61.00
WA911       0910  19     53.00
WA911       0910  20     48.00
WA911       0910  21     53.00
WA911       0910  22     57.00
WA911       0910  23     46.00
WA911       0910  24     55.00
WA911       0910  25     68.00
WA911       0910  26     57.00
WA911       0910  27     65.00
WA911       0910  28     59.00
WA911       0910  29     66.00
WA911       0910  30     69.00
WA911       1010   1     72.00
WA911       1010   2     61.00
WA911       1010   3     48.00
WA911       1010   4     46.00
WA911       1010   5     55.00
WA911       1010   6     63.00
WA911       1010   7     57.00
WA911       1010   8     56.00
WA911       1010   9     55.00
WA911       1010  10     56.00
WA911       1010  11     47.00
WA911       1010  12     55.00
WA911       1010  13     58.00
WA911       1010  14     57.00
WA911       1010  15     44.00
WA911       1010  16     49.00
WA911       1010  17     52.00
WA911       1010  18     54.00
WA911       1010  19     62.00
WA911       1010  20     60.00
WA911       1010  21     59.00
WA911       1010  22     47.00
WA911       1010  23     48.00
WA911       1010  24     38.00
WA911       1010  25     33.00
WA911       1010  26     33.00
WA911       1010  27     40.00
WA911       1010  28     36.00
WA911       1010  29     46.00
WA911       1010  30     35.00
WA911       1010  31     43.00
WA911       1110   1     49.00
WA911       1110   2     53.00
WA911       1110   3     54.00
WA911       1110   4     57.00
WA911       1110   5     53.00
WA911       1110   6     48.00
WA911       1110   7     41.00
WA911       1110   8     34.00
WA911       1110   9     33.00
WA911       1110  10     44.00
WA911       1110  11     44.00
WA911       1110  12     37.00
WA911       1110  13     42.00
WA911       1110  14     44.00
WA911       1110  15     46.00
WA911       1110  16     38.00
WA911       1110  17     39.00
WA911       1110  18     32.00
WA911       1110  19     34.00
WA911       1110  20     33.00
WA911       1110  21     29.00
WA911       1110  22     24.00
WA911       1110  23     13.00
WA911       1110  24     23.00
WA911       1110  25     35.00
WA911       1110  26     36.00
WA911       1110  27     33.00
WA911       1110  28     33.00
WA911       1110  29     33.00
WA911       1110  30     37.00
WA911       1210   1     36.00
WA911       1210   2     35.00
WA911       1210   3     36.00
WA911       1210   4     31.00
WA911       1210   5     38.00
WA911       1210   6     40.00
WA911       1210   7     40.00
WA911       1210   8     40.00
WA911       1210   9     37.00
WA911       1210  10     34.00
WA911       1210  11     48.00
WA911       1210  12     49.00
WA911       1210  13     45.00
WA911       1210  14     40.00
WA911       1210  15     34.00
WA911       1210  16     32.00
WA911       1210  17     31.00
WA911       1210  18     30.00
WA911       1210  19     29.00
WA911       1210  20     32.00
WA911       1210  21     36.00
WA911       1210  22     37.00
WA911       1210  23     38.00
WA911       1210  24     38.00
WA911       1210  25     40.00
WA911       1210  26     35.00
WA911       1210  27     37.00
WA911       1210  28     38.00
WA911       1210  29     25.00
WA911       1210  30     23.00
WA911       1210  31     22.00
WA911       0111   1     29.00
