$ Get data for 507:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:53:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA507           Grouse Camp
WA507       0312   9     32.00
WA507       0312  10     29.00
WA507       0312  11     15.00
WA507       0312  12     15.00
WA507       0312  13     16.00
WA507       0312  14     14.00
WA507       0312  15     29.00
WA507       0312  16     26.00
WA507       0312  17     15.00
WA507       0312  18     13.00
WA507       0312  19     10.00
WA507       0312  20     22.00
WA507       0312  21     17.00
WA507       0312  22     14.00
WA507       0312  23     14.00
WA507       0312  24     17.00
WA507       0312  25     25.00
WA507       0312  26     25.00
WA507       0312  27     25.00
WA507       0312  28     28.00
WA507       0312  29     29.00
WA507       0312  30     24.00
WA507       0312  31     23.00
WA507       0412   1     23.00
WA507       0412   2     20.00
WA507       0412   3     25.00
WA507       0412   4     20.00
WA507       0412   5     19.00
WA507       0412   6     16.00
WA507       0412   7     13.00
WA507       0412   8     26.00
WA507       0412   9     31.00
WA507       0412  10     34.00
WA507       0412  11     31.00
WA507       0412  12     28.00
WA507       0412  13     24.00
WA507       0412  14     28.00
WA507       0412  15     31.00
WA507       0412  16     28.00
WA507       0412  17     23.00
WA507       0412  18     27.00
WA507       0412  19     26.00
WA507       0412  20     35.00
WA507       0412  21     33.00
WA507       0412  22     38.00
WA507       0412  23     40.00
WA507       0412  24     35.00
WA507       0412  25     35.00
WA507       0412  26     29.00
WA507       0412  27     27.00
WA507       0412  28     33.00
WA507       0412  29     32.00
WA507       0412  30     29.00
WA507       0512   1     28.00
WA507       0512   2     26.00
WA507       0512   3     31.00
WA507       0512   4     27.00
WA507       0512   5     25.00
WA507       0512   6     27.00
WA507       0512   7     32.00
WA507       0512   8     36.00
WA507       0512   9     26.00
WA507       0512  10     20.00
WA507       0512  11     27.00
WA507       0512  12     32.00
WA507       0512  13     36.00
WA507       0512  14     40.00
WA507       0512  15     43.00
WA507       0512  16     37.00
WA507       0512  17     33.00
WA507       0512  18     30.00
WA507       0512  19     31.00
WA507       0512  20     36.00
WA507       0512  21     36.00
WA507       0512  22     33.00
WA507       0512  23     33.00
WA507       0512  24     33.00
WA507       0512  25     35.00
WA507       0512  26     37.00
WA507       0512  27     38.00
WA507       0512  28     35.00
WA507       0512  29     31.00
WA507       0512  30     38.00
WA507       0512  31     42.00
WA507       0612   1     43.00
WA507       0612   2     37.00
WA507       0612   3     36.00
WA507       0612   4     38.00
WA507       0612   5     33.00
WA507       0612   6     31.00
WA507       0612   7     32.00
WA507       0612   8     31.00
WA507       0612   9     32.00
WA507       0612  10     36.00
WA507       0612  11     38.00
WA507       0612  12     43.00
WA507       0612  13     37.00
WA507       0612  14     36.00
WA507       0612  15     34.00
WA507       0612  16     46.00
WA507       0612  17     39.00
WA507       0612  18     36.00
WA507       0612  19     34.00
WA507       0612  20     36.00
WA507       0612  21     42.00
WA507       0612  22     42.00
WA507       0612  23     37.00
WA507       0612  24     38.00
WA507       0612  25     38.00
WA507       0612  26     36.00
WA507       0612  27     33.00
WA507       0612  28     41.00
WA507       0612  29     45.00
WA507       0612  30     48.00
WA507       0712   1     43.00
WA507       0712   2     42.00
WA507       0712   3     34.00
WA507       0712   4     34.00
WA507       0712   5     39.00
WA507       0712   6     45.00
WA507       0712   7     50.00
WA507       0712   8     53.00
WA507       0712   9     52.00
WA507       0712  10     54.00
WA507       0712  11     52.00
WA507       0712  12     54.00
WA507       0712  13     54.00
WA507       0712  14     52.00
WA507       0712  15     49.00
WA507       0712  16     49.00
WA507       0712  17     51.00
WA507       0712  18     51.00
WA507       0712  19     51.00
WA507       0712  20     46.00
WA507       0712  21     43.00
WA507       0712  22     39.00
WA507       0712  23     37.00
WA507       0712  24     44.00
WA507       0712  25     48.00
WA507       0712  26     50.00
WA507       0712  27     48.00
WA507       0712  28     46.00
WA507       0712  29     48.00
WA507       0712  30     49.00
WA507       0712  31     47.00
WA507       0812   1     49.00
WA507       0812   2     50.00
WA507       0812   3     49.00
WA507       0812   4     50.00
WA507       0812   5     53.00
WA507       0812   6     56.00
WA507       0812   7     54.00
WA507       0812   8     49.00
WA507       0812   9     50.00
WA507       0812  10     48.00
WA507       0812  11     52.00
WA507       0812  12     53.00
WA507       0812  13     55.00
WA507       0812  14     56.00
WA507       0812  15     51.00
WA507       0812  16     48.00
WA507       0812  17     53.00
WA507       0812  18     54.00
WA507       0812  19     55.00
WA507       0812  20     52.00
WA507       0812  21     44.00
WA507       0812  22     41.00
WA507       0812  23     40.00
WA507       0812  24     34.00
WA507       0812  25     40.00
WA507       0812  26     45.00
WA507       0812  27     45.00
WA507       0812  28     43.00
WA507       0812  29     39.00
WA507       0812  30     37.00
WA507       0812  31     42.00
WA507       0912   1     36.00
WA507       0912   2     42.00
WA507       0912   3     42.00
WA507       0912   4     43.00
WA507       0912   5     44.00
WA507       0912   6     46.00
WA507       0912   7     43.00
WA507       0912   8     46.00
WA507       0912   9     44.00
WA507       0912  10     32.00
WA507       0912  11     30.00
WA507       0912  12     37.00
WA507       0912  13     38.00
WA507       0912  14     49.00
WA507       0912  15     50.00
WA507       0912  16     47.00
WA507       0912  17     45.00
WA507       0912  18     49.00
WA507       0912  19   -999.00
WA507       0912  20   -999.00
WA507       0912  21   -999.00
WA507       0912  22   -999.00
WA507       0912  23   -999.00
WA507       0912  24   -999.00
WA507       0912  25   -999.00
WA507       0912  26   -999.00
WA507       0912  27   -999.00
WA507       0912  28   -999.00
WA507       0912  29   -999.00
WA507       0912  30   -999.00
WA507       1012   1   -999.00
WA507       1012   2   -999.00
WA507       1012   3   -999.00
WA507       1012   4   -999.00
WA507       1012   5   -999.00
WA507       1012   6   -999.00
WA507       1012   7   -999.00
WA507       1012   8   -999.00
WA507       1012   9   -999.00
WA507       1012  10   -999.00
WA507       1012  11   -999.00
WA507       1012  12   -999.00
WA507       1012  13   -999.00
WA507       1012  14   -999.00
WA507       1012  15   -999.00
WA507       1012  16   -999.00
WA507       1012  17   -999.00
WA507       1012  18   -999.00
WA507       1012  19   -999.00
WA507       1012  20   -999.00
WA507       1012  21   -999.00
WA507       1012  22   -999.00
WA507       1012  23   -999.00
WA507       1012  24   -999.00
WA507       1012  25   -999.00
WA507       1012  26   -999.00
WA507       1012  27   -999.00
WA507       1012  28   -999.00
WA507       1012  29   -999.00
WA507       1012  30   -999.00
WA507       1012  31   -999.00
WA507       1112   1   -999.00
WA507       1112   2   -999.00
WA507       1112   3   -999.00
WA507       1112   4   -999.00
WA507       1112   5   -999.00
WA507       1112   6   -999.00
WA507       1112   7     27.00
WA507       1112   8     24.00
WA507       1112   9     18.00
WA507       1112  10     13.00
WA507       1112  11     13.00
WA507       1112  12     27.00
WA507       1112  13     29.00
WA507       1112  14     27.00
WA507       1112  15     24.00
WA507       1112  16     26.00
WA507       1112  17     27.00
WA507       1112  18     25.00
WA507       1112  19     31.00
WA507       1112  20     29.00
WA507       1112  21     25.00
WA507       1112  22     21.00
WA507       1112  23     28.00
WA507       1112  24     21.00
WA507       1112  25     20.00
WA507       1112  26     19.00
WA507       1112  27     23.00
WA507       1112  28     31.00
WA507       1112  29     32.00
WA507       1112  30     33.00
WA507       1212   1     30.00
WA507       1212   2     30.00
WA507       1212   3     29.00
WA507       1212   4     29.00
WA507       1212   5     21.00
WA507       1212   6     25.00
WA507       1212   7     20.00
WA507       1212   8     17.00
WA507       1212   9     19.00
WA507       1212  10     26.00
WA507       1212  11     25.00
WA507       1212  12     22.00
WA507       1212  13     19.00
WA507       1212  14     15.00
WA507       1212  15     15.00
WA507       1212  16     22.00
WA507       1212  17     18.00
WA507       1212  18     12.00
WA507       1212  19     12.00
WA507       1212  20     21.00
WA507       1212  21     19.00
WA507       1212  22     22.00
WA507       1212  23     22.00
WA507       1212  24     17.00
WA507       1212  25     20.00
WA507       1212  26     20.00
WA507       1212  27     17.00
WA507       1212  28     16.00
WA507       1212  29     17.00
WA507       1212  30     12.00
WA507       1212  31     16.00
WA507       0113   1     20.00
WA507       0113   2     18.00
WA507       0113   3     10.00
WA507       0113   4     23.00
WA507       0113   5     23.00
WA507       0113   6     25.00
WA507       0113   7     26.00
WA507       0113   8     22.00
WA507       0113   9     18.00
WA507       0113  10      9.00
WA507       0113  11      8.00
WA507       0113  12      7.00
WA507       0113  13     10.00
WA507       0113  14     26.00
WA507       0113  15     31.00
WA507       0113  16     35.00
WA507       0113  17     33.00
WA507       0113  18     35.00
WA507       0113  19     35.00
WA507       0113  20     33.00
WA507       0113  21     31.00
WA507       0113  22     32.00
WA507       0113  23     26.00
WA507       0113  24     18.00
WA507       0113  25     22.00
WA507       0113  26     19.00
WA507       0113  27     23.00
WA507       0113  28     23.00
WA507       0113  29     27.00
WA507       0113  30     30.00
WA507       0113  31     30.00
WA507       0213   1     26.00
WA507       0213   2     30.00
WA507       0213   3     31.00
WA507       0213   4     25.00
WA507       0213   5     27.00
WA507       0213   6     28.00
WA507       0213   7     22.00
WA507       0213   8     19.00
WA507       0213   9     24.00
WA507       0213  10     26.00
WA507       0213  11     29.00
WA507       0213  12     28.00
WA507       0213  13     25.00
WA507       0213  14     23.00
WA507       0213  15     29.00
WA507       0213  16     26.00
WA507       0213  17     19.00
WA507       0213  18     18.00
WA507       0213  19     16.00
WA507       0213  20     16.00
WA507       0213  21     18.00
WA507       0213  22     21.00
WA507       0213  23     21.00
WA507       0213  24     23.00
WA507       0213  25     22.00
WA507       0213  26     19.00
WA507       0213  27     21.00
WA507       0213  28     28.00
WA507       0313   1     33.00
WA507       0313   2     26.00
WA507       0313   3     19.00
WA507       0313   4     19.00
WA507       0313   5     22.00
WA507       0313   6     25.00
WA507       0313   7     22.00
WA507       0313   8     19.00
WA507       0313   9     22.00
WA507       0313  10     28.00
WA507       0313  11     24.00
WA507       0313  12     32.00
WA507       0313  13     37.00
WA507       0313  14     36.00
WA507       0313  15     35.00
WA507       0313  16     23.00
WA507       0313  17     22.00
WA507       0313  18     19.00
WA507       0313  19     22.00
WA507       0313  20     21.00
WA507       0313  21     18.00
WA507       0313  22     15.00
WA507       0313  23     15.00
WA507       0313  24     17.00
WA507       0313  25     19.00
WA507       0313  26     25.00
WA507       0313  27     31.00
WA507       0313  28     31.00
WA507       0313  29     31.00
WA507       0313  30     32.00
WA507       0313  31     36.00
WA507       0413   1     39.00
WA507       0413   2     36.00
WA507       0413   3     36.00
WA507       0413   4     37.00
WA507       0413   5     34.00
WA507       0413   6     30.00
WA507       0413   7     25.00
WA507       0413   8     25.00
WA507       0413   9     27.00
WA507       0413  10     32.00
WA507       0413  11     27.00
WA507       0413  12     27.00
WA507       0413  13     22.00
WA507       0413  14     21.00
WA507       0413  15     25.00
WA507       0413  16     23.00
WA507       0413  17     23.00
WA507       0413  18     29.00
WA507       0413  19     35.00
WA507       0413  20     32.00
WA507       0413  21     28.00
WA507       0413  22     27.00
WA507       0413  23     29.00
WA507       0413  24     31.00
WA507       0413  25     38.00
WA507       0413  26     43.00
WA507       0413  27     37.00
WA507       0413  28     33.00
WA507       0413  29     25.00
WA507       0413  30     23.00
WA507       0513   1     27.00
WA507       0513   2     35.00
WA507       0513   3     41.00
WA507       0513   4     43.00
WA507       0513   5     44.00
WA507       0513   6     45.00
WA507       0513   7     52.00
WA507       0513   8     51.00
WA507       0513   9     52.00
WA507       0513  10     52.00
WA507       0513  11     54.00
WA507       0513  12     46.00
WA507       0513  13     32.00
WA507       0513  14     31.00
WA507       0513  15     36.00
WA507       0513  16     38.00
WA507       0513  17     39.00
WA507       0513  18     36.00
WA507       0513  19     36.00
WA507       0513  20     39.00
WA507       0513  21     33.00
WA507       0513  22     31.00
WA507       0513  23     31.00
WA507       0513  24     31.00
WA507       0513  25     33.00
WA507       0513  26     38.00
WA507       0513  27     36.00
WA507       0513  28     37.00
WA507       0513  29     35.00
WA507       0513  30     34.00
WA507       0513  31     35.00
WA507       0613   1     40.00
WA507       0613   2     39.00
WA507       0613   3     42.00
WA507       0613   4     47.00
WA507       0613   5     47.00
WA507       0613   6     51.00
WA507       0613   7     42.00
WA507       0613   8     45.00
WA507       0613   9     39.00
WA507       0613  10     40.00
WA507       0613  11     38.00
WA507       0613  12     32.00
WA507       0613  13     35.00
WA507       0613  14     36.00
WA507       0613  15     41.00
WA507       0613  16     48.00
WA507       0613  17     47.00
WA507       0613  18     43.00
WA507       0613  19     41.00
WA507       0613  20     38.00
WA507       0613  21     38.00
WA507       0613  22     41.00
WA507       0613  23     46.00
WA507       0613  24     40.00
WA507       0613  25     41.00
WA507       0613  26     40.00
WA507       0613  27     46.00
WA507       0613  28     48.00
WA507       0613  29     55.00
WA507       0613  30     54.00
WA507       0713   1     61.00
WA507       0713   2     61.00
WA507       0713   3     54.00
WA507       0713   4     51.00
WA507       0713   5     47.00
WA507       0713   6     52.00
WA507       0713   7     54.00
WA507       0713   8     49.00
WA507       0713   9     52.00
WA507       0713  10     53.00
WA507       0713  11     47.00
WA507       0713  12     44.00
WA507       0713  13     43.00
WA507       0713  14     47.00
WA507       0713  15     50.00
WA507       0713  16     50.00
WA507       0713  17     56.00
WA507       0713  18     53.00
WA507       0713  19     56.00
WA507       0713  20     57.00
WA507       0713  21     59.00
WA507       0713  22     57.00
WA507       0713  23     60.00
WA507       0713  24     54.00
WA507       0713  25     56.00
WA507       0713  26     55.00
WA507       0713  27     52.00
WA507       0713  28     53.00
WA507       0713  29     53.00
WA507       0713  30     55.00
WA507       0713  31     53.00
WA507       0813   1     47.00
WA507       0813   2     49.00
WA507       0813   3     48.00
WA507       0813   4     49.00
WA507       0813   5     53.00
WA507       0813   6     53.00
WA507       0813   7     54.00
WA507       0813   8     53.00
WA507       0813   9     54.00
WA507       0813  10     55.00
WA507       0813  11     51.00
WA507       0813  12     50.00
WA507       0813  13     52.00
WA507       0813  14     55.00
WA507       0813  15     54.00
WA507       0813  16     50.00
WA507       0813  17     50.00
WA507       0813  18     51.00
WA507       0813  19     48.00
WA507       0813  20     48.00
WA507       0813  21     49.00
WA507       0813  22     53.00
WA507       0813  23     50.00
WA507       0813  24     48.00
WA507       0813  25     46.00
WA507       0813  26     42.00
WA507       0813  27     44.00
WA507       0813  28     51.00
WA507       0813  29     49.00
WA507       0813  30     48.00
WA507       0813  31     47.00
WA507       0913   1     53.00
WA507       0913   2     55.00
WA507       0913   3     54.00
WA507       0913   4     55.00
WA507       0913   5     49.00
WA507       0913   6     45.00
WA507       0913   7     45.00
WA507       0913   8     44.00
WA507       0913   9     54.00
WA507       0913  10     52.00
WA507       0913  11     58.00
WA507       0913  12     62.00
WA507       0913  13     59.00
WA507       0913  14     58.00
WA507       0913  15     50.00
WA507       0913  16     46.00
WA507       0913  17     40.00
WA507       0913  18     37.00
WA507       0913  19     40.00
WA507       0913  20     44.00
WA507       0913  21     42.00
WA507       0913  22     38.00
WA507       0913  23     36.00
WA507       0913  24     35.00
WA507       0913  25     36.00
WA507       0913  26     35.00
WA507       0913  27     35.00
WA507       0913  28     35.00
WA507       0913  29     34.00
WA507       0913  30     31.00
WA507       1013   1     29.00
WA507       1013   2     31.00
WA507       1013   3     30.00
WA507       1013   4     33.00
WA507       1013   5     36.00
WA507       1013   6     40.00
WA507       1013   7     35.00
WA507       1013   8     32.00
WA507       1013   9     33.00
WA507       1013  10     33.00
WA507       1013  11     31.00
WA507       1013  12     33.00
WA507       1013  13     33.00
WA507       1013  14     31.00
WA507       1013  15     33.00
WA507       1013  16     36.00
WA507       1013  17     34.00
WA507       1013  18     36.00
WA507       1013  19     42.00
WA507       1013  20     45.00
WA507       1013  21     44.00
WA507       1013  22     45.00
WA507       1013  23     41.00
WA507       1013  24     39.00
WA507       1013  25     41.00
WA507       1013  26     38.00
WA507       1013  27     33.00
WA507       1013  28     29.00
WA507       1013  29     28.00
WA507       1013  30     31.00
WA507       1013  31     33.00
WA507       1113   1     32.00
WA507       1113   2     27.00
WA507       1113   3     21.00
WA507       1113   4     19.00
WA507       1113   5     24.00
WA507       1113   6     26.00
WA507       1113   7     30.00
WA507       1113   8     23.00
WA507       1113   9     25.00
WA507       1113  10     29.00
WA507       1113  11     31.00
WA507       1113  12     35.00
WA507       1113  13     32.00
WA507       1113  14     28.00
WA507       1113  15     27.00
WA507       1113  16     24.00
WA507       1113  17     23.00
WA507       1113  18     33.00
WA507       1113  19     20.00
WA507       1113  20     13.00
WA507       1113  21     12.00
WA507       1113  22     21.00
WA507       1113  23     25.00
WA507       1113  24     36.00
WA507       1113  25     36.00
WA507       1113  26     32.00
WA507       1113  27     31.00
WA507       1113  28     31.00
WA507       1113  29     33.00
WA507       1113  30     33.00
WA507       1213   1     29.00
WA507       1213   2     16.00
WA507       1213   3     10.00
WA507       1213   4      2.00
WA507       1213   5      1.00
WA507       1213   6     -4.00
WA507       1213   7     -7.00
WA507       1213   8     -2.00
WA507       1213   9     15.00
WA507       1213  10     18.00
WA507       1213  11     18.00
WA507       1213  12     27.00
WA507       1213  13     31.00
WA507       1213  14     32.00
WA507       1213  15     35.00
WA507       1213  16     28.00
WA507       1213  17     34.00
WA507       1213  18     17.00
WA507       1213  19     12.00
WA507       1213  20     21.00
WA507       1213  21     26.00
WA507       1213  22     30.00
WA507       1213  23     27.00
WA507       1213  24     19.00
WA507       1213  25     28.00
WA507       1213  26     36.00
WA507       1213  27     26.00
WA507       1213  28     24.00
WA507       1213  29     27.00
WA507       1213  30     31.00
WA507       1213  31     28.00
WA507       0114   1     28.00
WA507       0114   2     31.00
WA507       0114   3     20.00
WA507       0114   4     16.00
WA507       0114   5     23.00
WA507       0114   6     28.00
WA507       0114   7     31.00
WA507       0114   8     28.00
WA507       0114   9     24.00
WA507       0114  10     29.00
WA507       0114  11     26.00
WA507       0114  12     23.00
WA507       0114  13     31.00
WA507       0114  14     30.00
WA507       0114  15     31.00
WA507       0114  16     34.00
WA507       0114  17     38.00
WA507       0114  18     34.00
WA507       0114  19     30.00
WA507       0114  20     27.00
WA507       0114  21     33.00
WA507       0114  22     30.00
WA507       0114  23     28.00
WA507       0114  24     31.00
WA507       0114  25     33.00
WA507       0114  26     32.00
WA507       0114  27     23.00
WA507       0114  28     25.00
WA507       0114  29     25.00
WA507       0114  30     24.00
WA507       0114  31     19.00
WA507       0214   1     15.00
WA507       0214   2     13.00
WA507       0214   3     10.00
WA507       0214   4     -2.00
WA507       0214   5     -8.00
WA507       0214   6     -8.00
WA507       0214   7     -2.00
WA507       0214   8      6.00
WA507       0214   9     10.00
WA507       0214  10     18.00
WA507       0214  11     25.00
WA507       0214  12     30.00
WA507       0214  13     26.00
WA507       0214  14     21.00
WA507       0214  15     19.00
WA507       0214  16     21.00
WA507       0214  17     24.00
WA507       0214  18     22.00
WA507       0214  19     20.00
WA507       0214  20     22.00
WA507       0214  21     15.00
WA507       0214  22     12.00
WA507       0214  23     20.00
WA507       0214  24     20.00
WA507       0214  25     19.00
WA507       0214  26     26.00
WA507       0214  27     34.00
WA507       0214  28     25.00
WA507       0314   1     10.00
WA507       0314   2     10.00
WA507       0314   3     28.00
WA507       0314   4     29.00
WA507       0314   5     33.00
WA507       0314   6     32.00
WA507       0314   7     30.00
WA507       0314   8     29.00
WA507       0314   9     35.00
WA507       0314  10     28.00
WA507       0314  11     23.00
WA507       0314  12     27.00
WA507       0314  13     27.00
WA507       0314  14     27.00
WA507       0314  15     26.00
WA507       0314  16     28.00
WA507       0314  17     22.00
WA507       0314  18     19.00
WA507       0314  19     22.00
WA507       0314  20     19.00
WA507       0314  21     17.00
WA507       0314  22     19.00
WA507       0314  23     22.00
WA507       0314  24     28.00
WA507       0314  25     29.00
WA507       0314  26     27.00
WA507       0314  27     24.00
WA507       0314  28     26.00
WA507       0314  29     24.00
WA507       0314  30     24.00
WA507       0314  31     22.00
WA507       0414   1     29.00
WA507       0414   2     25.00
WA507       0414   3     28.00
WA507       0414   4     29.00
WA507       0414   5     30.00
WA507       0414   6     34.00
WA507       0414   7     36.00
WA507       0414   8     36.00
WA507       0414   9     27.00
WA507       0414  10     27.00
WA507       0414  11     29.00
WA507       0414  12     30.00
WA507       0414  13     28.00
WA507       0414  14     29.00
WA507       0414  15     29.00
WA507       0414  16     32.00
WA507       0414  17     29.00
WA507       0414  18     27.00
WA507       0414  19     28.00
WA507       0414  20     26.00
WA507       0414  21     36.00
WA507       0414  22     28.00
WA507       0414  23     28.00
WA507       0414  24     31.00
WA507       0414  25     29.00
WA507       0414  26     28.00
WA507       0414  27     28.00
WA507       0414  28     26.00
WA507       0414  29     30.00
WA507       0414  30     37.00
WA507       0514   1     42.00
WA507       0514   2     43.00
WA507       0514   3     35.00
WA507       0514   4     33.00
WA507       0514   5     31.00
WA507       0514   6     34.00
WA507       0514   7     36.00
WA507       0514   8     36.00
WA507       0514   9     32.00
WA507       0514  10     31.00
WA507       0514  11     36.00
WA507       0514  12     35.00
WA507       0514  13     38.00
WA507       0514  14     45.00
WA507       0514  15     49.00
WA507       0514  16     42.00
WA507       0514  17     39.00
WA507       0514  18     36.00
WA507       0514  19     36.00
WA507       0514  20     38.00
WA507       0514  21     43.00
WA507       0514  22     46.00
WA507       0514  23     41.00
WA507       0514  24     37.00
WA507       0514  25     39.00
WA507       0514  26     36.00
WA507       0514  27     36.00
WA507       0514  28     36.00
WA507       0514  29     34.00
WA507       0514  30     39.00
WA507       0514  31     41.00
WA507       0614   1     46.00
WA507       0614   2     49.00
WA507       0614   3     45.00
WA507       0614   4     43.00
WA507       0614   5     40.00
WA507       0614   6     44.00
WA507       0614   7     44.00
WA507       0614   8     47.00
WA507       0614   9     43.00
WA507       0614  10     40.00
WA507       0614  11     40.00
WA507       0614  12     39.00
WA507       0614  13     37.00
WA507       0614  14     36.00
WA507       0614  15     33.00
WA507       0614  16     33.00
WA507       0614  17     36.00
WA507       0614  18     44.00
WA507       0614  19     45.00
WA507       0614  20     40.00
WA507       0614  21     36.00
WA507       0614  22     44.00
WA507       0614  23     49.00
WA507       0614  24     44.00
WA507       0614  25     43.00
WA507       0614  26     47.00
WA507       0614  27     42.00
WA507       0614  28     41.00
WA507       0614  29     38.00
WA507       0614  30     41.00
WA507       0714   1     48.00
WA507       0714   2     54.00
WA507       0714   3     53.00
WA507       0714   4     48.00
WA507       0714   5     52.00
WA507       0714   6     51.00
WA507       0714   7     54.00
WA507       0714   8     57.00
WA507       0714   9   -999.00
WA507       0714  10     56.00
WA507       0714  11     58.00
WA507       0714  12     58.00
WA507       0714  13     60.00
WA507       0714  14     60.00
WA507       0714  15     57.00
WA507       0714  16     59.00
WA507       0714  17     55.00
WA507       0714  18     52.00
WA507       0714  19     52.00
WA507       0714  20     42.00
WA507       0714  21     41.00
WA507       0714  22     48.00
WA507       0714  23     41.00
WA507       0714  24     39.00
WA507       0714  25     40.00
WA507       0714  26     47.00
WA507       0714  27     51.00
WA507       0714  28     57.00
WA507       0714  29     61.00
WA507       0714  30     60.00
WA507       0714  31     60.00
WA507       0814   1     61.00
WA507       0814   2     59.00
WA507       0814   3     57.00
WA507       0814   4     61.00
WA507       0814   5     60.00
WA507       0814   6     55.00
WA507       0814   7     51.00
WA507       0814   8     51.00
WA507       0814   9     48.00
WA507       0814  10     53.00
WA507       0814  11     57.00
WA507       0814  12     52.00
WA507       0814  13     51.00
WA507       0814  14     46.00
WA507       0814  15     45.00
WA507       0814  16     48.00
WA507       0814  17     49.00
WA507       0814  18     55.00
WA507       0814  19     52.00
WA507       0814  20     48.00
WA507       0814  21     49.00
WA507       0814  22     47.00
WA507       0814  23     47.00
WA507       0814  24     45.00
WA507       0814  25     48.00
WA507       0814  26     49.00
WA507       0814  27     54.00
WA507       0814  28     48.00
WA507       0814  29     47.00
WA507       0814  30     41.00
WA507       0814  31     40.00
WA507       0914   1     39.00
WA507       0914   2     38.00
WA507       0914   3     38.00
WA507       0914   4     39.00
WA507       0914   5     43.00
WA507       0914   6     47.00
WA507       0914   7     50.00
WA507       0914   8     44.00
WA507       0914   9     42.00
WA507       0914  10     38.00
WA507       0914  11     31.00
WA507       0914  12     35.00
WA507       0914  13     44.00
WA507       0914  14     42.00
WA507       0914  15     46.00
WA507       0914  16     53.00
WA507       0914  17     54.00
WA507       0914  18     47.00
WA507       0914  19     48.00
WA507       0914  20     48.00
WA507       0914  21     51.00
WA507       0914  22     50.00
WA507       0914  23     49.00
WA507       0914  24     46.00
WA507       0914  25     38.00
WA507       0914  26     38.00
WA507       0914  27     40.00
WA507       0914  28     45.00
WA507       0914  29     40.00
WA507       0914  30     36.00
WA507       1014   1     35.00
WA507       1014   2     35.00
WA507       1014   3     37.00
WA507       1014   4     48.00
WA507       1014   5     48.00
WA507       1014   6     51.00
WA507       1014   7     49.00
WA507       1014   8     47.00
WA507       1014   9     44.00
WA507       1014  10     44.00
WA507       1014  11     39.00
WA507       1014  12     37.00
WA507       1014  13     39.00
WA507       1014  14     39.00
WA507       1014  15     35.00
WA507       1014  16     34.00
WA507       1014  17     37.00
WA507       1014  18     43.00
WA507       1014  19     43.00
WA507       1014  20     38.00
WA507       1014  21     36.00
WA507       1014  22     37.00
WA507       1014  23     32.00
WA507       1014  24     31.00
WA507       1014  25     33.00
WA507       1014  26     27.00
WA507       1014  27     26.00
WA507       1014  28     31.00
WA507       1014  29     35.00
WA507       1014  30     38.00
WA507       1014  31     34.00
WA507       1114   1     32.00
WA507       1114   2     30.00
WA507       1114   3     37.00
WA507       1114   4     34.00
WA507       1114   5     34.00
WA507       1114   6     35.00
WA507       1114   7     30.00
WA507       1114   8     34.00
WA507       1114   9     30.00
WA507       1114  10     23.00
WA507       1114  11      8.00
WA507       1114  12      5.00
WA507       1114  13      9.00
WA507       1114  14     12.00
WA507       1114  15     12.00
WA507       1114  16     17.00
WA507       1114  17     26.00
WA507       1114  18     28.00
WA507       1114  19     27.00
WA507       1114  20     26.00
WA507       1114  21     28.00
WA507       1114  22     27.00
WA507       1114  23     27.00
WA507       1114  24     22.00
WA507       1114  25     37.00
WA507       1114  26     37.00
WA507       1114  27     35.00
WA507       1114  28     22.00
WA507       1114  29      5.00
WA507       1114  30      6.00
WA507       1214   1      8.00
WA507       1214   2     16.00
WA507       1214   3     19.00
WA507       1214   4     28.00
WA507       1214   5     32.00
WA507       1214   6     30.00
WA507       1214   7     28.00
WA507       1214   8     31.00
WA507       1214   9     33.00
WA507       1214  10     35.00
WA507       1214  11     31.00
WA507       1214  12     29.00
WA507       1214  13     24.00
WA507       1214  14     20.00
WA507       1214  15     22.00
WA507       1214  16     24.00
WA507       1214  17     27.00
WA507       1214  18     25.00
WA507       1214  19     23.00
WA507       1214  20     28.00
WA507       1214  21     30.00
WA507       1214  22     27.00
WA507       1214  23     26.00
WA507       1214  24     20.00
WA507       1214  25     18.00
WA507       1214  26     18.00
WA507       1214  27     23.00
WA507       1214  28     17.00
WA507       1214  29      6.00
WA507       1214  30      0.00
WA507       1214  31     16.00
WA507       0115   1     20.00
WA507       0115   2     24.00
WA507       0115   3     18.00
WA507       0115   4     23.00
WA507       0115   5     36.00
WA507       0115   6     40.00
WA507       0115   7     37.00
WA507       0115   8     31.00
WA507       0115   9     27.00
WA507       0115  10     34.00
WA507       0115  11     28.00
WA507       0115  12     24.00
WA507       0115  13     25.00
WA507       0115  14     22.00
WA507       0115  15     14.00
WA507       0115  16     25.00
WA507       0115  17     26.00
WA507       0115  18     30.00
WA507       0115  19     21.00
WA507       0115  20     21.00
WA507       0115  21     20.00
WA507       0115  22     30.00
WA507       0115  23     36.00
WA507       0115  24     40.00
WA507       0115  25     41.00
WA507       0115  26     40.00
WA507       0115  27     36.00
WA507       0115  28     28.00
WA507       0115  29     28.00
WA507       0115  30     30.00
WA507       0115  31     30.00
WA507       0215   1     28.00
