$ Get data for 984:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:38:49 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA984           Spruce Springs
WA984       0208   8     24.00
WA984       0208   9     31.00
WA984       0208  10     29.00
WA984       0208  11     28.00
WA984       0208  12     26.00
WA984       0208  13     20.00
WA984       0208  14     17.00
WA984       0208  15     25.00
WA984       0208  16     25.00
WA984       0208  17     20.00
WA984       0208  18     27.00
WA984       0208  19     33.00
WA984       0208  20     28.00
WA984       0208  21     28.00
WA984       0208  22     29.00
WA984       0208  23     26.00
WA984       0208  24     28.00
WA984       0208  25     28.00
WA984       0208  26     28.00
WA984       0208  27     32.00
WA984       0208  28     32.00
WA984       0208  29     31.00
WA984       0308   1     24.00
WA984       0308   2     22.00
WA984       0308   3     24.00
WA984       0308   4     22.00
WA984       0308   5     19.00
WA984       0308   6     25.00
WA984       0308   7     32.00
WA984       0308   8     28.00
WA984       0308   9     28.00
WA984       0308  10     35.00
WA984       0308  11     26.00
WA984       0308  12     22.00
WA984       0308  13     27.00
WA984       0308  14     25.00
WA984       0308  15     24.00
WA984       0308  16     23.00
WA984       0308  17     24.00
WA984       0308  18     26.00
WA984       0308  19     22.00
WA984       0308  20     23.00
WA984       0308  21     19.00
WA984       0308  22     19.00
WA984       0308  23     27.00
WA984       0308  24     18.00
WA984       0308  25     18.00
WA984       0308  26     18.00
WA984       0308  27     16.00
WA984       0308  28     17.00
WA984       0308  29     16.00
WA984       0308  30     18.00
WA984       0308  31     17.00
WA984       0408   1     16.00
WA984       0408   2     20.00
WA984       0408   3     22.00
WA984       0408   4     24.00
WA984       0408   5     23.00
WA984       0408   6     26.00
WA984       0408   7     23.00
WA984       0408   8     23.00
WA984       0408   9     24.00
WA984       0408  10     25.00
WA984       0408  11     24.00
WA984       0408  12     37.00
WA984       0408  13     44.00
WA984       0408  14     25.00
WA984       0408  15     20.00
WA984       0408  16     21.00
WA984       0408  17     30.00
WA984       0408  18     21.00
WA984       0408  19     17.00
WA984       0408  20     16.00
WA984       0408  21     18.00
WA984       0408  22     23.00
WA984       0408  23     27.00
WA984       0408  24     27.00
WA984       0408  25     24.00
WA984       0408  26     27.00
WA984       0408  27     42.00
WA984       0408  28     37.00
WA984       0408  29     24.00
WA984       0408  30     23.00
WA984       0508   1     21.00
WA984       0508   2     30.00
WA984       0508   3     36.00
WA984       0508   4     34.00
WA984       0508   5     41.00
WA984       0508   6     38.00
WA984       0508   7     31.00
WA984       0508   8     29.00
WA984       0508   9     28.00
WA984       0508  10     36.00
WA984       0508  11     29.00
WA984       0508  12     26.00
WA984       0508  13     34.00
WA984       0508  14     39.00
WA984       0508  15     43.00
WA984       0508  16     50.00
WA984       0508  17     58.00
WA984       0508  18     50.00
WA984       0508  19     49.00
WA984       0508  20     32.00
WA984       0508  21     31.00
WA984       0508  22     33.00
WA984       0508  23     36.00
WA984       0508  24     40.00
WA984       0508  25     41.00
WA984       0508  26     41.00
WA984       0508  27     42.00
WA984       0508  28     45.00
WA984       0508  29     42.00
WA984       0508  30     43.00
WA984       0508  31     44.00
WA984       0608   1     38.00
WA984       0608   2     35.00
WA984       0608   3     34.00
WA984       0608   4     33.00
WA984       0608   5     35.00
WA984       0608   6     31.00
WA984       0608   7     32.00
WA984       0608   8     34.00
WA984       0608   9     31.00
WA984       0608  10     25.00
WA984       0608  11     33.00
WA984       0608  12     37.00
WA984       0608  13     44.00
WA984       0608  14     39.00
WA984       0608  15     43.00
WA984       0608  16     49.00
WA984       0608  17     45.00
WA984       0608  18     43.00
WA984       0608  19     42.00
WA984       0608  20     53.00
WA984       0608  21     47.00
WA984       0608  22     46.00
WA984       0608  23     46.00
WA984       0608  24     43.00
WA984       0608  25     45.00
WA984       0608  26     45.00
WA984       0608  27     47.00
WA984       0608  28     57.00
WA984       0608  29     64.00
WA984       0608  30     59.00
WA984       0708   1     55.00
WA984       0708   2     56.00
WA984       0708   3     60.00
WA984       0708   4     48.00
WA984       0708   5     46.00
WA984       0708   6     50.00
WA984       0708   7     51.00
WA984       0708   8     52.00
WA984       0708   9     56.00
WA984       0708  10     40.00
WA984       0708  11     36.00
WA984       0708  12     49.00
WA984       0708  13     54.00
WA984       0708  14     54.00
WA984       0708  15     57.00
WA984       0708  16     52.00
WA984       0708  17     53.00
WA984       0708  18     47.00
WA984       0708  19     51.00
WA984       0708  20     58.00
WA984       0708  21     60.00
WA984       0708  22     51.00
WA984       0708  23     47.00
WA984       0708  24     47.00
WA984       0708  25     56.00
WA984       0708  26     54.00
WA984       0708  27     47.00
WA984       0708  28     45.00
WA984       0708  29     48.00
WA984       0708  30     45.00
WA984       0708  31     50.00
WA984       0808   1     49.00
WA984       0808   2     47.00
WA984       0808   3     46.00
WA984       0808   4     52.00
WA984       0808   5     58.00
WA984       0808   6     64.00
WA984       0808   7     58.00
WA984       0808   8     56.00
WA984       0808   9     47.00
WA984       0808  10     43.00
WA984       0808  11     43.00
WA984       0808  12     50.00
WA984       0808  13     54.00
WA984       0808  14     57.00
WA984       0808  15     60.00
WA984       0808  16     64.00
WA984       0808  17     71.00
WA984       0808  18     51.00
WA984       0808  19     50.00
WA984       0808  20     49.00
WA984       0808  21     40.00
WA984       0808  22     40.00
WA984       0808  23     51.00
WA984       0808  24     52.00
WA984       0808  25     40.00
WA984       0808  26     38.00
WA984       0808  27     40.00
WA984       0808  28     42.00
WA984       0808  29     53.00
WA984       0808  30     40.00
WA984       0808  31     35.00
WA984       0908   1     35.00
WA984       0908   2     40.00
WA984       0908   3     42.00
WA984       0908   4     43.00
WA984       0908   5     45.00
WA984       0908   6     47.00
WA984       0908   7     47.00
WA984       0908   8     48.00
WA984       0908   9     46.00
WA984       0908  10     38.00
WA984       0908  11     44.00
WA984       0908  12     50.00
WA984       0908  13     45.00
WA984       0908  14     50.00
WA984       0908  15     56.00
WA984       0908  16     59.00
WA984       0908  17     64.00
WA984       0908  18     62.00
WA984       0908  19     56.00
WA984       0908  20     41.00
WA984       0908  21     38.00
WA984       0908  22     32.00
WA984       0908  23     31.00
WA984       0908  24     47.00
WA984       0908  25     40.00
WA984       0908  26     39.00
WA984       0908  27     47.00
WA984       0908  28     46.00
WA984       0908  29     55.00
WA984       0908  30     60.00
WA984       1008   1     60.00
WA984       1008   2     46.00
WA984       1008   3     43.00
WA984       1008   4     37.00
WA984       1008   5     34.00
WA984       1008   6     37.00
WA984       1008   7     32.00
WA984       1008   8     30.00
WA984       1008   9     26.00
WA984       1008  10     26.00
WA984       1008  11     23.00
WA984       1008  12     24.00
WA984       1008  13     33.00
WA984       1008  14     33.00
WA984       1008  15     30.00
WA984       1008  16     36.00
WA984       1008  17     45.00
WA984       1008  18     40.00
WA984       1008  19     37.00
WA984       1008  20     30.00
WA984       1008  21     28.00
WA984       1008  22     33.00
WA984       1008  23     34.00
WA984       1008  24     33.00
WA984       1008  25     38.00
WA984       1008  26     38.00
WA984       1008  27     50.00
WA984       1008  28     47.00
WA984       1008  29     47.00
WA984       1008  30     49.00
WA984       1008  31     42.00
WA984       1108   1     44.00
WA984       1108   2     32.00
WA984       1108   3     32.00
WA984       1108   4     26.00
WA984       1108   5     24.00
WA984       1108   6     30.00
WA984       1108   7     39.00
WA984       1108   8     40.00
WA984       1108   9     33.00
WA984       1108  10     31.00
WA984       1108  11     31.00
WA984       1108  12     35.00
WA984       1108  13     25.00
WA984       1108  14     23.00
WA984       1108  15     39.00
WA984       1108  16     43.00
WA984       1108  17     48.00
WA984       1108  18     39.00
WA984       1108  19     36.00
WA984       1108  20     28.00
WA984       1108  21     25.00
WA984       1108  22     23.00
WA984       1108  23     24.00
WA984       1108  24     35.00
WA984       1108  25     37.00
WA984       1108  26     28.00
WA984       1108  27     30.00
WA984       1108  28     31.00
WA984       1108  29     36.00
WA984       1108  30     41.00
WA984       1208   1     38.00
WA984       1208   2     33.00
WA984       1208   3     20.00
WA984       1208   4     16.00
WA984       1208   5     31.00
WA984       1208   6     37.00
WA984       1208   7     29.00
WA984       1208   8     23.00
WA984       1208   9     24.00
WA984       1208  10     32.00
WA984       1208  11     30.00
WA984       1208  12     21.00
WA984       1208  13     18.00
WA984       1208  14      6.00
WA984       1208  15      5.00
WA984       1208  16      1.00
WA984       1208  17     11.00
WA984       1208  18     13.00
WA984       1208  19      6.00
WA984       1208  20      1.00
WA984       1208  21     15.00
WA984       1208  22     15.00
WA984       1208  23     11.00
WA984       1208  24     15.00
WA984       1208  25     16.00
WA984       1208  26     15.00
WA984       1208  27     19.00
WA984       1208  28     29.00
WA984       1208  29     20.00
WA984       1208  30     20.00
WA984       1208  31     22.00
WA984       0109   1     22.00
WA984       0109   2      8.00
WA984       0109   3      4.00
WA984       0109   4     14.00
WA984       0109   5     17.00
WA984       0109   6     28.00
WA984       0109   7     36.00
WA984       0109   8     24.00
WA984       0109   9     19.00
WA984       0109  10     28.00
WA984       0109  11     31.00
WA984       0109  12     33.00
WA984       0109  13     35.00
WA984       0109  14     34.00
WA984       0109  15     36.00
WA984       0109  16     36.00
WA984       0109  17     36.00
WA984       0109  18     40.00
WA984       0109  19     43.00
WA984       0109  20     38.00
WA984       0109  21     35.00
WA984       0109  22     28.00
WA984       0109  23     27.00
WA984       0109  24     15.00
WA984       0109  25      7.00
WA984       0109  26      0.00
WA984       0109  27     13.00
WA984       0109  28     23.00
WA984       0109  29     23.00
WA984       0109  30     31.00
WA984       0109  31     17.00
WA984       0209   1     16.00
WA984       0209   2     30.00
WA984       0209   3     36.00
WA984       0209   4     38.00
WA984       0209   5     31.00
WA984       0209   6     30.00
WA984       0209   7     18.00
WA984       0209   8     26.00
WA984       0209   9     14.00
WA984       0209  10     16.00
WA984       0209  11     20.00
WA984       0209  12     21.00
WA984       0209  13     18.00
WA984       0209  14     21.00
WA984       0209  15     21.00
WA984       0209  16     26.00
WA984       0209  17     28.00
WA984       0209  18     26.00
WA984       0209  19     28.00
WA984       0209  20     25.00
WA984       0209  21     28.00
WA984       0209  22     33.00
WA984       0209  23     31.00
WA984       0209  24     31.00
WA984       0209  25     29.00
WA984       0209  26     12.00
WA984       0209  27     12.00
WA984       0209  28     24.00
WA984       0309   1     34.00
WA984       0309   2     32.00
WA984       0309   3     26.00
WA984       0309   4     22.00
WA984       0309   5     15.00
WA984       0309   6      8.00
WA984       0309   7     14.00
WA984       0309   8     14.00
WA984       0309   9     15.00
WA984       0309  10      6.00
WA984       0309  11      7.00
WA984       0309  12     12.00
WA984       0309  13     28.00
WA984       0309  14     29.00
WA984       0309  15     25.00
WA984       0309  16     22.00
WA984       0309  17     24.00
WA984       0309  18     28.00
WA984       0309  19     34.00
WA984       0309  20     35.00
WA984       0309  21     33.00
WA984       0309  22     24.00
WA984       0309  23     20.00
WA984       0309  24     26.00
WA984       0309  25     20.00
WA984       0309  26     15.00
WA984       0309  27     21.00
WA984       0309  28     29.00
WA984       0309  29     19.00
WA984       0309  30     18.00
WA984       0309  31     20.00
WA984       0409   1     17.00
WA984       0409   2     26.00
WA984       0409   3     21.00
WA984       0409   4     21.00
WA984       0409   5     31.00
WA984       0409   6     38.00
WA984       0409   7     43.00
WA984       0409   8     32.00
WA984       0409   9     31.00
WA984       0409  10     34.00
WA984       0409  11     31.00
WA984       0409  12     31.00
WA984       0409  13     23.00
WA984       0409  14     19.00
WA984       0409  15     24.00
WA984       0409  16     28.00
WA984       0409  17     33.00
WA984       0409  18     30.00
WA984       0409  19     39.00
WA984       0409  20     45.00
WA984       0409  21     45.00
WA984       0409  22     32.00
WA984       0409  23     22.00
WA984       0409  24     21.00
WA984       0409  25     27.00
WA984       0409  26     26.00
WA984       0409  27     30.00
WA984       0409  28     28.00
WA984       0409  29     27.00
WA984       0409  30     28.00
WA984       0509   1     31.00
WA984       0509   2     34.00
WA984       0509   3     31.00
WA984       0509   4     32.00
WA984       0509   5     34.00
WA984       0509   6     34.00
WA984       0509   7     30.00
WA984       0509   8     28.00
WA984       0509   9     35.00
WA984       0509  10     36.00
WA984       0509  11     35.00
WA984       0509  12     28.00
WA984       0509  13     26.00
WA984       0509  14     34.00
WA984       0509  15     32.00
WA984       0509  16     40.00
WA984       0509  17     52.00
WA984       0509  18     48.00
WA984       0509  19     32.00
WA984       0509  20     28.00
WA984       0509  21     36.00
WA984       0509  22     44.00
WA984       0509  23     44.00
WA984       0509  24     46.00
WA984       0509  25     46.00
WA984       0509  26     45.00
WA984       0509  27     42.00
WA984       0509  28     49.00
WA984       0509  29     56.00
WA984       0509  30     56.00
WA984       0509  31     54.00
WA984       0609   1     47.00
WA984       0609   2     43.00
WA984       0609   3     49.00
WA984       0609   4     50.00
WA984       0609   5     48.00
WA984       0609   6     40.00
WA984       0609   7     39.00
WA984       0609   8     38.00
WA984       0609   9     40.00
WA984       0609  10     44.00
WA984       0609  11     44.00
WA984       0609  12     47.00
WA984       0609  13     48.00
WA984       0609  14     47.00
WA984       0609  15     47.00
WA984       0609  16     47.00
WA984       0609  17     46.00
WA984       0609  18     43.00
WA984       0609  19     44.00
WA984       0609  20     42.00
WA984       0609  21     36.00
WA984       0609  22     34.00
WA984       0609  23     40.00
WA984       0609  24     51.00
WA984       0609  25     44.00
WA984       0609  26     42.00
WA984       0609  27     46.00
WA984       0609  28     50.00
WA984       0609  29     49.00
WA984       0609  30     49.00
WA984       0709   1     49.00
WA984       0709   2     55.00
WA984       0709   3     59.00
WA984       0709   4     60.00
WA984       0709   5     55.00
WA984       0709   6     43.00
WA984       0709   7     40.00
WA984       0709   8     41.00
WA984       0709   9     43.00
WA984       0709  10     48.00
WA984       0709  11     58.00
WA984       0709  12     48.00
WA984       0709  13     43.00
WA984       0709  14     47.00
WA984       0709  15     51.00
WA984       0709  16     59.00
WA984       0709  17     60.00
WA984       0709  18     58.00
WA984       0709  19     52.00
WA984       0709  20     52.00
WA984       0709  21     58.00
WA984       0709  22     60.00
WA984       0709  23     57.00
WA984       0709  24     53.00
WA984       0709  25     55.00
WA984       0709  26     54.00
WA984       0709  27     54.00
WA984       0709  28     55.00
WA984       0709  29     57.00
WA984       0709  30     56.00
WA984       0709  31     60.00
WA984       0809   1     65.00
WA984       0809   2     62.00
WA984       0809   3     60.00
WA984       0809   4     62.00
WA984       0809   5     55.00
WA984       0809   6     46.00
WA984       0809   7     44.00
WA984       0809   8     45.00
WA984       0809   9     49.00
WA984       0809  10     53.00
WA984       0809  11     53.00
WA984       0809  12     52.00
WA984       0809  13     43.00
WA984       0809  14     40.00
WA984       0809  15     38.00
WA984       0809  16     45.00
WA984       0809  17     48.00
WA984       0809  18     52.00
WA984       0809  19     59.00
WA984       0809  20     63.00
WA984       0809  21     53.00
WA984       0809  22     50.00
WA984       0809  23     47.00
WA984       0809  24     47.00
WA984       0809  25     53.00
WA984       0809  26     53.00
WA984       0809  27     59.00
WA984       0809  28     57.00
WA984       0809  29     48.00
WA984       0809  30     47.00
WA984       0809  31     53.00
WA984       0909   1     58.00
WA984       0909   2     60.00
WA984       0909   3     49.00
WA984       0909   4     50.00
WA984       0909   5     45.00
WA984       0909   6     41.00
WA984       0909   7     39.00
WA984       0909   8     38.00
WA984       0909   9     51.00
WA984       0909  10     50.00
WA984       0909  11     55.00
WA984       0909  12     58.00
WA984       0909  13     57.00
WA984       0909  14     53.00
WA984       0909  15     48.00
WA984       0909  16     53.00
WA984       0909  17     48.00
WA984       0909  18     50.00
WA984       0909  19     41.00
WA984       0909  20     37.00
WA984       0909  21     39.00
WA984       0909  22     56.00
WA984       0909  23     65.00
WA984       0909  24     56.00
WA984       0909  25     54.00
WA984       0909  26     46.00
WA984       0909  27     42.00
WA984       0909  28     41.00
WA984       0909  29     33.00
WA984       0909  30     28.00
WA984       1009   1     30.00
WA984       1009   2     31.00
WA984       1009   3     31.00
WA984       1009   4     31.00
WA984       1009   5     29.00
WA984       1009   6     32.00
WA984       1009   7     34.00
WA984       1009   8     30.00
WA984       1009   9     21.00
WA984       1009  10     19.00
WA984       1009  11     16.00
WA984       1009  12     22.00
WA984       1009  13     36.00
WA984       1009  14     39.00
WA984       1009  15     38.00
WA984       1009  16     45.00
WA984       1009  17     45.00
WA984       1009  18     39.00
WA984       1009  19     36.00
WA984       1009  20     36.00
WA984       1009  21     35.00
WA984       1009  22     34.00
WA984       1009  23     35.00
WA984       1009  24     28.00
WA984       1009  25     28.00
WA984       1009  26     29.00
WA984       1009  27     20.00
WA984       1009  28     19.00
WA984       1009  29     22.00
WA984       1009  30     39.00
WA984       1009  31     35.00
WA984       1109   1     28.00
WA984       1109   2     28.00
WA984       1109   3     29.00
WA984       1109   4     42.00
WA984       1109   5     40.00
WA984       1109   6     30.00
WA984       1109   7     29.00
WA984       1109   8     28.00
WA984       1109   9     31.00
WA984       1109  10     32.00
WA984       1109  11     28.00
WA984       1109  12     21.00
WA984       1109  13     21.00
WA984       1109  14     19.00
WA984       1109  15     22.00
WA984       1109  16     30.00
WA984       1109  17     28.00
WA984       1109  18     21.00
WA984       1109  19     29.00
WA984       1109  20     26.00
WA984       1109  21     22.00
WA984       1109  22     24.00
WA984       1109  23     23.00
WA984       1109  24     29.00
WA984       1109  25     35.00
WA984       1109  26     35.00
WA984       1109  27     21.00
WA984       1109  28     20.00
WA984       1109  29     29.00
WA984       1109  30     31.00
WA984       1209   1     17.00
WA984       1209   2     13.00
WA984       1209   3     16.00
WA984       1209   4     13.00
WA984       1209   5     10.00
WA984       1209   6     -4.00
WA984       1209   7     -8.00
WA984       1209   8     -9.00
WA984       1209   9     -7.00
WA984       1209  10      3.00
WA984       1209  11     15.00
WA984       1209  12     21.00
WA984       1209  13     15.00
WA984       1209  14     20.00
WA984       1209  15     27.00
WA984       1209  16     31.00
WA984       1209  17     31.00
WA984       1209  18     31.00
WA984       1209  19     33.00
WA984       1209  20     32.00
WA984       1209  21     21.00
WA984       1209  22     17.00
WA984       1209  23     15.00
WA984       1209  24     16.00
WA984       1209  25     23.00
WA984       1209  26     25.00
WA984       1209  27     19.00
WA984       1209  28     22.00
WA984       1209  29     22.00
WA984       1209  30     22.00
WA984       1209  31     25.00
WA984       0110   1     30.00
WA984       0110   2     28.00
WA984       0110   3     28.00
WA984       0110   4     29.00
WA984       0110   5     28.00
WA984       0110   6     17.00
WA984       0110   7     18.00
WA984       0110   8     23.00
WA984       0110   9     29.00
WA984       0110  10     32.00
WA984       0110  11     33.00
WA984       0110  12     33.00
WA984       0110  13     29.00
WA984       0110  14     28.00
WA984       0110  15     33.00
WA984       0110  16     32.00
WA984       0110  17     31.00
WA984       0110  18     32.00
WA984       0110  19     32.00
WA984       0110  20     28.00
WA984       0110  21     28.00
WA984       0110  22     26.00
WA984       0110  23     26.00
WA984       0110  24     25.00
WA984       0110  25     28.00
WA984       0110  26     26.00
WA984       0110  27     25.00
WA984       0110  28     26.00
WA984       0110  29     30.00
WA984       0110  30     28.00
WA984       0110  31     27.00
WA984       0210   1     26.00
WA984       0210   2     27.00
WA984       0210   3     27.00
WA984       0210   4     26.00
WA984       0210   5     27.00
WA984       0210   6     28.00
WA984       0210   7     27.00
WA984       0210   8     25.00
WA984       0210   9     24.00
WA984       0210  10     26.00
WA984       0210  11     28.00
WA984       0210  12     30.00
WA984       0210  13     27.00
WA984       0210  14     33.00
WA984       0210  15     31.00
WA984       0210  16     31.00
WA984       0210  17     24.00
WA984       0210  18     22.00
WA984       0210  19     22.00
WA984       0210  20     18.00
WA984       0210  21     16.00
WA984       0210  22     22.00
WA984       0210  23     29.00
WA984       0210  24     28.00
WA984       0210  25     29.00
WA984       0210  26     30.00
WA984       0210  27     30.00
WA984       0210  28     28.00
WA984       0310   1     35.00
WA984       0310   2     36.00
WA984       0310   3     31.00
WA984       0310   4     27.00
WA984       0310   5     28.00
WA984       0310   6     31.00
WA984       0310   7     33.00
WA984       0310   8     19.00
WA984       0310   9     16.00
WA984       0310  10     18.00
WA984       0310  11     22.00
WA984       0310  12     24.00
WA984       0310  13     22.00
WA984       0310  14     22.00
WA984       0310  15     33.00
WA984       0310  16     33.00
WA984       0310  17     24.00
WA984       0310  18     21.00
WA984       0310  19     22.00
WA984       0310  20     32.00
WA984       0310  21     30.00
WA984       0310  22     25.00
WA984       0310  23     24.00
WA984       0310  24     33.00
WA984       0310  25     29.00
WA984       0310  26     25.00
WA984       0310  27     26.00
WA984       0310  28     35.00
WA984       0310  29     27.00
WA984       0310  30     23.00
WA984       0310  31     22.00
WA984       0410   1     20.00
WA984       0410   2     22.00
WA984       0410   3     21.00
WA984       0410   4     22.00
WA984       0410   5     26.00
WA984       0410   6     24.00
WA984       0410   7     26.00
WA984       0410   8     19.00
WA984       0410   9     17.00
WA984       0410  10     23.00
WA984       0410  11     33.00
WA984       0410  12     33.00
WA984       0410  13     32.00
WA984       0410  14     29.00
WA984       0410  15     40.00
WA984       0410  16     41.00
WA984       0410  17     38.00
WA984       0410  18     37.00
WA984       0410  19     44.00
WA984       0410  20     40.00
WA984       0410  21     37.00
WA984       0410  22     32.00
WA984       0410  23     28.00
WA984       0410  24     30.00
WA984       0410  25     27.00
WA984       0410  26     36.00
WA984       0410  27     29.00
WA984       0410  28     26.00
WA984       0410  29     26.00
WA984       0410  30     29.00
WA984       0510   1     29.00
WA984       0510   2     29.00
WA984       0510   3     23.00
WA984       0510   4     21.00
WA984       0510   5     25.00
WA984       0510   6     24.00
WA984       0510   7     29.00
WA984       0510   8     32.00
WA984       0510   9     30.00
WA984       0510  10     34.00
WA984       0510  11     33.00
WA984       0510  12     35.00
WA984       0510  13     39.00
WA984       0510  14     44.00
WA984       0510  15     48.00
WA984       0510  16     53.00
WA984       0510  17     46.00
WA984       0510  18     40.00
WA984       0510  19     32.00
WA984       0510  20     29.00
WA984       0510  21     28.00
WA984       0510  22     30.00
WA984       0510  23     29.00
WA984       0510  24     30.00
WA984       0510  25     36.00
WA984       0510  26     40.00
WA984       0510  27     36.00
WA984       0510  28     34.00
WA984       0510  29     33.00
WA984       0510  30     35.00
WA984       0510  31     42.00
WA984       0610   1     40.00
WA984       0610   2     41.00
WA984       0610   3     37.00
WA984       0610   4     39.00
WA984       0610   5     37.00
WA984       0610   6     45.00
WA984       0610   7     40.00
WA984       0610   8     40.00
WA984       0610   9     38.00
WA984       0610  10     37.00
WA984       0610  11     37.00
WA984       0610  12     40.00
WA984       0610  13     46.00
WA984       0610  14     41.00
WA984       0610  15     34.00
WA984       0610  16     33.00
WA984       0610  17     34.00
WA984       0610  18     38.00
WA984       0610  19     43.00
WA984       0610  20     42.00
WA984       0610  21     42.00
WA984       0610  22     42.00
WA984       0610  23     52.00
WA984       0610  24     52.00
WA984       0610  25     51.00
WA984       0610  26     49.00
WA984       0610  27     49.00
WA984       0610  28     51.00
WA984       0610  29     44.00
WA984       0610  30     40.00
WA984       0710   1     42.00
WA984       0710   2     39.00
WA984       0710   3     39.00
WA984       0710   4     42.00
WA984       0710   5     41.00
WA984       0710   6     42.00
WA984       0710   7     50.00
WA984       0710   8     58.00
WA984       0710   9     60.00
WA984       0710  10     57.00
WA984       0710  11     55.00
WA984       0710  12     40.00
WA984       0710  13     36.00
WA984       0710  14     42.00
WA984       0710  15     51.00
WA984       0710  16     55.00
WA984       0710  17     53.00
WA984       0710  18     51.00
WA984       0710  19     50.00
WA984       0710  20     55.00
WA984       0710  21     52.00
WA984       0710  22     47.00
WA984       0710  23     44.00
WA984       0710  24     50.00
WA984       0710  25     60.00
WA984       0710  26     61.00
WA984       0710  27     57.00
WA984       0710  28     53.00
WA984       0710  29     53.00
WA984       0710  30     62.00
WA984       0710  31     50.00
WA984       0810   1     49.00
WA984       0810   2     53.00
WA984       0810   3     54.00
WA984       0810   4     56.00
WA984       0810   5     60.00
WA984       0810   6     54.00
WA984       0810   7     53.00
WA984       0810   8     50.00
WA984       0810   9     51.00
WA984       0810  10     49.00
WA984       0810  11     47.00
WA984       0810  12     49.00
WA984       0810  13     50.00
WA984       0810  14     49.00
WA984       0810  15     58.00
WA984       0810  16     57.00
WA984       0810  17     60.00
WA984       0810  18     56.00
WA984       0810  19     54.00
WA984       0810  20     51.00
WA984       0810  21     52.00
WA984       0810  22     40.00
WA984       0810  23     39.00
WA984       0810  24     51.00
WA984       0810  25     62.00
WA984       0810  26     41.00
WA984       0810  27     38.00
WA984       0810  28     39.00
WA984       0810  29     38.00
WA984       0810  30     39.00
WA984       0810  31     38.00
WA984       0910   1     43.00
WA984       0910   2     45.00
WA984       0910   3     58.00
WA984       0910   4     39.00
WA984       0910   5     36.00
WA984       0910   6     37.00
WA984       0910   7     42.00
WA984       0910   8     42.00
WA984       0910   9     40.00
WA984       0910  10     38.00
WA984       0910  11     45.00
WA984       0910  12     46.00
WA984       0910  13     48.00
WA984       0910  14     48.00
WA984       0910  15     49.00
WA984       0910  16     46.00
WA984       0910  17     49.00
WA984       0910  18     47.00
WA984       0910  19     42.00
WA984       0910  20     41.00
WA984       0910  21     37.00
WA984       0910  22     36.00
WA984       0910  23     36.00
WA984       0910  24     39.00
WA984       0910  25     55.00
WA984       0910  26     53.00
WA984       0910  27     54.00
WA984       0910  28     51.00
WA984       0910  29     50.00
WA984       0910  30     54.00
WA984       1010   1     57.00
WA984       1010   2     57.00
WA984       1010   3     46.00
WA984       1010   4     38.00
WA984       1010   5     37.00
WA984       1010   6     44.00
WA984       1010   7     43.00
WA984       1010   8     40.00
WA984       1010   9     45.00
WA984       1010  10     36.00
WA984       1010  11     33.00
WA984       1010  12     34.00
WA984       1010  13     48.00
WA984       1010  14     47.00
WA984       1010  15     33.00
WA984       1010  16     34.00
WA984       1010  17     32.00
WA984       1010  18     35.00
WA984       1010  19     39.00
WA984       1010  20     48.00
WA984       1010  21     44.00
WA984       1010  22     39.00
WA984       1010  23     37.00
WA984       1010  24     30.00
WA984       1010  25     28.00
WA984       1010  26     27.00
WA984       1010  27     30.00
WA984       1010  28     33.00
WA984       1010  29     36.00
WA984       1010  30     37.00
WA984       1010  31     35.00
WA984       1110   1     40.00
WA984       1110   2     40.00
WA984       1110   3     44.00
WA984       1110   4     47.00
WA984       1110   5     50.00
WA984       1110   6     48.00
WA984       1110   7     29.00
WA984       1110   8     26.00
WA984       1110   9     26.00
WA984       1110  10     23.00
WA984       1110  11     23.00
WA984       1110  12     24.00
WA984       1110  13     24.00
WA984       1110  14     34.00
WA984       1110  15     36.00
WA984       1110  16     30.00
WA984       1110  17     30.00
WA984       1110  18     22.00
WA984       1110  19     21.00
WA984       1110  20     21.00
WA984       1110  21     20.00
WA984       1110  22     17.00
WA984       1110  23    -10.00
WA984       1110  24    -10.00
WA984       1110  25     10.00
WA984       1110  26     21.00
WA984       1110  27     21.00
WA984       1110  28     17.00
WA984       1110  29     15.00
WA984       1110  30     21.00
WA984       1210   1     25.00
WA984       1210   2     24.00
WA984       1210   3     19.00
WA984       1210   4     23.00
WA984       1210   5     29.00
WA984       1210   6     31.00
WA984       1210   7     31.00
WA984       1210   8     32.00
WA984       1210   9     30.00
WA984       1210  10     24.00
WA984       1210  11     23.00
WA984       1210  12     37.00
WA984       1210  13     36.00
WA984       1210  14     24.00
WA984       1210  15     22.00
WA984       1210  16     21.00
WA984       1210  17     18.00
WA984       1210  18     21.00
WA984       1210  19     24.00
WA984       1210  20     23.00
WA984       1210  21     26.00
WA984       1210  22     28.00
WA984       1210  23     27.00
WA984       1210  24     29.00
WA984       1210  25     29.00
WA984       1210  26     23.00
WA984       1210  27     23.00
WA984       1210  28     28.00
WA984       1210  29     14.00
WA984       1210  30      3.00
WA984       1210  31     -1.00
WA984       0111   1      8.00
WA984       0111   2     18.00
WA984       0111   3     15.00
WA984       0111   4     19.00
WA984       0111   5     28.00
WA984       0111   6     31.00
