$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       0108  17     22.00
WA974       0108  18     24.00
WA974       0108  19     16.00
WA974       0108  20     14.00
WA974       0108  21      7.00
WA974       0108  22     17.00
WA974       0108  23     19.00
WA974       0108  24     15.00
WA974       0108  25     12.00
WA974       0108  26     16.00
WA974       0108  27      8.00
WA974       0108  28      8.00
WA974       0108  29     16.00
WA974       0108  30     17.00
WA974       0108  31     20.00
WA974       0208   1     17.00
WA974       0208   2     13.00
WA974       0208   3     11.00
WA974       0208   4     11.00
WA974       0208   5     18.00
WA974       0208   6     18.00
WA974       0208   7     23.00
WA974       0208   8     23.00
WA974       0208   9     30.00
WA974       0208  10     22.00
WA974       0208  11     22.00
WA974       0208  12     20.00
WA974       0208  13     15.00
WA974       0208  14     15.00
WA974       0208  15     28.00
WA974       0208  16     20.00
WA974       0208  17     20.00
WA974       0208  18     31.00
WA974       0208  19     30.00
WA974       0208  20     22.00
WA974       0208  21     23.00
WA974       0208  22     26.00
WA974       0208  23     24.00
WA974       0208  24     24.00
WA974       0208  25     25.00
WA974       0208  26     25.00
WA974       0208  27     32.00
WA974       0208  28     28.00
WA974       0208  29     22.00
WA974       0308   1     16.00
WA974       0308   2     13.00
WA974       0308   3     21.00
WA974       0308   4     17.00
WA974       0308   5     16.00
WA974       0308   6     29.00
WA974       0308   7     25.00
WA974       0308   8     22.00
WA974       0308   9     27.00
WA974       0308  10     28.00
WA974       0308  11     18.00
WA974       0308  12     15.00
WA974       0308  13     24.00
WA974       0308  14     23.00
WA974       0308  15     18.00
WA974       0308  16     13.00
WA974       0308  17     21.00
WA974       0308  18     15.00
WA974       0308  19     21.00
WA974       0308  20     18.00
WA974       0308  21     16.00
WA974       0308  22     16.00
WA974       0308  23     14.00
WA974       0308  24      9.00
WA974       0308  25     14.00
WA974       0308  26     15.00
WA974       0308  27     14.00
WA974       0308  28     17.00
WA974       0308  29     10.00
WA974       0308  30      8.00
WA974       0308  31     10.00
WA974       0408   1      8.00
WA974       0408   2     14.00
WA974       0408   3     20.00
WA974       0408   4     18.00
WA974       0408   5     13.00
WA974       0408   6     23.00
WA974       0408   7     22.00
WA974       0408   8     16.00
WA974       0408   9     14.00
WA974       0408  10     22.00
WA974       0408  11     24.00
WA974       0408  12     36.00
WA974       0408  13     28.00
WA974       0408  14     18.00
WA974       0408  15     18.00
WA974       0408  16     22.00
WA974       0408  17     23.00
WA974       0408  18     15.00
WA974       0408  19     13.00
WA974       0408  20     14.00
WA974       0408  21     13.00
WA974       0408  22     13.00
WA974       0408  23     24.00
WA974       0408  24     19.00
WA974       0408  25     12.00
WA974       0408  26     20.00
WA974       0408  27     35.00
WA974       0408  28     23.00
WA974       0408  29     19.00
WA974       0408  30     19.00
WA974       0508   1     19.00
WA974       0508   2     29.00
WA974       0508   3     32.00
WA974       0508   4     32.00
WA974       0508   5     32.00
WA974       0508   6     30.00
WA974       0508   7     25.00
WA974       0508   8     21.00
WA974       0508   9     23.00
WA974       0508  10     29.00
WA974       0508  11     24.00
WA974       0508  12     22.00
WA974       0508  13     32.00
WA974       0508  14     37.00
WA974       0508  15     37.00
WA974       0508  16     44.00
WA974       0508  17     45.00
WA974       0508  18     41.00
WA974       0508  19     40.00
WA974       0508  20     31.00
WA974       0508  21     28.00
WA974       0508  22     29.00
WA974       0508  23     33.00
WA974       0508  24     37.00
WA974       0508  25     39.00
WA974       0508  26     38.00
WA974       0508  27     38.00
WA974       0508  28     37.00
WA974       0508  29     32.00
WA974       0508  30     29.00
WA974       0508  31     32.00
WA974       0608   1     32.00
WA974       0608   2     33.00
WA974       0608   3     31.00
WA974       0608   4     29.00
WA974       0608   5     30.00
WA974       0608   6     29.00
WA974       0608   7     30.00
WA974       0608   8     30.00
WA974       0608   9     27.00
WA974       0608  10     28.00
WA974       0608  11     33.00
WA974       0608  12     32.00
WA974       0608  13     31.00
WA974       0608  14     29.00
WA974       0608  15     29.00
WA974       0608  16     34.00
WA974       0608  17     32.00
WA974       0608  18     30.00
WA974       0608  19     33.00
WA974       0608  20     39.00
WA974       0608  21     39.00
WA974       0608  22     34.00
WA974       0608  23     33.00
WA974       0608  24     34.00
WA974       0608  25     35.00
WA974       0608  26     35.00
WA974       0608  27     42.00
WA974       0608  28     48.00
WA974       0608  29     55.00
WA974       0608  30     54.00
WA974       0708   1     53.00
WA974       0708   2     51.00
WA974       0708   3     48.00
WA974       0708   4     44.00
WA974       0708   5     41.00
WA974       0708   6     38.00
WA974       0708   7     38.00
WA974       0708   8     43.00
WA974       0708   9     43.00
WA974       0708  10     39.00
WA974       0708  11     38.00
WA974       0708  12     45.00
WA974       0708  13     47.00
WA974       0708  14     43.00
WA974       0708  15     43.00
WA974       0708  16     44.00
WA974       0708  17     42.00
WA974       0708  18     38.00
WA974       0708  19     38.00
WA974       0708  20     42.00
WA974       0708  21     46.00
WA974       0708  22     39.00
WA974       0708  23     37.00
WA974       0708  24     37.00
WA974       0708  25     44.00
WA974       0708  26     45.00
WA974       0708  27     38.00
WA974       0708  28     35.00
WA974       0708  29     36.00
WA974       0708  30     34.00
WA974       0708  31     34.00
WA974       0808   1     39.00
WA974       0808   2     36.00
WA974       0808   3     35.00
WA974       0808   4     41.00
WA974       0808   5     49.00
WA974       0808   6     56.00
WA974       0808   7     51.00
WA974       0808   8     46.00
WA974       0808   9     39.00
WA974       0808  10     38.00
WA974       0808  11     44.00
WA974       0808  12     45.00
WA974       0808  13     45.00
WA974       0808  14     49.00
WA974       0808  15     60.00
WA974       0808  16     60.00
WA974       0808  17     61.00
WA974       0808  18     48.00
WA974       0808  19     44.00
WA974       0808  20     38.00
WA974       0808  21     37.00
WA974       0808  22     38.00
WA974       0808  23     47.00
WA974       0808  24     44.00
WA974       0808  25     34.00
WA974       0808  26     31.00
WA974       0808  27     40.00
WA974       0808  28     44.00
WA974       0808  29     31.00
WA974       0808  30     30.00
WA974       0808  31     31.00
WA974       0908   1     32.00
WA974       0908   2     33.00
WA974       0908   3     37.00
WA974       0908   4     37.00
WA974       0908   5     43.00
WA974       0908   6     42.00
WA974       0908   7     41.00
WA974       0908   8     43.00
WA974       0908   9     38.00
WA974       0908  10     38.00
WA974       0908  11     43.00
WA974       0908  12     40.00
WA974       0908  13     40.00
WA974       0908  14     45.00
WA974       0908  15     49.00
WA974       0908  16     53.00
WA974       0908  17     53.00
WA974       0908  18     47.00
WA974       0908  19     44.00
WA974       0908  20     39.00
WA974       0908  21     34.00
WA974       0908  22     26.00
WA974       0908  23     27.00
WA974       0908  24     36.00
WA974       0908  25     36.00
WA974       0908  26     36.00
WA974       0908  27     39.00
WA974       0908  28     41.00
WA974       0908  29     51.00
WA974       0908  30     53.00
WA974       1008   1     52.00
WA974       1008   2     44.00
WA974       1008   3     40.00
WA974       1008   4     31.00
WA974       1008   5     30.00
WA974       1008   6     34.00
WA974       1008   7     29.00
WA974       1008   8     26.00
WA974       1008   9     22.00
WA974       1008  10     22.00
WA974       1008  11     21.00
WA974       1008  12     29.00
WA974       1008  13     31.00
WA974       1008  14     23.00
WA974       1008  15     22.00
WA974       1008  16     36.00
WA974       1008  17     38.00
WA974       1008  18     26.00
WA974       1008  19     25.00
WA974       1008  20     25.00
WA974       1008  21     21.00
WA974       1008  22     32.00
WA974       1008  23     28.00
WA974       1008  24     31.00
WA974       1008  25     28.00
WA974       1008  26     33.00
WA974       1008  27     46.00
WA974       1008  28     34.00
WA974       1008  29     32.00
WA974       1008  30     37.00
WA974       1008  31     36.00
WA974       1108   1     37.00
WA974       1108   2     29.00
WA974       1108   3     28.00
WA974       1108   4     22.00
WA974       1108   5     19.00
WA974       1108   6     32.00
WA974       1108   7     41.00
WA974       1108   8     35.00
WA974       1108   9     33.00
WA974       1108  10     29.00
WA974       1108  11     29.00
WA974       1108  12     33.00
WA974       1108  13     23.00
WA974       1108  14     26.00
WA974       1108  15     38.00
WA974       1108  16     41.00
WA974       1108  17     38.00
WA974       1108  18     26.00
WA974       1108  19     26.00
WA974       1108  20     23.00
WA974       1108  21     23.00
WA974       1108  22     20.00
WA974       1108  23     20.00
WA974       1108  24     29.00
WA974       1108  25     20.00
WA974       1108  26     19.00
WA974       1108  27     30.00
WA974       1108  28     30.00
WA974       1108  29     37.00
WA974       1108  30     37.00
WA974       1208   1     33.00
WA974       1208   2     28.00
WA974       1208   3     26.00
WA974       1208   4     26.00
WA974       1208   5     35.00
WA974       1208   6     34.00
WA974       1208   7     24.00
WA974       1208   8     22.00
WA974       1208   9     25.00
WA974       1208  10     26.00
WA974       1208  11     28.00
WA974       1208  12     21.00
WA974       1208  13     13.00
WA974       1208  14      6.00
WA974       1208  15     -2.00
WA974       1208  16      0.00
WA974       1208  17     12.00
WA974       1208  18      1.00
WA974       1208  19     -5.00
WA974       1208  20     -1.00
WA974       1208  21     20.00
WA974       1208  22     10.00
WA974       1208  23      6.00
WA974       1208  24     14.00
WA974       1208  25      8.00
WA974       1208  26      7.00
WA974       1208  27     24.00
WA974       1208  28     20.00
WA974       1208  29     17.00
WA974       1208  30     17.00
WA974       1208  31     18.00
WA974       0109   1     20.00
WA974       0109   2      7.00
WA974       0109   3     13.00
WA974       0109   4     18.00
WA974       0109   5     26.00
WA974       0109   6     26.00
WA974       0109   7     31.00
WA974       0109   8     13.00
WA974       0109   9     13.00
WA974       0109  10     26.00
WA974       0109  11     31.00
WA974       0109  12     28.00
WA974       0109  13     30.00
WA974       0109  14     38.00
WA974       0109  15     41.00
WA974       0109  16     40.00
WA974       0109  17     40.00
WA974       0109  18     44.00
WA974       0109  19     38.00
WA974       0109  20     31.00
WA974       0109  21     30.00
WA974       0109  22     28.00
WA974       0109  23     25.00
WA974       0109  24     20.00
WA974       0109  25      8.00
WA974       0109  26      8.00
WA974       0109  27     21.00
WA974       0109  28     20.00
WA974       0109  29     25.00
WA974       0109  30     21.00
WA974       0109  31     15.00
WA974       0209   1     17.00
WA974       0209   2     31.00
WA974       0209   3     34.00
WA974       0209   4     35.00
WA974       0209   5     30.00
WA974       0209   6     21.00
WA974       0209   7     20.00
WA974       0209   8     20.00
WA974       0209   9      9.00
WA974       0209  10      9.00
WA974       0209  11     15.00
WA974       0209  12     14.00
WA974       0209  13     17.00
WA974       0209  14     15.00
WA974       0209  15     14.00
WA974       0209  16     21.00
WA974       0209  17     19.00
WA974       0209  18     21.00
WA974       0209  19     22.00
WA974       0209  20     24.00
WA974       0209  21     27.00
WA974       0209  22     31.00
WA974       0209  23     25.00
WA974       0209  24     25.00
WA974       0209  25     10.00
WA974       0209  26      8.00
WA974       0209  27      9.00
WA974       0209  28     15.00
WA974       0309   1     32.00
WA974       0309   2     23.00
WA974       0309   3     21.00
WA974       0309   4     19.00
WA974       0309   5     11.00
WA974       0309   6      9.00
WA974       0309   7     11.00
WA974       0309   8      7.00
WA974       0309   9      4.00
WA974       0309  10      2.00
WA974       0309  11     11.00
WA974       0309  12     15.00
WA974       0309  13     26.00
WA974       0309  14     18.00
WA974       0309  15     17.00
WA974       0309  16     18.00
WA974       0309  17     18.00
WA974       0309  18     21.00
WA974       0309  19     28.00
WA974       0309  20     10.00
WA974       0309  21      9.00
WA974       0309  22     18.00
WA974       0309  23     17.00
WA974       0309  24     24.00
WA974       0309  25     14.00
WA974       0309  26     17.00
WA974       0309  27     24.00
WA974       0309  28     19.00
WA974       0309  29     17.00
WA974       0309  30     18.00
WA974       0309  31     16.00
WA974       0409   1     15.00
WA974       0409   2     22.00
WA974       0409   3     14.00
WA974       0409   4     16.00
WA974       0409   5     23.00
WA974       0409   6     30.00
WA974       0409   7     32.00
WA974       0409   8     27.00
WA974       0409   9     26.00
WA974       0409  10     26.00
WA974       0409  11     26.00
WA974       0409  12     25.00
WA974       0409  13     17.00
WA974       0409  14     15.00
WA974       0409  15     19.00
WA974       0409  16     25.00
WA974       0409  17     24.00
WA974       0409  18     21.00
WA974       0409  19     34.00
WA974       0409  20     35.00
WA974       0409  21     36.00
WA974       0409  22     20.00
WA974       0409  23     19.00
WA974       0409  24     18.00
WA974       0409  25     23.00
WA974       0409  26     22.00
WA974       0409  27     25.00
WA974       0409  28     26.00
WA974       0409  29     24.00
WA974       0409  30     23.00
WA974       0509   1     27.00
WA974       0509   2     28.00
WA974       0509   3     25.00
WA974       0509   4     30.00
WA974       0509   5     26.00
WA974       0509   6     27.00
WA974       0509   7     25.00
WA974       0509   8     25.00
WA974       0509   9     27.00
WA974       0509  10     30.00
WA974       0509  11     25.00
WA974       0509  12     24.00
WA974       0509  13     24.00
WA974       0509  14     28.00
WA974       0509  15     25.00
WA974       0509  16     35.00
WA974       0509  17     38.00
WA974       0509  18     31.00
WA974       0509  19     28.00
WA974       0509  20     28.00
WA974       0509  21     28.00
WA974       0509  22     33.00
WA974       0509  23     33.00
WA974       0509  24     35.00
WA974       0509  25     34.00
WA974       0509  26     30.00
WA974       0509  27     29.00
WA974       0509  28     35.00
WA974       0509  29     44.00
WA974       0509  30     42.00
WA974       0509  31     41.00
WA974       0609   1     42.00
WA974       0609   2     47.00
WA974       0609   3     45.00
WA974       0609   4     47.00
WA974       0609   5     47.00
WA974       0609   6     42.00
WA974       0609   7     36.00
WA974       0609   8     35.00
WA974       0609   9     36.00
WA974       0609  10     41.00
WA974       0609  11     42.00
WA974       0609  12     43.00
WA974       0609  13     43.00
WA974       0609  14     44.00
WA974       0609  15     42.00
WA974       0609  16     40.00
WA974       0609  17     41.00
WA974       0609  18     38.00
WA974       0609  19     36.00
WA974       0609  20     33.00
WA974       0609  21     30.00
WA974       0609  22     32.00
WA974       0609  23     32.00
WA974       0609  24     39.00
WA974       0609  25     32.00
WA974       0609  26     29.00
WA974       0609  27     34.00
WA974       0609  28     34.00
WA974       0609  29     33.00
WA974       0609  30     33.00
WA974       0709   1     35.00
WA974       0709   2     44.00
WA974       0709   3     47.00
WA974       0709   4     50.00
WA974       0709   5     44.00
WA974       0709   6     37.00
WA974       0709   7     35.00
WA974       0709   8     36.00
WA974       0709   9     37.00
WA974       0709  10     38.00
WA974       0709  11     50.00
WA974       0709  12     45.00
WA974       0709  13     40.00
WA974       0709  14     41.00
WA974       0709  15     43.00
WA974       0709  16     47.00
WA974       0709  17     50.00
WA974       0709  18     43.00
WA974       0709  19     40.00
WA974       0709  20     43.00
WA974       0709  21     51.00
WA974       0709  22     50.00
WA974       0709  23     46.00
WA974       0709  24     48.00
WA974       0709  25     53.00
WA974       0709  26     53.00
WA974       0709  27     58.00
WA974       0709  28     61.00
WA974       0709  29     61.00
WA974       0709  30     60.00
WA974       0709  31     57.00
WA974       0809   1     56.00
WA974       0809   2     57.00
WA974       0809   3     54.00
WA974       0809   4     51.00
WA974       0809   5     46.00
WA974       0809   6     43.00
WA974       0809   7     46.00
WA974       0809   8     44.00
WA974       0809   9     46.00
WA974       0809  10     44.00
WA974       0809  11     42.00
WA974       0809  12     43.00
WA974       0809  13     39.00
WA974       0809  14     38.00
WA974       0809  15     38.00
WA974       0809  16     38.00
WA974       0809  17     47.00
WA974       0809  18     53.00
WA974       0809  19     54.00
WA974       0809  20     53.00
WA974       0809  21     45.00
WA974       0809  22     35.00
WA974       0809  23     39.00
WA974       0809  24     36.00
WA974       0809  25     38.00
WA974       0809  26     35.00
WA974       0809  27     50.00
WA974       0809  28     47.00
WA974       0809  29     46.00
WA974       0809  30     46.00
WA974       0809  31     49.00
WA974       0909   1     46.00
WA974       0909   2     46.00
WA974       0909   3     39.00
WA974       0909   4     39.00
WA974       0909   5     39.00
WA974       0909   6     35.00
WA974       0909   7     35.00
WA974       0909   8     31.00
WA974       0909   9     37.00
WA974       0909  10     36.00
WA974       0909  11     51.00
WA974       0909  12     53.00
WA974       0909  13     54.00
WA974       0909  14     45.00
WA974       0909  15     43.00
WA974       0909  16     39.00
WA974       0909  17     35.00
WA974       0909  18     46.00
WA974       0909  19     35.00
WA974       0909  20     31.00
WA974       0909  21     42.00
WA974       0909  22     57.00
WA974       0909  23     49.00
WA974       0909  24     41.00
WA974       0909  25     40.00
WA974       0909  26     37.00
WA974       0909  27     34.00
WA974       0909  28     30.00
WA974       0909  29   -999.00
WA974       0909  30     27.00
WA974       1009   1     32.00
WA974       1009   2     27.00
WA974       1009   3     27.00
WA974       1009   4     29.00
WA974       1009   5     28.00
WA974       1009   6     34.00
WA974       1009   7     33.00
WA974       1009   8     32.00
WA974       1009   9     32.00
WA974       1009  10     26.00
WA974       1009  11     23.00
WA974       1009  12     25.00
WA974       1009  13     32.00
WA974       1009  14     34.00
WA974       1009  15     35.00
WA974       1009  16     45.00
WA974       1009  17     38.00
WA974       1009  18     34.00
WA974       1009  19     30.00
WA974       1009  20     29.00
WA974       1009  21     30.00
WA974       1009  22     29.00
WA974       1009  23     28.00
WA974       1009  24     26.00
WA974       1009  25     26.00
WA974       1009  26     25.00
WA974       1009  27     24.00
WA974       1009  28     22.00
WA974       1009  29     29.00
WA974       1009  30     40.00
WA974       1009  31     28.00
WA974       1109   1     27.00
WA974       1109   2     27.00
WA974       1109   3     24.00
WA974       1109   4   -999.00
WA974       1109   5     30.00
WA974       1109   6     27.00
WA974       1109   7     24.00
WA974       1109   8     24.00
WA974       1109   9     27.00
WA974       1109  10     25.00
WA974       1109  11     22.00
WA974       1109  12     18.00
WA974       1109  13     15.00
WA974       1109  14     11.00
WA974       1109  15     30.00
WA974       1109  16     31.00
WA974       1109  17     21.00
WA974       1109  18     20.00
WA974       1109  19     29.00
WA974       1109  20     24.00
WA974       1109  21     19.00
WA974       1109  22     23.00
WA974       1109  23     24.00
WA974       1109  24     32.00
WA974       1109  25     36.00
WA974       1109  26     26.00
WA974       1109  27     20.00
WA974       1109  28     27.00
WA974       1109  29     29.00
WA974       1109  30     23.00
WA974       1209   1     19.00
WA974       1209   2     21.00
WA974       1209   3     29.00
WA974       1209   4     16.00
WA974       1209   5     13.00
WA974       1209   6      9.00
WA974       1209   7     -3.00
WA974       1209   8     -2.00
WA974       1209   9      4.00
WA974       1209  10      7.00
WA974       1209  11     11.00
WA974       1209  12     16.00
WA974       1209  13     15.00
WA974       1209  14     18.00
WA974       1209  15     29.00
WA974       1209  16     30.00
WA974       1209  17     28.00
WA974       1209  18     33.00
WA974       1209  19     32.00
WA974       1209  20     33.00
WA974       1209  21     18.00
WA974       1209  22     17.00
WA974       1209  23     18.00
WA974       1209  24     22.00
WA974       1209  25     29.00
WA974       1209  26     25.00
WA974       1209  27     23.00
WA974       1209  28     24.00
WA974       1209  29     20.00
WA974       1209  30     24.00
WA974       1209  31     24.00
WA974       0110   1     30.00
WA974       0110   2     21.00
WA974       0110   3     20.00
WA974       0110   4     32.00
WA974       0110   5     33.00
WA974       0110   6     32.00
WA974       0110   7     33.00
WA974       0110   8     34.00
WA974       0110   9     33.00
WA974       0110  10     34.00
WA974       0110  11     35.00
WA974       0110  12     32.00
WA974       0110  13     31.00
WA974       0110  14     28.00
WA974       0110  15     18.00
WA974       0110  16     16.00
WA974       0110  17     29.00
WA974       0110  18     27.00
WA974       0110  19     28.00
WA974       0110  20     27.00
WA974       0110  21     25.00
WA974       0110  22     24.00
WA974       0110  23     23.00
WA974       0110  24     22.00
WA974       0110  25     24.00
WA974       0110  26     21.00
WA974       0110  27     18.00
WA974       0110  28     26.00
WA974       0110  29     29.00
WA974       0110  30     30.00
WA974       0110  31     26.00
WA974       0210   1     25.00
WA974       0210   2     27.00
WA974       0210   3     26.00
WA974       0210   4     26.00
WA974       0210   5     28.00
WA974       0210   6     28.00
WA974       0210   7     29.00
WA974       0210   8     22.00
WA974       0210   9     19.00
WA974       0210  10     26.00
WA974       0210  11     30.00
WA974       0210  12     26.00
WA974       0210  13     27.00
WA974       0210  14     24.00
WA974       0210  15     23.00
WA974       0210  16     25.00
WA974       0210  17     21.00
WA974       0210  18     23.00
WA974       0210  19     24.00
WA974       0210  20     24.00
WA974       0210  21     21.00
WA974       0210  22     24.00
WA974       0210  23     29.00
WA974       0210  24     27.00
WA974       0210  25     27.00
WA974       0210  26     30.00
WA974       0210  27     29.00
WA974       0210  28     26.00
WA974       0310   1     32.00
WA974       0310   2     30.00
WA974       0310   3     25.00
WA974       0310   4     19.00
WA974       0310   5     26.00
WA974       0310   6     25.00
WA974       0310   7     22.00
WA974       0310   8     14.00
WA974       0310   9     11.00
WA974       0310  10     20.00
WA974       0310  11     23.00
WA974       0310  12     20.00
WA974       0310  13     19.00
WA974       0310  14     21.00
WA974       0310  15     32.00
WA974       0310  16     26.00
WA974       0310  17     18.00
WA974       0310  18     16.00
WA974       0310  19     19.00
WA974       0310  20     32.00
WA974       0310  21     27.00
WA974       0310  22     22.00
WA974       0310  23     24.00
WA974       0310  24     30.00
WA974       0310  25     28.00
WA974       0310  26     24.00
WA974       0310  27     24.00
WA974       0310  28     28.00
WA974       0310  29     21.00
WA974       0310  30     18.00
WA974       0310  31     15.00
WA974       0410   1     17.00
WA974       0410   2     23.00
WA974       0410   3     20.00
WA974       0410   4     21.00
WA974       0410   5     21.00
WA974       0410   6     22.00
WA974       0410   7     25.00
WA974       0410   8     18.00
WA974       0410   9     15.00
WA974       0410  10     14.00
WA974       0410  11     24.00
WA974       0410  12     18.00
WA974       0410  13     19.00
WA974       0410  14     18.00
WA974       0410  15     17.00
WA974       0410  16     20.00
WA974       0410  17     29.00
WA974       0410  18     30.00
WA974       0410  19     33.00
WA974       0410  20     32.00
WA974       0410  21     27.00
WA974       0410  22     26.00
WA974       0410  23     23.00
WA974       0410  24     24.00
WA974       0410  25     23.00
WA974       0410  26     32.00
WA974       0410  27     26.00
WA974       0410  28     24.00
WA974       0410  29     24.00
WA974       0410  30     25.00
WA974       0510   1     27.00
WA974       0510   2     25.00
WA974       0510   3     21.00
WA974       0510   4     16.00
WA974       0510   5     15.00
WA974       0510   6     22.00
WA974       0510   7     24.00
WA974       0510   8     23.00
WA974       0510   9     24.00
WA974       0510  10     30.00
WA974       0510  11     29.00
WA974       0510  12     31.00
WA974       0510  13     30.00
WA974       0510  14     35.00
WA974       0510  15     33.00
WA974       0510  16     36.00
WA974       0510  17     37.00
WA974       0510  18     33.00
WA974       0510  19     28.00
WA974       0510  20     26.00
WA974       0510  21     25.00
WA974       0510  22     24.00
WA974       0510  23     28.00
WA974       0510  24     27.00
WA974       0510  25     33.00
WA974       0510  26     34.00
WA974       0510  27     33.00
WA974       0510  28     32.00
WA974       0510  29     30.00
WA974       0510  30     28.00
WA974       0510  31     33.00
WA974       0610   1     32.00
WA974       0610   2     30.00
WA974       0610   3     28.00
WA974       0610   4     31.00
WA974       0610   5     31.00
WA974       0610   6     36.00
WA974       0610   7     34.00
WA974       0610   8     33.00
WA974       0610   9     33.00
WA974       0610  10     31.00
WA974       0610  11     35.00
WA974       0610  12     35.00
WA974       0610  13     31.00
WA974       0610  14     28.00
WA974       0610  15     29.00
WA974       0610  16     32.00
WA974       0610  17     31.00
WA974       0610  18     33.00
WA974       0610  19     36.00
WA974       0610  20     38.00
WA974       0610  21     35.00
WA974       0610  22     35.00
WA974       0610  23     41.00
WA974       0610  24     41.00
WA974       0610  25     39.00
WA974       0610  26     36.00
WA974       0610  27     42.00
WA974       0610  28     36.00
WA974       0610  29     30.00
WA974       0610  30     28.00
WA974       0710   1     35.00
WA974       0710   2     35.00
WA974       0710   3     31.00
WA974       0710   4     35.00
WA974       0710   5     33.00
WA974       0710   6     36.00
WA974       0710   7     46.00
WA974       0710   8     54.00
WA974       0710   9     54.00
WA974       0710  10     51.00
WA974       0710  11     47.00
WA974       0710  12   -999.00
WA974       0710  13   -999.00
WA974       0710  14      7.00
WA974       0710  15     45.00
WA974       0710  16     42.00
WA974       0710  17     42.00
WA974       0710  18     42.00
WA974       0710  19     43.00
WA974       0710  20     46.00
WA974       0710  21     46.00
WA974       0710  22     43.00
WA974       0710  23     42.00
WA974       0710  24     47.00
WA974       0710  25     49.00
WA974       0710  26     49.00
WA974       0710  27     51.00
WA974       0710  28     49.00
WA974       0710  29     47.00
WA974       0710  30     46.00
WA974       0710  31     47.00
WA974       0810   1     46.00
WA974       0810   2     46.00
WA974       0810   3     47.00
WA974       0810   4     47.00
WA974       0810   5     50.00
WA974       0810   6     48.00
WA974       0810   7     48.00
WA974       0810   8     44.00
WA974       0810   9     42.00
WA974       0810  10     40.00
WA974       0810  11     42.00
WA974       0810  12     46.00
WA974       0810  13     48.00
WA974       0810  14     51.00
WA974       0810  15     52.00
WA974       0810  16     54.00
WA974       0810  17     53.00
WA974       0810  18     48.00
WA974       0810  19     39.00
WA974       0810  20     36.00
WA974       0810  21     38.00
WA974       0810  22     36.00
WA974       0810  23     35.00
WA974       0810  24     49.00
WA974       0810  25     51.00
WA974       0810  26     39.00
WA974       0810  27     35.00
WA974       0810  28     36.00
WA974       0810  29     35.00
WA974       0810  30     36.00
WA974       0810  31     40.00
WA974       0910   1     38.00
WA974       0910   2     40.00
WA974       0910   3     44.00
WA974       0910   4     35.00
WA974       0910   5     36.00
WA974       0910   6     38.00
WA974       0910   7     40.00
WA974       0910   8     39.00
WA974       0910   9     37.00
WA974       0910  10     38.00
WA974       0910  11     33.00
WA974       0910  12     45.00
WA974       0910  13     42.00
WA974       0910  14     41.00
WA974       0910  15     44.00
WA974       0910  16     41.00
WA974       0910  17     46.00
WA974       0910  18     45.00
WA974       0910  19     42.00
WA974       0910  20     34.00
WA974       0910  21     33.00
WA974       0910  22     33.00
WA974       0910  23     36.00
WA974       0910  24     37.00
WA974       0910  25     47.00
WA974       0910  26     47.00
WA974       0910  27     47.00
WA974       0910  28     40.00
WA974       0910  29     34.00
WA974       0910  30     44.00
WA974       1010   1     46.00
WA974       1010   2     41.00
WA974       1010   3     39.00
WA974       1010   4     32.00
WA974       1010   5     30.00
WA974       1010   6     42.00
WA974       1010   7     41.00
WA974       1010   8     40.00
WA974       1010   9     43.00
WA974       1010  10     31.00
WA974       1010  11     29.00
WA974       1010  12     34.00
WA974       1010  13     41.00
WA974       1010  14     30.00
WA974       1010  15     28.00
WA974       1010  16     29.00
WA974       1010  17     29.00
WA974       1010  18     36.00
WA974       1010  19     37.00
WA974       1010  20     43.00
WA974       1010  21     39.00
WA974       1010  22     35.00
WA974       1010  23     33.00
WA974       1010  24     32.00
WA974       1010  25     30.00
WA974       1010  26     30.00
WA974       1010  27     31.00
WA974       1010  28     33.00
WA974       1010  29     32.00
WA974       1010  30     33.00
WA974       1010  31     29.00
WA974       1110   1     34.00
WA974       1110   2     32.00
WA974       1110   3     41.00
WA974       1110   4     41.00
WA974       1110   5     36.00
WA974       1110   6     34.00
WA974       1110   7     30.00
WA974       1110   8     26.00
WA974       1110   9     26.00
WA974       1110  10     28.00
WA974       1110  11     28.00
WA974       1110  12     24.00
WA974       1110  13     31.00
WA974       1110  14     37.00
WA974       1110  15     32.00
WA974       1110  16     28.00
WA974       1110  17     24.00
WA974       1110  18     21.00
WA974       1110  19     22.00
WA974       1110  20     15.00
WA974       1110  21     11.00
WA974       1110  22      1.00
WA974       1110  23     -2.00
WA974       1110  24      4.00
WA974       1110  25     23.00
WA974       1110  26     24.00
WA974       1110  27     17.00
WA974       1110  28     16.00
WA974       1110  29     20.00
WA974       1110  30     27.00
WA974       1210   1     22.00
WA974       1210   2     20.00
WA974       1210   3     20.00
WA974       1210   4     19.00
WA974       1210   5     31.00
WA974       1210   6     33.00
WA974       1210   7     34.00
WA974       1210   8     30.00
WA974       1210   9     28.00
WA974       1210  10     24.00
WA974       1210  11     24.00
WA974       1210  12     35.00
WA974       1210  13     30.00
WA974       1210  14     23.00
WA974       1210  15     23.00
