$ Get data for 804:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:39:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA804           Surprise Lakes
WA804       0212  17     29.00
WA804       0212  18     27.00
WA804       0212  19     23.00
WA804       0212  20     23.00
WA804       0212  21     34.00
WA804       0212  22     27.00
WA804       0212  23     26.00
WA804       0212  24     26.00
WA804       0212  25     24.00
WA804       0212  26     19.00
WA804       0212  27     16.00
WA804       0212  28     18.00
WA804       0212  29     23.00
WA804       0312   1     22.00
WA804       0312   2     26.00
WA804       0312   3     31.00
WA804       0312   4     33.00
WA804       0312   5     21.00
WA804       0312   6     16.00
WA804       0312   7     17.00
WA804       0312   8     30.00
WA804       0312   9     31.00
WA804       0312  10     31.00
WA804       0312  11     23.00
WA804       0312  12     24.00
WA804       0312  13     19.00
WA804       0312  14     19.00
WA804       0312  15     32.00
WA804       0312  16     29.00
WA804       0312  17     26.00
WA804       0312  18     21.00
WA804       0312  19     20.00
WA804       0312  20     27.00
WA804       0312  21     23.00
WA804       0312  22     24.00
WA804       0312  23     24.00
WA804       0312  24     29.00
WA804       0312  25     32.00
WA804       0312  26     28.00
WA804       0312  27     31.00
WA804       0312  28     31.00
WA804       0312  29     31.00
WA804       0312  30     29.00
WA804       0312  31     29.00
WA804       0412   1     27.00
WA804       0412   2     28.00
WA804       0412   3     29.00
WA804       0412   4     28.00
WA804       0412   5     27.00
WA804       0412   6     23.00
WA804       0412   7     22.00
WA804       0412   8     35.00
WA804       0412   9     39.00
WA804       0412  10     35.00
WA804       0412  11     34.00
WA804       0412  12     30.00
WA804       0412  13     29.00
WA804       0412  14     29.00
WA804       0412  15     30.00
WA804       0412  16     32.00
WA804       0412  17     27.00
WA804       0412  18     33.00
WA804       0412  19     31.00
WA804       0412  20     37.00
WA804       0412  21     37.00
WA804       0412  22     44.00
WA804       0412  23     47.00
WA804       0412  24     40.00
WA804       0412  25     39.00
WA804       0412  26     31.00
WA804       0412  27     30.00
WA804       0412  28     34.00
WA804       0412  29     35.00
WA804       0412  30     31.00
WA804       0512   1     30.00
WA804       0512   2     29.00
WA804       0512   3     32.00
WA804       0512   4     29.00
WA804       0512   5     29.00
WA804       0512   6     31.00
WA804       0512   7     37.00
WA804       0512   8     38.00
WA804       0512   9     28.00
WA804       0512  10     24.00
WA804       0512  11     32.00
WA804       0512  12     40.00
WA804       0512  13     46.00
WA804       0512  14     48.00
WA804       0512  15     42.00
WA804       0512  16     36.00
WA804       0512  17     31.00
WA804       0512  18     30.00
WA804       0512  19     33.00
WA804       0512  20     40.00
WA804       0512  21     37.00
WA804       0512  22     34.00
WA804       0512  23     34.00
WA804       0512  24     34.00
WA804       0512  25     35.00
WA804       0512  26     39.00
WA804       0512  27     38.00
WA804       0512  28     36.00
WA804       0512  29     35.00
WA804       0512  30     36.00
WA804       0512  31     43.00
WA804       0612   1     43.00
WA804       0612   2     38.00
WA804       0612   3     36.00
WA804       0612   4     37.00
WA804       0612   5     33.00
WA804       0612   6     32.00
WA804       0612   7     36.00
WA804       0612   8     34.00
WA804       0612   9     34.00
WA804       0612  10     35.00
WA804       0612  11     39.00
WA804       0612  12     43.00
WA804       0612  13     35.00
WA804       0612  14     34.00
WA804       0612  15     38.00
WA804       0612  16     46.00
WA804       0612  17     40.00
WA804       0612  18     37.00
WA804       0612  19     37.00
WA804       0612  20     38.00
WA804       0612  21     48.00
WA804       0612  22     41.00
WA804       0612  23     37.00
WA804       0612  24     36.00
WA804       0612  25     40.00
WA804       0612  26     37.00
WA804       0612  27     36.00
WA804       0612  28     46.00
WA804       0612  29     45.00
WA804       0612  30     48.00
WA804       0712   1     42.00
WA804       0712   2     42.00
WA804       0712   3     38.00
WA804       0712   4     35.00
WA804       0712   5     43.00
WA804       0712   6     48.00
WA804       0712   7     53.00
WA804       0712   8     57.00
WA804       0712   9     53.00
WA804       0712  10     50.00
WA804       0712  11     49.00
WA804       0712  12     51.00
WA804       0712  13     52.00
WA804       0712  14     50.00
WA804       0712  15     44.00
WA804       0712  16     42.00
WA804       0712  17     53.00
WA804       0712  18     51.00
WA804       0712  19     50.00
WA804       0712  20     47.00
WA804       0712  21     46.00
WA804       0712  22     40.00
WA804       0712  23     38.00
WA804       0712  24     46.00
WA804       0712  25     51.00
WA804       0712  26     51.00
WA804       0712  27     45.00
WA804       0712  28     42.00
WA804       0712  29     43.00
WA804       0712  30     45.00
WA804       0712  31     43.00
WA804       0812   1     43.00
WA804       0812   2     45.00
WA804       0812   3     45.00
WA804       0812   4     59.00
WA804       0812   5     59.00
WA804       0812   6     56.00
WA804       0812   7     53.00
WA804       0812   8     46.00
WA804       0812   9     44.00
WA804       0812  10     46.00
WA804       0812  11     48.00
WA804       0812  12     58.00
WA804       0812  13     53.00
WA804       0812  14     52.00
WA804       0812  15     51.00
WA804       0812  16     57.00
WA804       0812  17     59.00
WA804       0812  18     53.00
WA804       0812  19     50.00
WA804       0812  20     46.00
WA804       0812  21     41.00
WA804       0812  22     40.00
WA804       0812  23     36.00
WA804       0812  24     33.00
WA804       0812  25     47.00
WA804       0812  26     46.00
WA804       0812  27     44.00
WA804       0812  28     41.00
WA804       0812  29     41.00
WA804       0812  30     40.00
WA804       0812  31     40.00
WA804       0912   1     38.00
WA804       0912   2     39.00
WA804       0912   3     43.00
WA804       0912   4     44.00
WA804       0912   5     49.00
WA804       0912   6     50.00
WA804       0912   7     52.00
WA804       0912   8     51.00
WA804       0912   9     42.00
WA804       0912  10     32.00
WA804       0912  11     32.00
WA804       0912  12     41.00
WA804       0912  13     47.00
WA804       0912  14     53.00
WA804       0912  15     48.00
WA804       0912  16     46.00
WA804       0912  17     53.00
WA804       0912  18     54.00
WA804       0912  19     55.00
WA804       0912  20     55.00
WA804       0912  21     43.00
WA804       0912  22     38.00
WA804       0912  23     37.00
WA804       0912  24     45.00
WA804       0912  25     39.00
WA804       0912  26     42.00
WA804       0912  27     49.00
WA804       0912  28     48.00
WA804       0912  29     40.00
WA804       0912  30     40.00
WA804       1012   1     49.00
WA804       1012   2     35.00
WA804       1012   3     35.00
WA804       1012   4     38.00
WA804       1012   5     39.00
WA804       1012   6     39.00
WA804       1012   7     42.00
WA804       1012   8     41.00
WA804       1012   9     40.00
WA804       1012  10     41.00
WA804       1012  11     43.00
WA804       1012  12     39.00
WA804       1012  13     40.00
WA804       1012  14     45.00
WA804       1012  15     45.00
WA804       1012  16     33.00
WA804       1012  17     31.00
WA804       1012  18     35.00
WA804       1012  19     36.00
WA804       1012  20     29.00
WA804       1012  21     29.00
WA804       1012  22     29.00
WA804       1012  23     29.00
WA804       1012  24     30.00
WA804       1012  25     30.00
WA804       1012  26     31.00
WA804       1012  27     32.00
WA804       1012  28     40.00
WA804       1012  29     41.00
WA804       1012  30     42.00
WA804       1012  31     39.00
WA804       1112   1     36.00
WA804       1112   2     36.00
WA804       1112   3     39.00
WA804       1112   4     44.00
WA804       1112   5     42.00
WA804       1112   6     37.00
WA804       1112   7     29.00
WA804       1112   8     26.00
WA804       1112   9     24.00
WA804       1112  10     21.00
WA804       1112  11     25.00
WA804       1112  12     29.00
WA804       1112  13     33.00
WA804       1112  14     31.00
WA804       1112  15     28.00
WA804       1112  16     28.00
WA804       1112  17     30.00
WA804       1112  18     30.00
WA804       1112  19     31.00
WA804       1112  20     30.00
WA804       1112  21     28.00
WA804       1112  22     25.00
WA804       1112  23     29.00
WA804       1112  24     29.00
WA804       1112  25     25.00
WA804       1112  26     25.00
WA804       1112  27     24.00
WA804       1112  28     24.00
WA804       1112  29     31.00
WA804       1112  30     33.00
WA804       1212   1     31.00
WA804       1212   2     31.00
WA804       1212   3     32.00
WA804       1212   4     30.00
WA804       1212   5     27.00
WA804       1212   6     28.00
WA804       1212   7     25.00
WA804       1212   8     25.00
WA804       1212   9     24.00
WA804       1212  10     29.00
WA804       1212  11     28.00
WA804       1212  12     22.00
WA804       1212  13     21.00
WA804       1212  14     23.00
WA804       1212  15     22.00
WA804       1212  16     25.00
WA804       1212  17     22.00
WA804       1212  18     21.00
WA804       1212  19     21.00
WA804       1212  20     24.00
WA804       1212  21     25.00
WA804       1212  22     27.00
WA804       1212  23     26.00
WA804       1212  24     23.00
WA804       1212  25     24.00
WA804       1212  26     24.00
WA804       1212  27     25.00
WA804       1212  28     21.00
WA804       1212  29     16.00
WA804       1212  30     16.00
WA804       1212  31     15.00
WA804       0113   1     14.00
WA804       0113   2     13.00
WA804       0113   3     13.00
WA804       0113   4     16.00
WA804       0113   5     18.00
WA804       0113   6     28.00
WA804       0113   7     29.00
WA804       0113   8     31.00
WA804       0113   9     23.00
WA804       0113  10     21.00
WA804       0113  11     11.00
WA804       0113  12     12.00
WA804       0113  13     12.00
WA804       0113  14     16.00
WA804       0113  15     24.00
WA804       0113  16     31.00
WA804       0113  17     35.00
WA804       0113  18     38.00
WA804       0113  19     38.00
WA804       0113  20     33.00
WA804       0113  21     29.00
WA804       0113  22     24.00
WA804       0113  23     26.00
WA804       0113  24     23.00
WA804       0113  25     28.00
WA804       0113  26     26.00
WA804       0113  27     26.00
WA804       0113  28     26.00
WA804       0113  29     27.00
WA804       0113  30     30.00
WA804       0113  31     32.00
WA804       0213   1     30.00
WA804       0213   2     30.00
WA804       0213   3     29.00
WA804       0213   4     30.00
WA804       0213   5     30.00
WA804       0213   6     29.00
WA804       0213   7     20.00
WA804       0213   8     18.00
WA804       0213   9     22.00
WA804       0213  10     24.00
WA804       0213  11     25.00
WA804       0213  12     30.00
WA804       0213  13     30.00
WA804       0213  14     28.00
WA804       0213  15     32.00
WA804       0213  16     26.00
WA804       0213  17     23.00
WA804       0213  18     24.00
WA804       0213  19     22.00
WA804       0213  20     20.00
WA804       0213  21     26.00
WA804       0213  22     24.00
WA804       0213  23     23.00
WA804       0213  24     24.00
WA804       0213  25     24.00
WA804       0213  26     23.00
WA804       0213  27     27.00
WA804       0213  28     32.00
WA804       0313   1     35.00
WA804       0313   2     28.00
WA804       0313   3     20.00
WA804       0313   4     20.00
WA804       0313   5     27.00
WA804       0313   6     28.00
WA804       0313   7     25.00
WA804       0313   8     24.00
WA804       0313   9     24.00
WA804       0313  10     28.00
WA804       0313  11     32.00
WA804       0313  12     34.00
WA804       0313  13     35.00
WA804       0313  14     33.00
WA804       0313  15     34.00
WA804       0313  16     25.00
WA804       0313  17     23.00
WA804       0313  18     23.00
WA804       0313  19     24.00
WA804       0313  20     24.00
WA804       0313  21     23.00
WA804       0313  22     17.00
WA804       0313  23     17.00
WA804       0313  24     23.00
WA804       0313  25     25.00
WA804       0313  26     32.00
WA804       0313  27     32.00
WA804       0313  28     33.00
WA804       0313  29     33.00
WA804       0313  30     35.00
WA804       0313  31     40.00
WA804       0413   1     37.00
WA804       0413   2     35.00
WA804       0413   3     33.00
WA804       0413   4     36.00
WA804       0413   5     33.00
WA804       0413   6     30.00
WA804       0413   7     29.00
WA804       0413   8     28.00
WA804       0413   9     29.00
WA804       0413  10     30.00
WA804       0413  11     27.00
WA804       0413  12     27.00
WA804       0413  13     24.00
WA804       0413  14     25.00
WA804       0413  15     24.00
WA804       0413  16     23.00
WA804       0413  17     24.00
WA804       0413  18     31.00
WA804       0413  19     34.00
WA804       0413  20     32.00
WA804       0413  21     30.00
WA804       0413  22     26.00
WA804       0413  23     29.00
WA804       0413  24     34.00
WA804       0413  25     35.00
WA804       0413  26     38.00
WA804       0413  27     35.00
WA804       0413  28     35.00
WA804       0413  29     25.00
WA804       0413  30     25.00
WA804       0513   1     24.00
WA804       0513   2     37.00
WA804       0513   3     39.00
WA804       0513   4     40.00
WA804       0513   5     41.00
WA804       0513   6     45.00
WA804       0513   7     39.00
WA804       0513   8     40.00
WA804       0513   9     41.00
WA804       0513  10     47.00
WA804       0513  11     47.00
WA804       0513  12     42.00
WA804       0513  13     33.00
WA804       0513  14     31.00
WA804       0513  15     34.00
WA804       0513  16     34.00
WA804       0513  17     35.00
WA804       0513  18     35.00
WA804       0513  19     35.00
WA804       0513  20     34.00
WA804       0513  21     30.00
WA804       0513  22     29.00
WA804       0513  23     30.00
WA804       0513  24     32.00
WA804       0513  25     33.00
WA804       0513  26     36.00
WA804       0513  27     35.00
WA804       0513  28     35.00
WA804       0513  29     35.00
WA804       0513  30     33.00
WA804       0513  31     33.00
WA804       0613   1     36.00
WA804       0613   2     37.00
WA804       0613   3     36.00
WA804       0613   4     41.00
WA804       0613   5     48.00
WA804       0613   6     45.00
WA804       0613   7     41.00
WA804       0613   8     38.00
WA804       0613   9     37.00
WA804       0613  10     35.00
WA804       0613  11     35.00
WA804       0613  12     35.00
WA804       0613  13     36.00
WA804       0613  14     37.00
WA804       0613  15     41.00
WA804       0613  16     45.00
WA804       0613  17     43.00
WA804       0613  18     38.00
WA804       0613  19     38.00
WA804       0613  20     38.00
WA804       0613  21     38.00
WA804       0613  22     40.00
WA804       0613  23     46.00
WA804       0613  24     42.00
WA804       0613  25     43.00
WA804       0613  26     44.00
WA804       0613  27     46.00
WA804       0613  28     50.00
WA804       0613  29     55.00
WA804       0613  30     55.00
WA804       0713   1     60.00
WA804       0713   2     53.00
WA804       0713   3     48.00
WA804       0713   4     42.00
WA804       0713   5     43.00
WA804       0713   6     41.00
WA804       0713   7     47.00
WA804       0713   8     45.00
WA804       0713   9     52.00
WA804       0713  10     45.00
WA804       0713  11     39.00
WA804       0713  12     38.00
WA804       0713  13     37.00
WA804       0713  14     48.00
WA804       0713  15     47.00
WA804       0713  16     53.00
WA804       0713  17     48.00
WA804       0713  18     43.00
WA804       0713  19     50.00
WA804       0713  20     48.00
WA804       0713  21     47.00
WA804       0713  22     47.00
WA804       0713  23     50.00
WA804       0713  24     49.00
WA804       0713  25     49.00
WA804       0713  26     49.00
WA804       0713  27     43.00
WA804       0713  28     42.00
WA804       0713  29     41.00
WA804       0713  30     47.00
WA804       0713  31     50.00
WA804       0813   1     46.00
WA804       0813   2     44.00
WA804       0813   3     45.00
WA804       0813   4     50.00
WA804       0813   5     53.00
WA804       0813   6     52.00
WA804       0813   7     50.00
WA804       0813   8     48.00
WA804       0813   9     50.00
WA804       0813  10     49.00
WA804       0813  11     48.00
WA804       0813  12     45.00
WA804       0813  13     45.00
WA804       0813  14     52.00
WA804       0813  15     51.00
WA804       0813  16     49.00
WA804       0813  17     48.00
WA804       0813  18     46.00
WA804       0813  19     46.00
WA804       0813  20     44.00
WA804       0813  21     53.00
WA804       0813  22     52.00
WA804       0813  23     48.00
WA804       0813  24     45.00
WA804       0813  25     44.00
WA804       0813  26     46.00
WA804       0813  27     48.00
WA804       0813  28     50.00
WA804       0813  29     50.00
WA804       0813  30     47.00
WA804       0813  31     48.00
WA804       0913   1     50.00
WA804       0913   2     47.00
WA804       0913   3     49.00
WA804       0913   4     48.00
WA804       0913   5     46.00
WA804       0913   6     46.00
WA804       0913   7     44.00
WA804       0913   8     47.00
WA804       0913   9     49.00
WA804       0913  10     54.00
WA804       0913  11     59.00
WA804       0913  12     56.00
WA804       0913  13     52.00
WA804       0913  14     55.00
WA804       0913  15     48.00
WA804       0913  16     44.00
WA804       0913  17     40.00
WA804       0913  18     38.00
WA804       0913  19     40.00
WA804       0913  20     44.00
WA804       0913  21     42.00
WA804       0913  22     40.00
WA804       0913  23     39.00
WA804       0913  24     35.00
WA804       0913  25     33.00
WA804       0913  26     32.00
WA804       0913  27     36.00
WA804       0913  28     36.00
WA804       0913  29     35.00
WA804       0913  30     33.00
WA804       1013   1     32.00
WA804       1013   2     32.00
WA804       1013   3     33.00
WA804       1013   4     34.00
WA804       1013   5     37.00
WA804       1013   6     40.00
WA804       1013   7     35.00
WA804       1013   8     30.00
WA804       1013   9     29.00
WA804       1013  10     32.00
WA804       1013  11     33.00
WA804       1013  12     32.00
WA804       1013  13     31.00
WA804       1013  14     35.00
WA804       1013  15     36.00
WA804       1013  16     37.00
WA804       1013  17     37.00
WA804       1013  18     40.00
WA804       1013  19     42.00
WA804       1013  20     44.00
WA804       1013  21     46.00
WA804       1013  22     46.00
WA804       1013  23     44.00
WA804       1013  24     43.00
WA804       1013  25     42.00
WA804       1013  26     40.00
WA804       1013  27     34.00
WA804       1013  28     28.00
WA804       1013  29     27.00
WA804       1013  30     29.00
WA804       1013  31     33.00
WA804       1113   1     34.00
WA804       1113   2     29.00
WA804       1113   3     28.00
WA804       1113   4     25.00
WA804       1113   5     31.00
WA804       1113   6     33.00
WA804       1113   7     32.00
WA804       1113   8     32.00
WA804       1113   9     31.00
WA804       1113  10     33.00
WA804       1113  11     34.00
WA804       1113  12     35.00
WA804       1113  13     31.00
WA804       1113  14     30.00
WA804       1113  15     29.00
WA804       1113  16     28.00
WA804       1113  17     29.00
WA804       1113  18     33.00
WA804       1113  19     25.00
WA804       1113  20     18.00
WA804       1113  21     18.00
WA804       1113  22     22.00
WA804       1113  23     24.00
WA804       1113  24     28.00
WA804       1113  25     29.00
WA804       1113  26     29.00
WA804       1113  27     28.00
WA804       1113  28     29.00
WA804       1113  29     33.00
WA804       1113  30     32.00
WA804       1213   1     33.00
WA804       1213   2     22.00
WA804       1213   3     10.00
WA804       1213   4      9.00
WA804       1213   5      7.00
WA804       1213   6      6.00
WA804       1213   7      0.00
WA804       1213   8      3.00
WA804       1213   9     12.00
WA804       1213  10     22.00
WA804       1213  11     23.00
WA804       1213  12     23.00
WA804       1213  13     30.00
WA804       1213  14     32.00
WA804       1213  15     33.00
WA804       1213  16     30.00
WA804       1213  17     33.00
WA804       1213  18     19.00
WA804       1213  19     17.00
WA804       1213  20     20.00
WA804       1213  21     31.00
WA804       1213  22     31.00
WA804       1213  23     29.00
WA804       1213  24     25.00
WA804       1213  25     28.00
WA804       1213  26     36.00
WA804       1213  27     30.00
WA804       1213  28     26.00
WA804       1213  29     28.00
WA804       1213  30     32.00
WA804       1213  31     30.00
WA804       0114   1     29.00
WA804       0114   2     32.00
WA804       0114   3     20.00
WA804       0114   4     20.00
WA804       0114   5     24.00
WA804       0114   6     28.00
WA804       0114   7     31.00
WA804       0114   8     31.00
WA804       0114   9     28.00
WA804       0114  10     30.00
WA804       0114  11     29.00
WA804       0114  12     27.00
WA804       0114  13     32.00
WA804       0114  14     31.00
WA804       0114  15     31.00
WA804       0114  16     34.00
WA804       0114  17     33.00
WA804       0114  18     34.00
WA804       0114  19     27.00
WA804       0114  20     22.00
WA804       0114  21     28.00
WA804       0114  22     26.00
WA804       0114  23     22.00
WA804       0114  24     21.00
WA804       0114  25     26.00
WA804       0114  26     28.00
WA804       0114  27     18.00
WA804       0114  28     23.00
WA804       0114  29     30.00
WA804       0114  30     27.00
WA804       0114  31     27.00
WA804       0214   1     24.00
WA804       0214   2     23.00
WA804       0214   3     17.00
WA804       0214   4      6.00
WA804       0214   5     -1.00
WA804       0214   6      0.00
WA804       0214   7      3.00
WA804       0214   8      9.00
WA804       0214   9     13.00
WA804       0214  10     22.00
WA804       0214  11     31.00
WA804       0214  12     32.00
WA804       0214  13     30.00
WA804       0214  14     29.00
WA804       0214  15     27.00
WA804       0214  16     25.00
WA804       0214  17     28.00
WA804       0214  18     25.00
WA804       0214  19     24.00
WA804       0214  20     27.00
WA804       0214  21     23.00
WA804       0214  22     22.00
WA804       0214  23     26.00
WA804       0214  24     26.00
WA804       0214  25     23.00
WA804       0214  26     22.00
WA804       0214  27     24.00
WA804       0214  28     29.00
WA804       0314   1     17.00
WA804       0314   2     16.00
WA804       0314   3     31.00
WA804       0314   4     32.00
WA804       0314   5     34.00
WA804       0314   6     32.00
WA804       0314   7     32.00
WA804       0314   8     32.00
WA804       0314   9     34.00
WA804       0314  10     29.00
WA804       0314  11     25.00
WA804       0314  12     29.00
WA804       0314  13     31.00
WA804       0314  14     31.00
WA804       0314  15     29.00
WA804       0314  16     28.00
WA804       0314  17     24.00
WA804       0314  18     21.00
WA804       0314  19     24.00
WA804       0314  20     21.00
WA804       0314  21     21.00
WA804       0314  22     22.00
WA804       0314  23     27.00
WA804       0314  24     32.00
WA804       0314  25     31.00
WA804       0314  26     30.00
WA804       0314  27     29.00
WA804       0314  28     31.00
WA804       0314  29     31.00
WA804       0314  30     27.00
WA804       0314  31     26.00
WA804       0414   1     31.00
WA804       0414   2     31.00
WA804       0414   3     30.00
WA804       0414   4     31.00
WA804       0414   5     32.00
WA804       0414   6     34.00
WA804       0414   7     34.00
WA804       0414   8     35.00
WA804       0414   9     29.00
WA804       0414  10     28.00
WA804       0414  11     31.00
WA804       0414  12     30.00
WA804       0414  13     32.00
WA804       0414  14     32.00
WA804       0414  15     28.00
WA804       0414  16     32.00
WA804       0414  17     31.00
WA804       0414  18     28.00
WA804       0414  19     31.00
WA804       0414  20     31.00
WA804       0414  21     34.00
WA804       0414  22     30.00
WA804       0414  23     30.00
WA804       0414  24     31.00
WA804       0414  25     30.00
WA804       0414  26     29.00
WA804       0414  27     29.00
WA804       0414  28     29.00
WA804       0414  29     33.00
WA804       0414  30     41.00
WA804       0514   1     46.00
WA804       0514   2     38.00
WA804       0514   3     34.00
WA804       0514   4     33.00
WA804       0514   5     32.00
WA804       0514   6     33.00
WA804       0514   7     31.00
WA804       0514   8     33.00
WA804       0514   9     31.00
WA804       0514  10     30.00
WA804       0514  11     34.00
WA804       0514  12     35.00
WA804       0514  13     41.00
WA804       0514  14     45.00
WA804       0514  15     45.00
WA804       0514  16     37.00
WA804       0514  17     37.00
WA804       0514  18     36.00
WA804       0514  19     36.00
WA804       0514  20     36.00
WA804       0514  21     38.00
WA804       0514  22     41.00
WA804       0514  23     41.00
WA804       0514  24     36.00
WA804       0514  25     36.00
WA804       0514  26     34.00
WA804       0514  27     33.00
WA804       0514  28     35.00
WA804       0514  29     35.00
WA804       0514  30     38.00
WA804       0514  31     40.00
WA804       0614   1     40.00
WA804       0614   2     41.00
WA804       0614   3     38.00
WA804       0614   4     38.00
WA804       0614   5     36.00
WA804       0614   6     38.00
WA804       0614   7     40.00
WA804       0614   8     40.00
WA804       0614   9     40.00
WA804       0614  10     38.00
WA804       0614  11     37.00
WA804       0614  12     38.00
WA804       0614  13     37.00
WA804       0614  14     35.00
WA804       0614  15     33.00
WA804       0614  16     32.00
WA804       0614  17     34.00
WA804       0614  18     37.00
WA804       0614  19     39.00
WA804       0614  20     36.00
WA804       0614  21     34.00
WA804       0614  22     44.00
WA804       0614  23     47.00
WA804       0614  24     44.00
WA804       0614  25     44.00
WA804       0614  26     45.00
WA804       0614  27     43.00
WA804       0614  28     43.00
WA804       0614  29     40.00
WA804       0614  30     39.00
WA804       0714   1     53.00
WA804       0714   2     49.00
WA804       0714   3     45.00
WA804       0714   4     42.00
WA804       0714   5     47.00
WA804       0714   6     50.00
WA804       0714   7     52.00
WA804       0714   8     53.00
WA804       0714   9     50.00
WA804       0714  10     47.00
WA804       0714  11     53.00
WA804       0714  12     56.00
WA804       0714  13     55.00
WA804       0714  14     53.00
WA804       0714  15     58.00
WA804       0714  16     54.00
WA804       0714  17     47.00
WA804       0714  18     44.00
WA804       0714  19     48.00
WA804       0714  20     42.00
WA804       0714  21     40.00
WA804       0714  22     47.00
WA804       0714  23     41.00
WA804       0714  24     40.00
WA804       0714  25     38.00
WA804       0714  26     46.00
WA804       0714  27     51.00
WA804       0714  28     58.00
WA804       0714  29     55.00
WA804       0714  30     53.00
WA804       0714  31     54.00
WA804       0814   1     55.00
WA804       0814   2     54.00
WA804       0814   3     54.00
WA804       0814   4     56.00
WA804       0814   5     50.00
WA804       0814   6     47.00
WA804       0814   7     46.00
WA804       0814   8     43.00
WA804       0814   9     44.00
WA804       0814  10     55.00
WA804       0814  11     62.00
WA804       0814  12     51.00
WA804       0814  13     49.00
WA804       0814  14     47.00
WA804       0814  15     47.00
WA804       0814  16     47.00
WA804       0814  17     49.00
WA804       0814  18     54.00
WA804       0814  19     49.00
WA804       0814  20     43.00
WA804       0814  21     42.00
WA804       0814  22     42.00
WA804       0814  23     46.00
WA804       0814  24     48.00
WA804       0814  25     47.00
WA804       0814  26     52.00
WA804       0814  27     51.00
WA804       0814  28     48.00
WA804       0814  29     47.00
WA804       0814  30     43.00
WA804       0814  31     40.00
WA804       0914   1     40.00
WA804       0914   2     41.00
WA804       0914   3     39.00
WA804       0914   4     41.00
WA804       0914   5     49.00
WA804       0914   6     53.00
WA804       0914   7     49.00
WA804       0914   8     46.00
WA804       0914   9     41.00
WA804       0914  10     42.00
WA804       0914  11     39.00
WA804       0914  12     43.00
WA804       0914  13     47.00
WA804       0914  14     49.00
WA804       0914  15     52.00
WA804       0914  16     50.00
WA804       0914  17     49.00
WA804       0914  18     47.00
WA804       0914  19     45.00
WA804       0914  20     50.00
WA804       0914  21     52.00
WA804       0914  22     48.00
WA804       0914  23     48.00
WA804       0914  24     45.00
WA804       0914  25     43.00
WA804       0914  26     42.00
WA804       0914  27     40.00
WA804       0914  28     43.00
WA804       0914  29     39.00
WA804       0914  30     39.00
WA804       1014   1     36.00
WA804       1014   2     35.00
WA804       1014   3     41.00
WA804       1014   4     50.00
WA804       1014   5     51.00
WA804       1014   6     52.00
WA804       1014   7     48.00
WA804       1014   8     43.00
WA804       1014   9     47.00
WA804       1014  10     45.00
WA804       1014  11     40.00
WA804       1014  12     38.00
WA804       1014  13     38.00
WA804       1014  14     39.00
WA804       1014  15     37.00
WA804       1014  16     36.00
WA804       1014  17     39.00
WA804       1014  18     45.00
WA804       1014  19     45.00
WA804       1014  20     40.00
WA804       1014  21     39.00
WA804       1014  22     38.00
WA804       1014  23     37.00
WA804       1014  24     36.00
WA804       1014  25     33.00
WA804       1014  26     32.00
WA804       1014  27     34.00
WA804       1014  28     35.00
WA804       1014  29     41.00
WA804       1014  30     41.00
WA804       1014  31     32.00
WA804       1114   1     31.00
WA804       1114   2     33.00
WA804       1114   3     38.00
WA804       1114   4     37.00
WA804       1114   5     37.00
WA804       1114   6     36.00
WA804       1114   7     31.00
WA804       1114   8     34.00
WA804       1114   9     32.00
WA804       1114  10     27.00
WA804       1114  11     15.00
WA804       1114  12     13.00
WA804       1114  13     15.00
WA804       1114  14     15.00
WA804       1114  15     13.00
WA804       1114  16     17.00
WA804       1114  17     20.00
WA804       1114  18     24.00
WA804       1114  19     26.00
WA804       1114  20     25.00
WA804       1114  21     31.00
WA804       1114  22     30.00
WA804       1114  23     31.00
WA804       1114  24     32.00
WA804       1114  25     35.00
WA804       1114  26     39.00
WA804       1114  27     38.00
WA804       1114  28     28.00
WA804       1114  29     13.00
WA804       1114  30     11.00
WA804       1214   1     13.00
WA804       1214   2     17.00
WA804       1214   3     17.00
WA804       1214   4     21.00
WA804       1214   5     26.00
WA804       1214   6     29.00
WA804       1214   7     31.00
WA804       1214   8     30.00
WA804       1214   9     35.00
WA804       1214  10     33.00
WA804       1214  11     33.00
WA804       1214  12     32.00
WA804       1214  13     29.00
WA804       1214  14     25.00
WA804       1214  15     25.00
WA804       1214  16     27.00
WA804       1214  17     27.00
WA804       1214  18     31.00
WA804       1214  19     30.00
WA804       1214  20     29.00
WA804       1214  21     32.00
WA804       1214  22     30.00
WA804       1214  23     29.00
WA804       1214  24     27.00
WA804       1214  25     25.00
WA804       1214  26     22.00
WA804       1214  27     28.00
WA804       1214  28     26.00
WA804       1214  29     13.00
WA804       1214  30      7.00
WA804       1214  31      9.00
WA804       0115   1     10.00
WA804       0115   2     19.00
WA804       0115   3     24.00
WA804       0115   4     30.00
WA804       0115   5     34.00
WA804       0115   6     34.00
WA804       0115   7     37.00
WA804       0115   8     28.00
WA804       0115   9     26.00
WA804       0115  10     31.00
WA804       0115  11     28.00
WA804       0115  12     25.00
WA804       0115  13     23.00
WA804       0115  14     22.00
WA804       0115  15     22.00
WA804       0115  16     28.00
