$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:05 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       0208   3     14.00
WA832       0208   4     12.00
WA832       0208   5     17.00
WA832       0208   6     17.00
WA832       0208   7     20.00
WA832       0208   8     22.00
WA832       0208   9     30.00
WA832       0208  10     26.00
WA832       0208  11     23.00
WA832       0208  12     20.00
WA832       0208  13     19.00
WA832       0208  14     21.00
WA832       0208  15     27.00
WA832       0208  16     24.00
WA832       0208  17     23.00
WA832       0208  18     32.00
WA832       0208  19     28.00
WA832       0208  20     29.00
WA832       0208  21     25.00
WA832       0208  22     26.00
WA832       0208  23     23.00
WA832       0208  24     23.00
WA832       0208  25     26.00
WA832       0208  26     27.00
WA832       0208  27     32.00
WA832       0208  28     31.00
WA832       0208  29     26.00
WA832       0308   1     20.00
WA832       0308   2     20.00
WA832       0308   3     22.00
WA832       0308   4     22.00
WA832       0308   5     24.00
WA832       0308   6     33.00
WA832       0308   7     29.00
WA832       0308   8     27.00
WA832       0308   9     29.00
WA832       0308  10     33.00
WA832       0308  11     20.00
WA832       0308  12     21.00
WA832       0308  13     22.00
WA832       0308  14     23.00
WA832       0308  15     21.00
WA832       0308  16     21.00
WA832       0308  17     24.00
WA832       0308  18     20.00
WA832       0308  19     20.00
WA832       0308  20     19.00
WA832       0308  21     16.00
WA832       0308  22     16.00
WA832       0308  23     16.00
WA832       0308  24     12.00
WA832       0308  25     18.00
WA832       0308  26     17.00
WA832       0308  27   -999.00
WA832       0308  28     15.00
WA832       0308  29     16.00
WA832       0308  30     15.00
WA832       0308  31     14.00
WA832       0408   1     14.00
WA832       0408   2     26.00
WA832       0408   3     28.00
WA832       0408   4     23.00
WA832       0408   5     21.00
WA832       0408   6     23.00
WA832       0408   7     21.00
WA832       0408   8     20.00
WA832       0408   9     19.00
WA832       0408  10     23.00
WA832       0408  11     28.00
WA832       0408  12     40.00
WA832       0408  13     38.00
WA832       0408  14     24.00
WA832       0408  15     21.00
WA832       0408  16     22.00
WA832       0408  17     28.00
WA832       0408  18     15.00
WA832       0408  19     14.00
WA832       0408  20     16.00
WA832       0408  21     15.00
WA832       0408  22     18.00
WA832       0408  23     23.00
WA832       0408  24     22.00
WA832       0408  25     20.00
WA832       0408  26     29.00
WA832       0408  27     34.00
WA832       0408  28     31.00
WA832       0408  29     23.00
WA832       0408  30     22.00
WA832       0508   1     21.00
WA832       0508   2     25.00
WA832       0508   3     33.00
WA832       0508   4     35.00
WA832       0508   5     36.00
WA832       0508   6     34.00
WA832       0508   7     27.00
WA832       0508   8     28.00
WA832       0508   9     27.00
WA832       0508  10     32.00
WA832       0508  11     26.00
WA832       0508  12     26.00
WA832       0508  13     37.00
WA832       0508  14     40.00
WA832       0508  15     50.00
WA832       0508  16     54.00
WA832       0508  17     57.00
WA832       0508  18     53.00
WA832       0508  19     51.00
WA832       0508  20     30.00
WA832       0508  21     31.00
WA832       0508  22     34.00
WA832       0508  23     36.00
WA832       0508  24     37.00
WA832       0508  25     40.00
WA832       0508  26     42.00
WA832       0508  27     41.00
WA832       0508  28     44.00
WA832       0508  29     44.00
WA832       0508  30     44.00
WA832       0508  31     44.00
WA832       0608   1     36.00
WA832       0608   2     34.00
WA832       0608   3     33.00
WA832       0608   4     33.00
WA832       0608   5     32.00
WA832       0608   6     29.00
WA832       0608   7     31.00
WA832       0608   8     39.00
WA832       0608   9     24.00
WA832       0608  10     24.00
WA832       0608  11     37.00
WA832       0608  12     41.00
WA832       0608  13     38.00
WA832       0608  14     38.00
WA832       0608  15     46.00
WA832       0608  16     49.00
WA832       0608  17     40.00
WA832       0608  18     38.00
WA832       0608  19     41.00
WA832       0608  20     46.00
WA832       0608  21     48.00
WA832       0608  22     40.00
WA832       0608  23     41.00
WA832       0608  24     40.00
WA832       0608  25     46.00
WA832       0608  26     46.00
WA832       0608  27     51.00
WA832       0608  28     56.00
WA832       0608  29     64.00
WA832       0608  30     59.00
WA832       0708   1     61.00
WA832       0708   2     57.00
WA832       0708   3     58.00
WA832       0708   4     47.00
WA832       0708   5     47.00
WA832       0708   6     46.00
WA832       0708   7     54.00
WA832       0708   8     53.00
WA832       0708   9     56.00
WA832       0708  10     41.00
WA832       0708  11     41.00
WA832       0708  12     52.00
WA832       0708  13     58.00
WA832       0708  14     54.00
WA832       0708  15     52.00
WA832       0708  16     50.00
WA832       0708  17     51.00
WA832       0708  18     48.00
WA832       0708  19     51.00
WA832       0708  20     57.00
WA832       0708  21     61.00
WA832       0708  22     50.00
WA832       0708  23     44.00
WA832       0708  24     49.00
WA832       0708  25     54.00
WA832       0708  26     50.00
WA832       0708  27     47.00
WA832       0708  28     44.00
WA832       0708  29     43.00
WA832       0708  30     38.00
WA832       0708  31     47.00
WA832       0808   1     44.00
WA832       0808   2     41.00
WA832       0808   3     46.00
WA832       0808   4     52.00
WA832       0808   5     58.00
WA832       0808   6     63.00
WA832       0808   7     62.00
WA832       0808   8     54.00
WA832       0808   9     43.00
WA832       0808  10     41.00
WA832       0808  11     42.00
WA832       0808  12     55.00
WA832       0808  13     51.00
WA832       0808  14     58.00
WA832       0808  15     63.00
WA832       0808  16     69.00
WA832       0808  17     71.00
WA832       0808  18     54.00
WA832       0808  19     45.00
WA832       0808  20     41.00
WA832       0808  21     38.00
WA832       0808  22     39.00
WA832       0808  23     49.00
WA832       0808  24     47.00
WA832       0808  25     37.00
WA832       0808  26     35.00
WA832       0808  27     41.00
WA832       0808  28     45.00
WA832       0808  29     46.00
WA832       0808  30     36.00
WA832       0808  31     35.00
WA832       0908   1     37.00
WA832       0908   2     38.00
WA832       0908   3     41.00
WA832       0908   4     43.00
WA832       0908   5     47.00
WA832       0908   6     45.00
WA832       0908   7     45.00
WA832       0908   8     46.00
WA832       0908   9     44.00
WA832       0908  10     42.00
WA832       0908  11     51.00
WA832       0908  12     48.00
WA832       0908  13     44.00
WA832       0908  14     48.00
WA832       0908  15     52.00
WA832       0908  16     60.00
WA832       0908  17     62.00
WA832       0908  18     61.00
WA832       0908  19     60.00
WA832       0908  20     42.00
WA832       0908  21     38.00
WA832       0908  22     31.00
WA832       0908  23     30.00
WA832       0908  24     35.00
WA832       0908  25     41.00
WA832       0908  26     37.00
WA832       0908  27     44.00
WA832       0908  28     46.00
WA832       0908  29     47.00
WA832       0908  30     53.00
WA832       1008   1     58.00
WA832       1008   2     43.00
WA832       1008   3     41.00
WA832       1008   4     34.00
WA832       1008   5     31.00
WA832       1008   6     37.00
WA832       1008   7     29.00
WA832       1008   8     27.00
WA832       1008   9     26.00
WA832       1008  10     26.00
WA832       1008  11     25.00
WA832       1008  12     31.00
WA832       1008  13     36.00
WA832       1008  14     29.00
WA832       1008  15     28.00
WA832       1008  16     30.00
WA832       1008  17     44.00
WA832       1008  18     36.00
WA832       1008  19     32.00
WA832       1008  20     27.00
WA832       1008  21     28.00
WA832       1008  22     33.00
WA832       1008  23     32.00
WA832       1008  24     35.00
WA832       1008  25     34.00
WA832       1008  26     28.00
WA832       1008  27     37.00
WA832       1008  28     48.00
WA832       1008  29     43.00
WA832       1008  30     44.00
WA832       1008  31     37.00
WA832       1108   1     35.00
WA832       1108   2     30.00
WA832       1108   3     30.00
WA832       1108   4     23.00
WA832       1108   5     22.00
WA832       1108   6     25.00
WA832       1108   7     39.00
WA832       1108   8     35.00
WA832       1108   9     33.00
WA832       1108  10     29.00
WA832       1108  11     27.00
WA832       1108  12     33.00
WA832       1108  13     24.00
WA832       1108  14     24.00
WA832       1108  15     44.00
WA832       1108  16     48.00
WA832       1108  17     46.00
WA832       1108  18     30.00
WA832       1108  19     29.00
WA832       1108  20     26.00
WA832       1108  21     24.00
WA832       1108  22     24.00
WA832       1108  23     20.00
WA832       1108  24     21.00
WA832       1108  25     27.00
WA832       1108  26     21.00
WA832       1108  27     20.00
WA832       1108  28     30.00
WA832       1108  29     36.00
WA832       1108  30     40.00
WA832       1208   1     36.00
WA832       1208   2     24.00
WA832       1208   3     20.00
WA832       1208   4     14.00
WA832       1208   5     37.00
WA832       1208   6     34.00
WA832       1208   7     26.00
WA832       1208   8     24.00
WA832       1208   9     26.00
WA832       1208  10     33.00
WA832       1208  11     29.00
WA832       1208  12     20.00
WA832       1208  13      1.00
WA832       1208  14     -5.00
WA832       1208  15     -5.00
WA832       1208  16      1.00
WA832       1208  17     10.00
WA832       1208  18      6.00
WA832       1208  19     -1.00
WA832       1208  20     -8.00
WA832       1208  21     -7.00
WA832       1208  22      7.00
WA832       1208  23      7.00
WA832       1208  24     13.00
WA832       1208  25     12.00
WA832       1208  26     11.00
WA832       1208  27     19.00
WA832       1208  28     21.00
WA832       1208  29     16.00
WA832       1208  30     17.00
WA832       1208  31     17.00
WA832       0109   1     18.00
WA832       0109   2      8.00
WA832       0109   3     10.00
WA832       0109   4     13.00
WA832       0109   5     17.00
WA832       0109   6     26.00
WA832       0109   7     33.00
WA832       0109   8     21.00
WA832       0109   9     24.00
WA832       0109  10     27.00
WA832       0109  11     31.00
WA832       0109  12     32.00
WA832       0109  13     40.00
WA832       0109  14     36.00
WA832       0109  15     36.00
WA832       0109  16     40.00
WA832       0109  17     35.00
WA832       0109  18     33.00
WA832       0109  19     31.00
WA832       0109  20     30.00
WA832       0109  21     31.00
WA832       0109  22     21.00
WA832       0109  23     16.00
WA832       0109  24     10.00
WA832       0109  25      4.00
WA832       0109  26      4.00
WA832       0109  27     21.00
WA832       0109  28     22.00
WA832       0109  29     25.00
WA832       0109  30     23.00
WA832       0109  31     17.00
WA832       0209   1     20.00
WA832       0209   2     29.00
WA832       0209   3     37.00
WA832       0209   4     40.00
WA832       0209   5     31.00
WA832       0209   6     26.00
WA832       0209   7     25.00
WA832       0209   8     20.00
WA832       0209   9     15.00
WA832       0209  10     13.00
WA832       0209  11     14.00
WA832       0209  12     14.00
WA832       0209  13     15.00
WA832       0209  14     17.00
WA832       0209  15     17.00
WA832       0209  16     19.00
WA832       0209  17     24.00
WA832       0209  18     26.00
WA832       0209  19     25.00
WA832       0209  20     25.00
WA832       0209  21     24.00
WA832       0209  22     23.00
WA832       0209  23     27.00
WA832       0209  24     25.00
WA832       0209  25     20.00
WA832       0209  26     12.00
WA832       0209  27     15.00
WA832       0209  28     13.00
WA832       0309   1     27.00
WA832       0309   2     27.00
WA832       0309   3     26.00
WA832       0309   4     23.00
WA832       0309   5     11.00
WA832       0309   6      9.00
WA832       0309   7     12.00
WA832       0309   8     10.00
WA832       0309   9      9.00
WA832       0309  10      4.00
WA832       0309  11      6.00
WA832       0309  12     13.00
WA832       0309  13     26.00
WA832       0309  14     23.00
WA832       0309  15     17.00
WA832       0309  16     16.00
WA832       0309  17     17.00
WA832       0309  18     23.00
WA832       0309  19     28.00
WA832       0309  20     29.00
WA832       0309  21     27.00
WA832       0309  22     25.00
WA832       0309  23     21.00
WA832       0309  24     24.00
WA832       0309  25     22.00
WA832       0309  26     15.00
WA832       0309  27     26.00
WA832       0309  28     20.00
WA832       0309  29     19.00
WA832       0309  30     20.00
WA832       0309  31     20.00
WA832       0409   1     20.00
WA832       0409   2     23.00
WA832       0409   3     22.00
WA832       0409   4     21.00
WA832       0409   5     23.00
WA832       0409   6     35.00
WA832       0409   7     42.00
WA832       0409   8     34.00
WA832       0409   9     29.00
WA832       0409  10     31.00
WA832       0409  11     29.00
WA832       0409  12     25.00
WA832       0409  13     22.00
WA832       0409  14     20.00
WA832       0409  15     23.00
WA832       0409  16     32.00
WA832       0409  17     30.00
WA832       0409  18     28.00
WA832       0409  19     37.00
WA832       0409  20     46.00
WA832       0409  21     45.00
WA832       0409  22     24.00
WA832       0409  23     22.00
WA832       0409  24     23.00
WA832       0409  25     28.00
WA832       0409  26     28.00
WA832       0409  27     27.00
WA832       0409  28     23.00
WA832       0409  29     23.00
WA832       0409  30     25.00
WA832       0509   1     27.00
WA832       0509   2     31.00
WA832       0509   3     27.00
WA832       0509   4     30.00
WA832       0509   5     30.00
WA832       0509   6     29.00
WA832       0509   7     26.00
WA832       0509   8     29.00
WA832       0509   9     32.00
WA832       0509  10     35.00
WA832       0509  11     29.00
WA832       0509  12     24.00
WA832       0509  13     28.00
WA832       0509  14     31.00
WA832       0509  15     32.00
WA832       0509  16     39.00
WA832       0509  17     49.00
WA832       0509  18     39.00
WA832       0509  19     30.00
WA832       0509  20     29.00
WA832       0509  21     33.00
WA832       0509  22     40.00
WA832       0509  23     48.00
WA832       0509  24     46.00
WA832       0509  25     46.00
WA832       0509  26     41.00
WA832       0509  27     38.00
WA832       0509  28     49.00
WA832       0509  29     51.00
WA832       0509  30     57.00
WA832       0509  31     56.00
WA832       0609   1     48.00
WA832       0609   2     43.00
WA832       0609   3     47.00
WA832       0609   4     52.00
WA832       0609   5     53.00
WA832       0609   6     40.00
WA832       0609   7     38.00
WA832       0609   8     38.00
WA832       0609   9     40.00
WA832       0609  10     41.00
WA832       0609  11     48.00
WA832       0609  12     51.00
WA832       0609  13     50.00
WA832       0609  14     46.00
WA832       0609  15     49.00
WA832       0609  16     51.00
WA832       0609  17     45.00
WA832       0609  18     44.00
WA832       0609  19     42.00
WA832       0609  20     39.00
WA832       0609  21     34.00
WA832       0609  22     33.00
WA832       0609  23     38.00
WA832       0609  24   -999.00
WA832       0609  25     40.00
WA832       0609  26     40.00
WA832       0609  27     47.00
WA832       0609  28     47.00
WA832       0609  29     48.00
WA832       0609  30     48.00
WA832       0709   1     47.00
WA832       0709   2     51.00
WA832       0709   3     58.00
WA832       0709   4     59.00
WA832       0709   5     57.00
WA832       0709   6     41.00
WA832       0709   7     39.00
WA832       0709   8     41.00
WA832       0709   9     42.00
WA832       0709  10     48.00
WA832       0709  11     54.00
WA832       0709  12     53.00
WA832       0709  13     48.00
WA832       0709  14     49.00
WA832       0709  15     54.00
WA832       0709  16     57.00
WA832       0709  17     58.00
WA832       0709  18     50.00
WA832       0709  19     48.00
WA832       0709  20     52.00
WA832       0709  21     58.00
WA832       0709  22     63.00
WA832       0709  23     54.00
WA832       0709  24     52.00
WA832       0709  25     52.00
WA832       0709  26     54.00
WA832       0709  27     59.00
WA832       0709  28     59.00
WA832       0709  29     54.00
WA832       0709  30     56.00
WA832       0709  31     64.00
WA832       0809   1     64.00
WA832       0809   2     62.00
WA832       0809   3     61.00
WA832       0809   4     63.00
WA832       0809   5     59.00
WA832       0809   6     54.00
WA832       0809   7     52.00
WA832       0809   8     51.00
WA832       0809   9     48.00
WA832       0809  10     51.00
WA832       0809  11     50.00
WA832       0809  12     49.00
WA832       0809  13     40.00
WA832       0809  14     40.00
WA832       0809  15     43.00
WA832       0809  16     44.00
WA832       0809  17     51.00
WA832       0809  18     56.00
WA832       0809  19     61.00
WA832       0809  20     62.00
WA832       0809  21     48.00
WA832       0809  22     47.00
WA832       0809  23     49.00
WA832       0809  24     46.00
WA832       0809  25     50.00
WA832       0809  26     48.00
WA832       0809  27     54.00
WA832       0809  28     57.00
WA832       0809  29     51.00
WA832       0809  30     54.00
WA832       0809  31     57.00
WA832       0909   1     57.00
WA832       0909   2     52.00
WA832       0909   3     45.00
WA832       0909   4     45.00
WA832       0909   5     40.00
WA832       0909   6     37.00
WA832       0909   7     37.00
WA832       0909   8     39.00
WA832       0909   9     47.00
WA832       0909  10     48.00
WA832       0909  11     50.00
WA832       0909  12     55.00
WA832       0909  13     62.00
WA832       0909  14     52.00
WA832       0909  15     48.00
WA832       0909  16     51.00
WA832       0909  17     44.00
WA832       0909  18     52.00
WA832       0909  19     36.00
WA832       0909  20     36.00
WA832       0909  21     43.00
WA832       0909  22     50.00
WA832       0909  23     55.00
WA832       0909  24     55.00
WA832       0909  25     52.00
WA832       0909  26     46.00
WA832       0909  27     39.00
WA832       0909  28     36.00
WA832       0909  29   -999.00
WA832       0909  30     30.00
WA832       1009   1     34.00
WA832       1009   2     31.00
WA832       1009   3     30.00
WA832       1009   4     33.00
WA832       1009   5     31.00
WA832       1009   6     39.00
WA832       1009   7     37.00
WA832       1009   8     33.00
WA832       1009   9     27.00
WA832       1009  10     19.00
WA832       1009  11     19.00
WA832       1009  12     17.00
WA832       1009  13     21.00
WA832       1009  14     33.00
WA832       1009  15     35.00
WA832       1009  16     39.00
WA832       1009  17     38.00
WA832       1009  18     38.00
WA832       1009  19     38.00
WA832       1009  20     36.00
WA832       1009  21     36.00
WA832       1009  22     34.00
WA832       1009  23     32.00
WA832       1009  24     31.00
WA832       1009  25     28.00
WA832       1009  26     27.00
WA832       1009  27     25.00
WA832       1009  28     25.00
WA832       1009  29     26.00
WA832       1009  30     40.00
WA832       1009  31     30.00
WA832       1109   1     28.00
WA832       1109   2     27.00
WA832       1109   3     28.00
WA832       1109   4     28.00
WA832       1109   5     33.00
WA832       1109   6     28.00
WA832       1109   7     26.00
WA832       1109   8     26.00
WA832       1109   9     29.00
WA832       1109  10     27.00
WA832       1109  11     25.00
WA832       1109  12     21.00
WA832       1109  13     21.00
WA832       1109  14     20.00
WA832       1109  15     26.00
WA832       1109  16     30.00
WA832       1109  17     24.00
WA832       1109  18     23.00
WA832       1109  19     26.00
WA832       1109  20     25.00
WA832       1109  21     23.00
WA832       1109  22     23.00
WA832       1109  23     25.00
WA832       1109  24     37.00
WA832       1109  25     36.00
WA832       1109  26     31.00
WA832       1109  27     27.00
WA832       1109  28     29.00
WA832       1109  29     34.00
WA832       1109  30     29.00
WA832       1209   1     17.00
WA832       1209   2     18.00
WA832       1209   3     17.00
WA832       1209   4     18.00
WA832       1209   5     14.00
WA832       1209   6     -3.00
WA832       1209   7     -5.00
WA832       1209   8     -4.00
WA832       1209   9      6.00
WA832       1209  10     11.00
WA832       1209  11     22.00
WA832       1209  12     20.00
WA832       1209  13     12.00
WA832       1209  14     21.00
WA832       1209  15     22.00
WA832       1209  16     30.00
WA832       1209  17     30.00
WA832       1209  18     32.00
WA832       1209  19     35.00
WA832       1209  20     34.00
WA832       1209  21     20.00
WA832       1209  22     19.00
WA832       1209  23     17.00
WA832       1209  24     26.00
WA832       1209  25     17.00
WA832       1209  26     17.00
WA832       1209  27     17.00
WA832       1209  28     22.00
WA832       1209  29     16.00
WA832       1209  30     20.00
WA832       1209  31     23.00
WA832       0110   1     30.00
WA832       0110   2     28.00
WA832       0110   3     28.00
WA832       0110   4     28.00
WA832       0110   5     22.00
WA832       0110   6     10.00
WA832       0110   7     12.00
WA832       0110   8     24.00
WA832       0110   9     29.00
WA832       0110  10     32.00
WA832       0110  11     33.00
WA832       0110  12     34.00
WA832       0110  13     31.00
WA832       0110  14     29.00
WA832       0110  15     31.00
WA832       0110  16     29.00
WA832       0110  17     31.00
WA832       0110  18     26.00
WA832       0110  19     30.00
WA832       0110  20     26.00
WA832       0110  21     27.00
WA832       0110  22     26.00
WA832       0110  23     27.00
WA832       0110  24     23.00
WA832       0110  25     24.00
WA832       0110  26     25.00
WA832       0110  27     23.00
WA832       0110  28     26.00
WA832       0110  29     27.00
WA832       0110  30     28.00
WA832       0110  31     29.00
WA832       0210   1     27.00
WA832       0210   2     25.00
WA832       0210   3     25.00
WA832       0210   4     24.00
WA832       0210   5     26.00
WA832       0210   6     23.00
WA832       0210   7     28.00
WA832       0210   8     26.00
WA832       0210   9     25.00
WA832       0210  10     25.00
WA832       0210  11     28.00
WA832       0210  12     28.00
WA832       0210  13     28.00
WA832       0210  14     31.00
WA832       0210  15     29.00
WA832       0210  16     30.00
WA832       0210  17     25.00
WA832       0210  18     24.00
WA832       0210  19     21.00
WA832       0210  20     21.00
WA832       0210  21     21.00
WA832       0210  22     28.00
WA832       0210  23     26.00
WA832       0210  24     27.00
WA832       0210  25     28.00
WA832       0210  26     30.00
WA832       0210  27     31.00
WA832       0210  28     32.00
WA832       0310   1     29.00
WA832       0310   2     33.00
WA832       0310   3     30.00
WA832       0310   4     28.00
WA832       0310   5     29.00
WA832       0310   6     28.00
WA832       0310   7     31.00
WA832       0310   8     19.00
WA832       0310   9     17.00
WA832       0310  10     20.00
WA832       0310  11     22.00
WA832       0310  12     24.00
WA832       0310  13     23.00
WA832       0310  14     22.00
WA832       0310  15     30.00
WA832       0310  16     30.00
WA832       0310  17     25.00
WA832       0310  18     25.00
WA832       0310  19     24.00
WA832       0310  20     28.00
WA832       0310  21     29.00
WA832       0310  22     27.00
WA832       0310  23     28.00
WA832       0310  24     27.00
WA832       0310  25     30.00
WA832       0310  26     27.00
WA832       0310  27     28.00
WA832       0310  28     31.00
WA832       0310  29     25.00
WA832       0310  30     23.00
WA832       0310  31     21.00
WA832       0410   1     23.00
WA832       0410   2     23.00
WA832       0410   3     22.00
WA832       0410   4     23.00
WA832       0410   5     26.00
WA832       0410   6     26.00
WA832       0410   7     27.00
WA832       0410   8     19.00
WA832       0410   9     19.00
WA832       0410  10     19.00
WA832       0410  11     26.00
WA832       0410  12     31.00
WA832       0410  13     33.00
WA832       0410  14     30.00
WA832       0410  15     33.00
WA832       0410  16     38.00
WA832       0410  17     39.00
WA832       0410  18     35.00
WA832       0410  19     40.00
WA832       0410  20     42.00
WA832       0410  21     39.00
WA832       0410  22     31.00
WA832       0410  23     30.00
WA832       0410  24     25.00
WA832       0410  25     28.00
WA832       0410  26     31.00
WA832       0410  27     32.00
WA832       0410  28     28.00
WA832       0410  29     31.00
WA832       0410  30     31.00
WA832       0510   1     30.00
WA832       0510   2     30.00
WA832       0510   3     23.00
WA832       0510   4     23.00
WA832       0510   5     23.00
WA832       0510   6     29.00
WA832       0510   7     28.00
WA832       0510   8     31.00
WA832       0510   9     31.00
WA832       0510  10     35.00
WA832       0510  11     38.00
WA832       0510  12     39.00
WA832       0510  13     44.00
WA832       0510  14     44.00
WA832       0510  15     46.00
WA832       0510  16     44.00
WA832       0510  17     46.00
WA832       0510  18     36.00
WA832       0510  19     31.00
WA832       0510  20     29.00
WA832       0510  21     27.00
WA832       0510  22     30.00
WA832       0510  23     30.00
WA832       0510  24     31.00
WA832       0510  25     36.00
WA832       0510  26     37.00
WA832       0510  27     36.00
WA832       0510  28     36.00
WA832       0510  29     37.00
WA832       0510  30     37.00
WA832       0510  31     40.00
WA832       0610   1     37.00
WA832       0610   2     34.00
WA832       0610   3     31.00
WA832       0610   4     37.00
WA832       0610   5     37.00
WA832       0610   6     40.00
WA832       0610   7     40.00
WA832       0610   8     39.00
WA832       0610   9     39.00
WA832       0610  10     37.00
WA832       0610  11     39.00
WA832       0610  12     45.00
WA832       0610  13     44.00
WA832       0610  14     38.00
WA832       0610  15     34.00
WA832       0610  16     33.00
WA832       0610  17     38.00
WA832       0610  18     39.00
WA832       0610  19     44.00
WA832       0610  20     44.00
WA832       0610  21     44.00
WA832       0610  22     44.00
WA832       0610  23     48.00
WA832       0610  24     52.00
WA832       0610  25     51.00
WA832       0610  26     49.00
WA832       0610  27     51.00
WA832       0610  28     49.00
WA832       0610  29     38.00
WA832       0610  30     34.00
WA832       0710   1     40.00
WA832       0710   2     39.00
WA832       0710   3     38.00
WA832       0710   4     41.00
WA832       0710   5     40.00
WA832       0710   6     45.00
WA832       0710   7     50.00
WA832       0710   8     56.00
WA832       0710   9     60.00
WA832       0710  10     58.00
WA832       0710  11     52.00
WA832       0710  12     37.00
WA832       0710  13     37.00
WA832       0710  14     46.00
WA832       0710  15     55.00
WA832       0710  16     54.00
WA832       0710  17     53.00
WA832       0710  18     51.00
WA832       0710  19     50.00
WA832       0710  20     54.00
WA832       0710  21     54.00
WA832       0710  22     47.00
WA832       0710  23     47.00
WA832       0710  24     57.00
WA832       0710  25     60.00
WA832       0710  26     63.00
WA832       0710  27     55.00
WA832       0710  28     56.00
WA832       0710  29     56.00
WA832       0710  30     58.00
WA832       0710  31     48.00
WA832       0810   1     48.00
WA832       0810   2     56.00
WA832       0810   3     54.00
WA832       0810   4     53.00
WA832       0810   5     58.00
WA832       0810   6     54.00
WA832       0810   7     50.00
WA832       0810   8     49.00
WA832       0810   9     47.00
WA832       0810  10     44.00
WA832       0810  11     47.00
WA832       0810  12     54.00
WA832       0810  13     52.00
WA832       0810  14     50.00
WA832       0810  15     52.00
WA832       0810  16     61.00
WA832       0810  17     63.00
WA832       0810  18     58.00
WA832       0810  19     49.00
WA832       0810  20     47.00
WA832       0810  21     46.00
WA832       0810  22     40.00
WA832       0810  23     40.00
WA832       0810  24     49.00
WA832       0810  25     53.00
WA832       0810  26     40.00
WA832       0810  27     37.00
WA832       0810  28     38.00
WA832       0810  29     40.00
WA832       0810  30     40.00
WA832       0810  31     40.00
WA832       0910   1     42.00
WA832       0910   2     44.00
WA832       0910   3     48.00
WA832       0910   4     39.00
WA832       0910   5     37.00
WA832       0910   6     38.00
WA832       0910   7     37.00
WA832       0910   8     40.00
WA832       0910   9     39.00
WA832       0910  10     39.00
WA832       0910  11     38.00
WA832       0910  12     45.00
WA832       0910  13     47.00
WA832       0910  14     50.00
WA832       0910  15     47.00
WA832       0910  16     47.00
WA832       0910  17     45.00
WA832       0910  18     46.00
WA832       0910  19     41.00
WA832       0910  20     38.00
WA832       0910  21     36.00
WA832       0910  22     36.00
WA832       0910  23     38.00
WA832       0910  24     40.00
WA832       0910  25     48.00
WA832       0910  26     50.00
WA832       0910  27     49.00
WA832       0910  28     48.00
WA832       0910  29     46.00
WA832       0910  30     47.00
WA832       1010   1     50.00
WA832       1010   2     55.00
WA832       1010   3     46.00
WA832       1010   4     39.00
WA832       1010   5     38.00
WA832       1010   6     42.00
WA832       1010   7     45.00
WA832       1010   8     42.00
WA832       1010   9     43.00
WA832       1010  10     31.00
WA832       1010  11     31.00
WA832       1010  12     38.00
WA832       1010  13     42.00
WA832       1010  14     39.00
WA832       1010  15     30.00
WA832       1010  16     30.00
WA832       1010  17     34.00
WA832       1010  18     40.00
WA832       1010  19     44.00
WA832       1010  20     45.00
WA832       1010  21     44.00
WA832       1010  22     38.00
WA832       1010  23     34.00
WA832       1010  24     31.00
WA832       1010  25     29.00
WA832       1010  26     29.00
WA832       1010  27     30.00
WA832       1010  28     31.00
WA832       1010  29     31.00
WA832       1010  30     30.00
WA832       1010  31     33.00
WA832       1110   1     35.00
WA832       1110   2     35.00
WA832       1110   3     32.00
WA832       1110   4     40.00
WA832       1110   5     43.00
WA832       1110   6     38.00
WA832       1110   7     30.00
WA832       1110   8     27.00
WA832       1110   9     24.00
WA832       1110  10     26.00
WA832       1110  11     28.00
WA832       1110  12     28.00
WA832       1110  13     32.00
WA832       1110  14     38.00
WA832       1110  15     31.00
WA832       1110  16     29.00
WA832       1110  17     25.00
WA832       1110  18     22.00
WA832       1110  19     21.00
WA832       1110  20     20.00
WA832       1110  21     17.00
WA832       1110  22      1.00
WA832       1110  23     -3.00
WA832       1110  24      0.00
WA832       1110  25     16.00
WA832       1110  26     22.00
WA832       1110  27     20.00
WA832       1110  28     19.00
WA832       1110  29     17.00
WA832       1110  30     23.00
WA832       1210   1     26.00
WA832       1210   2     21.00
WA832       1210   3     17.00
WA832       1210   4     17.00
WA832       1210   5     19.00
WA832       1210   6     22.00
WA832       1210   7     30.00
WA832       1210   8     29.00
WA832       1210   9     28.00
WA832       1210  10     25.00
WA832       1210  11     23.00
WA832       1210  12     32.00
WA832       1210  13     34.00
WA832       1210  14     22.00
WA832       1210  15     23.00
WA832       1210  16     19.00
WA832       1210  17     15.00
WA832       1210  18     15.00
WA832       1210  19     16.00
WA832       1210  20     20.00
WA832       1210  21     22.00
WA832       1210  22     24.00
WA832       1210  23     21.00
WA832       1210  24     26.00
WA832       1210  25     30.00
WA832       1210  26     22.00
WA832       1210  27     22.00
WA832       1210  28     24.00
WA832       1210  29     12.00
WA832       1210  30      4.00
WA832       1210  31      7.00
WA832       0111   1      9.00
