$ Get data for 942:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:39 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA942           Burnt Mountain
WA942       1002   8     41.00
WA942       1002   9     36.00
WA942       1002  10     29.00
WA942       1002  11     28.00
WA942       1002  12     32.00
WA942       1002  13     42.00
WA942       1002  14     47.00
WA942       1002  15     52.00
WA942       1002  16     53.00
WA942       1002  17     51.00
WA942       1002  18     38.00
WA942       1002  19     39.00
WA942       1002  20     43.00
WA942       1002  21     39.00
WA942       1002  22     44.00
WA942       1002  23     40.00
WA942       1002  24     35.00
WA942       1002  25     33.00
WA942       1002  26     32.00
WA942       1002  27     34.00
WA942       1002  28     31.00
WA942       1002  29     25.00
WA942       1002  30     25.00
WA942       1002  31     24.00
WA942       1102   1     33.00
WA942       1102   2     35.00
WA942       1102   3     35.00
WA942       1102   4     36.00
WA942       1102   5     38.00
WA942       1102   6     41.00
WA942       1102   7     39.00
WA942       1102   8     34.00
WA942       1102   9     32.00
WA942       1102  10     31.00
WA942       1102  11     35.00
WA942       1102  12     37.00
WA942       1102  13     34.00
WA942       1102  14     31.00
WA942       1102  15     34.00
WA942       1102  16     33.00
WA942       1102  17     31.00
WA942       1102  18     32.00
WA942       1102  19     42.00
WA942       1102  20     42.00
WA942       1102  21     42.00
WA942       1102  22     38.00
WA942       1102  23     32.00
WA942       1102  24     32.00
WA942       1102  25     32.00
WA942       1102  26     45.00
WA942       1102  27     50.00
WA942       1102  28     48.00
WA942       1102  29     49.00
WA942       1102  30     46.00
WA942       1202   1     33.00
WA942       1202   2     31.00
WA942       1202   3     31.00
WA942       1202   4     34.00
WA942       1202   5     34.00
WA942       1202   6     42.00
WA942       1202   7     40.00
WA942       1202   8     41.00
WA942       1202   9     36.00
WA942       1202  10     28.00
WA942       1202  11     29.00
WA942       1202  12     31.00
WA942       1202  13     30.00
WA942       1202  14     35.00
WA942       1202  15     32.00
WA942       1202  16     26.00
WA942       1202  17     24.00
WA942       1202  18     21.00
WA942       1202  19     26.00
WA942       1202  20     27.00
WA942       1202  21     26.00
WA942       1202  22     26.00
WA942       1202  23     24.00
WA942       1202  24     22.00
WA942       1202  25     31.00
WA942       1202  26     25.00
WA942       1202  27     28.00
WA942       1202  28     27.00
WA942       1202  29     21.00
WA942       1202  30     29.00
WA942       1202  31     26.00
WA942       0103   1     30.00
WA942       0103   2     34.00
WA942       0103   3     31.00
WA942       0103   4     31.00
WA942       0103   5     29.00
WA942       0103   6     49.00
WA942       0103   7     44.00
WA942       0103   8     42.00
WA942       0103   9     34.00
WA942       0103  10     32.00
WA942       0103  11     32.00
WA942       0103  12     34.00
WA942       0103  13     32.00
WA942       0103  14     26.00
WA942       0103  15     28.00
WA942       0103  16     34.00
WA942       0103  17     43.00
WA942       0103  18     38.00
WA942       0103  19     32.00
WA942       0103  20     33.00
WA942       0103  21     34.00
WA942       0103  22     35.00
WA942       0103  23     33.00
WA942       0103  24     36.00
WA942       0103  25     37.00
WA942       0103  26     34.00
WA942       0103  27     31.00
WA942       0103  28     29.00
WA942       0103  29     29.00
WA942       0103  30     35.00
WA942       0103  31     31.00
WA942       0203   1     29.00
WA942       0203   2     29.00
WA942       0203   3     24.00
WA942       0203   4     22.00
WA942       0203   5     24.00
WA942       0203   6     25.00
WA942       0203   7     30.00
WA942       0203   8     30.00
WA942       0203   9     28.00
WA942       0203  10     24.00
WA942       0203  11     35.00
WA942       0203  12     37.00
WA942       0203  13     33.00
WA942       0203  14     32.00
WA942       0203  15     32.00
WA942       0203  16     29.00
WA942       0203  17     28.00
WA942       0203  18     27.00
WA942       0203  19     29.00
WA942       0203  20     28.00
WA942       0203  21     29.00
WA942       0203  22     26.00
WA942       0203  23     16.00
WA942       0203  24     15.00
WA942       0203  25     21.00
WA942       0203  26     26.00
WA942       0203  27     23.00
WA942       0203  28     25.00
WA942       0303   1     24.00
WA942       0303   2     28.00
WA942       0303   3     22.00
WA942       0303   4     26.00
WA942       0303   5     25.00
WA942       0303   6     24.00
WA942       0303   7     22.00
WA942       0303   8     22.00
WA942       0303   9     31.00
WA942       0303  10     33.00
WA942       0303  11     32.00
WA942       0303  12     34.00
WA942       0303  13     36.00
WA942       0303  14     35.00
WA942       0303  15     30.00
WA942       0303  16     29.00
WA942       0303  17     26.00
WA942       0303  18     26.00
WA942       0303  19     32.00
WA942       0303  20     30.00
WA942       0303  21     30.00
WA942       0303  22     26.00
WA942       0303  23     25.00
WA942       0303  24     19.00
WA942       0303  25     31.00
WA942       0303  26     27.00
WA942       0303  27     27.00
WA942       0303  28     26.00
WA942       0303  29     32.00
WA942       0303  30     39.00
WA942       0303  31     31.00
WA942       0403   1     25.00
WA942       0403   2     21.00
WA942       0403   3     23.00
WA942       0403   4     21.00
WA942       0403   5     23.00
WA942       0403   6     26.00
WA942       0403   7     28.00
WA942       0403   8     32.00
WA942       0403   9     29.00
WA942       0403  10     35.00
WA942       0403  11     33.00
WA942       0403  12     34.00
WA942       0403  13     31.00
WA942       0403  14     28.00
WA942       0403  15     31.00
WA942       0403  16     31.00
WA942       0403  17     27.00
WA942       0403  18     27.00
WA942       0403  19     29.00
WA942       0403  20     37.00
WA942       0403  21     35.00
WA942       0403  22     30.00
WA942       0403  23     30.00
WA942       0403  24     27.00
WA942       0403  25     25.00
WA942       0403  26     29.00
WA942       0403  27     30.00
WA942       0403  28     39.00
WA942       0403  29     35.00
WA942       0403  30     35.00
WA942       0503   1     37.00
WA942       0503   2     32.00
WA942       0503   3     30.00
WA942       0503   4     30.00
WA942       0503   5     29.00
WA942       0503   6     27.00
WA942       0503   7     26.00
WA942       0503   8     28.00
WA942       0503   9     33.00
WA942       0503  10     35.00
WA942       0503  11     35.00
WA942       0503  12     37.00
WA942       0503  13     37.00
WA942       0503  14     30.00
WA942       0503  15     27.00
WA942       0503  16     26.00
WA942       0503  17     25.00
WA942       0503  18     24.00
WA942       0503  19     27.00
WA942       0503  20     38.00
WA942       0503  21     39.00
WA942       0503  22     44.00
WA942       0503  23     46.00
WA942       0503  24     44.00
WA942       0503  25     38.00
WA942       0503  26     35.00
WA942       0503  27     41.00
WA942       0503  28     44.00
WA942       0503  29     43.00
WA942       0503  30     41.00
WA942       0503  31     39.00
WA942       0603   1     38.00
WA942       0603   2     36.00
WA942       0603   3     38.00
WA942       0603   4     47.00
WA942       0603   5     59.00
WA942       0603   6     60.00
WA942       0603   7     58.00
WA942       0603   8     46.00
WA942       0603   9     42.00
WA942       0603  10     40.00
WA942       0603  11     40.00
WA942       0603  12     44.00
WA942       0603  13     39.00
WA942       0603  14     37.00
WA942       0603  15     40.00
WA942       0603  16     44.00
WA942       0603  17     51.00
WA942       0603  18     41.00
WA942       0603  19   -999.00
WA942       0603  20     35.00
WA942       0603  21     33.00
WA942       0603  22     35.00
WA942       0603  23     33.00
WA942       0603  24     39.00
WA942       0603  25     43.00
WA942       0603  26     52.00
WA942       0603  27     52.00
WA942       0603  28     55.00
WA942       0603  29     47.00
WA942       0603  30     40.00
WA942       0703   1     38.00
WA942       0703   2     36.00
WA942       0703   3     40.00
WA942       0703   4     43.00
WA942       0703   5     45.00
WA942       0703   6     44.00
WA942       0703   7     45.00
WA942       0703   8     43.00
WA942       0703   9     43.00
WA942       0703  10     57.00
WA942       0703  11     52.00
WA942       0703  12     49.00
WA942       0703  13     46.00
WA942       0703  14     43.00
WA942       0703  15     47.00
WA942       0703  16     42.00
WA942       0703  17     42.00
WA942       0703  18     56.00
WA942       0703  19     54.00
WA942       0703  20     53.00
WA942       0703  21     54.00
WA942       0703  22     56.00
WA942       0703  23     51.00
WA942       0703  24     48.00
WA942       0703  25     47.00
WA942       0703  26     48.00
WA942       0703  27     51.00
WA942       0703  28     59.00
WA942       0703  29     60.00
WA942       0703  30     59.00
WA942       0703  31     55.00
WA942       0803   1     51.00
WA942       0803   2     51.00
WA942       0803   3     45.00
WA942       0803   4     46.00
WA942       0803   5     47.00
WA942       0803   6     45.00
WA942       0803   7     47.00
WA942       0803   8     49.00
WA942       0803   9     49.00
WA942       0803  10     46.00
WA942       0803  11     44.00
WA942       0803  12     43.00
WA942       0803  13     44.00
WA942       0803  14     51.00
WA942       0803  15     48.00
WA942       0803  16     47.00
WA942       0803  17     48.00
WA942       0803  18     52.00
WA942       0803  19     48.00
WA942       0803  20     49.00
WA942       0803  21     55.00
WA942       0803  22     38.00
WA942       0803  23     36.00
WA942       0803  24     43.00
WA942       0803  25     51.00
WA942       0803  26     46.00
WA942       0803  27     44.00
WA942       0803  28     45.00
WA942       0803  29     54.00
WA942       0803  30     55.00
WA942       0803  31     51.00
WA942       0903   1     49.00
WA942       0903   2     62.00
WA942       0903   3     64.00
WA942       0903   4     60.00
WA942       0903   5     58.00
WA942       0903   6     50.00
WA942       0903   7     41.00
WA942       0903   8     40.00
WA942       0903   9     39.00
WA942       0903  10     43.00
WA942       0903  11     40.00
WA942       0903  12     38.00
WA942       0903  13     38.00
WA942       0903  14     39.00
WA942       0903  15     37.00
WA942       0903  16     35.00
WA942       0903  17   -999.00
WA942       0903  18     38.00
WA942       0903  19     41.00
WA942       0903  20     38.00
WA942       0903  21     39.00
WA942       0903  22     48.00
WA942       0903  23     46.00
WA942       0903  24     51.00
WA942       0903  25     50.00
WA942       0903  26     54.00
WA942       0903  27     64.00
WA942       0903  28     63.00
WA942       0903  29     47.00
WA942       0903  30     45.00
WA942       1003   1     48.00
WA942       1003   2     48.00
WA942       1003   3     57.00
WA942       1003   4     55.00
WA942       1003   5     49.00
WA942       1003   6     46.00
WA942       1003   7     37.00
WA942       1003   8     35.00
WA942       1003   9     32.00
WA942       1003  10     33.00
WA942       1003  11     33.00
WA942       1003  12     35.00
WA942       1003  13     36.00
WA942       1003  14     35.00
WA942       1003  15     36.00
WA942       1003  16     38.00
WA942       1003  17     50.00
WA942       1003  18     47.00
WA942       1003  19     44.00
WA942       1003  20     49.00
WA942       1003  21     55.00
WA942       1003  22     37.00
WA942       1003  23     32.00
WA942       1003  24     32.00
WA942       1003  25     41.00
WA942       1003  26     53.00
WA942       1003  27     45.00
WA942       1003  28     31.00
WA942       1003  29     28.00
WA942       1003  30     22.00
WA942       1003  31     19.00
WA942       1103   1     24.00
WA942       1103   2     21.00
WA942       1103   3     17.00
WA942       1103   4     17.00
WA942       1103   5     19.00
WA942       1103   6     25.00
WA942       1103   7     33.00
WA942       1103   8     36.00
WA942       1103   9     35.00
WA942       1103  10     31.00
WA942       1103  11     30.00
WA942       1103  12     29.00
WA942       1103  13     33.00
WA942       1103  14     32.00
WA942       1103  15     31.00
WA942       1103  16     31.00
WA942       1103  17     30.00
WA942       1103  18     38.00
WA942       1103  19     24.00
WA942       1103  20     20.00
WA942       1103  21     12.00
WA942       1103  22     14.00
WA942       1103  23     27.00
WA942       1103  24   -999.00
WA942       1103  25     25.00
WA942       1103  26     26.00
WA942       1103  27     23.00
WA942       1103  28     32.00
WA942       1103  29     29.00
WA942       1103  30     31.00
WA942       1203   1     34.00
WA942       1203   2     29.00
WA942       1203   3     22.00
WA942       1203   4     26.00
WA942       1203   5     33.00
WA942       1203   6     25.00
WA942       1203   7     26.00
WA942       1203   8     24.00
WA942       1203   9     25.00
WA942       1203  10     27.00
WA942       1203  11     30.00
WA942       1203  12     28.00
WA942       1203  13     25.00
WA942       1203  14     24.00
WA942       1203  15     24.00
WA942       1203  16     29.00
WA942       1203  17     28.00
WA942       1203  18     41.00
WA942       1203  19     36.00
