$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       0108  30     18.00
WA642       0108  31     21.00
WA642       0208   1     21.00
WA642       0208   2     17.00
WA642       0208   3     18.00
WA642       0208   4      8.00
WA642       0208   5     21.00
WA642       0208   6     21.00
WA642       0208   7     24.00
WA642       0208   8     26.00
WA642       0208   9     32.00
WA642       0208  10     29.00
WA642       0208  11     25.00
WA642       0208  12     20.00
WA642       0208  13     16.00
WA642       0208  14     13.00
WA642       0208  15     30.00
WA642       0208  16     22.00
WA642       0208  17     18.00
WA642       0208  18     21.00
WA642       0208  19     19.00
WA642       0208  20     24.00
WA642       0208  21     22.00
WA642       0208  22     27.00
WA642       0208  23     17.00
WA642       0208  24     27.00
WA642       0208  25     24.00
WA642       0208  26     21.00
WA642       0208  27     29.00
WA642       0208  28     26.00
WA642       0208  29     28.00
WA642       0308   1     21.00
WA642       0308   2     18.00
WA642       0308   3     23.00
WA642       0308   4     16.00
WA642       0308   5     14.00
WA642       0308   6     26.00
WA642       0308   7     22.00
WA642       0308   8     22.00
WA642       0308   9     22.00
WA642       0308  10     33.00
WA642       0308  11     17.00
WA642       0308  12     16.00
WA642       0308  13     26.00
WA642       0308  14     22.00
WA642       0308  15     22.00
WA642       0308  16     21.00
WA642       0308  17     25.00
WA642       0308  18     16.00
WA642       0308  19     17.00
WA642       0308  20     20.00
WA642       0308  21     14.00
WA642       0308  22     13.00
WA642       0308  23     18.00
WA642       0308  24      8.00
WA642       0308  25     10.00
WA642       0308  26     18.00
WA642       0308  27     16.00
WA642       0308  28     18.00
WA642       0308  29     14.00
WA642       0308  30      7.00
WA642       0308  31      9.00
WA642       0408   1      6.00
WA642       0408   2     10.00
WA642       0408   3     19.00
WA642       0408   4     24.00
WA642       0408   5     23.00
WA642       0408   6     26.00
WA642       0408   7     22.00
WA642       0408   8     17.00
WA642       0408   9     15.00
WA642       0408  10     20.00
WA642       0408  11     19.00
WA642       0408  12     32.00
WA642       0408  13     33.00
WA642       0408  14     19.00
WA642       0408  15     16.00
WA642       0408  16     26.00
WA642       0408  17     23.00
WA642       0408  18     17.00
WA642       0408  19     15.00
WA642       0408  20     10.00
WA642       0408  21     16.00
WA642       0408  22     22.00
WA642       0408  23     27.00
WA642       0408  24     24.00
WA642       0408  25     20.00
WA642       0408  26     19.00
WA642       0408  27     31.00
WA642       0408  28     31.00
WA642       0408  29     22.00
WA642       0408  30     21.00
WA642       0508   1     20.00
WA642       0508   2     25.00
WA642       0508   3     33.00
WA642       0508   4     33.00
WA642       0508   5     33.00
WA642       0508   6     32.00
WA642       0508   7     29.00
WA642       0508   8     26.00
WA642       0508   9     26.00
WA642       0508  10     33.00
WA642       0508  11     28.00
WA642       0508  12     27.00
WA642       0508  13     33.00
WA642       0508  14     38.00
WA642       0508  15     37.00
WA642       0508  16     41.00
WA642       0508  17     42.00
WA642       0508  18     38.00
WA642       0508  19     37.00
WA642       0508  20     32.00
WA642       0508  21     32.00
WA642       0508  22     32.00
WA642       0508  23     34.00
WA642       0508  24     34.00
WA642       0508  25     38.00
WA642       0508  26     37.00
WA642       0508  27     37.00
WA642       0508  28     38.00
WA642       0508  29     32.00
WA642       0508  30     29.00
WA642       0508  31     35.00
WA642       0608   1     34.00
WA642       0608   2     32.00
WA642       0608   3     32.00
WA642       0608   4     31.00
WA642       0608   5     33.00
WA642       0608   6     31.00
WA642       0608   7     33.00
WA642       0608   8     32.00
WA642       0608   9     27.00
WA642       0608  10     28.00
WA642       0608  11     35.00
WA642       0608  12     33.00
WA642       0608  13     35.00
WA642       0608  14     30.00
WA642       0608  15     31.00
WA642       0608  16     34.00
WA642       0608  17     34.00
WA642       0608  18     32.00
WA642       0608  19     32.00
WA642       0608  20     37.00
WA642       0608  21     39.00
WA642       0608  22     36.00
WA642       0608  23     33.00
WA642       0608  24     33.00
WA642       0608  25     34.00
WA642       0608  26     36.00
WA642       0608  27     42.00
WA642       0608  28     43.00
WA642       0608  29     45.00
WA642       0608  30     44.00
WA642       0708   1     45.00
WA642       0708   2     45.00
WA642       0708   3     45.00
WA642       0708   4     42.00
WA642       0708   5     44.00
WA642       0708   6     38.00
WA642       0708   7     37.00
WA642       0708   8     42.00
WA642       0708   9     43.00
WA642       0708  10     36.00
WA642       0708  11     34.00
WA642       0708  12     42.00
WA642       0708  13     49.00
WA642       0708  14     48.00
WA642       0708  15     45.00
WA642       0708  16     43.00
WA642       0708  17     41.00
WA642       0708  18     40.00
WA642       0708  19     40.00
WA642       0708  20     43.00
WA642       0708  21     47.00
WA642       0708  22     42.00
WA642       0708  23     39.00
WA642       0708  24     38.00
WA642       0708  25     43.00
WA642       0708  26     41.00
WA642       0708  27     42.00
WA642       0708  28     36.00
WA642       0708  29     43.00
WA642       0708  30     35.00
WA642       0708  31     35.00
WA642       0808   1     39.00
WA642       0808   2     37.00
WA642       0808   3     36.00
WA642       0808   4     42.00
WA642       0808   5     46.00
WA642       0808   6     50.00
WA642       0808   7     49.00
WA642       0808   8     47.00
WA642       0808   9     42.00
WA642       0808  10     40.00
WA642       0808  11     44.00
WA642       0808  12     44.00
WA642       0808  13     44.00
WA642       0808  14     49.00
WA642       0808  15     52.00
WA642       0808  16     56.00
WA642       0808  17     59.00
WA642       0808  18     49.00
WA642       0808  19     46.00
WA642       0808  20     43.00
WA642       0808  21     39.00
WA642       0808  22     35.00
WA642       0808  23     42.00
WA642       0808  24     46.00
WA642       0808  25     38.00
WA642       0808  26     32.00
WA642       0808  27     41.00
WA642       0808  28     42.00
WA642       0808  29     42.00
WA642       0808  30     35.00
WA642       0808  31     35.00
WA642       0908   1     32.00
WA642       0908   2     32.00
WA642       0908   3     35.00
WA642       0908   4     35.00
WA642       0908   5     39.00
WA642       0908   6     43.00
WA642       0908   7     40.00
WA642       0908   8     38.00
WA642       0908   9     38.00
WA642       0908  10     35.00
WA642       0908  11     41.00
WA642       0908  12     44.00
WA642       0908  13     38.00
WA642       0908  14     40.00
WA642       0908  15     41.00
WA642       0908  16     49.00
WA642       0908  17     50.00
WA642       0908  18     47.00
WA642       0908  19     46.00
WA642       0908  20     40.00
WA642       0908  21     39.00
WA642       0908  22     29.00
WA642       0908  23     26.00
WA642       0908  24     34.00
WA642       0908  25     39.00
WA642       0908  26     34.00
WA642       0908  27     34.00
WA642       0908  28     36.00
WA642       0908  29     38.00
WA642       0908  30     43.00
WA642       1008   1     47.00
WA642       1008   2     43.00
WA642       1008   3     42.00
WA642       1008   4     34.00
WA642       1008   5     32.00
WA642       1008   6     36.00
WA642       1008   7     31.00
WA642       1008   8     29.00
WA642       1008   9     26.00
WA642       1008  10     24.00
WA642       1008  11     24.00
WA642       1008  12     31.00
WA642       1008  13     36.00
WA642       1008  14     28.00
WA642       1008  15     27.00
WA642       1008  16     33.00
WA642       1008  17     38.00
WA642       1008  18     28.00
WA642       1008  19     28.00
WA642       1008  20     30.00
WA642       1008  21     24.00
WA642       1008  22     27.00
WA642       1008  23     28.00
WA642       1008  24     30.00
WA642       1008  25     34.00
WA642       1008  26     29.00
WA642       1008  27     32.00
WA642       1008  28     38.00
WA642       1008  29     36.00
WA642       1008  30     39.00
WA642       1008  31     36.00
WA642       1108   1     37.00
WA642       1108   2     32.00
WA642       1108   3     32.00
WA642       1108   4     24.00
WA642       1108   5     22.00
WA642       1108   6     29.00
WA642       1108   7     38.00
WA642       1108   8     37.00
WA642       1108   9     34.00
WA642       1108  10     31.00
WA642       1108  11     31.00
WA642       1108  12     35.00
WA642       1108  13     23.00
WA642       1108  14     26.00
WA642       1108  15     36.00
WA642       1108  16     37.00
WA642       1108  17     41.00
WA642       1108  18     29.00
WA642       1108  19     30.00
WA642       1108  20     24.00
WA642       1108  21     24.00
WA642       1108  22     20.00
WA642       1108  23     18.00
WA642       1108  24     20.00
WA642       1108  25     25.00
WA642       1108  26     18.00
WA642       1108  27     18.00
WA642       1108  28     28.00
WA642       1108  29     38.00
WA642       1108  30     36.00
WA642       1208   1     36.00
WA642       1208   2     30.00
WA642       1208   3     25.00
WA642       1208   4     20.00
WA642       1208   5     30.00
WA642       1208   6     34.00
WA642       1208   7     27.00
WA642       1208   8     23.00
WA642       1208   9     25.00
WA642       1208  10     27.00
WA642       1208  11     24.00
WA642       1208  12     23.00
WA642       1208  13     10.00
WA642       1208  14     -2.00
WA642       1208  15     -4.00
WA642       1208  16      0.00
WA642       1208  17     16.00
WA642       1208  18      8.00
WA642       1208  19      2.00
WA642       1208  20     -5.00
WA642       1208  21     -5.00
WA642       1208  22      8.00
WA642       1208  23     15.00
WA642       1208  24     18.00
WA642       1208  25     15.00
WA642       1208  26      9.00
WA642       1208  27     30.00
WA642       1208  28     24.00
WA642       1208  29     20.00
WA642       1208  30     16.00
WA642       1208  31     21.00
WA642       0109   1     24.00
WA642       0109   2      8.00
WA642       0109   3      9.00
WA642       0109   4     10.00
WA642       0109   5     28.00
WA642       0109   6     29.00
WA642       0109   7     34.00
WA642       0109   8     21.00
WA642       0109   9     14.00
WA642       0109  10     21.00
WA642       0109  11     32.00
WA642       0109  12     29.00
WA642       0109  13     28.00
WA642       0109  14     35.00
WA642       0109  15     32.00
WA642       0109  16     31.00
WA642       0109  17     26.00
WA642       0109  18     23.00
WA642       0109  19     21.00
WA642       0109  20     22.00
WA642       0109  21     27.00
WA642       0109  22     27.00
WA642       0109  23     18.00
WA642       0109  24     19.00
WA642       0109  25      1.00
WA642       0109  26     -1.00
WA642       0109  27     18.00
WA642       0109  28     21.00
WA642       0109  29     24.00
WA642       0109  30     24.00
WA642       0109  31     13.00
WA642       0209   1     13.00
WA642       0209   2     27.00
WA642       0209   3     27.00
WA642       0209   4     30.00
WA642       0209   5     30.00
WA642       0209   6     23.00
WA642       0209   7     19.00
WA642       0209   8     17.00
WA642       0209   9     15.00
WA642       0209  10     15.00
WA642       0209  11     11.00
WA642       0209  12     10.00
WA642       0209  13     19.00
WA642       0209  14     20.00
WA642       0209  15     16.00
WA642       0209  16     12.00
WA642       0209  17     21.00
WA642       0209  18     20.00
WA642       0209  19     20.00
WA642       0209  20     20.00
WA642       0209  21     19.00
WA642       0209  22     23.00
WA642       0209  23     29.00
WA642       0209  24     29.00
WA642       0209  25     19.00
WA642       0209  26      7.00
WA642       0209  27      6.00
WA642       0209  28     16.00
WA642       0309   1     25.00
WA642       0309   2     28.00
WA642       0309   3     26.00
WA642       0309   4     26.00
WA642       0309   5     15.00
WA642       0309   6      6.00
WA642       0309   7     15.00
WA642       0309   8     11.00
WA642       0309   9     12.00
WA642       0309  10     11.00
WA642       0309  11      4.00
WA642       0309  12      4.00
WA642       0309  13     19.00
WA642       0309  14     26.00
WA642       0309  15     21.00
WA642       0309  16     20.00
WA642       0309  17     22.00
WA642       0309  18     18.00
WA642       0309  19     31.00
WA642       0309  20     29.00
WA642       0309  21     23.00
WA642       0309  22     21.00
WA642       0309  23     18.00
WA642       0309  24     24.00
WA642       0309  25     14.00
WA642       0309  26     13.00
WA642       0309  27     26.00
WA642       0309  28     21.00
WA642       0309  29     17.00
WA642       0309  30     15.00
WA642       0309  31     19.00
WA642       0409   1     17.00
WA642       0409   2     22.00
WA642       0409   3     14.00
WA642       0409   4     12.00
WA642       0409   5     21.00
WA642       0409   6     26.00
WA642       0409   7     32.00
WA642       0409   8     31.00
WA642       0409   9     30.00
WA642       0409  10     30.00
WA642       0409  11     29.00
WA642       0409  12     28.00
WA642       0409  13     21.00
WA642       0409  14     21.00
WA642       0409  15     21.00
WA642       0409  16     21.00
WA642       0409  17     26.00
WA642       0409  18     22.00
WA642       0409  19     32.00
WA642       0409  20     35.00
WA642       0409  21     37.00
WA642       0409  22     23.00
WA642       0409  23     21.00
WA642       0409  24     18.00
WA642       0409  25     22.00
WA642       0409  26     25.00
WA642       0409  27     26.00
WA642       0409  28     22.00
WA642       0409  29     27.00
WA642       0409  30     23.00
WA642       0509   1     25.00
WA642       0509   2     31.00
WA642       0509   3     28.00
WA642       0509   4     32.00
WA642       0509   5     31.00
WA642       0509   6     30.00
WA642       0509   7     28.00
WA642       0509   8     22.00
WA642       0509   9     27.00
WA642       0509  10     30.00
WA642       0509  11     29.00
WA642       0509  12     26.00
WA642       0509  13     21.00
WA642       0509  14     29.00
WA642       0509  15     26.00
WA642       0509  16     34.00
WA642       0509  17     38.00
WA642       0509  18     35.00
WA642       0509  19     29.00
WA642       0509  20     28.00
WA642       0509  21     29.00
WA642       0509  22     33.00
WA642       0509  23     36.00
WA642       0509  24     34.00
WA642       0509  25     34.00
WA642       0509  26     35.00
WA642       0509  27     36.00
WA642       0509  28     36.00
WA642       0509  29     40.00
WA642       0509  30     39.00
WA642       0509  31     41.00
WA642       0609   1     40.00
WA642       0609   2     38.00
WA642       0609   3     37.00
WA642       0609   4     40.00
WA642       0609   5     40.00
WA642       0609   6     37.00
WA642       0609   7     35.00
WA642       0609   8     33.00
WA642       0609   9     36.00
WA642       0609  10     38.00
WA642       0609  11     40.00
WA642       0609  12     38.00
WA642       0609  13     39.00
WA642       0609  14     40.00
WA642       0609  15     39.00
WA642       0609  16     38.00
WA642       0609  17     38.00
WA642       0609  18     39.00
WA642       0609  19     39.00
WA642       0609  20     36.00
WA642       0609  21     34.00
WA642       0609  22     34.00
WA642       0609  23     31.00
WA642       0609  24     41.00
WA642       0609  25     39.00
WA642       0609  26     35.00
WA642       0609  27     36.00
WA642       0609  28     35.00
WA642       0609  29     34.00
WA642       0609  30     36.00
WA642       0709   1     38.00
WA642       0709   2     44.00
WA642       0709   3     47.00
WA642       0709   4     46.00
WA642       0709   5     45.00
WA642       0709   6     40.00
WA642       0709   7     36.00
WA642       0709   8     39.00
WA642       0709   9     36.00
WA642       0709  10     38.00
WA642       0709  11     46.00
WA642       0709  12     47.00
WA642       0709  13     43.00
WA642       0709  14     42.00
WA642       0709  15     42.00
WA642       0709  16     45.00
WA642       0709  17     47.00
WA642       0709  18     45.00
WA642       0709  19     44.00
WA642       0709  20     43.00
WA642       0709  21     49.00
WA642       0709  22     49.00
WA642       0709  23     49.00
WA642       0709  24     50.00
WA642       0709  25     49.00
WA642       0709  26     55.00
WA642       0709  27     54.00
WA642       0709  28     52.00
WA642       0709  29     53.00
WA642       0709  30     52.00
WA642       0709  31     55.00
WA642       0809   1     53.00
WA642       0809   2     51.00
WA642       0809   3     48.00
WA642       0809   4     47.00
WA642       0809   5     47.00
WA642       0809   6     43.00
WA642       0809   7     43.00
WA642       0809   8     41.00
WA642       0809   9     44.00
WA642       0809  10     42.00
WA642       0809  11     46.00
WA642       0809  12     45.00
WA642       0809  13     39.00
WA642       0809  14     39.00
WA642       0809  15     38.00
WA642       0809  16     39.00
WA642       0809  17     43.00
WA642       0809  18     47.00
WA642       0809  19     49.00
WA642       0809  20     50.00
WA642       0809  21     42.00
WA642       0809  22     38.00
WA642       0809  23     37.00
WA642       0809  24     36.00
WA642       0809  25     38.00
WA642       0809  26     36.00
WA642       0809  27     46.00
WA642       0809  28     46.00
WA642       0809  29     43.00
WA642       0809  30     45.00
WA642       0809  31     49.00
WA642       0909   1     45.00
WA642       0909   2     43.00
WA642       0909   3     40.00
WA642       0909   4     41.00
WA642       0909   5     38.00
WA642       0909   6     36.00
WA642       0909   7     35.00
WA642       0909   8     32.00
WA642       0909   9     43.00
WA642       0909  10     38.00
WA642       0909  11     42.00
WA642       0909  12     46.00
WA642       0909  13     50.00
WA642       0909  14     44.00
WA642       0909  15     40.00
WA642       0909  16     44.00
WA642       0909  17     38.00
WA642       0909  18     42.00
WA642       0909  19     38.00
WA642       0909  20     36.00
WA642       0909  21     35.00
WA642       0909  22     41.00
WA642       0909  23     47.00
WA642       0909  24     39.00
WA642       0909  25     39.00
WA642       0909  26     33.00
WA642       0909  27     33.00
WA642       0909  28     33.00
WA642       0909  29   -999.00
WA642       0909  30     28.00
WA642       1009   1     31.00
WA642       1009   2     29.00
WA642       1009   3     28.00
WA642       1009   4     31.00
WA642       1009   5     29.00
WA642       1009   6     31.00
WA642       1009   7     31.00
WA642       1009   8     30.00
WA642       1009   9     29.00
WA642       1009  10     20.00
WA642       1009  11     17.00
WA642       1009  12     21.00
WA642       1009  13     22.00
WA642       1009  14     31.00
WA642       1009  15     33.00
WA642       1009  16     38.00
WA642       1009  17     39.00
WA642       1009  18     38.00
WA642       1009  19     33.00
WA642       1009  20     30.00
WA642       1009  21     31.00
WA642       1009  22     29.00
WA642       1009  23     31.00
WA642       1009  24     27.00
WA642       1009  25     27.00
WA642       1009  26     28.00
WA642       1009  27     25.00
WA642       1009  28     23.00
WA642       1009  29     27.00
WA642       1009  30     40.00
WA642       1009  31     30.00
WA642       1109   1     25.00
WA642       1109   2     24.00
WA642       1109   3     24.00
WA642       1109   4     26.00
WA642       1109   5     33.00
WA642       1109   6     29.00
WA642       1109   7     27.00
WA642       1109   8     25.00
WA642       1109   9     31.00
WA642       1109  10     27.00
WA642       1109  11     24.00
WA642       1109  12     21.00
WA642       1109  13     21.00
WA642       1109  14     12.00
WA642       1109  15     21.00
WA642       1109  16     34.00
WA642       1109  17     25.00
WA642       1109  18     23.00
WA642       1109  19     28.00
WA642       1109  20     25.00
WA642       1109  21     18.00
WA642       1109  22     23.00
WA642       1109  23     21.00
WA642       1109  24     30.00
WA642       1109  25     33.00
WA642       1109  26     33.00
WA642       1109  27     20.00
WA642       1109  28     19.00
WA642       1109  29     27.00
WA642       1109  30     26.00
WA642       1209   1     13.00
WA642       1209   2     10.00
WA642       1209   3     11.00
WA642       1209   4     18.00
WA642       1209   5     12.00
WA642       1209   6     -2.00
WA642       1209   7    -10.00
WA642       1209   8    -10.00
WA642       1209   9     -3.00
WA642       1209  10      2.00
WA642       1209  11     12.00
WA642       1209  12     14.00
WA642       1209  13     15.00
WA642       1209  14     20.00
WA642       1209  15     24.00
WA642       1209  16     30.00
WA642       1209  17     27.00
WA642       1209  18     29.00
WA642       1209  19     34.00
WA642       1209  20     34.00
WA642       1209  21     21.00
WA642       1209  22     16.00
WA642       1209  23     18.00
WA642       1209  24     24.00
WA642       1209  25     13.00
WA642       1209  26     10.00
WA642       1209  27      9.00
WA642       1209  28     18.00
WA642       1209  29     14.00
WA642       1209  30     18.00
WA642       1209  31     23.00
WA642       0110   1     32.00
WA642       0110   2     27.00
WA642       0110   3     25.00
WA642       0110   4     29.00
WA642       0110   5     32.00
WA642       0110   6     13.00
WA642       0110   7      8.00
WA642       0110   8     15.00
WA642       0110   9     29.00
WA642       0110  10     26.00
WA642       0110  11     32.00
WA642       0110  12     33.00
WA642       0110  13     29.00
WA642       0110  14     29.00
WA642       0110  15     30.00
WA642       0110  16     30.00
WA642       0110  17     31.00
WA642       0110  18     30.00
WA642       0110  19     31.00
WA642       0110  20     29.00
WA642       0110  21     27.00
WA642       0110  22     25.00
WA642       0110  23     19.00
WA642       0110  24     18.00
WA642       0110  25     22.00
WA642       0110  26     21.00
WA642       0110  27     17.00
WA642       0110  28     24.00
WA642       0110  29     23.00
WA642       0110  30     28.00
WA642       0110  31     21.00
WA642       0210   1     21.00
WA642       0210   2     25.00
WA642       0210   3     28.00
WA642       0210   4     26.00
WA642       0210   5     29.00
WA642       0210   6     28.00
WA642       0210   7     28.00
WA642       0210   8     20.00
WA642       0210   9     21.00
WA642       0210  10     17.00
WA642       0210  11     28.00
WA642       0210  12     27.00
WA642       0210  13     28.00
WA642       0210  14     28.00
WA642       0210  15     21.00
WA642       0210  16     23.00
WA642       0210  17     18.00
WA642       0210  18     19.00
WA642       0210  19     15.00
WA642       0210  20     14.00
WA642       0210  21     12.00
WA642       0210  22     18.00
WA642       0210  23     25.00
WA642       0210  24     26.00
WA642       0210  25     27.00
WA642       0210  26     30.00
WA642       0210  27     27.00
WA642       0210  28     24.00
WA642       0310   1     28.00
WA642       0310   2     31.00
WA642       0310   3     26.00
WA642       0310   4     25.00
WA642       0310   5     22.00
WA642       0310   6     20.00
WA642       0310   7     25.00
WA642       0310   8     14.00
WA642       0310   9      6.00
WA642       0310  10     21.00
WA642       0310  11     23.00
WA642       0310  12     24.00
WA642       0310  13     16.00
WA642       0310  14     16.00
WA642       0310  15     28.00
WA642       0310  16     30.00
WA642       0310  17     19.00
WA642       0310  18     16.00
WA642       0310  19     18.00
WA642       0310  20     22.00
WA642       0310  21     28.00
WA642       0310  22     25.00
WA642       0310  23     25.00
WA642       0310  24     25.00
WA642       0310  25     30.00
WA642       0310  26     25.00
WA642       0310  27     19.00
WA642       0310  28     30.00
WA642       0310  29     25.00
WA642       0310  30     24.00
WA642       0310  31     19.00
WA642       0410   1     18.00
WA642       0410   2     24.00
WA642       0410   3     23.00
WA642       0410   4     24.00
WA642       0410   5     24.00
WA642       0410   6     25.00
WA642       0410   7     26.00
WA642       0410   8     19.00
WA642       0410   9     13.00
WA642       0410  10     12.00
WA642       0410  11     25.00
WA642       0410  12     32.00
WA642       0410  13     21.00
WA642       0410  14     16.00
WA642       0410  15     28.00
WA642       0410  16     30.00
WA642       0410  17     33.00
WA642       0410  18     28.00
WA642       0410  19     33.00
WA642       0410  20     35.00
WA642       0410  21     30.00
WA642       0410  22     29.00
WA642       0410  23     25.00
WA642       0410  24     25.00
WA642       0410  25     21.00
WA642       0410  26     31.00
WA642       0410  27     29.00
WA642       0410  28     28.00
WA642       0410  29     27.00
WA642       0410  30     29.00
WA642       0510   1     30.00
WA642       0510   2     26.00
WA642       0510   3     23.00
WA642       0510   4     23.00
WA642       0510   5     21.00
WA642       0510   6     23.00
WA642       0510   7     22.00
WA642       0510   8     25.00
WA642       0510   9     24.00
WA642       0510  10     33.00
WA642       0510  11     32.00
WA642       0510  12     32.00
WA642       0510  13     32.00
WA642       0510  14     34.00
WA642       0510  15     34.00
WA642       0510  16     37.00
WA642       0510  17     37.00
WA642       0510  18     35.00
WA642       0510  19     29.00
WA642       0510  20     28.00
WA642       0510  21     28.00
WA642       0510  22     29.00
WA642       0510  23     27.00
WA642       0510  24     24.00
WA642       0510  25     31.00
WA642       0510  26     32.00
WA642       0510  27     33.00
WA642       0510  28     34.00
WA642       0510  29     31.00
WA642       0510  30     28.00
WA642       0510  31     34.00
WA642       0610   1     35.00
WA642       0610   2     33.00
WA642       0610   3     31.00
WA642       0610   4     32.00
WA642       0610   5     31.00
WA642       0610   6     36.00
WA642       0610   7     36.00
WA642       0610   8     31.00
WA642       0610   9     35.00
WA642       0610  10     35.00
WA642       0610  11     34.00
WA642       0610  12     35.00
WA642       0610  13     36.00
WA642       0610  14     34.00
WA642       0610  15     30.00
WA642       0610  16     32.00
WA642       0610  17     33.00
WA642       0610  18     31.00
WA642       0610  19     37.00
WA642       0610  20     37.00
WA642       0610  21     36.00
WA642       0610  22     37.00
WA642       0610  23     38.00
WA642       0610  24     37.00
WA642       0610  25     38.00
WA642       0610  26     36.00
WA642       0610  27     36.00
WA642       0610  28     39.00
WA642       0610  29     36.00
WA642       0610  30     31.00
WA642       0710   1     36.00
WA642       0710   2     36.00
WA642       0710   3     36.00
WA642       0710   4     34.00
WA642       0710   5     35.00
WA642       0710   6     36.00
WA642       0710   7     38.00
WA642       0710   8     42.00
WA642       0710   9     44.00
WA642       0710  10     44.00
WA642       0710  11     43.00
WA642       0710  12     37.00
WA642       0710  13   -999.00
WA642       0710  14     36.00
WA642       0710  15     42.00
WA642       0710  16     41.00
WA642       0710  17     41.00
WA642       0710  18     41.00
WA642       0710  19     44.00
WA642       0710  20     44.00
WA642       0710  21     45.00
WA642       0710  22     42.00
WA642       0710  23     39.00
WA642       0710  24     45.00
WA642       0710  25     46.00
WA642       0710  26     47.00
WA642       0710  27     46.00
WA642       0710  28     48.00
WA642       0710  29     47.00
WA642       0710  30     47.00
WA642       0710  31     45.00
WA642       0810   1     47.00
WA642       0810   2     45.00
WA642       0810   3     45.00
WA642       0810   4     47.00
WA642       0810   5     49.00
WA642       0810   6     49.00
WA642       0810   7     44.00
WA642       0810   8     41.00
WA642       0810   9     40.00
WA642       0810  10     42.00
WA642       0810  11     41.00
WA642       0810  12     45.00
WA642       0810  13     45.00
WA642       0810  14     45.00
WA642       0810  15     47.00
WA642       0810  16     52.00
WA642       0810  17     50.00
WA642       0810  18     44.00
WA642       0810  19     38.00
WA642       0810  20     36.00
WA642       0810  21     40.00
WA642       0810  22     41.00
WA642       0810  23     35.00
WA642       0810  24     42.00
WA642       0810  25     47.00
WA642       0810  26     40.00
WA642       0810  27     35.00
WA642       0810  28     34.00
WA642       0810  29     36.00
WA642       0810  30     35.00
WA642       0810  31     38.00
WA642       0910   1     35.00
WA642       0910   2     34.00
WA642       0910   3     43.00
WA642       0910   4     38.00
WA642       0910   5     38.00
WA642       0910   6     37.00
WA642       0910   7     41.00
WA642       0910   8     40.00
WA642       0910   9     40.00
WA642       0910  10     38.00
WA642       0910  11     33.00
WA642       0910  12     37.00
WA642       0910  13     39.00
WA642       0910  14     41.00
WA642       0910  15     43.00
WA642       0910  16     45.00
WA642       0910  17     42.00
WA642       0910  18     48.00
WA642       0910  19     42.00
WA642       0910  20     37.00
WA642       0910  21     33.00
WA642       0910  22     32.00
WA642       0910  23     37.00
WA642       0910  24     34.00
WA642       0910  25     38.00
WA642       0910  26     46.00
WA642       0910  27     46.00
WA642       0910  28     43.00
WA642       0910  29     35.00
WA642       0910  30     40.00
WA642       1010   1     44.00
WA642       1010   2     43.00
WA642       1010   3     39.00
WA642       1010   4     36.00
WA642       1010   5     31.00
WA642       1010   6     34.00
WA642       1010   7     40.00
WA642       1010   8     38.00
WA642       1010   9     43.00
WA642       1010  10     34.00
WA642       1010  11     31.00
WA642       1010  12     32.00
WA642       1010  13     32.00
WA642       1010  14     32.00
WA642       1010  15     29.00
WA642       1010  16     27.00
WA642       1010  17     29.00
WA642       1010  18     33.00
WA642       1010  19     36.00
WA642       1010  20     36.00
WA642       1010  21     37.00
WA642       1010  22     35.00
WA642       1010  23     32.00
WA642       1010  24     31.00
WA642       1010  25     28.00
WA642       1010  26     28.00
WA642       1010  27     28.00
WA642       1010  28     32.00
WA642       1010  29     29.00
WA642       1010  30     28.00
WA642       1010  31     32.00
WA642       1110   1     36.00
WA642       1110   2     31.00
WA642       1110   3     31.00
WA642       1110   4     33.00
WA642       1110   5     36.00
WA642       1110   6     35.00
WA642       1110   7     30.00
WA642       1110   8     26.00
WA642       1110   9     26.00
WA642       1110  10     21.00
WA642       1110  11     22.00
WA642       1110  12     25.00
WA642       1110  13     28.00
WA642       1110  14     38.00
WA642       1110  15     33.00
WA642       1110  16     28.00
WA642       1110  17     25.00
WA642       1110  18     22.00
WA642       1110  19     24.00
WA642       1110  20     22.00
WA642       1110  21     19.00
WA642       1110  22      5.00
WA642       1110  23     -4.00
WA642       1110  24     -4.00
WA642       1110  25     20.00
WA642       1110  26     28.00
WA642       1110  27     22.00
WA642       1110  28     13.00
WA642       1110  29     11.00
WA642       1110  30     27.00
WA642       1210   1     24.00
WA642       1210   2     22.00
WA642       1210   3     15.00
WA642       1210   4     18.00
WA642       1210   5     20.00
WA642       1210   6     22.00
WA642       1210   7     26.00
WA642       1210   8     31.00
WA642       1210   9     27.00
WA642       1210  10     20.00
WA642       1210  11     19.00
WA642       1210  12     36.00
WA642       1210  13     33.00
WA642       1210  14     22.00
WA642       1210  15     23.00
WA642       1210  16     17.00
WA642       1210  17     16.00
WA642       1210  18     17.00
WA642       1210  19     17.00
WA642       1210  20     20.00
WA642       1210  21     23.00
WA642       1210  22     22.00
WA642       1210  23     17.00
WA642       1210  24     24.00
WA642       1210  25     28.00
WA642       1210  26     23.00
WA642       1210  27     23.00
WA642       1210  28     25.00
