$ Get data for 908:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:42:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA908           Alpine Meadows
WA908       1002  10     29.00
WA908       1002  11     31.00
WA908       1002  12     31.00
WA908       1002  13     40.00
WA908       1002  14     42.00
WA908       1002  15     48.00
WA908       1002  16     50.00
WA908       1002  17     47.00
WA908       1002  18     39.00
WA908       1002  19     40.00
WA908       1002  20     44.00
WA908       1002  21     39.00
WA908       1002  22     38.00
WA908       1002  23     40.00
WA908       1002  24     36.00
WA908       1002  25     33.00
WA908       1002  26     33.00
WA908       1002  27     34.00
WA908       1002  28     32.00
WA908       1002  29     27.00
WA908       1002  30     26.00
WA908       1002  31     25.00
WA908       1102   1     32.00
WA908       1102   2     35.00
WA908       1102   3     33.00
WA908       1102   4     33.00
WA908       1102   5     38.00
WA908       1102   6     40.00
WA908       1102   7     38.00
WA908       1102   8     35.00
WA908       1102   9     32.00
WA908       1102  10     32.00
WA908       1102  11     36.00
WA908       1102  12     36.00
WA908       1102  13     38.00
WA908       1102  14     33.00
WA908       1102  15     34.00
WA908       1102  16     34.00
WA908       1102  17     34.00
WA908       1102  18     34.00
WA908       1102  19     43.00
WA908       1102  20     43.00
WA908       1102  21     42.00
WA908       1102  22     39.00
WA908       1102  23     32.00
WA908       1102  24     31.00
WA908       1102  25     32.00
WA908       1102  26     41.00
WA908       1102  27     46.00
WA908       1102  28     46.00
WA908       1102  29     46.00
WA908       1102  30     45.00
WA908       1202   1     35.00
WA908       1202   2     31.00
WA908       1202   3     31.00
WA908       1202   4     36.00
WA908       1202   5     33.00
WA908       1202   6     39.00
WA908       1202   7     37.00
WA908       1202   8     40.00
WA908       1202   9     36.00
WA908       1202  10     31.00
WA908       1202  11     31.00
WA908       1202  12     32.00
WA908       1202  13     32.00
WA908       1202  14     35.00
WA908       1202  15     32.00
WA908       1202  16     30.00
WA908       1202  17     29.00
WA908       1202  18     24.00
WA908       1202  19     25.00
WA908       1202  20     27.00
WA908       1202  21     27.00
WA908       1202  22     27.00
WA908       1202  23     22.00
WA908       1202  24     21.00
WA908       1202  25     31.00
WA908       1202  26     25.00
WA908       1202  27     27.00
WA908       1202  28     27.00
WA908       1202  29     23.00
WA908       1202  30     27.00
WA908       1202  31     28.00
WA908       0103   1     30.00
WA908       0103   2     36.00
WA908       0103   3     33.00
WA908       0103   4     34.00
WA908       0103   5     31.00
WA908       0103   6     41.00
WA908       0103   7     40.00
WA908       0103   8     38.00
WA908       0103   9     30.00
WA908       0103  10     28.00
WA908       0103  11     31.00
WA908       0103  12     33.00
WA908       0103  13     34.00
WA908       0103  14     28.00
WA908       0103  15     27.00
WA908       0103  16     32.00
WA908       0103  17     38.00
WA908       0103  18     37.00
WA908       0103  19     31.00
WA908       0103  20     32.00
WA908       0103  21     35.00
WA908       0103  22     35.00
WA908       0103  23     34.00
WA908       0103  24     34.00
WA908       0103  25     40.00
WA908       0103  26     36.00
WA908       0103  27     32.00
WA908       0103  28     31.00
WA908       0103  29     31.00
WA908       0103  30     38.00
WA908       0103  31     34.00
WA908       0203   1     32.00
WA908       0203   2     31.00
WA908       0203   3     28.00
WA908       0203   4     24.00
WA908       0203   5     24.00
WA908       0203   6     28.00
WA908       0203   7     29.00
WA908       0203   8     29.00
WA908       0203   9     27.00
WA908       0203  10     25.00
WA908       0203  11     32.00
WA908       0203  12     35.00
WA908       0203  13     33.00
WA908       0203  14     33.00
WA908       0203  15     34.00
WA908       0203  16     30.00
WA908       0203  17     29.00
WA908       0203  18     28.00
WA908       0203  19     29.00
WA908       0203  20     30.00
WA908       0203  21     31.00
WA908       0203  22     28.00
WA908       0203  23     16.00
WA908       0203  24     14.00
WA908       0203  25     19.00
WA908       0203  26     24.00
WA908       0203  27     22.00
WA908       0203  28     26.00
WA908       0303   1     25.00
WA908       0303   2     28.00
WA908       0303   3     25.00
WA908       0303   4     28.00
WA908       0303   5     26.00
WA908       0303   6     26.00
WA908       0303   7     21.00
WA908       0303   8     23.00
WA908       0303   9     32.00
WA908       0303  10     35.00
WA908       0303  11     33.00
WA908       0303  12     34.00
WA908       0303  13     37.00
WA908       0303  14     35.00
WA908       0303  15     33.00
WA908       0303  16     32.00
WA908       0303  17     30.00
WA908       0303  18     29.00
WA908       0303  19     28.00
WA908       0303  20     32.00
WA908       0303  21     32.00
WA908       0303  22     29.00
WA908       0303  23     27.00
WA908       0303  24     22.00
WA908       0303  25     31.00
WA908       0303  26     30.00
WA908       0303  27     29.00
WA908       0303  28     30.00
WA908       0303  29     34.00
WA908       0303  30     41.00
WA908       0303  31     32.00
WA908       0403   1     27.00
WA908       0403   2     23.00
WA908       0403   3     27.00
WA908       0403   4     26.00
WA908       0403   5     25.00
WA908       0403   6     28.00
WA908       0403   7     30.00
WA908       0403   8     33.00
WA908       0403   9     30.00
WA908       0403  10     35.00
WA908       0403  11     34.00
WA908       0403  12     35.00
WA908       0403  13     32.00
WA908       0403  14     32.00
WA908       0403  15     32.00
WA908       0403  16     32.00
WA908       0403  17     30.00
WA908       0403  18     29.00
WA908       0403  19     31.00
WA908       0403  20     35.00
WA908       0403  21     35.00
WA908       0403  22     32.00
WA908       0403  23     32.00
WA908       0403  24     29.00
WA908       0403  25     28.00
WA908       0403  26     30.00
WA908       0403  27     32.00
WA908       0403  28     34.00
WA908       0403  29     36.00
WA908       0403  30     36.00
WA908       0503   1     36.00
WA908       0503   2     36.00
WA908       0503   3     32.00
WA908       0503   4     30.00
WA908       0503   5     28.00
WA908       0503   6     29.00
WA908       0503   7     29.00
WA908       0503   8     30.00
WA908       0503   9     35.00
WA908       0503  10     34.00
WA908       0503  11     36.00
WA908       0503  12     36.00
WA908       0503  13     37.00
WA908       0503  14     31.00
WA908       0503  15     29.00
WA908       0503  16     29.00
WA908       0503  17   -999.00
WA908       0503  18     30.00
WA908       0503  19     31.00
WA908       0503  20     39.00
WA908       0503  21     39.00
WA908       0503  22     42.00
WA908       0503  23     44.00
WA908       0503  24     43.00
WA908       0503  25     37.00
WA908       0503  26     36.00
WA908       0503  27     40.00
WA908       0503  28     44.00
WA908       0503  29     42.00
WA908       0503  30     44.00
WA908       0503  31     40.00
WA908       0603   1     39.00
WA908       0603   2     37.00
WA908       0603   3     38.00
WA908       0603   4     46.00
WA908       0603   5     55.00
WA908       0603   6     59.00
WA908       0603   7     56.00
WA908       0603   8     48.00
WA908       0603   9     45.00
WA908       0603  10     41.00
WA908       0603  11     43.00
WA908       0603  12     43.00
WA908       0603  13     41.00
WA908       0603  14     39.00
WA908       0603  15     41.00
WA908       0603  16     44.00
WA908       0603  17     50.00
WA908       0603  18     42.00
WA908       0603  19     38.00
WA908       0603  20     36.00
WA908       0603  21     37.00
WA908       0603  22     37.00
WA908       0603  23     36.00
WA908       0603  24     42.00
WA908       0603  25     42.00
WA908       0603  26     50.00
WA908       0603  27     52.00
WA908       0603  28     51.00
WA908       0603  29     48.00
WA908       0603  30     42.00
WA908       0703   1     39.00
WA908       0703   2     38.00
WA908       0703   3     40.00
WA908       0703   4     44.00
WA908       0703   5     46.00
WA908       0703   6     45.00
WA908       0703   7     47.00
WA908       0703   8     44.00
WA908       0703   9     43.00
WA908       0703  10     56.00
WA908       0703  11     53.00
WA908       0703  12     49.00
WA908       0703  13     47.00
WA908       0703  14     46.00
WA908       0703  15     50.00
WA908       0703  16     44.00
WA908       0703  17     44.00
WA908       0703  18     54.00
WA908       0703  19     53.00
WA908       0703  20     53.00
WA908       0703  21     54.00
WA908       0703  22     55.00
WA908       0703  23     51.00
WA908       0703  24     47.00
WA908       0703  25     46.00
WA908       0703  26     48.00
WA908       0703  27     51.00
WA908       0703  28     55.00
WA908       0703  29     59.00
WA908       0703  30     60.00
WA908       0703  31     54.00
WA908       0803   1     51.00
WA908       0803   2     51.00
WA908       0803   3     48.00
WA908       0803   4     47.00
WA908       0803   5     47.00
WA908       0803   6     48.00
WA908       0803   7     48.00
WA908       0803   8     50.00
WA908       0803   9     51.00
WA908       0803  10     48.00
WA908       0803  11     46.00
WA908       0803  12     45.00
WA908       0803  13     45.00
WA908       0803  14     50.00
WA908       0803  15     50.00
WA908       0803  16     48.00
WA908       0803  17     50.00
WA908       0803  18     52.00
WA908       0803  19     48.00
WA908       0803  20     55.00
WA908       0803  21     54.00
WA908       0803  22     45.00
WA908       0803  23     40.00
WA908       0803  24     42.00
WA908       0803  25     51.00
WA908       0803  26     48.00
WA908       0803  27     47.00
WA908       0803  28     46.00
WA908       0803  29     53.00
WA908       0803  30     55.00
WA908       0803  31     49.00
WA908       0903   1     48.00
WA908       0903   2     58.00
WA908       0903   3     62.00
WA908       0903   4     59.00
WA908       0903   5     57.00
WA908       0903   6     51.00
WA908       0903   7     45.00
WA908       0903   8     42.00
WA908       0903   9     40.00
WA908       0903  10     47.00
WA908       0903  11   -999.00
WA908       0903  12     40.00
WA908       0903  13     39.00
WA908       0903  14     42.00
WA908       0903  15     40.00
WA908       0903  16     34.00
WA908       0903  17     38.00
WA908       0903  18     40.00
WA908       0903  19     41.00
WA908       0903  20     39.00
WA908       0903  21     38.00
WA908       0903  22     46.00
WA908       0903  23     47.00
WA908       0903  24     50.00
WA908       0903  25     48.00
WA908       0903  26     49.00
WA908       0903  27     57.00
WA908       0903  28     60.00
WA908       0903  29     46.00
WA908       0903  30     46.00
WA908       1003   1     49.00
WA908       1003   2     47.00
WA908       1003   3     54.00
WA908       1003   4     51.00
WA908       1003   5     46.00
WA908       1003   6     47.00
WA908       1003   7     40.00
WA908       1003   8     38.00
WA908       1003   9     35.00
WA908       1003  10     36.00
WA908       1003  11     36.00
WA908       1003  12     37.00
WA908       1003  13     39.00
WA908       1003  14     34.00
WA908       1003  15     35.00
WA908       1003  16     36.00
WA908       1003  17     46.00
WA908       1003  18     46.00
WA908       1003  19     45.00
WA908       1003  20     46.00
WA908       1003  21     53.00
WA908       1003  22     35.00
WA908       1003  23     33.00
WA908       1003  24     33.00
WA908       1003  25     39.00
WA908       1003  26     49.00
WA908       1003  27     44.00
WA908       1003  28     33.00
WA908       1003  29     29.00
WA908       1003  30     24.00
WA908       1003  31     20.00
WA908       1103   1     23.00
WA908       1103   2     21.00
WA908       1103   3     20.00
WA908       1103   4     19.00
WA908       1103   5     19.00
WA908       1103   6     25.00
WA908       1103   7     31.00
WA908       1103   8     32.00
WA908       1103   9     35.00
WA908       1103  10     33.00
WA908       1103  11     32.00
WA908       1103  12     31.00
WA908       1103  13     36.00
WA908       1103  14     36.00
WA908       1103  15     32.00
WA908       1103  16     32.00
WA908       1103  17     31.00
WA908       1103  18     35.00
WA908       1103  19     26.00
WA908       1103  20     22.00
WA908       1103  21     14.00
WA908       1103  22     16.00
WA908       1103  23     26.00
WA908       1103  24     26.00
WA908       1103  25     27.00
WA908       1103  26     28.00
WA908       1103  27     28.00
WA908       1103  28     32.00
WA908       1103  29     28.00
WA908       1103  30     26.00
WA908       1203   1     35.00
WA908       1203   2     28.00
WA908       1203   3     22.00
WA908       1203   4     24.00
WA908       1203   5     32.00
WA908       1203   6     27.00
WA908       1203   7     27.00
WA908       1203   8     24.00
WA908       1203   9     24.00
WA908       1203  10     28.00
WA908       1203  11     31.00
WA908       1203  12     29.00
WA908       1203  13     28.00
WA908       1203  14     27.00
WA908       1203  15     28.00
WA908       1203  16     28.00
WA908       1203  17     30.00
WA908       1203  18     32.00
WA908       1203  19     35.00
