$ Get data for 681:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:29:38 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA681           Park Creek Ridge
WA681       1002  12     27.00
WA681       1002  13     31.00
WA681       1002  14     38.00
WA681       1002  15     44.00
WA681       1002  16     44.00
WA681       1002  17     46.00
WA681       1002  18     44.00
WA681       1002  19     43.00
WA681       1002  20     40.00
WA681       1002  21     44.00
WA681       1002  22     39.00
WA681       1002  23     33.00
WA681       1002  24     30.00
WA681       1002  25     30.00
WA681       1002  26     29.00
WA681       1002  27     33.00
WA681       1002  28     29.00
WA681       1002  29     22.00
WA681       1002  30     17.00
WA681       1002  31     15.00
WA681       1102   1     17.00
WA681       1102   2     23.00
WA681       1102   3     20.00
WA681       1102   4     27.00
WA681       1102   5     28.00
WA681       1102   6     28.00
WA681       1102   7     31.00
WA681       1102   8     31.00
WA681       1102   9     30.00
WA681       1102  10     30.00
WA681       1102  11     31.00
WA681       1102  12     31.00
WA681       1102  13     31.00
WA681       1102  14     31.00
WA681       1102  15     29.00
WA681       1102  16     29.00
WA681       1102  17     29.00
WA681       1102  18     29.00
WA681       1102  19     36.00
WA681       1102  20     36.00
WA681       1102  21     35.00
WA681       1102  22     35.00
WA681       1102  23     28.00
WA681       1102  24     24.00
WA681       1102  25     27.00
WA681       1102  26     26.00
WA681       1102  27     29.00
WA681       1102  28     30.00
WA681       1102  29     32.00
WA681       1102  30     34.00
WA681       1202   1     33.00
WA681       1202   2     24.00
WA681       1202   3     23.00
WA681       1202   4     25.00
WA681       1202   5     24.00
WA681       1202   6     22.00
WA681       1202   7     21.00
WA681       1202   8     21.00
WA681       1202   9     21.00
WA681       1202  10     22.00
WA681       1202  11     24.00
WA681       1202  12     24.00
WA681       1202  13     27.00
WA681       1202  14     28.00
WA681       1202  15     28.00
WA681       1202  16     25.00
WA681       1202  17     23.00
WA681       1202  18     22.00
WA681       1202  19     21.00
WA681       1202  20     22.00
WA681       1202  21     22.00
WA681       1202  22     24.00
WA681       1202  23     18.00
WA681       1202  24     18.00
WA681       1202  25     20.00
WA681       1202  26     19.00
WA681       1202  27     20.00
WA681       1202  28     22.00
WA681       1202  29     16.00
WA681       1202  30     17.00
WA681       1202  31     22.00
WA681       0103   1     22.00
WA681       0103   2     22.00
WA681       0103   3     27.00
WA681       0103   4     28.00
WA681       0103   5     24.00
WA681       0103   6     20.00
WA681       0103   7     23.00
WA681       0103   8     26.00
WA681       0103   9     18.00
WA681       0103  10     16.00
WA681       0103  11     19.00
WA681       0103  12     21.00
WA681       0103  13     23.00
WA681       0103  14     22.00
WA681       0103  15     18.00
WA681       0103  16     18.00
WA681       0103  17     21.00
WA681       0103  18     18.00
WA681       0103  19     17.00
WA681       0103  20     22.00
WA681       0103  21     21.00
WA681       0103  22     21.00
WA681       0103  23     22.00
WA681       0103  24     28.00
WA681       0103  25     30.00
WA681       0103  26     30.00
WA681       0103  27     27.00
WA681       0103  28     22.00
WA681       0103  29     22.00
WA681       0103  30     28.00
WA681       0103  31     28.00
WA681       0203   1     27.00
WA681       0203   2     27.00
WA681       0203   3     25.00
WA681       0203   4     21.00
WA681       0203   5     23.00
WA681       0203   6     23.00
WA681       0203   7     21.00
WA681       0203   8     22.00
WA681       0203   9     27.00
WA681       0203  10     28.00
WA681       0203  11     29.00
WA681       0203  12     24.00
WA681       0203  13     26.00
WA681       0203  14     26.00
WA681       0203  15     26.00
WA681       0203  16     27.00
WA681       0203  17     24.00
WA681       0203  18     24.00
WA681       0203  19     22.00
WA681       0203  20     27.00
WA681       0203  21     27.00
WA681       0203  22     19.00
WA681       0203  23      9.00
WA681       0203  24      6.00
WA681       0203  25     13.00
WA681       0203  26     14.00
WA681       0203  27     22.00
WA681       0203  28     23.00
WA681       0303   1     22.00
WA681       0303   2     25.00
WA681       0303   3     25.00
WA681       0303   4     26.00
WA681       0303   5     22.00
WA681       0303   6     21.00
WA681       0303   7     16.00
WA681       0303   8     16.00
WA681       0303   9     19.00
WA681       0303  10     32.00
WA681       0303  11     30.00
WA681       0303  12     27.00
WA681       0303  13     32.00
WA681       0303  14     31.00
WA681       0303  15     30.00
WA681       0303  16     28.00
WA681       0303  17     25.00
WA681       0303  18     24.00
WA681       0303  19     23.00
WA681       0303  20     27.00
WA681       0303  21     27.00
WA681       0303  22     24.00
WA681       0303  23     18.00
WA681       0303  24     15.00
WA681       0303  25     24.00
WA681       0303  26     24.00
WA681       0303  27     23.00
WA681       0303  28     24.00
WA681       0303  29     33.00
WA681       0303  30     35.00
WA681       0303  31     29.00
WA681       0403   1     25.00
WA681       0403   2     23.00
WA681       0403   3     22.00
WA681       0403   4     19.00
WA681       0403   5     21.00
WA681       0403   6     24.00
WA681       0403   7     28.00
WA681       0403   8     32.00
WA681       0403   9     28.00
WA681       0403  10     33.00
WA681       0403  11     33.00
WA681       0403  12     32.00
WA681       0403  13     30.00
WA681       0403  14     29.00
WA681       0403  15     28.00
WA681       0403  16     30.00
WA681       0403  17     26.00
WA681       0403  18     26.00
WA681       0403  19     27.00
WA681       0403  20     33.00
WA681       0403  21     38.00
WA681       0403  22     35.00
WA681       0403  23     33.00
WA681       0403  24     27.00
WA681       0403  25     26.00
WA681       0403  26     28.00
WA681       0403  27     30.00
WA681       0403  28     32.00
WA681       0403  29     37.00
WA681       0403  30     37.00
WA681       0503   1     36.00
WA681       0503   2     37.00
WA681       0503   3     33.00
WA681       0503   4     28.00
WA681       0503   5     26.00
WA681       0503   6     24.00
WA681       0503   7     27.00
WA681       0503   8     29.00
WA681       0503   9     36.00
WA681       0503  10     34.00
WA681       0503  11     36.00
WA681       0503  12     36.00
WA681       0503  13     36.00
WA681       0503  14     30.00
WA681       0503  15     25.00
WA681       0503  16     24.00
WA681       0503  17     25.00
WA681       0503  18     28.00
WA681       0503  19     29.00
WA681       0503  20     35.00
WA681       0503  21     37.00
WA681       0503  22     40.00
WA681       0503  23     41.00
WA681       0503  24     45.00
WA681       0503  25     38.00
WA681       0503  26     36.00
WA681       0503  27     42.00
WA681       0503  28     45.00
WA681       0503  29     41.00
WA681       0503  30     46.00
WA681       0503  31     43.00
WA681       0603   1     40.00
WA681       0603   2     38.00
WA681       0603   3     48.00
WA681       0603   4     47.00
WA681       0603   5     53.00
WA681       0603   6     56.00
WA681       0603   7     54.00
WA681       0603   8     51.00
WA681       0603   9     47.00
WA681       0603  10     41.00
WA681       0603  11     41.00
WA681       0603  12     43.00
WA681       0603  13     39.00
WA681       0603  14     38.00
WA681       0603  15     40.00
WA681       0603  16     45.00
WA681       0603  17     54.00
WA681       0603  18     44.00
WA681       0603  19     38.00
WA681       0603  20     35.00
WA681       0603  21     35.00
WA681       0603  22     35.00
WA681       0603  23     34.00
WA681       0603  24     40.00
WA681       0603  25     44.00
WA681       0603  26     50.00
WA681       0603  27     53.00
WA681       0603  28     52.00
WA681       0603  29     54.00
WA681       0603  30     44.00
WA681       0703   1     39.00
WA681       0703   2     36.00
WA681       0703   3     40.00
WA681       0703   4     43.00
WA681       0703   5     46.00
WA681       0703   6     45.00
WA681       0703   7     48.00
WA681       0703   8     45.00
WA681       0703   9     45.00
WA681       0703  10     55.00
WA681       0703  11     59.00
WA681       0703  12     50.00
WA681       0703  13     47.00
WA681       0703  14     47.00
WA681       0703  15     50.00
WA681       0703  16     46.00
WA681       0703  17     42.00
WA681       0703  18     56.00
WA681       0703  19     58.00
WA681       0703  20     54.00
WA681       0703  21     53.00
WA681       0703  22     60.00
WA681       0703  23     56.00
WA681       0703  24     53.00
WA681       0703  25     51.00
WA681       0703  26     56.00
WA681       0703  27     57.00
WA681       0703  28     61.00
WA681       0703  29     65.00
WA681       0703  30     64.00
WA681       0703  31     61.00
WA681       0803   1     59.00
WA681       0803   2     56.00
WA681       0803   3     51.00
WA681       0803   4     49.00
WA681       0803   5     51.00
WA681       0803   6     49.00
WA681       0803   7     51.00
WA681       0803   8     53.00
WA681       0803   9     54.00
WA681       0803  10     50.00
WA681       0803  11     47.00
WA681       0803  12     46.00
WA681       0803  13     46.00
WA681       0803  14     51.00
WA681       0803  15     53.00
WA681       0803  16     49.00
WA681       0803  17     49.00
WA681       0803  18     58.00
WA681       0803  19     52.00
WA681       0803  20     48.00
WA681       0803  21     57.00
WA681       0803  22     47.00
WA681       0803  23     42.00
WA681       0803  24     45.00
WA681       0803  25     52.00
WA681       0803  26     47.00
WA681       0803  27     47.00
WA681       0803  28     47.00
WA681       0803  29     54.00
WA681       0803  30     56.00
WA681       0803  31     53.00
WA681       0903   1     50.00
WA681       0903   2     57.00
WA681       0903   3     61.00
WA681       0903   4     61.00
WA681       0903   5     58.00
WA681       0903   6     58.00
WA681       0903   7     46.00
WA681       0903   8     38.00
WA681       0903   9     37.00
WA681       0903  10     44.00
WA681       0903  11     40.00
WA681       0903  12     38.00
WA681       0903  13     39.00
WA681       0903  14     39.00
WA681       0903  15     36.00
WA681       0903  16     33.00
WA681       0903  17     35.00
WA681       0903  18     37.00
WA681       0903  19     40.00
WA681       0903  20     37.00
WA681       0903  21     40.00
WA681       0903  22     49.00
WA681       0903  23     47.00
WA681       0903  24     46.00
WA681       0903  25     52.00
WA681       0903  26     52.00
WA681       0903  27     56.00
WA681       0903  28     55.00
WA681       0903  29     54.00
WA681       0903  30     50.00
WA681       1003   1     50.00
WA681       1003   2     56.00
WA681       1003   3     53.00
WA681       1003   4     54.00
WA681       1003   5     55.00
WA681       1003   6     45.00
WA681       1003   7     38.00
WA681       1003   8     32.00
WA681       1003   9     31.00
WA681       1003  10     32.00
WA681       1003  11     31.00
WA681       1003  12     31.00
WA681       1003  13     35.00
WA681       1003  14     34.00
WA681       1003  15     31.00
WA681       1003  16     30.00
WA681       1003  17     45.00
WA681       1003  18     46.00
WA681       1003  19     41.00
WA681       1003  20     39.00
WA681       1003  21     50.00
WA681       1003  22     31.00
WA681       1003  23     29.00
WA681       1003  24     28.00
WA681       1003  25     36.00
WA681       1003  26     44.00
WA681       1003  27     43.00
WA681       1003  28     29.00
WA681       1003  29     24.00
WA681       1003  30     19.00
WA681       1003  31     14.00
WA681       1103   1     19.00
WA681       1103   2     17.00
WA681       1103   3     13.00
WA681       1103   4     11.00
WA681       1103   5     10.00
WA681       1103   6     11.00
WA681       1103   7     15.00
WA681       1103   8     26.00
WA681       1103   9     29.00
WA681       1103  10     30.00
WA681       1103  11     28.00
WA681       1103  12     27.00
WA681       1103  13     25.00
WA681       1103  14     26.00
WA681       1103  15     26.00
WA681       1103  16     26.00
WA681       1103  17     26.00
WA681       1103  18     27.00
WA681       1103  19     20.00
WA681       1103  20     17.00
WA681       1103  21      8.00
WA681       1103  22      9.00
WA681       1103  23     15.00
WA681       1103  24     17.00
WA681       1103  25     19.00
WA681       1103  26     23.00
WA681       1103  27     21.00
WA681       1103  28     22.00
WA681       1103  29     25.00
WA681       1103  30     20.00
WA681       1203   1     24.00
WA681       1203   2     22.00
WA681       1203   3     17.00
WA681       1203   4     17.00
WA681       1203   5     22.00
WA681       1203   6     20.00
WA681       1203   7     18.00
WA681       1203   8     16.00
WA681       1203   9     15.00
WA681       1203  10     20.00
WA681       1203  11     20.00
WA681       1203  12     18.00
WA681       1203  13     21.00
WA681       1203  14     23.00
WA681       1203  15     22.00
WA681       1203  16     21.00
WA681       1203  17     22.00
WA681       1203  18     19.00
WA681       1203  19     23.00
