$ Get data for 630:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:26 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA630           Miners Ridge
WA630       0212  23   -999.00
WA630       0212  24   -999.00
WA630       0212  25   -999.00
WA630       0212  26   -999.00
WA630       0212  27   -999.00
WA630       0212  28   -999.00
WA630       0212  29   -999.00
WA630       0312   1   -999.00
WA630       0312   2   -999.00
WA630       0312   3   -999.00
WA630       0312   4   -999.00
WA630       0312   5   -999.00
WA630       0312   6   -999.00
WA630       0312   7   -999.00
WA630       0312   8   -999.00
WA630       0312   9   -999.00
WA630       0312  10   -999.00
WA630       0312  11   -999.00
WA630       0312  12   -999.00
WA630       0312  13   -999.00
WA630       0312  14   -999.00
WA630       0312  15   -999.00
WA630       0312  16   -999.00
WA630       0312  17   -999.00
WA630       0312  18   -999.00
WA630       0312  19   -999.00
WA630       0312  20   -999.00
WA630       0312  21   -999.00
WA630       0312  22   -999.00
WA630       0312  23   -999.00
WA630       0312  24   -999.00
WA630       0312  25   -999.00
WA630       0312  26   -999.00
WA630       0312  27   -999.00
WA630       0312  28   -999.00
WA630       0312  29   -999.00
WA630       0312  30   -999.00
WA630       0312  31   -999.00
WA630       0412   1   -999.00
WA630       0412   2   -999.00
WA630       0412   3   -999.00
WA630       0412   4   -999.00
WA630       0412   5   -999.00
WA630       0412   6   -999.00
WA630       0412   7   -999.00
WA630       0412   8   -999.00
WA630       0412   9   -999.00
WA630       0412  10   -999.00
WA630       0412  11   -999.00
WA630       0412  12   -999.00
WA630       0412  13   -999.00
WA630       0412  14   -999.00
WA630       0412  15   -999.00
WA630       0412  16   -999.00
WA630       0412  17   -999.00
WA630       0412  18   -999.00
WA630       0412  19   -999.00
WA630       0412  20   -999.00
WA630       0412  21   -999.00
WA630       0412  22   -999.00
WA630       0412  23   -999.00
WA630       0412  24   -999.00
WA630       0412  25   -999.00
WA630       0412  26   -999.00
WA630       0412  27   -999.00
WA630       0412  28   -999.00
WA630       0412  29   -999.00
WA630       0412  30   -999.00
WA630       0512   1   -999.00
WA630       0512   2   -999.00
WA630       0512   3   -999.00
WA630       0512   4   -999.00
WA630       0512   5   -999.00
WA630       0512   6   -999.00
WA630       0512   7   -999.00
WA630       0512   8   -999.00
WA630       0512   9   -999.00
WA630       0512  10   -999.00
WA630       0512  11   -999.00
WA630       0512  12   -999.00
WA630       0512  13   -999.00
WA630       0512  14   -999.00
WA630       0512  15   -999.00
WA630       0512  16   -999.00
WA630       0512  17   -999.00
WA630       0512  18   -999.00
WA630       0512  19   -999.00
WA630       0512  20   -999.00
WA630       0512  21   -999.00
WA630       0512  22   -999.00
WA630       0512  23   -999.00
WA630       0512  24   -999.00
WA630       0512  25   -999.00
WA630       0512  26   -999.00
WA630       0512  27   -999.00
WA630       0512  28   -999.00
WA630       0512  29   -999.00
WA630       0512  30   -999.00
WA630       0512  31   -999.00
WA630       0612   1   -999.00
WA630       0612   2   -999.00
WA630       0612   3   -999.00
WA630       0612   4   -999.00
WA630       0612   5   -999.00
WA630       0612   6   -999.00
WA630       0612   7   -999.00
WA630       0612   8   -999.00
WA630       0612   9   -999.00
WA630       0612  10   -999.00
WA630       0612  11   -999.00
WA630       0612  12   -999.00
WA630       0612  13   -999.00
WA630       0612  14   -999.00
WA630       0612  15   -999.00
WA630       0612  16   -999.00
WA630       0612  17   -999.00
WA630       0612  18   -999.00
WA630       0612  19   -999.00
WA630       0612  20   -999.00
WA630       0612  21   -999.00
WA630       0612  22   -999.00
WA630       0612  23   -999.00
WA630       0612  24   -999.00
WA630       0612  25   -999.00
WA630       0612  26   -999.00
WA630       0612  27   -999.00
WA630       0612  28   -999.00
WA630       0612  29   -999.00
WA630       0612  30   -999.00
WA630       0712   1   -999.00
WA630       0712   2   -999.00
WA630       0712   3   -999.00
WA630       0712   4   -999.00
WA630       0712   5   -999.00
WA630       0712   6   -999.00
WA630       0712   7   -999.00
WA630       0712   8   -999.00
WA630       0712   9   -999.00
WA630       0712  10   -999.00
WA630       0712  11   -999.00
WA630       0712  12   -999.00
WA630       0712  13   -999.00
WA630       0712  14   -999.00
WA630       0712  15   -999.00
WA630       0712  16   -999.00
WA630       0712  17   -999.00
WA630       0712  18   -999.00
WA630       0712  19   -999.00
WA630       0712  20   -999.00
WA630       0712  21   -999.00
WA630       0712  22   -999.00
WA630       0712  23   -999.00
WA630       0712  24   -999.00
WA630       0712  25   -999.00
WA630       0712  26   -999.00
WA630       0712  27   -999.00
WA630       0712  28   -999.00
WA630       0712  29   -999.00
WA630       0712  30   -999.00
WA630       0712  31   -999.00
WA630       0812   1   -999.00
WA630       0812   2   -999.00
WA630       0812   3   -999.00
WA630       0812   4   -999.00
WA630       0812   5   -999.00
WA630       0812   6   -999.00
WA630       0812   7   -999.00
WA630       0812   8   -999.00
WA630       0812   9   -999.00
WA630       0812  10   -999.00
WA630       0812  11   -999.00
WA630       0812  12   -999.00
WA630       0812  13   -999.00
WA630       0812  14   -999.00
WA630       0812  15   -999.00
WA630       0812  16   -999.00
WA630       0812  17   -999.00
WA630       0812  18   -999.00
WA630       0812  19   -999.00
WA630       0812  20   -999.00
WA630       0812  21   -999.00
WA630       0812  22   -999.00
WA630       0812  23   -999.00
WA630       0812  24   -999.00
WA630       0812  25   -999.00
WA630       0812  26   -999.00
WA630       0812  27   -999.00
WA630       0812  28   -999.00
WA630       0812  29   -999.00
WA630       0812  30   -999.00
WA630       0812  31   -999.00
WA630       0912   1   -999.00
WA630       0912   2   -999.00
WA630       0912   3   -999.00
WA630       0912   4   -999.00
WA630       0912   5   -999.00
WA630       0912   6   -999.00
WA630       0912   7   -999.00
WA630       0912   8   -999.00
WA630       0912   9   -999.00
WA630       0912  10   -999.00
WA630       0912  11   -999.00
WA630       0912  12   -999.00
WA630       0912  13   -999.00
WA630       0912  14   -999.00
WA630       0912  15   -999.00
WA630       0912  16   -999.00
WA630       0912  17   -999.00
WA630       0912  18   -999.00
WA630       0912  19   -999.00
WA630       0912  20   -999.00
WA630       0912  21   -999.00
WA630       0912  22   -999.00
WA630       0912  23   -999.00
WA630       0912  24   -999.00
WA630       0912  25   -999.00
WA630       0912  26   -999.00
WA630       0912  27   -999.00
WA630       0912  28   -999.00
WA630       0912  29   -999.00
WA630       0912  30   -999.00
WA630       1012   1   -999.00
WA630       1012   2   -999.00
WA630       1012   3   -999.00
WA630       1012   4   -999.00
WA630       1012   5   -999.00
WA630       1012   6   -999.00
WA630       1012   7   -999.00
WA630       1012   8   -999.00
WA630       1012   9   -999.00
WA630       1012  10   -999.00
WA630       1012  11   -999.00
WA630       1012  12   -999.00
WA630       1012  13   -999.00
WA630       1012  14   -999.00
WA630       1012  15   -999.00
WA630       1012  16   -999.00
WA630       1012  17   -999.00
WA630       1012  18   -999.00
WA630       1012  19   -999.00
WA630       1012  20   -999.00
WA630       1012  21   -999.00
WA630       1012  22   -999.00
WA630       1012  23   -999.00
WA630       1012  24   -999.00
WA630       1012  25   -999.00
WA630       1012  26   -999.00
WA630       1012  27   -999.00
WA630       1012  28   -999.00
WA630       1012  29   -999.00
WA630       1012  30   -999.00
WA630       1012  31   -999.00
WA630       1112   1   -999.00
WA630       1112   2   -999.00
WA630       1112   3   -999.00
WA630       1112   4   -999.00
WA630       1112   5   -999.00
WA630       1112   6   -999.00
WA630       1112   7   -999.00
WA630       1112   8   -999.00
WA630       1112   9   -999.00
WA630       1112  10   -999.00
WA630       1112  11   -999.00
WA630       1112  12   -999.00
WA630       1112  13   -999.00
WA630       1112  14   -999.00
WA630       1112  15   -999.00
WA630       1112  16   -999.00
WA630       1112  17   -999.00
WA630       1112  18   -999.00
WA630       1112  19   -999.00
WA630       1112  20   -999.00
WA630       1112  21   -999.00
WA630       1112  22   -999.00
WA630       1112  23   -999.00
WA630       1112  24   -999.00
WA630       1112  25   -999.00
WA630       1112  26   -999.00
WA630       1112  27   -999.00
WA630       1112  28   -999.00
WA630       1112  29   -999.00
WA630       1112  30   -999.00
WA630       1212   1   -999.00
WA630       1212   2   -999.00
WA630       1212   3   -999.00
WA630       1212   4   -999.00
WA630       1212   5   -999.00
WA630       1212   6   -999.00
WA630       1212   7   -999.00
WA630       1212   8   -999.00
WA630       1212   9   -999.00
WA630       1212  10   -999.00
WA630       1212  11   -999.00
WA630       1212  12   -999.00
WA630       1212  13   -999.00
WA630       1212  14   -999.00
WA630       1212  15   -999.00
WA630       1212  16   -999.00
WA630       1212  17   -999.00
WA630       1212  18   -999.00
WA630       1212  19   -999.00
WA630       1212  20   -999.00
WA630       1212  21   -999.00
WA630       1212  22   -999.00
WA630       1212  23   -999.00
WA630       1212  24   -999.00
WA630       1212  25   -999.00
WA630       1212  26   -999.00
WA630       1212  27   -999.00
WA630       1212  28   -999.00
WA630       1212  29   -999.00
WA630       1212  30   -999.00
WA630       1212  31   -999.00
WA630       0113   1   -999.00
WA630       0113   2   -999.00
WA630       0113   3   -999.00
WA630       0113   4   -999.00
WA630       0113   5   -999.00
WA630       0113   6   -999.00
WA630       0113   7   -999.00
WA630       0113   8   -999.00
WA630       0113   9   -999.00
WA630       0113  10   -999.00
WA630       0113  11   -999.00
WA630       0113  12   -999.00
WA630       0113  13   -999.00
WA630       0113  14   -999.00
WA630       0113  15   -999.00
WA630       0113  16   -999.00
WA630       0113  17   -999.00
WA630       0113  18   -999.00
WA630       0113  19   -999.00
WA630       0113  20   -999.00
WA630       0113  21   -999.00
WA630       0113  22   -999.00
WA630       0113  23   -999.00
WA630       0113  24   -999.00
WA630       0113  25   -999.00
WA630       0113  26   -999.00
WA630       0113  27   -999.00
WA630       0113  28   -999.00
WA630       0113  29   -999.00
WA630       0113  30   -999.00
WA630       0113  31   -999.00
WA630       0213   1   -999.00
WA630       0213   2   -999.00
WA630       0213   3   -999.00
WA630       0213   4   -999.00
WA630       0213   5   -999.00
WA630       0213   6   -999.00
WA630       0213   7   -999.00
WA630       0213   8   -999.00
WA630       0213   9   -999.00
WA630       0213  10   -999.00
WA630       0213  11   -999.00
WA630       0213  12   -999.00
WA630       0213  13   -999.00
WA630       0213  14   -999.00
WA630       0213  15   -999.00
WA630       0213  16   -999.00
WA630       0213  17   -999.00
WA630       0213  18   -999.00
WA630       0213  19   -999.00
WA630       0213  20   -999.00
WA630       0213  21   -999.00
WA630       0213  22   -999.00
WA630       0213  23   -999.00
WA630       0213  24   -999.00
WA630       0213  25   -999.00
WA630       0213  26   -999.00
WA630       0213  27   -999.00
WA630       0213  28   -999.00
WA630       0313   1   -999.00
WA630       0313   2   -999.00
WA630       0313   3   -999.00
WA630       0313   4   -999.00
WA630       0313   5   -999.00
WA630       0313   6   -999.00
WA630       0313   7   -999.00
WA630       0313   8   -999.00
WA630       0313   9   -999.00
WA630       0313  10   -999.00
WA630       0313  11   -999.00
WA630       0313  12   -999.00
WA630       0313  13   -999.00
WA630       0313  14   -999.00
WA630       0313  15   -999.00
WA630       0313  16   -999.00
WA630       0313  17   -999.00
WA630       0313  18   -999.00
WA630       0313  19   -999.00
WA630       0313  20   -999.00
WA630       0313  21   -999.00
WA630       0313  22   -999.00
WA630       0313  23   -999.00
WA630       0313  24   -999.00
WA630       0313  25   -999.00
WA630       0313  26   -999.00
WA630       0313  27   -999.00
WA630       0313  28   -999.00
WA630       0313  29   -999.00
WA630       0313  30   -999.00
WA630       0313  31   -999.00
WA630       0413   1   -999.00
WA630       0413   2   -999.00
WA630       0413   3   -999.00
WA630       0413   4   -999.00
WA630       0413   5   -999.00
WA630       0413   6   -999.00
WA630       0413   7   -999.00
WA630       0413   8   -999.00
WA630       0413   9   -999.00
WA630       0413  10   -999.00
WA630       0413  11   -999.00
WA630       0413  12   -999.00
WA630       0413  13   -999.00
WA630       0413  14   -999.00
WA630       0413  15   -999.00
WA630       0413  16   -999.00
WA630       0413  17   -999.00
WA630       0413  18   -999.00
WA630       0413  19   -999.00
WA630       0413  20   -999.00
WA630       0413  21   -999.00
WA630       0413  22   -999.00
WA630       0413  23   -999.00
WA630       0413  24   -999.00
WA630       0413  25   -999.00
WA630       0413  26   -999.00
WA630       0413  27   -999.00
WA630       0413  28   -999.00
WA630       0413  29   -999.00
WA630       0413  30   -999.00
WA630       0513   1   -999.00
WA630       0513   2   -999.00
WA630       0513   3   -999.00
WA630       0513   4   -999.00
WA630       0513   5   -999.00
WA630       0513   6   -999.00
WA630       0513   7   -999.00
WA630       0513   8   -999.00
WA630       0513   9   -999.00
WA630       0513  10   -999.00
WA630       0513  11   -999.00
WA630       0513  12   -999.00
WA630       0513  13   -999.00
WA630       0513  14   -999.00
WA630       0513  15   -999.00
WA630       0513  16   -999.00
WA630       0513  17   -999.00
WA630       0513  18   -999.00
WA630       0513  19   -999.00
WA630       0513  20   -999.00
WA630       0513  21   -999.00
WA630       0513  22   -999.00
WA630       0513  23   -999.00
WA630       0513  24   -999.00
WA630       0513  25   -999.00
WA630       0513  26   -999.00
WA630       0513  27   -999.00
WA630       0513  28   -999.00
WA630       0513  29   -999.00
WA630       0513  30   -999.00
WA630       0513  31   -999.00
WA630       0613   1   -999.00
WA630       0613   2   -999.00
WA630       0613   3   -999.00
WA630       0613   4   -999.00
WA630       0613   5   -999.00
WA630       0613   6   -999.00
WA630       0613   7   -999.00
WA630       0613   8   -999.00
WA630       0613   9   -999.00
WA630       0613  10   -999.00
WA630       0613  11   -999.00
WA630       0613  12   -999.00
WA630       0613  13   -999.00
WA630       0613  14   -999.00
WA630       0613  15   -999.00
WA630       0613  16   -999.00
WA630       0613  17   -999.00
WA630       0613  18   -999.00
WA630       0613  19   -999.00
WA630       0613  20   -999.00
WA630       0613  21   -999.00
WA630       0613  22   -999.00
WA630       0613  23   -999.00
WA630       0613  24   -999.00
WA630       0613  25   -999.00
WA630       0613  26   -999.00
WA630       0613  27   -999.00
WA630       0613  28   -999.00
WA630       0613  29   -999.00
WA630       0613  30   -999.00
WA630       0713   1   -999.00
WA630       0713   2   -999.00
WA630       0713   3   -999.00
WA630       0713   4   -999.00
WA630       0713   5   -999.00
WA630       0713   6   -999.00
WA630       0713   7   -999.00
WA630       0713   8   -999.00
WA630       0713   9   -999.00
WA630       0713  10   -999.00
WA630       0713  11   -999.00
WA630       0713  12   -999.00
WA630       0713  13   -999.00
WA630       0713  14   -999.00
WA630       0713  15   -999.00
WA630       0713  16   -999.00
WA630       0713  17   -999.00
WA630       0713  18   -999.00
WA630       0713  19   -999.00
WA630       0713  20   -999.00
WA630       0713  21   -999.00
WA630       0713  22   -999.00
WA630       0713  23   -999.00
WA630       0713  24   -999.00
WA630       0713  25   -999.00
WA630       0713  26   -999.00
WA630       0713  27   -999.00
WA630       0713  28   -999.00
WA630       0713  29   -999.00
WA630       0713  30   -999.00
WA630       0713  31   -999.00
WA630       0813   1   -999.00
WA630       0813   2   -999.00
WA630       0813   3   -999.00
WA630       0813   4   -999.00
WA630       0813   5   -999.00
WA630       0813   6   -999.00
WA630       0813   7   -999.00
WA630       0813   8   -999.00
WA630       0813   9   -999.00
WA630       0813  10   -999.00
WA630       0813  11   -999.00
WA630       0813  12   -999.00
WA630       0813  13   -999.00
WA630       0813  14   -999.00
WA630       0813  15   -999.00
WA630       0813  16   -999.00
WA630       0813  17   -999.00
WA630       0813  18   -999.00
WA630       0813  19   -999.00
WA630       0813  20   -999.00
WA630       0813  21   -999.00
WA630       0813  22   -999.00
WA630       0813  23   -999.00
WA630       0813  24   -999.00
WA630       0813  25   -999.00
WA630       0813  26   -999.00
WA630       0813  27   -999.00
WA630       0813  28   -999.00
WA630       0813  29   -999.00
WA630       0813  30   -999.00
WA630       0813  31   -999.00
WA630       0913   1   -999.00
WA630       0913   2   -999.00
WA630       0913   3   -999.00
WA630       0913   4   -999.00
WA630       0913   5   -999.00
WA630       0913   6   -999.00
WA630       0913   7   -999.00
WA630       0913   8   -999.00
WA630       0913   9   -999.00
WA630       0913  10   -999.00
WA630       0913  11   -999.00
WA630       0913  12   -999.00
WA630       0913  13   -999.00
WA630       0913  14   -999.00
WA630       0913  15   -999.00
WA630       0913  16   -999.00
WA630       0913  17   -999.00
WA630       0913  18   -999.00
WA630       0913  19   -999.00
WA630       0913  20   -999.00
WA630       0913  21   -999.00
WA630       0913  22   -999.00
WA630       0913  23   -999.00
WA630       0913  24   -999.00
WA630       0913  25   -999.00
WA630       0913  26   -999.00
WA630       0913  27   -999.00
WA630       0913  28   -999.00
WA630       0913  29   -999.00
WA630       0913  30   -999.00
WA630       1013   1   -999.00
WA630       1013   2   -999.00
WA630       1013   3   -999.00
WA630       1013   4   -999.00
WA630       1013   5   -999.00
WA630       1013   6   -999.00
WA630       1013   7   -999.00
WA630       1013   8   -999.00
WA630       1013   9   -999.00
WA630       1013  10   -999.00
WA630       1013  11   -999.00
WA630       1013  12   -999.00
WA630       1013  13   -999.00
WA630       1013  14   -999.00
WA630       1013  15   -999.00
WA630       1013  16   -999.00
WA630       1013  17   -999.00
WA630       1013  18   -999.00
WA630       1013  19   -999.00
WA630       1013  20   -999.00
WA630       1013  21   -999.00
WA630       1013  22   -999.00
WA630       1013  23   -999.00
WA630       1013  24   -999.00
WA630       1013  25   -999.00
WA630       1013  26   -999.00
WA630       1013  27   -999.00
WA630       1013  28   -999.00
WA630       1013  29   -999.00
WA630       1013  30   -999.00
WA630       1013  31   -999.00
WA630       1113   1   -999.00
WA630       1113   2   -999.00
WA630       1113   3   -999.00
WA630       1113   4   -999.00
WA630       1113   5   -999.00
WA630       1113   6   -999.00
WA630       1113   7   -999.00
WA630       1113   8   -999.00
WA630       1113   9   -999.00
WA630       1113  10   -999.00
WA630       1113  11   -999.00
WA630       1113  12   -999.00
WA630       1113  13   -999.00
WA630       1113  14   -999.00
WA630       1113  15   -999.00
WA630       1113  16   -999.00
WA630       1113  17   -999.00
WA630       1113  18   -999.00
WA630       1113  19   -999.00
WA630       1113  20   -999.00
WA630       1113  21   -999.00
WA630       1113  22   -999.00
WA630       1113  23   -999.00
WA630       1113  24   -999.00
WA630       1113  25   -999.00
WA630       1113  26   -999.00
WA630       1113  27   -999.00
WA630       1113  28   -999.00
WA630       1113  29   -999.00
WA630       1113  30   -999.00
WA630       1213   1   -999.00
WA630       1213   2   -999.00
WA630       1213   3   -999.00
WA630       1213   4   -999.00
WA630       1213   5   -999.00
WA630       1213   6   -999.00
WA630       1213   7   -999.00
WA630       1213   8   -999.00
WA630       1213   9   -999.00
WA630       1213  10   -999.00
WA630       1213  11   -999.00
WA630       1213  12   -999.00
WA630       1213  13   -999.00
WA630       1213  14   -999.00
WA630       1213  15   -999.00
WA630       1213  16   -999.00
WA630       1213  17   -999.00
WA630       1213  18   -999.00
WA630       1213  19   -999.00
WA630       1213  20   -999.00
WA630       1213  21   -999.00
WA630       1213  22   -999.00
WA630       1213  23   -999.00
WA630       1213  24   -999.00
WA630       1213  25   -999.00
WA630       1213  26   -999.00
WA630       1213  27   -999.00
WA630       1213  28   -999.00
WA630       1213  29   -999.00
WA630       1213  30   -999.00
WA630       1213  31   -999.00
WA630       0114   1   -999.00
WA630       0114   2   -999.00
WA630       0114   3   -999.00
WA630       0114   4   -999.00
WA630       0114   5   -999.00
WA630       0114   6   -999.00
WA630       0114   7   -999.00
WA630       0114   8   -999.00
WA630       0114   9   -999.00
WA630       0114  10   -999.00
WA630       0114  11   -999.00
WA630       0114  12   -999.00
WA630       0114  13   -999.00
WA630       0114  14   -999.00
WA630       0114  15   -999.00
WA630       0114  16   -999.00
WA630       0114  17   -999.00
WA630       0114  18   -999.00
WA630       0114  19   -999.00
WA630       0114  20   -999.00
WA630       0114  21   -999.00
WA630       0114  22   -999.00
WA630       0114  23   -999.00
WA630       0114  24   -999.00
WA630       0114  25   -999.00
WA630       0114  26   -999.00
WA630       0114  27   -999.00
WA630       0114  28   -999.00
WA630       0114  29   -999.00
WA630       0114  30   -999.00
WA630       0114  31   -999.00
WA630       0214   1   -999.00
WA630       0214   2   -999.00
WA630       0214   3   -999.00
WA630       0214   4   -999.00
WA630       0214   5   -999.00
WA630       0214   6   -999.00
WA630       0214   7   -999.00
WA630       0214   8   -999.00
WA630       0214   9   -999.00
WA630       0214  10   -999.00
WA630       0214  11   -999.00
WA630       0214  12   -999.00
WA630       0214  13   -999.00
WA630       0214  14   -999.00
WA630       0214  15   -999.00
WA630       0214  16   -999.00
WA630       0214  17   -999.00
WA630       0214  18   -999.00
WA630       0214  19   -999.00
WA630       0214  20   -999.00
WA630       0214  21   -999.00
WA630       0214  22   -999.00
WA630       0214  23   -999.00
WA630       0214  24   -999.00
WA630       0214  25   -999.00
WA630       0214  26   -999.00
WA630       0214  27   -999.00
WA630       0214  28   -999.00
WA630       0314   1   -999.00
WA630       0314   2   -999.00
WA630       0314   3   -999.00
WA630       0314   4   -999.00
WA630       0314   5   -999.00
WA630       0314   6   -999.00
WA630       0314   7   -999.00
WA630       0314   8   -999.00
WA630       0314   9   -999.00
WA630       0314  10   -999.00
WA630       0314  11   -999.00
WA630       0314  12   -999.00
WA630       0314  13   -999.00
WA630       0314  14   -999.00
WA630       0314  15   -999.00
WA630       0314  16   -999.00
WA630       0314  17   -999.00
WA630       0314  18   -999.00
WA630       0314  19   -999.00
WA630       0314  20   -999.00
WA630       0314  21   -999.00
WA630       0314  22   -999.00
WA630       0314  23   -999.00
WA630       0314  24   -999.00
WA630       0314  25   -999.00
WA630       0314  26   -999.00
WA630       0314  27   -999.00
WA630       0314  28   -999.00
WA630       0314  29   -999.00
WA630       0314  30   -999.00
WA630       0314  31   -999.00
WA630       0414   1   -999.00
WA630       0414   2   -999.00
WA630       0414   3   -999.00
WA630       0414   4   -999.00
WA630       0414   5   -999.00
WA630       0414   6   -999.00
WA630       0414   7   -999.00
WA630       0414   8   -999.00
WA630       0414   9   -999.00
WA630       0414  10   -999.00
WA630       0414  11   -999.00
WA630       0414  12   -999.00
WA630       0414  13   -999.00
WA630       0414  14   -999.00
WA630       0414  15   -999.00
WA630       0414  16   -999.00
WA630       0414  17   -999.00
WA630       0414  18   -999.00
WA630       0414  19   -999.00
WA630       0414  20   -999.00
WA630       0414  21   -999.00
WA630       0414  22   -999.00
WA630       0414  23   -999.00
WA630       0414  24   -999.00
WA630       0414  25   -999.00
WA630       0414  26   -999.00
WA630       0414  27   -999.00
WA630       0414  28   -999.00
WA630       0414  29   -999.00
WA630       0414  30   -999.00
WA630       0514   1   -999.00
WA630       0514   2   -999.00
WA630       0514   3   -999.00
WA630       0514   4   -999.00
WA630       0514   5   -999.00
WA630       0514   6   -999.00
WA630       0514   7   -999.00
WA630       0514   8   -999.00
WA630       0514   9   -999.00
WA630       0514  10   -999.00
WA630       0514  11   -999.00
WA630       0514  12   -999.00
WA630       0514  13   -999.00
WA630       0514  14   -999.00
WA630       0514  15   -999.00
WA630       0514  16   -999.00
WA630       0514  17   -999.00
WA630       0514  18   -999.00
WA630       0514  19   -999.00
WA630       0514  20   -999.00
WA630       0514  21   -999.00
WA630       0514  22   -999.00
WA630       0514  23   -999.00
WA630       0514  24   -999.00
WA630       0514  25   -999.00
WA630       0514  26   -999.00
WA630       0514  27   -999.00
WA630       0514  28   -999.00
WA630       0514  29   -999.00
WA630       0514  30   -999.00
WA630       0514  31   -999.00
WA630       0614   1   -999.00
WA630       0614   2   -999.00
WA630       0614   3   -999.00
WA630       0614   4   -999.00
WA630       0614   5   -999.00
WA630       0614   6   -999.00
WA630       0614   7   -999.00
WA630       0614   8   -999.00
WA630       0614   9   -999.00
WA630       0614  10   -999.00
WA630       0614  11   -999.00
WA630       0614  12   -999.00
WA630       0614  13   -999.00
WA630       0614  14   -999.00
WA630       0614  15   -999.00
WA630       0614  16   -999.00
WA630       0614  17   -999.00
WA630       0614  18   -999.00
WA630       0614  19   -999.00
WA630       0614  20   -999.00
WA630       0614  21   -999.00
WA630       0614  22   -999.00
WA630       0614  23   -999.00
WA630       0614  24   -999.00
WA630       0614  25   -999.00
WA630       0614  26   -999.00
WA630       0614  27   -999.00
WA630       0614  28   -999.00
WA630       0614  29   -999.00
WA630       0614  30   -999.00
WA630       0714   1   -999.00
WA630       0714   2   -999.00
WA630       0714   3   -999.00
WA630       0714   4   -999.00
WA630       0714   5   -999.00
WA630       0714   6   -999.00
WA630       0714   7   -999.00
WA630       0714   8   -999.00
WA630       0714   9   -999.00
WA630       0714  10   -999.00
WA630       0714  11   -999.00
WA630       0714  12   -999.00
WA630       0714  13   -999.00
WA630       0714  14   -999.00
WA630       0714  15   -999.00
WA630       0714  16   -999.00
WA630       0714  17   -999.00
WA630       0714  18   -999.00
WA630       0714  19   -999.00
WA630       0714  20   -999.00
WA630       0714  21   -999.00
WA630       0714  22   -999.00
WA630       0714  23   -999.00
WA630       0714  24   -999.00
WA630       0714  25   -999.00
WA630       0714  26   -999.00
WA630       0714  27   -999.00
WA630       0714  28   -999.00
WA630       0714  29   -999.00
WA630       0714  30   -999.00
WA630       0714  31   -999.00
WA630       0814   1   -999.00
WA630       0814   2   -999.00
WA630       0814   3   -999.00
WA630       0814   4   -999.00
WA630       0814   5   -999.00
WA630       0814   6   -999.00
WA630       0814   7   -999.00
WA630       0814   8   -999.00
WA630       0814   9   -999.00
WA630       0814  10   -999.00
WA630       0814  11   -999.00
WA630       0814  12   -999.00
WA630       0814  13   -999.00
WA630       0814  14   -999.00
WA630       0814  15   -999.00
WA630       0814  16   -999.00
WA630       0814  17   -999.00
WA630       0814  18   -999.00
WA630       0814  19   -999.00
WA630       0814  20   -999.00
WA630       0814  21   -999.00
WA630       0814  22   -999.00
WA630       0814  23   -999.00
WA630       0814  24   -999.00
WA630       0814  25   -999.00
WA630       0814  26   -999.00
WA630       0814  27   -999.00
WA630       0814  28   -999.00
WA630       0814  29   -999.00
WA630       0814  30   -999.00
WA630       0814  31   -999.00
WA630       0914   1   -999.00
WA630       0914   2   -999.00
WA630       0914   3   -999.00
WA630       0914   4   -999.00
WA630       0914   5   -999.00
WA630       0914   6   -999.00
WA630       0914   7   -999.00
WA630       0914   8   -999.00
WA630       0914   9   -999.00
WA630       0914  10   -999.00
WA630       0914  11   -999.00
WA630       0914  12   -999.00
WA630       0914  13   -999.00
WA630       0914  14   -999.00
WA630       0914  15   -999.00
WA630       0914  16   -999.00
WA630       0914  17   -999.00
WA630       0914  18   -999.00
WA630       0914  19   -999.00
WA630       0914  20   -999.00
WA630       0914  21   -999.00
WA630       0914  22   -999.00
WA630       0914  23   -999.00
WA630       0914  24   -999.00
WA630       0914  25   -999.00
WA630       0914  26   -999.00
WA630       0914  27   -999.00
WA630       0914  28   -999.00
WA630       0914  29   -999.00
WA630       0914  30   -999.00
WA630       1014   1   -999.00
WA630       1014   2   -999.00
WA630       1014   3   -999.00
WA630       1014   4   -999.00
WA630       1014   5   -999.00
WA630       1014   6   -999.00
WA630       1014   7   -999.00
WA630       1014   8   -999.00
WA630       1014   9   -999.00
WA630       1014  10   -999.00
WA630       1014  11   -999.00
WA630       1014  12   -999.00
WA630       1014  13   -999.00
WA630       1014  14   -999.00
WA630       1014  15   -999.00
WA630       1014  16   -999.00
WA630       1014  17   -999.00
WA630       1014  18   -999.00
WA630       1014  19   -999.00
WA630       1014  20   -999.00
WA630       1014  21   -999.00
WA630       1014  22   -999.00
WA630       1014  23   -999.00
WA630       1014  24   -999.00
WA630       1014  25   -999.00
WA630       1014  26   -999.00
WA630       1014  27   -999.00
WA630       1014  28   -999.00
WA630       1014  29   -999.00
WA630       1014  30   -999.00
WA630       1014  31   -999.00
WA630       1114   1   -999.00
WA630       1114   2   -999.00
WA630       1114   3   -999.00
WA630       1114   4   -999.00
WA630       1114   5   -999.00
WA630       1114   6   -999.00
WA630       1114   7   -999.00
