$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:49 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       0108  29     18.00
WA975       0108  30     20.00
WA975       0108  31     24.00
WA975       0208   1     21.00
WA975       0208   2     19.00
WA975       0208   3     17.00
WA975       0208   4     22.00
WA975       0208   5     22.00
WA975       0208   6     25.00
WA975       0208   7     28.00
WA975       0208   8     30.00
WA975       0208   9     30.00
WA975       0208  10     28.00
WA975       0208  11     29.00
WA975       0208  12     30.00
WA975       0208  13     26.00
WA975       0208  14     23.00
WA975       0208  15     24.00
WA975       0208  16     22.00
WA975       0208  17     17.00
WA975       0208  18     20.00
WA975       0208  19     28.00
WA975       0208  20     26.00
WA975       0208  21     24.00
WA975       0208  22     32.00
WA975       0208  23     30.00
WA975       0208  24     27.00
WA975       0208  25     30.00
WA975       0208  26     29.00
WA975       0208  27     30.00
WA975       0208  28     30.00
WA975       0208  29     33.00
WA975       0308   1     30.00
WA975       0308   2     26.00
WA975       0308   3     26.00
WA975       0308   4     22.00
WA975       0308   5     16.00
WA975       0308   6     22.00
WA975       0308   7     32.00
WA975       0308   8     27.00
WA975       0308   9     24.00
WA975       0308  10     36.00
WA975       0308  11     28.00
WA975       0308  12     21.00
WA975       0308  13     26.00
WA975       0308  14     30.00
WA975       0308  15     28.00
WA975       0308  16     28.00
WA975       0308  17     29.00
WA975       0308  18     25.00
WA975       0308  19     23.00
WA975       0308  20     28.00
WA975       0308  21     16.00
WA975       0308  22     13.00
WA975       0308  23     24.00
WA975       0308  24     15.00
WA975       0308  25     11.00
WA975       0308  26     26.00
WA975       0308  27     14.00
WA975       0308  28     12.00
WA975       0308  29     24.00
WA975       0308  30     23.00
WA975       0308  31     13.00
WA975       0408   1     10.00
WA975       0408   2     15.00
WA975       0408   3     19.00
WA975       0408   4     28.00
WA975       0408   5     29.00
WA975       0408   6     29.00
WA975       0408   7     26.00
WA975       0408   8     27.00
WA975       0408   9     26.00
WA975       0408  10     28.00
WA975       0408  11     28.00
WA975       0408  12     29.00
WA975       0408  13     33.00
WA975       0408  14     30.00
WA975       0408  15     28.00
WA975       0408  16     29.00
WA975       0408  17     29.00
WA975       0408  18     23.00
WA975       0408  19     21.00
WA975       0408  20     20.00
WA975       0408  21     18.00
WA975       0408  22     14.00
WA975       0408  23     31.00
WA975       0408  24     30.00
WA975       0408  25     25.00
WA975       0408  26     20.00
WA975       0408  27     36.00
WA975       0408  28     33.00
WA975       0408  29     30.00
WA975       0408  30     29.00
WA975       0508   1     26.00
WA975       0508   2     32.00
WA975       0508   3     32.00
WA975       0508   4     31.00
WA975       0508   5     34.00
WA975       0508   6     31.00
WA975       0508   7     31.00
WA975       0508   8     32.00
WA975       0508   9     28.00
WA975       0508  10     35.00
WA975       0508  11     33.00
WA975       0508  12     33.00
WA975       0508  13     33.00
WA975       0508  14     36.00
WA975       0508  15     35.00
WA975       0508  16     35.00
WA975       0508  17     38.00
WA975       0508  18     37.00
WA975       0508  19     38.00
WA975       0508  20     36.00
WA975       0508  21     35.00
WA975       0508  22     37.00
WA975       0508  23     39.00
WA975       0508  24     38.00
WA975       0508  25     38.00
WA975       0508  26     39.00
WA975       0508  27     36.00
WA975       0508  28     35.00
WA975       0508  29     37.00
WA975       0508  30     35.00
WA975       0508  31     33.00
WA975       0608   1     40.00
WA975       0608   2     36.00
WA975       0608   3     33.00
WA975       0608   4     37.00
WA975       0608   5     37.00
WA975       0608   6     36.00
WA975       0608   7     38.00
WA975       0608   8     33.00
WA975       0608   9     31.00
WA975       0608  10     33.00
WA975       0608  11     38.00
WA975       0608  12     39.00
WA975       0608  13     33.00
WA975       0608  14     31.00
WA975       0608  15     34.00
WA975       0608  16     33.00
WA975       0608  17     36.00
WA975       0608  18     33.00
WA975       0608  19     33.00
WA975       0608  20     37.00
WA975       0608  21     43.00
WA975       0608  22     36.00
WA975       0608  23     33.00
WA975       0608  24     34.00
WA975       0608  25     35.00
WA975       0608  26     37.00
WA975       0608  27     38.00
WA975       0608  28     45.00
WA975       0608  29     49.00
WA975       0608  30     52.00
WA975       0708   1     50.00
WA975       0708   2     48.00
WA975       0708   3     53.00
WA975       0708   4     47.00
WA975       0708   5     43.00
WA975       0708   6     42.00
WA975       0708   7     42.00
WA975       0708   8     42.00
WA975       0708   9     44.00
WA975       0708  10     38.00
WA975       0708  11     35.00
WA975       0708  12     41.00
WA975       0708  13     44.00
WA975       0708  14     43.00
WA975       0708  15     41.00
WA975       0708  16     42.00
WA975       0708  17     41.00
WA975       0708  18     41.00
WA975       0708  19     42.00
WA975       0708  20     42.00
WA975       0708  21     44.00
WA975       0708  22     46.00
WA975       0708  23     44.00
WA975       0708  24     45.00
WA975       0708  25     45.00
WA975       0708  26     47.00
WA975       0708  27     48.00
WA975       0708  28     44.00
WA975       0708  29     44.00
WA975       0708  30     40.00
WA975       0708  31     36.00
WA975       0808   1     44.00
WA975       0808   2     44.00
WA975       0808   3     46.00
WA975       0808   4     43.00
WA975       0808   5     46.00
WA975       0808   6     48.00
WA975       0808   7     50.00
WA975       0808   8     52.00
WA975       0808   9     46.00
WA975       0808  10     42.00
WA975       0808  11     36.00
WA975       0808  12     40.00
WA975       0808  13     46.00
WA975       0808  14     47.00
WA975       0808  15     53.00
WA975       0808  16     53.00
WA975       0808  17     57.00
WA975       0808  18     55.00
WA975       0808  19     49.00
WA975       0808  20     45.00
WA975       0808  21     40.00
WA975       0808  22     37.00
WA975       0808  23     41.00
WA975       0808  24     49.00
WA975       0808  25     42.00
WA975       0808  26     42.00
WA975       0808  27     41.00
WA975       0808  28     45.00
WA975       0808  29     44.00
WA975       0808  30     38.00
WA975       0808  31     39.00
WA975       0908   1     35.00
WA975       0908   2     36.00
WA975       0908   3     36.00
WA975       0908   4     41.00
WA975       0908   5     39.00
WA975       0908   6     44.00
WA975       0908   7     38.00
WA975       0908   8     38.00
WA975       0908   9     38.00
WA975       0908  10     34.00
WA975       0908  11     38.00
WA975       0908  12     41.00
WA975       0908  13     35.00
WA975       0908  14     37.00
WA975       0908  15     41.00
WA975       0908  16     42.00
WA975       0908  17     46.00
WA975       0908  18     44.00
WA975       0908  19     41.00
WA975       0908  20     45.00
WA975       0908  21   -999.00
WA975       0908  22     35.00
WA975       0908  23     30.00
WA975       0908  24     42.00
WA975       0908  25     39.00
WA975       0908  26     34.00
WA975       0908  27     36.00
WA975       0908  28     32.00
WA975       0908  29     46.00
WA975       0908  30     44.00
WA975       1008   1     45.00
WA975       1008   2     46.00
WA975       1008   3     46.00
WA975       1008   4     40.00
WA975       1008   5     31.00
WA975       1008   6     30.00
WA975       1008   7     34.00
WA975       1008   8     30.00
WA975       1008   9     29.00
WA975       1008  10     28.00
WA975       1008  11     24.00
WA975       1008  12     33.00
WA975       1008  13     36.00
WA975       1008  14     29.00
WA975       1008  15     27.00
WA975       1008  16     32.00
WA975       1008  17     40.00
WA975       1008  18     30.00
WA975       1008  19     28.00
WA975       1008  20     34.00
WA975       1008  21     31.00
WA975       1008  22     31.00
WA975       1008  23     30.00
WA975       1008  24     30.00
WA975       1008  25     29.00
WA975       1008  26     26.00
WA975       1008  27     42.00
WA975       1008  28     34.00
WA975       1008  29     31.00
WA975       1008  30     36.00
WA975       1008  31     38.00
WA975       1108   1     38.00
WA975       1108   2     35.00
WA975       1108   3     35.00
WA975       1108   4     29.00
WA975       1108   5     26.00
WA975       1108   6     33.00
WA975       1108   7     35.00
WA975       1108   8     35.00
WA975       1108   9     33.00
WA975       1108  10     33.00
WA975       1108  11     33.00
WA975       1108  12     34.00
WA975       1108  13     26.00
WA975       1108  14     26.00
WA975       1108  15     33.00
WA975       1108  16     33.00
WA975       1108  17     32.00
WA975       1108  18     29.00
WA975       1108  19     26.00
WA975       1108  20     32.00
WA975       1108  21     28.00
WA975       1108  22     26.00
WA975       1108  23     21.00
WA975       1108  24     29.00
WA975       1108  25     28.00
WA975       1108  26     22.00
WA975       1108  27     30.00
WA975       1108  28     33.00
WA975       1108  29     34.00
WA975       1108  30     33.00
WA975       1208   1     33.00
WA975       1208   2     31.00
WA975       1208   3     29.00
WA975       1208   4     22.00
WA975       1208   5     29.00
WA975       1208   6     33.00
WA975       1208   7     33.00
WA975       1208   8     29.00
WA975       1208   9     28.00
WA975       1208  10     31.00
WA975       1208  11     25.00
WA975       1208  12     25.00
WA975       1208  13     13.00
WA975       1208  14      3.00
WA975       1208  15     -6.00
WA975       1208  16     -8.00
WA975       1208  17      8.00
WA975       1208  18      2.00
WA975       1208  19     -9.00
WA975       1208  20    -15.00
WA975       1208  21      3.00
WA975       1208  22      6.00
WA975       1208  23      0.00
WA975       1208  24     13.00
WA975       1208  25     11.00
WA975       1208  26     13.00
WA975       1208  27     22.00
WA975       1208  28     24.00
WA975       1208  29     24.00
WA975       1208  30     21.00
WA975       1208  31     22.00
WA975       0109   1     22.00
WA975       0109   2      7.00
WA975       0109   3      4.00
WA975       0109   4     16.00
WA975       0109   5     17.00
WA975       0109   6     29.00
WA975       0109   7     34.00
WA975       0109   8     29.00
WA975       0109   9     25.00
WA975       0109  10     26.00
WA975       0109  11     31.00
WA975       0109  12     34.00
WA975       0109  13     28.00
WA975       0109  14     25.00
WA975       0109  15     26.00
WA975       0109  16     29.00
WA975       0109  17     29.00
WA975       0109  18     37.00
WA975       0109  19     38.00
WA975       0109  20     29.00
WA975       0109  21     24.00
WA975       0109  22     20.00
WA975       0109  23     16.00
WA975       0109  24     14.00
WA975       0109  25      1.00
WA975       0109  26     -3.00
WA975       0109  27     16.00
WA975       0109  28     26.00
WA975       0109  29     26.00
WA975       0109  30     22.00
WA975       0109  31     23.00
WA975       0209   1     21.00
WA975       0209   2     28.00
WA975       0209   3     26.00
WA975       0209   4     28.00
WA975       0209   5     28.00
WA975       0209   6     24.00
WA975       0209   7     18.00
WA975       0209   8     27.00
WA975       0209   9     17.00
WA975       0209  10     14.00
WA975       0209  11     18.00
WA975       0209  12     14.00
WA975       0209  13     19.00
WA975       0209  14     23.00
WA975       0209  15     27.00
WA975       0209  16     26.00
WA975       0209  17     26.00
WA975       0209  18     24.00
WA975       0209  19     19.00
WA975       0209  20     18.00
WA975       0209  21     22.00
WA975       0209  22     34.00
WA975       0209  23     30.00
WA975       0209  24     31.00
WA975       0209  25     22.00
WA975       0209  26     10.00
WA975       0209  27     14.00
WA975       0209  28     20.00
WA975       0309   1     30.00
WA975       0309   2     32.00
WA975       0309   3     26.00
WA975       0309   4     20.00
WA975       0309   5     10.00
WA975       0309   6      4.00
WA975       0309   7     15.00
WA975       0309   8     13.00
WA975       0309   9     10.00
WA975       0309  10     -6.00
WA975       0309  11      0.00
WA975       0309  12     11.00
WA975       0309  13     28.00
WA975       0309  14     29.00
WA975       0309  15     24.00
WA975       0309  16     25.00
WA975       0309  17     25.00
WA975       0309  18     18.00
WA975       0309  19     33.00
WA975       0309  20     29.00
WA975       0309  21     24.00
WA975       0309  22     26.00
WA975       0309  23     25.00
WA975       0309  24     25.00
WA975       0309  25     20.00
WA975       0309  26     16.00
WA975       0309  27     29.00
WA975       0309  28     27.00
WA975       0309  29     21.00
WA975       0309  30     16.00
WA975       0309  31     24.00
WA975       0409   1     21.00
WA975       0409   2     28.00
WA975       0409   3     26.00
WA975       0409   4     18.00
WA975       0409   5     31.00
WA975       0409   6     29.00
WA975       0409   7     30.00
WA975       0409   8     31.00
WA975       0409   9     30.00
WA975       0409  10     30.00
WA975       0409  11     30.00
WA975       0409  12     30.00
WA975       0409  13     29.00
WA975       0409  14     27.00
WA975       0409  15     30.00
WA975       0409  16     29.00
WA975       0409  17     33.00
WA975       0409  18     28.00
WA975       0409  19     31.00
WA975       0409  20     33.00
WA975       0409  21     33.00
WA975       0409  22     29.00
WA975       0409  23     26.00
WA975       0409  24     21.00
WA975       0409  25     29.00
WA975       0409  26     30.00
WA975       0409  27     29.00
WA975       0409  28     31.00
WA975       0409  29     29.00
WA975       0409  30     28.00
WA975       0509   1     30.00
WA975       0509   2     35.00
WA975       0509   3     33.00
WA975       0509   4     30.00
WA975       0509   5     34.00
WA975       0509   6     33.00
WA975       0509   7     33.00
WA975       0509   8     32.00
WA975       0509   9     30.00
WA975       0509  10     30.00
WA975       0509  11     35.00
WA975       0509  12     32.00
WA975       0509  13     30.00
WA975       0509  14     31.00
WA975       0509  15     29.00
WA975       0509  16     32.00
WA975       0509  17     35.00
WA975       0509  18     36.00
WA975       0509  19     35.00
WA975       0509  20     30.00
WA975       0509  21     29.00
WA975       0509  22     31.00
WA975       0509  23     33.00
WA975       0509  24     33.00
WA975       0509  25     33.00
WA975       0509  26     38.00
WA975       0509  27     35.00
WA975       0509  28     34.00
WA975       0509  29     38.00
WA975       0509  30     39.00
WA975       0509  31     38.00
WA975       0609   1     38.00
WA975       0609   2     45.00
WA975       0609   3     41.00
WA975       0609   4     40.00
WA975       0609   5     42.00
WA975       0609   6     42.00
WA975       0609   7     43.00
WA975       0609   8     41.00
WA975       0609   9     38.00
WA975       0609  10     39.00
WA975       0609  11     39.00
WA975       0609  12     46.00
WA975       0609  13     43.00
WA975       0609  14     41.00
WA975       0609  15     44.00
WA975       0609  16     42.00
WA975       0609  17     43.00
WA975       0609  18     40.00
WA975       0609  19     46.00
WA975       0609  20     43.00
WA975       0609  21     41.00
WA975       0609  22     35.00
WA975       0609  23     32.00
WA975       0609  24     44.00
WA975       0609  25     42.00
WA975       0609  26     38.00
WA975       0609  27     36.00
WA975       0609  28     40.00
WA975       0609  29     36.00
WA975       0609  30     36.00
WA975       0709   1     38.00
WA975       0709   2     40.00
WA975       0709   3     45.00
WA975       0709   4     47.00
WA975       0709   5     47.00
WA975       0709   6     46.00
WA975       0709   7     44.00
WA975       0709   8     42.00
WA975       0709   9     42.00
WA975       0709  10     40.00
WA975       0709  11     46.00
WA975       0709  12     50.00
WA975       0709  13     47.00
WA975       0709  14     44.00
WA975       0709  15     40.00
WA975       0709  16     45.00
WA975       0709  17     49.00
WA975       0709  18     48.00
WA975       0709  19     42.00
WA975       0709  20     44.00
WA975       0709  21     49.00
WA975       0709  22     50.00
WA975       0709  23     49.00
WA975       0709  24     52.00
WA975       0709  25     49.00
WA975       0709  26     48.00
WA975       0709  27     54.00
WA975       0709  28     55.00
WA975       0709  29     56.00
WA975       0709  30     55.00
WA975       0709  31     53.00
WA975       0809   1     52.00
WA975       0809   2     52.00
WA975       0809   3     51.00
WA975       0809   4     48.00
WA975       0809   5     46.00
WA975       0809   6     44.00
WA975       0809   7     48.00
WA975       0809   8     49.00
WA975       0809   9     47.00
WA975       0809  10     45.00
WA975       0809  11     44.00
WA975       0809  12     42.00
WA975       0809  13     44.00
WA975       0809  14     42.00
WA975       0809  15     42.00
WA975       0809  16     42.00
WA975       0809  17     43.00
WA975       0809  18     47.00
WA975       0809  19     49.00
WA975       0809  20     55.00
WA975       0809  21     46.00
WA975       0809  22     41.00
WA975       0809  23     38.00
WA975       0809  24     37.00
WA975       0809  25     42.00
WA975       0809  26     40.00
WA975       0809  27     45.00
WA975       0809  28     48.00
WA975       0809  29     50.00
WA975       0809  30     47.00
WA975       0809  31     49.00
WA975       0909   1     50.00
WA975       0909   2     45.00
WA975       0909   3     41.00
WA975       0909   4     41.00
WA975       0909   5     44.00
WA975       0909   6     41.00
WA975       0909   7     40.00
WA975       0909   8     40.00
WA975       0909   9     44.00
WA975       0909  10     42.00
WA975       0909  11     47.00
WA975       0909  12     48.00
WA975       0909  13     46.00
WA975       0909  14     49.00
WA975       0909  15     44.00
WA975       0909  16     49.00
WA975       0909  17     42.00
WA975       0909  18     40.00
WA975       0909  19   -999.00
WA975       0909  20     36.00
WA975       0909  21     35.00
WA975       0909  22     55.00
WA975       0909  23     49.00
WA975       0909  24     43.00
WA975       0909  25     40.00
WA975       0909  26     36.00
WA975       0909  27     32.00
WA975       0909  28     39.00
WA975       0909  29     34.00
WA975       0909  30     33.00
WA975       1009   1     33.00
WA975       1009   2     35.00
WA975       1009   3     35.00
WA975       1009   4     31.00
WA975       1009   5     29.00
WA975       1009   6     30.00
WA975       1009   7     30.00
WA975       1009   8     28.00
WA975       1009   9     28.00
WA975       1009  10     25.00
WA975       1009  11     20.00
WA975       1009  12     26.00
WA975       1009  13     28.00
WA975       1009  14     33.00
WA975       1009  15     34.00
WA975       1009  16     42.00
WA975       1009  17     40.00
WA975       1009  18     40.00
WA975       1009  19     38.00
WA975       1009  20     36.00
WA975       1009  21     37.00
WA975       1009  22     34.00
WA975       1009  23     37.00
WA975       1009  24     30.00
WA975       1009  25     27.00
WA975       1009  26     32.00
WA975       1009  27     30.00
WA975       1009  28     30.00
WA975       1009  29     31.00
WA975       1009  30     35.00
WA975       1009  31     33.00
WA975       1109   1     30.00
WA975       1109   2     33.00
WA975       1109   3     29.00
WA975       1109   4     36.00
WA975       1109   5     37.00
WA975       1109   6     33.00
WA975       1109   7     31.00
WA975       1109   8     29.00
WA975       1109   9     32.00
WA975       1109  10     32.00
WA975       1109  11     23.00
WA975       1109  12     20.00
WA975       1109  13     21.00
WA975       1109  14     18.00
WA975       1109  15     26.00
WA975       1109  16     31.00
WA975       1109  17     28.00
WA975       1109  18     26.00
WA975       1109  19     30.00
WA975       1109  20     31.00
WA975       1109  21     28.00
WA975       1109  22     29.00
WA975       1109  23     27.00
WA975       1109  24     32.00
WA975       1109  25     35.00
WA975       1109  26     35.00
WA975       1109  27     30.00
WA975       1109  28     30.00
WA975       1109  29     34.00
WA975       1109  30     33.00
WA975       1209   1     16.00
WA975       1209   2     14.00
WA975       1209   3     21.00
WA975       1209   4     17.00
WA975       1209   5     18.00
WA975       1209   6     10.00
WA975       1209   7     -1.00
WA975       1209   8     -5.00
WA975       1209   9      0.00
WA975       1209  10      3.00
WA975       1209  11      8.00
WA975       1209  12      6.00
WA975       1209  13     17.00
WA975       1209  14     15.00
WA975       1209  15     19.00
WA975       1209  16     28.00
WA975       1209  17     30.00
WA975       1209  18     33.00
WA975       1209  19     34.00
WA975       1209  20     35.00
WA975       1209  21     28.00
WA975       1209  22     26.00
WA975       1209  23     19.00
WA975       1209  24     17.00
WA975       1209  25     21.00
WA975       1209  26     28.00
WA975       1209  27     26.00
WA975       1209  28     25.00
WA975       1209  29     23.00
WA975       1209  30     22.00
WA975       1209  31     24.00
WA975       0110   1     28.00
WA975       0110   2     32.00
WA975       0110   3     26.00
WA975       0110   4     31.00
WA975       0110   5     21.00
WA975       0110   6     12.00
WA975       0110   7     20.00
WA975       0110   8     25.00
WA975       0110   9     27.00
WA975       0110  10     30.00
WA975       0110  11     33.00
WA975       0110  12     34.00
WA975       0110  13     33.00
WA975       0110  14     34.00
WA975       0110  15     27.00
WA975       0110  16     20.00
WA975       0110  17     32.00
WA975       0110  18     35.00
WA975       0110  19     36.00
WA975       0110  20     35.00
WA975       0110  21     35.00
WA975       0110  22     26.00
WA975       0110  23     25.00
WA975       0110  24     21.00
WA975       0110  25     29.00
WA975       0110  26     23.00
WA975       0110  27     18.00
WA975       0110  28     32.00
WA975       0110  29     32.00
WA975       0110  30     33.00
WA975       0110  31     32.00
WA975       0210   1     26.00
WA975       0210   2     30.00
WA975       0210   3     31.00
WA975       0210   4     31.00
WA975       0210   5     32.00
WA975       0210   6     30.00
WA975       0210   7     28.00
WA975       0210   8     29.00
WA975       0210   9     22.00
WA975       0210  10     23.00
WA975       0210  11     31.00
WA975       0210  12     32.00
WA975       0210  13     31.00
WA975       0210  14     34.00
WA975       0210  15     28.00
WA975       0210  16     31.00
WA975       0210  17     26.00
WA975       0210  18     20.00
WA975       0210  19     18.00
WA975       0210  20     19.00
WA975       0210  21     19.00
WA975       0210  22     19.00
WA975       0210  23     26.00
WA975       0210  24     31.00
WA975       0210  25     29.00
WA975       0210  26     34.00
WA975       0210  27     34.00
WA975       0210  28     33.00
WA975       0310   1     37.00
WA975       0310   2     35.00
WA975       0310   3     34.00
WA975       0310   4     28.00
WA975       0310   5     25.00
WA975       0310   6     24.00
WA975       0310   7     26.00
WA975       0310   8     23.00
WA975       0310   9     17.00
WA975       0310  10     25.00
WA975       0310  11     28.00
WA975       0310  12     28.00
WA975       0310  13     21.00
WA975       0310  14     21.00
WA975       0310  15     33.00
WA975       0310  16     34.00
WA975       0310  17     24.00
WA975       0310  18     20.00
WA975       0310  19     20.00
WA975       0310  20     35.00
WA975       0310  21     32.00
WA975       0310  22     32.00
WA975       0310  23     30.00
WA975       0310  24     35.00
WA975       0310  25     34.00
WA975       0310  26     32.00
WA975       0310  27     29.00
WA975       0310  28     34.00
WA975       0310  29     30.00
WA975       0310  30     28.00
WA975       0310  31     25.00
WA975       0410   1     27.00
WA975       0410   2     28.00
WA975       0410   3     28.00
WA975       0410   4     26.00
WA975       0410   5     30.00
WA975       0410   6     30.00
WA975       0410   7     31.00
WA975       0410   8     26.00
WA975       0410   9     19.00
WA975       0410  10     15.00
WA975       0410  11     23.00
WA975       0410  12     30.00
WA975       0410  13     34.00
WA975       0410  14     32.00
WA975       0410  15     32.00
WA975       0410  16     30.00
WA975       0410  17     35.00
WA975       0410  18     31.00
WA975       0410  19     36.00
WA975       0410  20     36.00
WA975       0410  21     36.00
WA975       0410  22     30.00
WA975       0410  23     27.00
WA975       0410  24     32.00
WA975       0410  25     32.00
WA975       0410  26     36.00
WA975       0410  27     34.00
WA975       0410  28     33.00
WA975       0410  29     33.00
WA975       0410  30     34.00
WA975       0510   1     33.00
WA975       0510   2     33.00
WA975       0510   3     29.00
WA975       0510   4     29.00
WA975       0510   5     30.00
WA975       0510   6     31.00
WA975       0510   7     28.00
WA975       0510   8     27.00
WA975       0510   9     29.00
WA975       0510  10     31.00
WA975       0510  11     33.00
WA975       0510  12     31.00
WA975       0510  13     32.00
WA975       0510  14     32.00
WA975       0510  15     34.00
WA975       0510  16     39.00
WA975       0510  17     38.00
WA975       0510  18     37.00
WA975       0510  19     35.00
WA975       0510  20     31.00
WA975       0510  21     29.00
WA975       0510  22     33.00
WA975       0510  23     32.00
WA975       0510  24     32.00
WA975       0510  25     34.00
WA975       0510  26     39.00
WA975       0510  27     40.00
WA975       0510  28     38.00
WA975       0510  29     40.00
WA975       0510  30     40.00
WA975       0510  31     40.00
WA975       0610   1     40.00
WA975       0610   2     38.00
WA975       0610   3     36.00
WA975       0610   4     36.00
WA975       0610   5     33.00
WA975       0610   6     42.00
WA975       0610   7     38.00
WA975       0610   8     35.00
WA975       0610   9     42.00
WA975       0610  10     42.00
WA975       0610  11     39.00
WA975       0610  12     36.00
WA975       0610  13     41.00
WA975       0610  14     38.00
WA975       0610  15     34.00
WA975       0610  16     34.00
WA975       0610  17     41.00
WA975       0610  18     36.00
WA975       0610  19     38.00
WA975       0610  20     46.00
WA975       0610  21     44.00
WA975       0610  22     44.00
WA975       0610  23     45.00
WA975       0610  24     43.00
WA975       0610  25     42.00
WA975       0610  26     38.00
WA975       0610  27     40.00
WA975       0610  28     46.00
WA975       0610  29     42.00
WA975       0610  30     39.00
WA975       0710   1     39.00
WA975       0710   2     42.00
WA975       0710   3     42.00
WA975       0710   4     44.00
WA975       0710   5     41.00
WA975       0710   6     37.00
WA975       0710   7     44.00
WA975       0710   8     48.00
WA975       0710   9     49.00
WA975       0710  10     53.00
WA975       0710  11     49.00
WA975       0710  12     42.00
WA975       0710  13     40.00
WA975       0710  14     37.00
WA975       0710  15     44.00
WA975       0710  16     42.00
WA975       0710  17     44.00
WA975       0710  18     44.00
WA975       0710  19     40.00
WA975       0710  20     45.00
WA975       0710  21     44.00
WA975       0710  22     48.00
WA975       0710  23     47.00
WA975       0710  24     46.00
WA975       0710  25     46.00
WA975       0710  26     45.00
WA975       0710  27     48.00
WA975       0710  28     49.00
WA975       0710  29     47.00
WA975       0710  30     45.00
WA975       0710  31     49.00
WA975       0810   1     47.00
WA975       0810   2     45.00
WA975       0810   3     47.00
WA975       0810   4     51.00
WA975       0810   5     50.00
WA975       0810   6     48.00
WA975       0810   7     48.00
WA975       0810   8     50.00
WA975       0810   9     49.00
WA975       0810  10     45.00
WA975       0810  11     41.00
WA975       0810  12     48.00
WA975       0810  13     44.00
WA975       0810  14     47.00
WA975       0810  15     50.00
WA975       0810  16     51.00
WA975       0810  17     49.00
WA975       0810  18     48.00
WA975       0810  19     42.00
WA975       0810  20     37.00
WA975       0810  21     41.00
WA975       0810  22     40.00
WA975       0810  23     36.00
WA975       0810  24     41.00
WA975       0810  25     47.00
WA975       0810  26     42.00
WA975       0810  27     39.00
WA975       0810  28     37.00
WA975       0810  29     35.00
WA975       0810  30     42.00
WA975       0810  31     43.00
WA975       0910   1     38.00
WA975       0910   2     35.00
WA975       0910   3     47.00
WA975       0910   4     42.00
WA975       0910   5     41.00
WA975       0910   6     40.00
WA975       0910   7     42.00
WA975       0910   8     43.00
WA975       0910   9     44.00
WA975       0910  10     41.00
WA975       0910  11     41.00
WA975       0910  12     43.00
WA975       0910  13     42.00
WA975       0910  14     42.00
WA975       0910  15     41.00
WA975       0910  16     49.00
WA975       0910  17     49.00
WA975       0910  18     50.00
WA975       0910  19     47.00
WA975       0910  20     41.00
WA975       0910  21     34.00
WA975       0910  22     32.00
WA975       0910  23     38.00
WA975       0910  24     37.00
WA975       0910  25     42.00
WA975       0910  26     47.00
WA975       0910  27     42.00
WA975       0910  28     42.00
WA975       0910  29     40.00
WA975       0910  30     38.00
WA975       1010   1     45.00
WA975       1010   2     39.00
WA975       1010   3     40.00
WA975       1010   4     39.00
WA975       1010   5     37.00
WA975       1010   6     35.00
WA975       1010   7     37.00
WA975       1010   8     45.00
WA975       1010   9     46.00
WA975       1010  10     35.00
WA975       1010  11     35.00
WA975       1010  12     33.00
WA975       1010  13     34.00
WA975       1010  14     34.00
WA975       1010  15     29.00
WA975       1010  16     27.00
WA975       1010  17     27.00
WA975       1010  18     33.00
WA975       1010  19     32.00
WA975       1010  20     35.00
WA975       1010  21     35.00
WA975       1010  22     34.00
WA975       1010  23     34.00
WA975       1010  24     34.00
WA975       1010  25     34.00
WA975       1010  26     33.00
WA975       1010  27     33.00
WA975       1010  28     35.00
WA975       1010  29     33.00
WA975       1010  30     34.00
WA975       1010  31     34.00
WA975       1110   1     35.00
WA975       1110   2     35.00
WA975       1110   3     38.00
WA975       1110   4     43.00
WA975       1110   5     38.00
WA975       1110   6     41.00
WA975       1110   7     33.00
WA975       1110   8     28.00
WA975       1110   9     26.00
WA975       1110  10     27.00
WA975       1110  11     28.00
WA975       1110  12     31.00
WA975       1110  13     32.00
WA975       1110  14     34.00
WA975       1110  15     34.00
WA975       1110  16     33.00
WA975       1110  17     30.00
WA975       1110  18     22.00
WA975       1110  19     21.00
WA975       1110  20     15.00
WA975       1110  21      9.00
WA975       1110  22      4.00
WA975       1110  23     -8.00
WA975       1110  24     -9.00
WA975       1110  25     13.00
WA975       1110  26     17.00
WA975       1110  27     19.00
WA975       1110  28     17.00
WA975       1110  29     14.00
WA975       1110  30     22.00
WA975       1210   1     27.00
WA975       1210   2     19.00
WA975       1210   3     19.00
WA975       1210   4     20.00
WA975       1210   5     27.00
WA975       1210   6     31.00
WA975       1210   7     31.00
WA975       1210   8     32.00
WA975       1210   9     32.00
WA975       1210  10     28.00
WA975       1210  11     24.00
WA975       1210  12     32.00
WA975       1210  13     34.00
WA975       1210  14     28.00
WA975       1210  15     22.00
WA975       1210  16     23.00
WA975       1210  17     25.00
WA975       1210  18     21.00
WA975       1210  19     17.00
WA975       1210  20     18.00
WA975       1210  21     25.00
WA975       1210  22     26.00
WA975       1210  23     25.00
WA975       1210  24     32.00
WA975       1210  25     33.00
WA975       1210  26     29.00
WA975       1210  27     28.00
