$ Get data for 734:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:34:09 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA734           Sasse Ridge
WA734       0108  17     20.00
WA734       0108  18     21.00
WA734       0108  19     23.00
WA734       0108  20      9.00
WA734       0108  21      9.00
WA734       0108  22      8.00
WA734       0108  23      7.00
WA734       0108  24      6.00
WA734       0108  25     11.00
WA734       0108  26     21.00
WA734       0108  27     14.00
WA734       0108  28     14.00
WA734       0108  29     18.00
WA734       0108  30     20.00
WA734       0108  31     22.00
WA734       0208   1     21.00
WA734       0208   2     17.00
WA734       0208   3     16.00
WA734       0208   4     16.00
WA734       0208   5     21.00
WA734       0208   6     20.00
WA734       0208   7     22.00
WA734       0208   8     26.00
WA734       0208   9     31.00
WA734       0208  10     26.00
WA734       0208  11     26.00
WA734       0208  12     23.00
WA734       0208  13     19.00
WA734       0208  14     19.00
WA734       0208  15     28.00
WA734       0208  16     26.00
WA734       0208  17     26.00
WA734       0208  18     27.00
WA734       0208  19     26.00
WA734       0208  20     29.00
WA734       0208  21     28.00
WA734       0208  22     29.00
WA734       0208  23     24.00
WA734       0208  24     27.00
WA734       0208  25     29.00
WA734       0208  26     31.00
WA734       0208  27     31.00
WA734       0208  28     33.00
WA734       0208  29     29.00
WA734       0308   1     23.00
WA734       0308   2     21.00
WA734       0308   3     26.00
WA734       0308   4     23.00
WA734       0308   5     23.00
WA734       0308   6     31.00
WA734       0308   7     31.00
WA734       0308   8     29.00
WA734       0308   9     30.00
WA734       0308  10     35.00
WA734       0308  11     24.00
WA734       0308  12     21.00
WA734       0308  13     27.00
WA734       0308  14     25.00
WA734       0308  15     24.00
WA734       0308  16     25.00
WA734       0308  17     26.00
WA734       0308  18     24.00
WA734       0308  19     24.00
WA734       0308  20     24.00
WA734       0308  21     19.00
WA734       0308  22     21.00
WA734       0308  23     20.00
WA734       0308  24     17.00
WA734       0308  25     18.00
WA734       0308  26     19.00
WA734       0308  27     17.00
WA734       0308  28     17.00
WA734       0308  29     18.00
WA734       0308  30     18.00
WA734       0308  31     18.00
WA734       0408   1     15.00
WA734       0408   2     19.00
WA734       0408   3     27.00
WA734       0408   4     26.00
WA734       0408   5     22.00
WA734       0408   6     27.00
WA734       0408   7     26.00
WA734       0408   8     21.00
WA734       0408   9     20.00
WA734       0408  10     26.00
WA734       0408  11     28.00
WA734       0408  12     39.00
WA734       0408  13     34.00
WA734       0408  14     22.00
WA734       0408  15     22.00
WA734       0408  16     26.00
WA734       0408  17     28.00
WA734       0408  18     17.00
WA734       0408  19     17.00
WA734       0408  20     17.00
WA734       0408  21     18.00
WA734       0408  22     22.00
WA734       0408  23     28.00
WA734       0408  24     26.00
WA734       0408  25     24.00
WA734       0408  26     27.00
WA734       0408  27     38.00
WA734       0408  28     32.00
WA734       0408  29     25.00
WA734       0408  30     24.00
WA734       0508   1     26.00
WA734       0508   2     32.00
WA734       0508   3     35.00
WA734       0508   4     33.00
WA734       0508   5     38.00
WA734       0508   6     36.00
WA734       0508   7     29.00
WA734       0508   8     28.00
WA734       0508   9     27.00
WA734       0508  10     33.00
WA734       0508  11     28.00
WA734       0508  12     27.00
WA734       0508  13     37.00
WA734       0508  14     39.00
WA734       0508  15     46.00
WA734       0508  16     51.00
WA734       0508  17     52.00
WA734       0508  18     48.00
WA734       0508  19     46.00
WA734       0508  20     32.00
WA734       0508  21     31.00
WA734       0508  22     32.00
WA734       0508  23     36.00
WA734       0508  24     40.00
WA734       0508  25     43.00
WA734       0508  26     44.00
WA734       0508  27     44.00
WA734       0508  28     43.00
WA734       0508  29     34.00
WA734       0508  30     33.00
WA734       0508  31     43.00
WA734       0608   1     36.00
WA734       0608   2     35.00
WA734       0608   3     34.00
WA734       0608   4     33.00
WA734       0608   5     33.00
WA734       0608   6     32.00
WA734       0608   7     34.00
WA734       0608   8     33.00
WA734       0608   9     28.00
WA734       0608  10     28.00
WA734       0608  11     34.00
WA734       0608  12     34.00
WA734       0608  13     39.00
WA734       0608  14     36.00
WA734       0608  15     35.00
WA734       0608  16     42.00
WA734       0608  17     38.00
WA734       0608  18     36.00
WA734       0608  19     40.00
WA734       0608  20     49.00
WA734       0608  21     49.00
WA734       0608  22     41.00
WA734       0608  23     38.00
WA734       0608  24     39.00
WA734       0608  25   -999.00
WA734       0608  26     41.00
WA734       0608  27     47.00
WA734       0608  28     59.00
WA734       0608  29     66.00
WA734       0608  30     62.00
WA734       0708   1     60.00
WA734       0708   2     60.00
WA734       0708   3     54.00
WA734       0708   4     48.00
WA734       0708   5     48.00
WA734       0708   6     42.00
WA734       0708   7     45.00
WA734       0708   8     52.00
WA734       0708   9     54.00
WA734       0708  10     42.00
WA734       0708  11     41.00
WA734       0708  12     53.00
WA734       0708  13     56.00
WA734       0708  14     54.00
WA734       0708  15     53.00
WA734       0708  16     51.00
WA734       0708  17     48.00
WA734       0708  18     45.00
WA734       0708  19     45.00
WA734       0708  20     53.00
WA734       0708  21     52.00
WA734       0708  22     43.00
WA734       0708  23     43.00
WA734       0708  24     46.00
WA734       0708  25     52.00
WA734       0708  26     49.00
WA734       0708  27     46.00
WA734       0708  28     42.00
WA734       0708  29     46.00
WA734       0708  30     41.00
WA734       0708  31     45.00
WA734       0808   1     44.00
WA734       0808   2     42.00
WA734       0808   3     41.00
WA734       0808   4     55.00
WA734       0808   5     60.00
WA734       0808   6     62.00
WA734       0808   7     61.00
WA734       0808   8     54.00
WA734       0808   9     44.00
WA734       0808  10     43.00
WA734       0808  11     44.00
WA734       0808  12     52.00
WA734       0808  13     50.00
WA734       0808  14     62.00
WA734       0808  15     67.00
WA734       0808  16     70.00
WA734       0808  17     68.00
WA734       0808  18     53.00
WA734       0808  19     49.00
WA734       0808  20     45.00
WA734       0808  21     42.00
WA734       0808  22     41.00
WA734       0808  23     50.00
WA734       0808  24     51.00
WA734       0808  25     39.00
WA734       0808  26     38.00
WA734       0808  27     42.00
WA734       0808  28     44.00
WA734       0808  29     44.00
WA734       0808  30     37.00
WA734       0808  31     35.00
WA734       0908   1     37.00
WA734       0908   2     38.00
WA734       0908   3     42.00
WA734       0908   4     42.00
WA734       0908   5     45.00
WA734       0908   6     49.00
WA734       0908   7     48.00
WA734       0908   8     49.00
WA734       0908   9     46.00
WA734       0908  10     44.00
WA734       0908  11     51.00
WA734       0908  12     49.00
WA734       0908  13     46.00
WA734       0908  14     51.00
WA734       0908  15     54.00
WA734       0908  16     59.00
WA734       0908  17     62.00
WA734       0908  18     60.00
WA734       0908  19     55.00
WA734       0908  20     41.00
WA734       0908  21     40.00
WA734       0908  22     34.00
WA734       0908  23     32.00
WA734       0908  24     38.00
WA734       0908  25     42.00
WA734       0908  26     40.00
WA734       0908  27     42.00
WA734       0908  28     46.00
WA734       0908  29     49.00
WA734       0908  30     55.00
WA734       1008   1     58.00
WA734       1008   2     48.00
WA734       1008   3     45.00
WA734       1008   4     36.00
WA734       1008   5     34.00
WA734       1008   6     39.00
WA734       1008   7     33.00
WA734       1008   8     30.00
WA734       1008   9     28.00
WA734       1008  10     28.00
WA734       1008  11     29.00
WA734       1008  12     35.00
WA734       1008  13     35.00
WA734       1008  14     31.00
WA734       1008  15     31.00
WA734       1008  16     32.00
WA734       1008  17     46.00
WA734       1008  18     33.00
WA734       1008  19     34.00
WA734       1008  20     29.00
WA734       1008  21     27.00
WA734       1008  22     33.00
WA734       1008  23     33.00
WA734       1008  24     34.00
WA734       1008  25     35.00
WA734       1008  26     32.00
WA734       1008  27     37.00
WA734       1008  28     41.00
WA734       1008  29     42.00
WA734       1008  30     44.00
WA734       1008  31     40.00
WA734       1108   1     39.00
WA734       1108   2     33.00
WA734       1108   3     32.00
WA734       1108   4     27.00
WA734       1108   5     25.00
WA734       1108   6     29.00
WA734       1108   7     34.00
WA734       1108   8     35.00
WA734       1108   9     34.00
WA734       1108  10     32.00
WA734       1108  11     30.00
WA734       1108  12     34.00
WA734       1108  13     26.00
WA734       1108  14     27.00
WA734       1108  15     44.00
WA734       1108  16     48.00
WA734       1108  17     46.00
WA734       1108  18     34.00
WA734       1108  19     33.00
WA734       1108  20     28.00
WA734       1108  21     27.00
WA734       1108  22     25.00
WA734       1108  23     23.00
WA734       1108  24     24.00
WA734       1108  25     29.00
WA734       1108  26     23.00
WA734       1108  27     23.00
WA734       1108  28     32.00
WA734       1108  29     38.00
WA734       1108  30     41.00
WA734       1208   1     37.00
WA734       1208   2     34.00
WA734       1208   3     26.00
WA734       1208   4     22.00
WA734       1208   5     33.00
WA734       1208   6     35.00
WA734       1208   7     27.00
WA734       1208   8     25.00
WA734       1208   9     28.00
WA734       1208  10     31.00
WA734       1208  11     30.00
WA734       1208  12     24.00
WA734       1208  13     11.00
WA734       1208  14      0.00
WA734       1208  15     -1.00
WA734       1208  16      3.00
WA734       1208  17      5.00
WA734       1208  18      6.00
WA734       1208  19      4.00
WA734       1208  20     -4.00
WA734       1208  21     -4.00
WA734       1208  22      7.00
WA734       1208  23     11.00
WA734       1208  24      9.00
WA734       1208  25     16.00
WA734       1208  26     16.00
WA734       1208  27     19.00
WA734       1208  28     25.00
WA734       1208  29     21.00
WA734       1208  30     21.00
WA734       1208  31     22.00
WA734       0109   1     22.00
WA734       0109   2     12.00
WA734       0109   3     13.00
WA734       0109   4     13.00
WA734       0109   5     15.00
WA734       0109   6     29.00
WA734       0109   7     36.00
WA734       0109   8     24.00
WA734       0109   9     20.00
WA734       0109  10     25.00
WA734       0109  11     33.00
WA734       0109  12     34.00
WA734       0109  13     34.00
WA734       0109  14     36.00
WA734       0109  15     31.00
WA734       0109  16     30.00
WA734       0109  17     24.00
WA734       0109  18     23.00
WA734       0109  19     25.00
WA734       0109  20     23.00
WA734       0109  21     22.00
WA734       0109  22     26.00
WA734       0109  23     18.00
WA734       0109  24     15.00
WA734       0109  25      7.00
WA734       0109  26      6.00
WA734       0109  27     20.00
WA734       0109  28     22.00
WA734       0109  29     23.00
WA734       0109  30     24.00
WA734       0109  31     20.00
WA734       0209   1     20.00
WA734       0209   2     31.00
WA734       0209   3     31.00
WA734       0209   4     35.00
WA734       0209   5     33.00
WA734       0209   6     26.00
WA734       0209   7     25.00
WA734       0209   8     22.00
WA734       0209   9     19.00
WA734       0209  10     15.00
WA734       0209  11     17.00
WA734       0209  12     13.00
WA734       0209  13     18.00
WA734       0209  14     21.00
WA734       0209  15     22.00
WA734       0209  16     23.00
WA734       0209  17     26.00
WA734       0209  18     27.00
WA734       0209  19     27.00
WA734       0209  20     25.00
WA734       0209  21     20.00
WA734       0209  22     26.00
WA734       0209  23     28.00
WA734       0209  24     28.00
WA734       0209  25     22.00
WA734       0209  26     13.00
WA734       0209  27     13.00
WA734       0209  28     17.00
WA734       0309   1     26.00
WA734       0309   2     30.00
WA734       0309   3     28.00
WA734       0309   4     26.00
WA734       0309   5     16.00
WA734       0309   6     13.00
WA734       0309   7     17.00
WA734       0309   8     15.00
WA734       0309   9     13.00
WA734       0309  10      8.00
WA734       0309  11      8.00
WA734       0309  12     12.00
WA734       0309  13     19.00
WA734       0309  14     25.00
WA734       0309  15     21.00
WA734       0309  16     22.00
WA734       0309  17     22.00
WA734       0309  18     23.00
WA734       0309  19     31.00
WA734       0309  20     27.00
WA734       0309  21     26.00
WA734       0309  22     27.00
WA734       0309  23     21.00
WA734       0309  24     26.00
WA734       0309  25     22.00
WA734       0309  26     21.00
WA734       0309  27     29.00
WA734       0309  28     21.00
WA734       0309  29     21.00
WA734       0309  30     21.00
WA734       0309  31     22.00
WA734       0409   1     21.00
WA734       0409   2     25.00
WA734       0409   3     22.00
WA734       0409   4     22.00
WA734       0409   5     29.00
WA734       0409   6     36.00
WA734       0409   7     40.00
WA734       0409   8     30.00
WA734       0409   9     30.00
WA734       0409  10     33.00
WA734       0409  11     30.00
WA734       0409  12     29.00
WA734       0409  13     25.00
WA734       0409  14     22.00
WA734       0409  15     27.00
WA734       0409  16     29.00
WA734       0409  17     30.00
WA734       0409  18     28.00
WA734       0409  19     41.00
WA734       0409  20     44.00
WA734       0409  21     44.00
WA734       0409  22     24.00
WA734       0409  23     22.00
WA734       0409  24     25.00
WA734       0409  25     26.00
WA734       0409  26     27.00
WA734       0409  27     31.00
WA734       0409  28     28.00
WA734       0409  29     28.00
WA734       0409  30     31.00
WA734       0509   1     35.00
WA734       0509   2     33.00
WA734       0509   3     30.00
WA734       0509   4     32.00
WA734       0509   5     33.00
WA734       0509   6     32.00
WA734       0509   7     29.00
WA734       0509   8     29.00
WA734       0509   9     35.00
WA734       0509  10     38.00
WA734       0509  11     31.00
WA734       0509  12     27.00
WA734       0509  13     28.00
WA734       0509  14     31.00
WA734       0509  15     31.00
WA734       0509  16     40.00
WA734       0509  17     48.00
WA734       0509  18     38.00
WA734       0509  19     31.00
WA734       0509  20     29.00
WA734       0509  21     35.00
WA734       0509  22     43.00
WA734       0509  23     44.00
WA734       0509  24     42.00
WA734       0509  25     41.00
WA734       0509  26     43.00
WA734       0509  27     39.00
WA734       0509  28     45.00
WA734       0509  29     55.00
WA734       0509  30     52.00
WA734       0509  31     54.00
WA734       0609   1     55.00
WA734       0609   2     49.00
WA734       0609   3     50.00
WA734       0609   4     54.00
WA734       0609   5     47.00
WA734       0609   6     43.00
WA734       0609   7     43.00
WA734       0609   8     40.00
WA734       0609   9     44.00
WA734       0609  10     45.00
WA734       0609  11     44.00
WA734       0609  12     46.00
WA734       0609  13     45.00
WA734       0609  14     47.00
WA734       0609  15     46.00
WA734       0609  16     46.00
WA734       0609  17     45.00
WA734       0609  18   -999.00
WA734       0609  19     45.00
WA734       0609  20     38.00
WA734       0609  21     37.00
WA734       0609  22     36.00
WA734       0609  23     37.00
WA734       0609  24     47.00
WA734       0609  25     42.00
WA734       0609  26     38.00
WA734       0609  27     44.00
WA734       0609  28     43.00
WA734       0609  29     41.00
WA734       0609  30     42.00
WA734       0709   1     45.00
WA734       0709   2     54.00
WA734       0709   3     58.00
WA734       0709   4     55.00
WA734       0709   5     53.00
WA734       0709   6     44.00
WA734       0709   7     41.00
WA734       0709   8     42.00
WA734       0709   9     40.00
WA734       0709  10     47.00
WA734       0709  11     56.00
WA734       0709  12     49.00
WA734       0709  13     43.00
WA734       0709  14     42.00
WA734       0709  15     48.00
WA734       0709  16     54.00
WA734       0709  17     57.00
WA734       0709  18     51.00
WA734       0709  19     48.00
WA734       0709  20     52.00
WA734       0709  21     60.00
WA734       0709  22     55.00
WA734       0709  23     53.00
WA734       0709  24     51.00
WA734       0709  25     56.00
WA734       0709  26     55.00
WA734       0709  27     62.00
WA734       0709  28     65.00
WA734       0709  29     59.00
WA734       0709  30     60.00
WA734       0709  31     64.00
WA734       0809   1     60.00
WA734       0809   2     60.00
WA734       0809   3     58.00
WA734       0809   4     56.00
WA734       0809   5     53.00
WA734       0809   6     45.00
WA734       0809   7     45.00
WA734       0809   8     45.00
WA734       0809   9     47.00
WA734       0809  10     49.00
WA734       0809  11     51.00
WA734       0809  12     48.00
WA734       0809  13     42.00
WA734       0809  14     42.00
WA734       0809  15     41.00
WA734       0809  16     42.00
WA734       0809  17     52.00
WA734       0809  18     56.00
WA734       0809  19     60.00
WA734       0809  20     57.00
WA734       0809  21     47.00
WA734       0809  22     44.00
WA734       0809  23     43.00
WA734       0809  24     43.00
WA734       0809  25     46.00
WA734       0809  26     44.00
WA734       0809  27     55.00
WA734       0809  28     50.00
WA734       0809  29     49.00
WA734       0809  30     52.00
WA734       0809  31     56.00
WA734       0909   1     55.00
WA734       0909   2     52.00
WA734       0909   3     46.00
WA734       0909   4     46.00
WA734       0909   5     42.00
WA734       0909   6     39.00
WA734       0909   7     40.00
WA734       0909   8     39.00
WA734       0909   9     47.00
WA734       0909  10     46.00
WA734       0909  11     52.00
WA734       0909  12     56.00
WA734       0909  13     53.00
WA734       0909  14     49.00
WA734       0909  15     47.00
WA734       0909  16     51.00
WA734       0909  17     43.00
WA734       0909  18     50.00
WA734       0909  19     40.00
WA734       0909  20     39.00
WA734       0909  21     44.00
WA734       0909  22     49.00
WA734       0909  23     57.00
WA734       0909  24     49.00
WA734       0909  25     49.00
WA734       0909  26     40.00
WA734       0909  27     41.00
WA734       0909  28     36.00
WA734       0909  29   -999.00
WA734       0909  30     31.00
WA734       1009   1     35.00
WA734       1009   2     31.00
WA734       1009   3     32.00
WA734       1009   4     38.00
WA734       1009   5     34.00
WA734       1009   6     39.00
WA734       1009   7     39.00
WA734       1009   8     35.00
WA734       1009   9     33.00
WA734       1009  10     25.00
WA734       1009  11     22.00
WA734       1009  12     24.00
WA734       1009  13     24.00
WA734       1009  14     33.00
WA734       1009  15     38.00
WA734       1009  16     41.00
WA734       1009  17     42.00
WA734       1009  18     42.00
WA734       1009  19     38.00
WA734       1009  20     36.00
WA734       1009  21     35.00
WA734       1009  22     34.00
WA734       1009  23     35.00
WA734       1009  24     32.00
WA734       1009  25     32.00
WA734       1009  26     30.00
WA734       1009  27     26.00
WA734       1009  28     25.00
WA734       1009  29     29.00
WA734       1009  30     42.00
WA734       1009  31     33.00
WA734       1109   1     31.00
WA734       1109   2     31.00
WA734       1109   3     31.00
WA734       1109   4     31.00
WA734       1109   5     34.00
WA734       1109   6     31.00
WA734       1109   7     29.00
WA734       1109   8     29.00
WA734       1109   9     31.00
WA734       1109  10     30.00
WA734       1109  11     25.00
WA734       1109  12     24.00
WA734       1109  13     22.00
WA734       1109  14     20.00
WA734       1109  15     26.00
WA734       1109  16     31.00
WA734       1109  17     28.00
WA734       1109  18     26.00
WA734       1109  19     29.00
WA734       1109  20     28.00
WA734       1109  21     25.00
WA734       1109  22     28.00
WA734       1109  23     28.00
WA734       1109  24     37.00
WA734       1109  25     34.00
WA734       1109  26     34.00
WA734       1109  27     27.00
WA734       1109  28     27.00
WA734       1109  29     34.00
WA734       1109  30     34.00
WA734       1209   1     20.00
WA734       1209   2     19.00
WA734       1209   3     17.00
WA734       1209   4     22.00
WA734       1209   5     20.00
WA734       1209   6      3.00
WA734       1209   7     -1.00
WA734       1209   8      0.00
WA734       1209   9      4.00
WA734       1209  10     10.00
WA734       1209  11     20.00
WA734       1209  12     18.00
WA734       1209  13     17.00
WA734       1209  14     17.00
WA734       1209  15     18.00
WA734       1209  16     30.00
WA734       1209  17     33.00
WA734       1209  18     33.00
WA734       1209  19     34.00
WA734       1209  20     33.00
WA734       1209  21     23.00
WA734       1209  22     21.00
WA734       1209  23     21.00
WA734       1209  24     16.00
WA734       1209  25     14.00
WA734       1209  26     15.00
WA734       1209  27     17.00
WA734       1209  28     20.00
WA734       1209  29     17.00
WA734       1209  30     20.00
WA734       1209  31     25.00
WA734       0110   1     28.00
WA734       0110   2     31.00
WA734       0110   3     29.00
WA734       0110   4     30.00
WA734       0110   5     30.00
WA734       0110   6     16.00
WA734       0110   7     14.00
WA734       0110   8     18.00
WA734       0110   9     24.00
WA734       0110  10     27.00
WA734       0110  11     29.00
WA734       0110  12     34.00
WA734       0110  13     33.00
WA734       0110  14     30.00
WA734       0110  15     30.00
WA734       0110  16     29.00
WA734       0110  17     31.00
WA734       0110  18     31.00
WA734       0110  19     33.00
WA734       0110  20     31.00
WA734       0110  21     29.00
WA734       0110  22     28.00
WA734       0110  23     28.00
WA734       0110  24     26.00
WA734       0110  25     26.00
WA734       0110  26     27.00
WA734       0110  27     24.00
WA734       0110  28     29.00
WA734       0110  29     28.00
WA734       0110  30     30.00
WA734       0110  31     28.00
WA734       0210   1     28.00
WA734       0210   2     29.00
WA734       0210   3     29.00
WA734       0210   4     28.00
WA734       0210   5     32.00
WA734       0210   6     31.00
WA734       0210   7     32.00
WA734       0210   8     29.00
WA734       0210   9     26.00
WA734       0210  10     26.00
WA734       0210  11     30.00
WA734       0210  12     32.00
WA734       0210  13     30.00
WA734       0210  14     31.00
WA734       0210  15     29.00
WA734       0210  16     29.00
WA734       0210  17     26.00
WA734       0210  18     28.00
WA734       0210  19     26.00
WA734       0210  20     26.00
WA734       0210  21     24.00
WA734       0210  22     27.00
WA734       0210  23     26.00
WA734       0210  24     29.00
WA734       0210  25     31.00
WA734       0210  26     31.00
WA734       0210  27     33.00
WA734       0210  28     31.00
WA734       0310   1     35.00
WA734       0310   2     34.00
WA734       0310   3     30.00
WA734       0310   4     28.00
WA734       0310   5     29.00
WA734       0310   6     31.00
WA734       0310   7     32.00
WA734       0310   8     18.00
WA734       0310   9     17.00
WA734       0310  10     23.00
WA734       0310  11     25.00
WA734       0310  12     25.00
WA734       0310  13     26.00
WA734       0310  14     26.00
WA734       0310  15     32.00
WA734       0310  16     32.00
WA734       0310  17     25.00
WA734       0310  18     24.00
WA734       0310  19     28.00
WA734       0310  20     30.00
WA734       0310  21     31.00
WA734       0310  22     28.00
WA734       0310  23     30.00
WA734       0310  24     32.00
WA734       0310  25     33.00
WA734       0310  26     29.00
WA734       0310  27     29.00
WA734       0310  28     33.00
WA734       0310  29     28.00
WA734       0310  30     27.00
WA734       0310  31     24.00
WA734       0410   1     26.00
WA734       0410   2     26.00
WA734       0410   3     24.00
WA734       0410   4     24.00
WA734       0410   5     27.00
WA734       0410   6     27.00
WA734       0410   7     29.00
WA734       0410   8     24.00
WA734       0410   9     20.00
WA734       0410  10     20.00
WA734       0410  11     29.00
WA734       0410  12     35.00
WA734       0410  13     33.00
WA734       0410  14     30.00
WA734       0410  15     38.00
WA734       0410  16     38.00
WA734       0410  17     37.00
WA734       0410  18     35.00
WA734       0410  19     40.00
WA734       0410  20     38.00
WA734       0410  21     33.00
WA734       0410  22     31.00
WA734       0410  23     31.00
WA734       0410  24     29.00
WA734       0410  25     28.00
WA734       0410  26     35.00
WA734       0410  27     32.00
WA734       0410  28     31.00
WA734       0410  29     31.00
WA734       0410  30     31.00
WA734       0510   1     32.00
WA734       0510   2     30.00
WA734       0510   3     27.00
WA734       0510   4     23.00
WA734       0510   5     24.00
WA734       0510   6     30.00
WA734       0510   7     31.00
WA734       0510   8     33.00
WA734       0510   9     33.00
WA734       0510  10     37.00
WA734       0510  11     36.00
WA734       0510  12     36.00
WA734       0510  13     38.00
WA734       0510  14     42.00
WA734       0510  15     43.00
WA734       0510  16     44.00
WA734       0510  17     42.00
WA734       0510  18     38.00
WA734       0510  19     33.00
WA734       0510  20     31.00
WA734       0510  21     31.00
WA734       0510  22     31.00
WA734       0510  23     31.00
WA734       0510  24     32.00
WA734       0510  25     39.00
WA734       0510  26     38.00
WA734       0510  27     37.00
WA734       0510  28     36.00
WA734       0510  29     36.00
WA734       0510  30     35.00
WA734       0510  31     40.00
WA734       0610   1     38.00
WA734       0610   2     35.00
WA734       0610   3     33.00
WA734       0610   4     38.00
WA734       0610   5     35.00
WA734       0610   6     42.00
WA734       0610   7     39.00
WA734       0610   8     38.00
WA734       0610   9     40.00
WA734       0610  10     37.00
WA734       0610  11     39.00
WA734       0610  12     43.00
WA734       0610  13     43.00
WA734       0610  14     39.00
WA734       0610  15   -999.00
WA734       0610  16     34.00
WA734       0610  17     38.00
WA734       0610  18     37.00
WA734       0610  19     43.00
WA734       0610  20     42.00
WA734       0610  21     42.00
WA734       0610  22     41.00
WA734       0610  23     50.00
WA734       0610  24     47.00
WA734       0610  25     45.00
WA734       0610  26     43.00
WA734       0610  27     45.00
WA734       0610  28     46.00
WA734       0610  29     40.00
WA734       0610  30     35.00
WA734       0710   1     41.00
WA734       0710   2     40.00
WA734       0710   3     39.00
WA734       0710   4     40.00
WA734       0710   5     40.00
WA734       0710   6     45.00
WA734       0710   7     52.00
WA734       0710   8     56.00
WA734       0710   9     60.00
WA734       0710  10     55.00
WA734       0710  11     52.00
WA734       0710  12     43.00
WA734       0710  13     40.00
WA734       0710  14     43.00
WA734       0710  15     52.00
WA734       0710  16     49.00
WA734       0710  17     48.00
WA734       0710  18     46.00
WA734       0710  19     45.00
WA734       0710  20     53.00
WA734       0710  21     56.00
WA734       0710  22     46.00
WA734       0710  23     46.00
WA734       0710  24     55.00
WA734       0710  25     56.00
WA734       0710  26     56.00
WA734       0710  27     56.00
WA734       0710  28     57.00
WA734       0710  29     55.00
WA734       0710  30     57.00
WA734       0710  31     49.00
WA734       0810   1     49.00
WA734       0810   2     52.00
WA734       0810   3     53.00
WA734       0810   4     55.00
WA734       0810   5     58.00
WA734       0810   6     52.00
WA734       0810   7     49.00
WA734       0810   8     48.00
WA734       0810   9     45.00
WA734       0810  10     46.00
WA734       0810  11     45.00
WA734       0810  12     51.00
WA734       0810  13     53.00
WA734       0810  14     55.00
WA734       0810  15     57.00
WA734       0810  16     62.00
WA734       0810  17     59.00
WA734       0810  18     51.00
WA734       0810  19     44.00
WA734       0810  20     41.00
WA734       0810  21     44.00
WA734       0810  22     42.00
WA734       0810  23     40.00
WA734       0810  24     49.00
WA734       0810  25     56.00
WA734       0810  26     42.00
WA734       0810  27     40.00
WA734       0810  28     38.00
WA734       0810  29     40.00
WA734       0810  30     39.00
WA734       0810  31     42.00
WA734       0910   1     43.00
WA734       0910   2     43.00
WA734       0910   3     51.00
WA734       0910   4     41.00
WA734       0910   5     39.00
WA734       0910   6     39.00
WA734       0910   7     45.00
WA734       0910   8     42.00
WA734       0910   9     41.00
WA734       0910  10     40.00
WA734       0910  11     39.00
WA734       0910  12     46.00
WA734       0910  13     45.00
WA734       0910  14     49.00
WA734       0910  15     49.00
WA734       0910  16     47.00
WA734       0910  17     47.00
WA734       0910  18     48.00
WA734       0910  19     45.00
WA734       0910  20     40.00
WA734       0910  21     36.00
WA734       0910  22     38.00
WA734       0910  23     40.00
WA734       0910  24     40.00
WA734       0910  25     44.00
WA734       0910  26     51.00
WA734       0910  27     51.00
WA734       0910  28     45.00
WA734       0910  29     43.00
WA734       0910  30     49.00
WA734       1010   1     52.00
WA734       1010   2     51.00
WA734       1010   3     43.00
WA734       1010   4     38.00
WA734       1010   5     36.00
WA734       1010   6     43.00
WA734       1010   7     45.00
WA734       1010   8     41.00
WA734       1010   9     45.00
WA734       1010  10     33.00
WA734       1010  11     33.00
WA734       1010  12     38.00
WA734       1010  13     38.00
WA734       1010  14     37.00
WA734       1010  15     32.00
WA734       1010  16     32.00
WA734       1010  17     35.00
WA734       1010  18     39.00
WA734       1010  19     42.00
WA734       1010  20     42.00
WA734       1010  21     42.00
WA734       1010  22     39.00
WA734       1010  23     35.00
WA734       1010  24     34.00
WA734       1010  25     32.00
WA734       1010  26     32.00
WA734       1010  27     33.00
WA734       1010  28     34.00
WA734       1010  29     35.00
WA734       1010  30     34.00
WA734       1010  31     35.00
WA734       1110   1     35.00
WA734       1110   2     36.00
WA734       1110   3     36.00
WA734       1110   4     38.00
WA734       1110   5     41.00
WA734       1110   6     41.00
WA734       1110   7     32.00
WA734       1110   8     29.00
WA734       1110   9     28.00
WA734       1110  10     26.00
WA734       1110  11     28.00
WA734       1110  12     29.00
WA734       1110  13     31.00
WA734       1110  14     39.00
WA734       1110  15     34.00
WA734       1110  16     31.00
WA734       1110  17     28.00
WA734       1110  18     25.00
WA734       1110  19     26.00
WA734       1110  20     25.00
WA734       1110  21     21.00
WA734       1110  22      9.00
WA734       1110  23     -1.00
WA734       1110  24     -1.00
WA734       1110  25     19.00
WA734       1110  26     17.00
WA734       1110  27     24.00
WA734       1110  28     20.00
WA734       1110  29     20.00
WA734       1110  30     22.00
WA734       1210   1     27.00
WA734       1210   2     27.00
WA734       1210   3     17.00
WA734       1210   4     17.00
WA734       1210   5     22.00
WA734       1210   6     22.00
WA734       1210   7     25.00
WA734       1210   8     28.00
WA734       1210   9     31.00
WA734       1210  10     26.00
WA734       1210  11     26.00
WA734       1210  12     32.00
WA734       1210  13     34.00
WA734       1210  14     26.00
WA734       1210  15     24.00
