$ Get data for 911:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:33:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA911           Rex River
WA911       0108  31     28.00
WA911       0208   1     26.00
WA911       0208   2     25.00
WA911       0208   3     24.00
WA911       0208   4     24.00
WA911       0208   5     27.00
WA911       0208   6     26.00
WA911       0208   7     30.00
WA911       0208   8     30.00
WA911       0208   9     34.00
WA911       0208  10     33.00
WA911       0208  11     33.00
WA911       0208  12     29.00
WA911       0208  13     22.00
WA911       0208  14     21.00
WA911       0208  15     30.00
WA911       0208  16     26.00
WA911       0208  17     26.00
WA911       0208  18     40.00
WA911       0208  19     35.00
WA911       0208  20     32.00
WA911       0208  21     31.00
WA911       0208  22     33.00
WA911       0208  23     28.00
WA911       0208  24     35.00
WA911       0208  25     33.00
WA911       0208  26     35.00
WA911       0208  27     35.00
WA911       0208  28     37.00
WA911       0208  29     31.00
WA911       0308   1     29.00
WA911       0308   2     28.00
WA911       0308   3     29.00
WA911       0308   4     23.00
WA911       0308   5     23.00
WA911       0308   6     34.00
WA911       0308   7     33.00
WA911       0308   8     31.00
WA911       0308   9     35.00
WA911       0308  10     35.00
WA911       0308  11     29.00
WA911       0308  12     24.00
WA911       0308  13     31.00
WA911       0308  14     30.00
WA911       0308  15     29.00
WA911       0308  16     27.00
WA911       0308  17     30.00
WA911       0308  18     30.00
WA911       0308  19     28.00
WA911       0308  20     28.00
WA911       0308  21     26.00
WA911       0308  22     27.00
WA911       0308  23     26.00
WA911       0308  24     20.00
WA911       0308  25     21.00
WA911       0308  26     24.00
WA911       0308  27     23.00
WA911       0308  28     25.00
WA911       0308  29     26.00
WA911       0308  30     24.00
WA911       0308  31     25.00
WA911       0408   1     18.00
WA911       0408   2     17.00
WA911       0408   3     24.00
WA911       0408   4     29.00
WA911       0408   5     27.00
WA911       0408   6     30.00
WA911       0408   7     29.00
WA911       0408   8     27.00
WA911       0408   9     22.00
WA911       0408  10     30.00
WA911       0408  11     29.00
WA911       0408  12     41.00
WA911       0408  13     33.00
WA911       0408  14     28.00
WA911       0408  15     27.00
WA911       0408  16     30.00
WA911       0408  17   -999.00
WA911       0408  18   -999.00
WA911       0408  19   -999.00
WA911       0408  20   -999.00
WA911       0408  21   -999.00
WA911       0408  22   -999.00
WA911       0408  23   -999.00
WA911       0408  24   -999.00
WA911       0408  25   -999.00
WA911       0408  26   -999.00
WA911       0408  27   -999.00
WA911       0408  28   -999.00
WA911       0408  29   -999.00
WA911       0408  30   -999.00
WA911       0508   1   -999.00
WA911       0508   2   -999.00
WA911       0508   3   -999.00
WA911       0508   4   -999.00
WA911       0508   5   -999.00
WA911       0508   6   -999.00
WA911       0508   7   -999.00
WA911       0508   8   -999.00
WA911       0508   9   -999.00
WA911       0508  10   -999.00
WA911       0508  11   -999.00
WA911       0508  12   -999.00
WA911       0508  13   -999.00
WA911       0508  14   -999.00
WA911       0508  15   -999.00
WA911       0508  16   -999.00
WA911       0508  17   -999.00
WA911       0508  18   -999.00
WA911       0508  19   -999.00
WA911       0508  20   -999.00
WA911       0508  21   -999.00
WA911       0508  22   -999.00
WA911       0508  23   -999.00
WA911       0508  24   -999.00
WA911       0508  25   -999.00
WA911       0508  26   -999.00
WA911       0508  27   -999.00
WA911       0508  28   -999.00
WA911       0508  29   -999.00
WA911       0508  30   -999.00
WA911       0508  31   -999.00
WA911       0608   1   -999.00
WA911       0608   2   -999.00
WA911       0608   3   -999.00
WA911       0608   4   -999.00
WA911       0608   5   -999.00
WA911       0608   6   -999.00
WA911       0608   7   -999.00
WA911       0608   8   -999.00
WA911       0608   9   -999.00
WA911       0608  10   -999.00
WA911       0608  11   -999.00
WA911       0608  12   -999.00
WA911       0608  13   -999.00
WA911       0608  14   -999.00
WA911       0608  15   -999.00
WA911       0608  16   -999.00
WA911       0608  17   -999.00
WA911       0608  18   -999.00
WA911       0608  19   -999.00
WA911       0608  20   -999.00
WA911       0608  21   -999.00
WA911       0608  22   -999.00
WA911       0608  23   -999.00
WA911       0608  24   -999.00
WA911       0608  25   -999.00
WA911       0608  26   -999.00
WA911       0608  27   -999.00
WA911       0608  28   -999.00
WA911       0608  29   -999.00
WA911       0608  30   -999.00
WA911       0708   1   -999.00
WA911       0708   2   -999.00
WA911       0708   3   -999.00
WA911       0708   4   -999.00
WA911       0708   5   -999.00
WA911       0708   6   -999.00
WA911       0708   7   -999.00
WA911       0708   8   -999.00
WA911       0708   9   -999.00
WA911       0708  10   -999.00
WA911       0708  11   -999.00
WA911       0708  12   -999.00
WA911       0708  13   -999.00
WA911       0708  14   -999.00
WA911       0708  15   -999.00
WA911       0708  16   -999.00
WA911       0708  17     47.00
WA911       0708  18     47.00
WA911       0708  19     45.00
WA911       0708  20     45.00
WA911       0708  21     48.00
WA911       0708  22     44.00
WA911       0708  23     41.00
WA911       0708  24     42.00
WA911       0708  25     49.00
WA911       0708  26     47.00
WA911       0708  27     47.00
WA911       0708  28     43.00
WA911       0708  29     46.00
WA911       0708  30     40.00
WA911       0708  31     41.00
WA911       0808   1     46.00
WA911       0808   2     44.00
WA911       0808   3     45.00
WA911       0808   4     49.00
WA911       0808   5     56.00
WA911       0808   6     58.00
WA911       0808   7     55.00
WA911       0808   8     48.00
WA911       0808   9     46.00
WA911       0808  10     44.00
WA911       0808  11     48.00
WA911       0808  12     47.00
WA911       0808  13     49.00
WA911       0808  14     55.00
WA911       0808  15     65.00
WA911       0808  16     61.00
WA911       0808  17     60.00
WA911       0808  18     51.00
WA911       0808  19     49.00
WA911       0808  20     46.00
WA911       0808  21     44.00
WA911       0808  22     42.00
WA911       0808  23     55.00
WA911       0808  24     49.00
WA911       0808  25     42.00
WA911       0808  26     42.00
WA911       0808  27     45.00
WA911       0808  28     46.00
WA911       0808  29     40.00
WA911       0808  30     38.00
WA911       0808  31     39.00
WA911       0908   1     40.00
WA911       0908   2     39.00
WA911       0908   3     40.00
WA911       0908   4     42.00
WA911       0908   5     43.00
WA911       0908   6     48.00
WA911       0908   7     48.00
WA911       0908   8     49.00
WA911       0908   9     44.00
WA911       0908  10     42.00
WA911       0908  11     51.00
WA911       0908  12     46.00
WA911       0908  13     44.00
WA911       0908  14     56.00
WA911       0908  15     58.00
WA911       0908  16     58.00
WA911       0908  17     54.00
WA911       0908  18     49.00
WA911       0908  19     46.00
WA911       0908  20     43.00
WA911       0908  21     43.00
WA911       0908  22     36.00
WA911       0908  23     34.00
WA911       0908  24     46.00
WA911       0908  25     44.00
WA911       0908  26     43.00
WA911       0908  27     43.00
WA911       0908  28     44.00
WA911       0908  29     58.00
WA911       0908  30     62.00
WA911       1008   1     57.00
WA911       1008   2     47.00
WA911       1008   3     45.00
WA911       1008   4     39.00
WA911       1008   5     38.00
WA911       1008   6     42.00
WA911       1008   7     38.00
WA911       1008   8     32.00
WA911       1008   9     31.00
WA911       1008  10     30.00
WA911       1008  11     31.00
WA911       1008  12     35.00
WA911       1008  13     38.00
WA911       1008  14     32.00
WA911       1008  15     32.00
WA911       1008  16     37.00
WA911       1008  17     46.00
WA911       1008  18     34.00
WA911       1008  19     33.00
WA911       1008  20     35.00
WA911       1008  21     32.00
WA911       1008  22     41.00
WA911       1008  23     32.00
WA911       1008  24     31.00
WA911       1008  25     33.00
WA911       1008  26     42.00
WA911       1008  27     47.00
WA911       1008  28     38.00
WA911       1008  29     37.00
WA911       1008  30     49.00
WA911       1008  31     42.00
WA911       1108   1     44.00
WA911       1108   2     36.00
WA911       1108   3     35.00
WA911       1108   4     31.00
WA911       1108   5     30.00
WA911       1108   6     34.00
WA911       1108   7     44.00
WA911       1108   8     41.00
WA911       1108   9     40.00
WA911       1108  10     36.00
WA911       1108  11     35.00
WA911       1108  12     42.00
WA911       1108  13     29.00
WA911       1108  14     33.00
WA911       1108  15     43.00
WA911       1108  16     47.00
WA911       1108  17     43.00
WA911       1108  18     33.00
WA911       1108  19     42.00
WA911       1108  20     33.00
WA911       1108  21     33.00
WA911       1108  22     31.00
WA911       1108  23     30.00
WA911       1108  24     34.00
WA911       1108  25     32.00
WA911       1108  26     29.00
WA911       1108  27     33.00
WA911       1108  28     37.00
WA911       1108  29     43.00
WA911       1108  30     44.00
WA911       1208   1     39.00
WA911       1208   2     37.00
WA911       1208   3     33.00
WA911       1208   4     31.00
WA911       1208   5     37.00
WA911       1208   6     37.00
WA911       1208   7     33.00
WA911       1208   8     32.00
WA911       1208   9     32.00
WA911       1208  10     36.00
WA911       1208  11     31.00
WA911       1208  12     28.00
WA911       1208  13     17.00
WA911       1208  14      7.00
WA911       1208  15      8.00
WA911       1208  16     11.00
WA911       1208  17     23.00
WA911       1208  18     13.00
WA911       1208  19      7.00
WA911       1208  20      7.00
WA911       1208  21      7.00
WA911       1208  22     17.00
WA911       1208  23     22.00
WA911       1208  24     21.00
WA911       1208  25     24.00
WA911       1208  26     23.00
WA911       1208  27     32.00
WA911       1208  28     30.00
WA911       1208  29     26.00
WA911       1208  30     26.00
WA911       1208  31     26.00
WA911       0109   1     28.00
WA911       0109   2     20.00
WA911       0109   3     22.00
WA911       0109   4     22.00
WA911       0109   5     31.00
WA911       0109   6     33.00
WA911       0109   7     40.00
WA911       0109   8     27.00
WA911       0109   9     24.00
WA911       0109  10     29.00
WA911       0109  11     36.00
WA911       0109  12     37.00
WA911       0109  13     31.00
WA911       0109  14     35.00
WA911       0109  15     45.00
WA911       0109  16     44.00
WA911       0109  17     44.00
WA911       0109  18     41.00
WA911       0109  19     40.00
WA911       0109  20     36.00
WA911       0109  21     35.00
WA911       0109  22     34.00
WA911       0109  23     31.00
WA911       0109  24     25.00
WA911       0109  25     18.00
WA911       0109  26     19.00
WA911       0109  27     24.00
WA911       0109  28     30.00
WA911       0109  29     30.00
WA911       0109  30     29.00
WA911       0109  31     27.00
WA911       0209   1     24.00
WA911       0209   2     35.00
WA911       0209   3     42.00
WA911       0209   4     40.00
WA911       0209   5     34.00
WA911       0209   6     31.00
WA911       0209   7     26.00
WA911       0209   8     29.00
WA911       0209   9     23.00
WA911       0209  10     18.00
WA911       0209  11     25.00
WA911       0209  12     22.00
WA911       0209  13     26.00
WA911       0209  14     28.00
WA911       0209  15     29.00
WA911       0209  16     29.00
WA911       0209  17     31.00
WA911       0209  18     29.00
WA911       0209  19     31.00
WA911       0209  20     31.00
WA911       0209  21     34.00
WA911       0209  22     36.00
WA911       0209  23     34.00
WA911       0209  24     33.00
WA911       0209  25     23.00
WA911       0209  26     20.00
WA911       0209  27     19.00
WA911       0209  28     27.00
WA911       0309   1     35.00
WA911       0309   2     35.00
WA911       0309   3     31.00
WA911       0309   4     31.00
WA911       0309   5     18.00
WA911       0309   6     16.00
WA911       0309   7     23.00
WA911       0309   8     19.00
WA911       0309   9     16.00
WA911       0309  10     10.00
WA911       0309  11     16.00
WA911       0309  12     23.00
WA911       0309  13     32.00
WA911       0309  14     27.00
WA911       0309  15     26.00
WA911       0309  16     27.00
WA911       0309  17     28.00
WA911       0309  18     28.00
WA911       0309  19     35.00
WA911       0309  20     24.00
WA911       0309  21     24.00
WA911       0309  22     28.00
WA911       0309  23     27.00
WA911       0309  24     31.00
WA911       0309  25     24.00
WA911       0309  26     23.00
WA911       0309  27     31.00
WA911       0309  28     27.00
WA911       0309  29     23.00
WA911       0309  30     27.00
WA911       0309  31     26.00
WA911       0409   1     25.00
WA911       0409   2     28.00
WA911       0409   3     22.00
WA911       0409   4     21.00
WA911       0409   5     37.00
WA911       0409   6     39.00
WA911       0409   7     37.00
WA911       0409   8     35.00
WA911       0409   9     34.00
WA911       0409  10     35.00
WA911       0409  11     33.00
WA911       0409  12     31.00
WA911       0409  13     28.00
WA911       0409  14     27.00
WA911       0409  15     28.00
WA911       0409  16     31.00
WA911       0409  17     32.00
WA911       0409  18     28.00
WA911       0409  19     38.00
WA911       0409  20     40.00
WA911       0409  21     39.00
WA911       0409  22     27.00
WA911       0409  23     27.00
WA911       0409  24     26.00
WA911       0409  25     29.00
WA911       0409  26     30.00
WA911       0409  27     32.00
WA911       0409  28     35.00
WA911       0409  29     33.00
WA911       0409  30     31.00
WA911       0509   1     43.00
WA911       0509   2     37.00
WA911       0509   3     35.00
WA911       0509   4     34.00
WA911       0509   5     36.00
WA911       0509   6     35.00
WA911       0509   7     33.00
WA911       0509   8     32.00
WA911       0509   9     32.00
WA911       0509  10     36.00
WA911       0509  11     33.00
WA911       0509  12     31.00
WA911       0509  13     29.00
WA911       0509  14     36.00
WA911       0509  15     34.00
WA911       0509  16     40.00
WA911       0509  17     43.00
WA911       0509  18     38.00
WA911       0509  19     34.00
WA911       0509  20     34.00
WA911       0509  21     33.00
WA911       0509  22     41.00
WA911       0509  23     38.00
WA911       0509  24     37.00
WA911       0509  25     39.00
WA911       0509  26     39.00
WA911       0509  27     40.00
WA911       0509  28     41.00
WA911       0509  29     48.00
WA911       0509  30     46.00
WA911       0509  31     46.00
WA911       0609   1     47.00
WA911       0609   2     52.00
WA911       0609   3     51.00
WA911       0609   4     49.00
WA911       0609   5     46.00
WA911       0609   6     43.00
WA911       0609   7     42.00
WA911       0609   8     42.00
WA911       0609   9     44.00
WA911       0609  10     46.00
WA911       0609  11     47.00
WA911       0609  12     48.00
WA911       0609  13     48.00
WA911       0609  14     46.00
WA911       0609  15     45.00
WA911       0609  16     45.00
WA911       0609  17     47.00
WA911       0609  18     47.00
WA911       0609  19     43.00
WA911       0609  20     37.00
WA911       0609  21     36.00
WA911       0609  22     39.00
WA911       0609  23     38.00
WA911       0609  24     45.00
WA911       0609  25     41.00
WA911       0609  26     39.00
WA911       0609  27     40.00
WA911       0609  28     41.00
WA911       0609  29     39.00
WA911       0609  30     41.00
WA911       0709   1     42.00
WA911       0709   2     50.00
WA911       0709   3     54.00
WA911       0709   4     53.00
WA911       0709   5     49.00
WA911       0709   6     44.00
WA911       0709   7     42.00
WA911       0709   8     43.00
WA911       0709   9     45.00
WA911       0709  10     44.00
WA911       0709  11     53.00
WA911       0709  12     47.00
WA911       0709  13     44.00
WA911       0709  14     45.00
WA911       0709  15     45.00
WA911       0709  16     50.00
WA911       0709  17     55.00
WA911       0709  18     52.00
WA911       0709  19     44.00
WA911       0709  20     48.00
WA911       0709  21     56.00
WA911       0709  22     51.00
WA911       0709  23     49.00
WA911       0709  24     49.00
WA911       0709  25     53.00
WA911       0709  26     56.00
WA911       0709  27     60.00
WA911       0709  28     63.00
WA911       0709  29     67.00
WA911       0709  30     62.00
WA911       0709  31     60.00
WA911       0809   1     58.00
WA911       0809   2     58.00
WA911       0809   3     54.00
WA911       0809   4     53.00
WA911       0809   5     47.00
WA911       0809   6     46.00
WA911       0809   7     46.00
WA911       0809   8     46.00
WA911       0809   9     49.00
WA911       0809  10     48.00
WA911       0809  11     48.00
WA911       0809  12     50.00
WA911       0809  13     44.00
WA911       0809  14     44.00
WA911       0809  15     44.00
WA911       0809  16     46.00
WA911       0809  17     50.00
WA911       0809  18     52.00
WA911       0809  19     55.00
WA911       0809  20     52.00
WA911       0809  21     48.00
WA911       0809  22     45.00
WA911       0809  23     42.00
WA911       0809  24     42.00
WA911       0809  25     45.00
WA911       0809  26     43.00
WA911       0809  27     58.00
WA911       0809  28     52.00
WA911       0809  29     51.00
WA911       0809  30     51.00
WA911       0809  31     50.00
WA911       0909   1     49.00
WA911       0909   2     47.00
WA911       0909   3     45.00
WA911       0909   4     46.00
WA911       0909   5     45.00
WA911       0909   6     41.00
WA911       0909   7     42.00
WA911       0909   8     40.00
WA911       0909   9     48.00
WA911       0909  10     45.00
WA911       0909  11     61.00
WA911       0909  12     60.00
WA911       0909  13     51.00
WA911       0909  14     48.00
WA911       0909  15     48.00
WA911       0909  16     48.00
WA911       0909  17     46.00
WA911       0909  18     47.00
WA911       0909  19     42.00
WA911       0909  20     41.00
WA911       0909  21     52.00
WA911       0909  22     60.00
WA911       0909  23     51.00
WA911       0909  24     45.00
WA911       0909  25     44.00
WA911       0909  26     40.00
WA911       0909  27     39.00
WA911       0909  28     37.00
WA911       0909  29     33.00
WA911       0909  30     34.00
WA911       1009   1     38.00
WA911       1009   2     33.00
WA911       1009   3     32.00
WA911       1009   4     36.00
WA911       1009   5     38.00
WA911       1009   6     36.00
WA911       1009   7     36.00
WA911       1009   8     39.00
WA911       1009   9     38.00
WA911       1009  10     32.00
WA911       1009  11     31.00
WA911       1009  12     28.00
WA911       1009  13     31.00
WA911       1009  14     38.00
WA911       1009  15     40.00
WA911       1009  16     47.00
WA911       1009  17     45.00
WA911       1009  18     42.00
WA911       1009  19     39.00
WA911       1009  20     37.00
WA911       1009  21     40.00
WA911       1009  22     36.00
WA911       1009  23     36.00
WA911       1009  24     33.00
WA911       1009  25     33.00
WA911       1009  26     33.00
WA911       1009  27     30.00
WA911       1009  28     29.00
WA911       1009  29     32.00
WA911       1009  30     45.00
WA911       1009  31     35.00
WA911       1109   1     34.00
WA911       1109   2     35.00
WA911       1109   3     33.00
WA911       1109   4     39.00
WA911       1109   5     35.00
WA911       1109   6     33.00
WA911       1109   7     33.00
WA911       1109   8     33.00
WA911       1109   9     35.00
WA911       1109  10     33.00
WA911       1109  11     29.00
WA911       1109  12     28.00
WA911       1109  13     28.00
WA911       1109  14     23.00
WA911       1109  15     31.00
WA911       1109  16     38.00
WA911       1109  17     30.00
WA911       1109  18     28.00
WA911       1109  19     34.00
WA911       1109  20     30.00
WA911       1109  21     28.00
WA911       1109  22     31.00
WA911       1109  23     31.00
WA911       1109  24     40.00
WA911       1109  25     40.00
WA911       1109  26     34.00
WA911       1109  27     28.00
WA911       1109  28     30.00
WA911       1109  29     35.00
WA911       1109  30     34.00
WA911       1209   1     30.00
WA911       1209   2     30.00
WA911       1209   3     28.00
WA911       1209   4     23.00
WA911       1209   5     20.00
WA911       1209   6     11.00
WA911       1209   7      8.00
WA911       1209   8      9.00
WA911       1209   9     10.00
WA911       1209  10     18.00
WA911       1209  11     22.00
WA911       1209  12     22.00
WA911       1209  13     22.00
WA911       1209  14     25.00
WA911       1209  15     25.00
WA911       1209  16     35.00
WA911       1209  17     35.00
WA911       1209  18     38.00
WA911       1209  19     40.00
WA911       1209  20     38.00
WA911       1209  21     26.00
WA911       1209  22     26.00
WA911       1209  23     26.00
WA911       1209  24     30.00
WA911       1209  25     29.00
WA911       1209  26     28.00
WA911       1209  27     29.00
WA911       1209  28     27.00
WA911       1209  29     25.00
WA911       1209  30     26.00
WA911       1209  31     30.00
WA911       0110   1     35.00
WA911       0110   2     34.00
WA911       0110   3     34.00
WA911       0110   4     35.00
WA911       0110   5     35.00
WA911       0110   6     26.00
WA911       0110   7     25.00
WA911       0110   8     28.00
WA911       0110   9     33.00
WA911       0110  10     34.00
WA911       0110  11     36.00
WA911       0110  12     37.00
WA911       0110  13     34.00
WA911       0110  14     34.00
WA911       0110  15     34.00
WA911       0110  16     33.00
WA911       0110  17     36.00
WA911       0110  18     35.00
WA911       0110  19     38.00
WA911       0110  20     35.00
WA911       0110  21     36.00
WA911       0110  22     33.00
WA911       0110  23     29.00
WA911       0110  24     29.00
WA911       0110  25     31.00
WA911       0110  26     32.00
WA911       0110  27     30.00
WA911       0110  28     33.00
WA911       0110  29     34.00
WA911       0110  30     34.00
WA911       0110  31     33.00
WA911       0210   1     33.00
WA911       0210   2     33.00
WA911       0210   3     33.00
WA911       0210   4     33.00
WA911       0210   5     35.00
WA911       0210   6     35.00
WA911       0210   7     34.00
WA911       0210   8     30.00
WA911       0210   9     33.00
WA911       0210  10     31.00
WA911       0210  11     36.00
WA911       0210  12     33.00
WA911       0210  13     34.00
WA911       0210  14     34.00
WA911       0210  15     31.00
WA911       0210  16     33.00
WA911       0210  17     29.00
WA911       0210  18     36.00
WA911       0210  19     35.00
WA911       0210  20     33.00
WA911       0210  21     31.00
WA911       0210  22     32.00
WA911       0210  23     32.00
WA911       0210  24     32.00
WA911       0210  25     34.00
WA911       0210  26     35.00
WA911       0210  27     35.00
WA911       0210  28     33.00
WA911       0310   1     40.00
WA911       0310   2     34.00
WA911       0310   3     33.00
WA911       0310   4     31.00
WA911       0310   5     30.00
WA911       0310   6     38.00
WA911       0310   7     32.00
WA911       0310   8     21.00
WA911       0310   9     18.00
WA911       0310  10     27.00
WA911       0310  11     28.00
WA911       0310  12     29.00
WA911       0310  13     26.00
WA911       0310  14     28.00
WA911       0310  15     35.00
WA911       0310  16     33.00
WA911       0310  17     28.00
WA911       0310  18     25.00
WA911       0310  19     36.00
WA911       0310  20     38.00
WA911       0310  21     34.00
WA911       0310  22     31.00
WA911       0310  23     30.00
WA911       0310  24     39.00
WA911       0310  25     34.00
WA911       0310  26     30.00
WA911       0310  27     31.00
WA911       0310  28     35.00
WA911       0310  29     30.00
WA911       0310  30     29.00
WA911       0310  31     27.00
WA911       0410   1     29.00
WA911       0410   2     29.00
WA911       0410   3     28.00
WA911       0410   4     29.00
WA911       0410   5     30.00
WA911       0410   6     31.00
WA911       0410   7     31.00
WA911       0410   8     26.00
WA911       0410   9     25.00
WA911       0410  10     26.00
WA911       0410  11     34.00
WA911       0410  12     36.00
WA911       0410  13     31.00
WA911       0410  14     29.00
WA911       0410  15     38.00
WA911       0410  16     41.00
WA911       0410  17     38.00
WA911       0410  18     37.00
WA911       0410  19     41.00
WA911       0410  20     37.00
WA911       0410  21     33.00
WA911       0410  22     34.00
WA911       0410  23     32.00
WA911       0410  24     31.00
WA911       0410  25     31.00
WA911       0410  26     41.00
WA911       0410  27     33.00
WA911       0410  28     33.00
WA911       0410  29     33.00
WA911       0410  30     33.00
WA911       0510   1     33.00
WA911       0510   2     33.00
WA911       0510   3     29.00
WA911       0510   4     29.00
WA911       0510   5     29.00
WA911       0510   6     32.00
WA911       0510   7     32.00
WA911       0510   8     34.00
WA911       0510   9     34.00
WA911       0510  10     34.00
WA911       0510  11     36.00
WA911       0510  12     38.00
WA911       0510  13     36.00
WA911       0510  14     40.00
WA911       0510  15     42.00
WA911       0510  16     43.00
WA911       0510  17     44.00
WA911       0510  18     38.00
WA911       0510  19     34.00
WA911       0510  20     22.00
WA911       0510  21     32.00
WA911       0510  22     34.00
WA911       0510  23     32.00
WA911       0510  24     34.00
WA911       0510  25     39.00
WA911       0510  26     38.00
WA911       0510  27     38.00
WA911       0510  28     37.00
WA911       0510  29     38.00
WA911       0510  30     34.00
WA911       0510  31     39.00
WA911       0610   1     39.00
WA911       0610   2     36.00
WA911       0610   3     36.00
WA911       0610   4     40.00
WA911       0610   5     36.00
WA911       0610   6     45.00
WA911       0610   7     41.00
WA911       0610   8     38.00
WA911       0610   9     40.00
WA911       0610  10     39.00
WA911       0610  11     40.00
WA911       0610  12     40.00
WA911       0610  13     38.00
WA911       0610  14     37.00
WA911       0610  15     35.00
WA911       0610  16     40.00
WA911       0610  17     38.00
WA911       0610  18     40.00
WA911       0610  19     44.00
WA911       0610  20     42.00
WA911       0610  21     40.00
WA911       0610  22     41.00
WA911       0610  23     50.00
WA911       0610  24     48.00
WA911       0610  25     45.00
WA911       0610  26     45.00
WA911       0610  27     47.00
WA911       0610  28     46.00
WA911       0610  29     40.00
WA911       0610  30     38.00
WA911       0710   1     43.00
WA911       0710   2     43.00
WA911       0710   3     39.00
WA911       0710   4     42.00
WA911       0710   5     41.00
WA911       0710   6     43.00
WA911       0710   7     58.00
WA911       0710   8     61.00
WA911       0710   9     59.00
WA911       0710  10     53.00
WA911       0710  11     51.00
WA911       0710  12     41.00
WA911       0710  13     40.00
WA911       0710  14     43.00
WA911       0710  15     50.00
WA911       0710  16     47.00
WA911       0710  17     47.00
WA911       0710  18     48.00
WA911       0710  19     46.00
WA911       0710  20     46.00
WA911       0710  21     46.00
WA911       0710  22     47.00
WA911       0710  23     43.00
WA911       0710  24     44.00
WA911       0710  25     53.00
WA911       0710  26     52.00
WA911       0710  27     42.00
WA911       0710  28     33.00
WA911       0710  29     50.00
WA911       0710  30     46.00
WA911       0710  31     49.00
WA911       0810   1     50.00
WA911       0810   2     49.00
WA911       0810   3     50.00
WA911       0810   4     52.00
WA911       0810   5     56.00
WA911       0810   6     50.00
WA911       0810   7     50.00
WA911       0810   8     49.00
WA911       0810   9     48.00
WA911       0810  10     46.00
WA911       0810  11     48.00
WA911       0810  12     48.00
WA911       0810  13     50.00
WA911       0810  14     54.00
WA911       0810  15     62.00
WA911       0810  16     60.00
WA911       0810  17     51.00
WA911       0810  18     49.00
WA911       0810  19     47.00
WA911       0810  20     43.00
WA911       0810  21     44.00
WA911       0810  22     43.00
WA911       0810  23     40.00
WA911       0810  24     57.00
WA911       0810  25     57.00
WA911       0810  26     43.00
WA911       0810  27     40.00
WA911       0810  28     39.00
WA911       0810  29     41.00
WA911       0810  30     41.00
WA911       0810  31     43.00
WA911       0910   1     43.00
WA911       0910   2     42.00
WA911       0910   3     50.00
WA911       0910   4     42.00
WA911       0910   5     41.00
WA911       0910   6     39.00
WA911       0910   7     46.00
WA911       0910   8     45.00
WA911       0910   9     43.00
WA911       0910  10     42.00
WA911       0910  11     43.00
WA911       0910  12     45.00
WA911       0910  13     45.00
WA911       0910  14     47.00
WA911       0910  15     51.00
WA911       0910  16     50.00
WA911       0910  17     47.00
WA911       0910  18     52.00
WA911       0910  19     46.00
WA911       0910  20     42.00
WA911       0910  21     38.00
WA911       0910  22     41.00
WA911       0910  23     41.00
WA911       0910  24     42.00
WA911       0910  25     48.00
WA911       0910  26     50.00
WA911       0910  27     52.00
WA911       0910  28     47.00
WA911       0910  29     40.00
WA911       0910  30     57.00
WA911       1010   1     47.00
WA911       1010   2     41.00
WA911       1010   3     44.00
WA911       1010   4     37.00
WA911       1010   5     35.00
WA911       1010   6     51.00
WA911       1010   7     44.00
WA911       1010   8     43.00
WA911       1010   9     47.00
WA911       1010  10     37.00
WA911       1010  11     36.00
WA911       1010  12     39.00
WA911       1010  13     47.00
WA911       1010  14     37.00
WA911       1010  15     33.00
WA911       1010  16     35.00
WA911       1010  17     33.00
WA911       1010  18     39.00
WA911       1010  19     36.00
WA911       1010  20     50.00
WA911       1010  21     37.00
WA911       1010  22     35.00
WA911       1010  23     33.00
WA911       1010  24     30.00
WA911       1010  25     29.00
WA911       1010  26     29.00
WA911       1010  27     32.00
WA911       1010  28     33.00
WA911       1010  29     32.00
WA911       1010  30     33.00
WA911       1010  31     30.00
WA911       1110   1     40.00
WA911       1110   2     40.00
WA911       1110   3     46.00
WA911       1110   4     46.00
WA911       1110   5     20.00
WA911       1110   6     13.00
WA911       1110   7     24.00
WA911       1110   8     31.00
WA911       1110   9     30.00
WA911       1110  10     30.00
WA911       1110  11     31.00
WA911       1110  12     32.00
WA911       1110  13     33.00
WA911       1110  14     41.00
WA911       1110  15     36.00
WA911       1110  16     33.00
WA911       1110  17     30.00
WA911       1110  18     28.00
WA911       1110  19     29.00
WA911       1110  20     29.00
WA911       1110  21     21.00
WA911       1110  22     12.00
WA911       1110  23      2.00
WA911       1110  24      3.00
WA911       1110  25     22.00
WA911       1110  26     29.00
WA911       1110  27     28.00
WA911       1110  28     27.00
WA911       1110  29     27.00
WA911       1110  30     28.00
WA911       1210   1     31.00
WA911       1210   2     30.00
WA911       1210   3     28.00
WA911       1210   4     25.00
WA911       1210   5     30.00
WA911       1210   6     33.00
WA911       1210   7     33.00
WA911       1210   8     35.00
WA911       1210   9     33.00
WA911       1210  10     31.00
WA911       1210  11     30.00
WA911       1210  12     42.00
WA911       1210  13     35.00
WA911       1210  14     29.00
WA911       1210  15     29.00
WA911       1210  16     29.00
WA911       1210  17     27.00
WA911       1210  18     24.00
WA911       1210  19     24.00
WA911       1210  20     26.00
WA911       1210  21     30.00
WA911       1210  22     30.00
WA911       1210  23     29.00
