$ Get data for 841:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA841           Upper Wheeler
WA841       0312   7     19.00
WA841       0312   8     26.00
WA841       0312   9     37.00
WA841       0312  10     33.00
WA841       0312  11     25.00
WA841       0312  12     25.00
WA841       0312  13     20.00
WA841       0312  14     20.00
WA841       0312  15     33.00
WA841       0312  16     30.00
WA841       0312  17     21.00
WA841       0312  18     20.00
WA841       0312  19     16.00
WA841       0312  20     25.00
WA841       0312  21     22.00
WA841       0312  22     21.00
WA841       0312  23     21.00
WA841       0312  24     24.00
WA841       0312  25     29.00
WA841       0312  26     31.00
WA841       0312  27     31.00
WA841       0312  28     33.00
WA841       0312  29     33.00
WA841       0312  30     28.00
WA841       0312  31     28.00
WA841       0412   1     25.00
WA841       0412   2     25.00
WA841       0412   3     31.00
WA841       0412   4     28.00
WA841       0412   5     26.00
WA841       0412   6     23.00
WA841       0412   7     22.00
WA841       0412   8     27.00
WA841       0412   9     33.00
WA841       0412  10     37.00
WA841       0412  11     34.00
WA841       0412  12     32.00
WA841       0412  13     30.00
WA841       0412  14     31.00
WA841       0412  15     32.00
WA841       0412  16     32.00
WA841       0412  17     29.00
WA841       0412  18     32.00
WA841       0412  19     30.00
WA841       0412  20     35.00
WA841       0412  21     36.00
WA841       0412  22     40.00
WA841       0412  23     42.00
WA841       0412  24     39.00
WA841       0412  25     39.00
WA841       0412  26     33.00
WA841       0412  27     31.00
WA841       0412  28     34.00
WA841       0412  29     36.00
WA841       0412  30     35.00
WA841       0512   1     31.00
WA841       0512   2     30.00
WA841       0512   3     33.00
WA841       0512   4     32.00
WA841       0512   5     29.00
WA841       0512   6     31.00
WA841       0512   7     36.00
WA841       0512   8     41.00
WA841       0512   9     30.00
WA841       0512  10     27.00
WA841       0512  11     32.00
WA841       0512  12     37.00
WA841       0512  13     42.00
WA841       0512  14     47.00
WA841       0512  15     48.00
WA841       0512  16     40.00
WA841       0512  17     35.00
WA841       0512  18     33.00
WA841       0512  19     35.00
WA841       0512  20     42.00
WA841       0512  21     42.00
WA841       0512  22     38.00
WA841       0512  23     36.00
WA841       0512  24     35.00
WA841       0512  25     39.00
WA841       0512  26     43.00
WA841       0512  27     40.00
WA841       0512  28     38.00
WA841       0512  29     34.00
WA841       0512  30     40.00
WA841       0512  31     48.00
WA841       0612   1     48.00
WA841       0612   2     40.00
WA841       0612   3     40.00
WA841       0612   4     41.00
WA841       0612   5     35.00
WA841       0612   6     35.00
WA841       0612   7     35.00
WA841       0612   8     33.00
WA841       0612   9     33.00
WA841       0612  10     38.00
WA841       0612  11     42.00
WA841       0612  12     48.00
WA841       0612  13     40.00
WA841       0612  14     39.00
WA841       0612  15     36.00
WA841       0612  16     49.00
WA841       0612  17     42.00
WA841       0612  18     38.00
WA841       0612  19     38.00
WA841       0612  20     40.00
WA841       0612  21     47.00
WA841       0612  22     46.00
WA841       0612  23     42.00
WA841       0612  24     42.00
WA841       0612  25     42.00
WA841       0612  26     40.00
WA841       0612  27     37.00
WA841       0612  28     44.00
WA841       0612  29     47.00
WA841       0612  30     50.00
WA841       0712   1     47.00
WA841       0712   2     47.00
WA841       0712   3     39.00
WA841       0712   4     38.00
WA841       0712   5     45.00
WA841       0712   6     50.00
WA841       0712   7     55.00
WA841       0712   8     56.00
WA841       0712   9     55.00
WA841       0712  10     58.00
WA841       0712  11     58.00
WA841       0712  12     59.00
WA841       0712  13     59.00
WA841       0712  14     55.00
WA841       0712  15     52.00
WA841       0712  16     52.00
WA841       0712  17     53.00
WA841       0712  18     53.00
WA841       0712  19     57.00
WA841       0712  20     47.00
WA841       0712  21     47.00
WA841       0712  22     46.00
WA841       0712  23     41.00
WA841       0712  24     45.00
WA841       0712  25     53.00
WA841       0712  26     54.00
WA841       0712  27     50.00
WA841       0712  28     48.00
WA841       0712  29     53.00
WA841       0712  30     50.00
WA841       0712  31     48.00
WA841       0812   1     51.00
WA841       0812   2     51.00
WA841       0812   3     50.00
WA841       0812   4     54.00
WA841       0812   5     58.00
WA841       0812   6     59.00
WA841       0812   7     58.00
WA841       0812   8     54.00
WA841       0812   9     52.00
WA841       0812  10     53.00
WA841       0812  11     54.00
WA841       0812  12     56.00
WA841       0812  13     59.00
WA841       0812  14     58.00
WA841       0812  15     53.00
WA841       0812  16     53.00
WA841       0812  17     62.00
WA841       0812  18     60.00
WA841       0812  19     60.00
WA841       0812  20     58.00
WA841       0812  21     48.00
WA841       0812  22     46.00
WA841       0812  23     43.00
WA841       0812  24     39.00
WA841       0812  25     45.00
WA841       0812  26     50.00
WA841       0812  27     53.00
WA841       0812  28     47.00
WA841       0812  29     43.00
WA841       0812  30     42.00
WA841       0812  31     43.00
WA841       0912   1     41.00
WA841       0912   2     45.00
WA841       0912   3     45.00
WA841       0912   4     47.00
WA841       0912   5     48.00
WA841       0912   6     47.00
WA841       0912   7     49.00
WA841       0912   8     51.00
WA841       0912   9     48.00
WA841       0912  10     37.00
WA841       0912  11     35.00
WA841       0912  12     38.00
WA841       0912  13     44.00
WA841       0912  14     51.00
WA841       0912  15     51.00
WA841       0912  16     50.00
WA841       0912  17     50.00
WA841       0912  18     54.00
WA841       0912  19     55.00
WA841       0912  20     55.00
WA841       0912  21     55.00
WA841       0912  22     51.00
WA841       0912  23     49.00
WA841       0912  24     53.00
WA841       0912  25     46.00
WA841       0912  26     46.00
WA841       0912  27     48.00
WA841       0912  28     49.00
WA841       0912  29     47.00
WA841       0912  30     45.00
WA841       1012   1     50.00
WA841       1012   2     34.00
WA841       1012   3     33.00
WA841       1012   4     33.00
WA841       1012   5     33.00
WA841       1012   6     35.00
WA841       1012   7     40.00
WA841       1012   8     46.00
WA841       1012   9     45.00
WA841       1012  10     45.00
WA841       1012  11     44.00
WA841       1012  12     45.00
WA841       1012  13     47.00
WA841       1012  14     47.00
WA841       1012  15     45.00
WA841       1012  16     32.00
WA841       1012  17     31.00
WA841       1012  18     36.00
WA841       1012  19     38.00
WA841       1012  20     31.00
WA841       1012  21     29.00
WA841       1012  22     29.00
WA841       1012  23     26.00
WA841       1012  24     26.00
WA841       1012  25     26.00
WA841       1012  26     30.00
WA841       1012  27     31.00
WA841       1012  28     37.00
WA841       1012  29     38.00
WA841       1012  30     40.00
WA841       1012  31     40.00
WA841       1112   1     39.00
WA841       1112   2     36.00
WA841       1112   3     39.00
WA841       1112   4     41.00
WA841       1112   5     41.00
WA841       1112   6     39.00
WA841       1112   7     30.00
WA841       1112   8     27.00
WA841       1112   9     25.00
WA841       1112  10     20.00
WA841       1112  11     19.00
WA841       1112  12     24.00
WA841       1112  13     31.00
WA841       1112  14     30.00
WA841       1112  15     26.00
WA841       1112  16     27.00
WA841       1112  17     29.00
WA841       1112  18     30.00
WA841       1112  19     34.00
WA841       1112  20     33.00
WA841       1112  21     28.00
WA841       1112  22     26.00
WA841       1112  23     29.00
WA841       1112  24     27.00
WA841       1112  25     25.00
WA841       1112  26     22.00
WA841       1112  27     21.00
WA841       1112  28     24.00
WA841       1112  29     29.00
WA841       1112  30     33.00
WA841       1212   1     34.00
WA841       1212   2     31.00
WA841       1212   3     31.00
WA841       1212   4     32.00
WA841       1212   5     28.00
WA841       1212   6     28.00
WA841       1212   7     23.00
WA841       1212   8     22.00
WA841       1212   9     22.00
WA841       1212  10     29.00
WA841       1212  11     27.00
WA841       1212  12     25.00
WA841       1212  13     23.00
WA841       1212  14     20.00
WA841       1212  15     19.00
WA841       1212  16     24.00
WA841       1212  17     20.00
WA841       1212  18     15.00
WA841       1212  19     17.00
WA841       1212  20     26.00
WA841       1212  21     22.00
WA841       1212  22     25.00
WA841       1212  23     25.00
WA841       1212  24     21.00
WA841       1212  25     22.00
WA841       1212  26     22.00
WA841       1212  27     22.00
WA841       1212  28     15.00
WA841       1212  29     18.00
WA841       1212  30     17.00
WA841       1212  31     14.00
WA841       0113   1     15.00
WA841       0113   2      9.00
WA841       0113   3     13.00
WA841       0113   4     14.00
WA841       0113   5     18.00
WA841       0113   6     25.00
WA841       0113   7     27.00
WA841       0113   8     28.00
WA841       0113   9     23.00
WA841       0113  10     15.00
WA841       0113  11     13.00
WA841       0113  12     12.00
WA841       0113  13     13.00
WA841       0113  14     22.00
WA841       0113  15     25.00
WA841       0113  16     34.00
WA841       0113  17     33.00
WA841       0113  18     35.00
WA841       0113  19     35.00
WA841       0113  20     33.00
WA841       0113  21     25.00
WA841       0113  22     20.00
WA841       0113  23     20.00
WA841       0113  24     24.00
WA841       0113  25     27.00
WA841       0113  26     25.00
WA841       0113  27     24.00
WA841       0113  28     25.00
WA841       0113  29     29.00
WA841       0113  30     31.00
WA841       0113  31     31.00
WA841       0213   1     30.00
WA841       0213   2     31.00
WA841       0213   3     31.00
WA841       0213   4     31.00
WA841       0213   5     31.00
WA841       0213   6     30.00
WA841       0213   7     25.00
WA841       0213   8     23.00
WA841       0213   9     26.00
WA841       0213  10     28.00
WA841       0213  11     29.00
WA841       0213  12     31.00
WA841       0213  13     28.00
WA841       0213  14     28.00
WA841       0213  15     31.00
WA841       0213  16     31.00
WA841       0213  17     25.00
WA841       0213  18     22.00
WA841       0213  19     21.00
WA841       0213  20     21.00
WA841       0213  21     23.00
WA841       0213  22     25.00
WA841       0213  23     24.00
WA841       0213  24     23.00
WA841       0213  25     23.00
WA841       0213  26     22.00
WA841       0213  27     27.00
WA841       0213  28     32.00
WA841       0313   1     36.00
WA841       0313   2     31.00
WA841       0313   3     24.00
WA841       0313   4     22.00
WA841       0313   5     25.00
WA841       0313   6     27.00
WA841       0313   7     27.00
WA841       0313   8     24.00
WA841       0313   9     24.00
WA841       0313  10     31.00
WA841       0313  11     29.00
WA841       0313  12     33.00
WA841       0313  13     38.00
WA841       0313  14     37.00
WA841       0313  15     36.00
WA841       0313  16     28.00
WA841       0313  17     27.00
WA841       0313  18     26.00
WA841       0313  19     25.00
WA841       0313  20     26.00
WA841       0313  21     24.00
WA841       0313  22     19.00
WA841       0313  23     19.00
WA841       0313  24     21.00
WA841       0313  25     23.00
WA841       0313  26     28.00
WA841       0313  27     34.00
WA841       0313  28     34.00
WA841       0313  29     35.00
WA841       0313  30     35.00
WA841       0313  31     37.00
WA841       0413   1     38.00
WA841       0413   2     36.00
WA841       0413   3     36.00
WA841       0413   4     38.00
WA841       0413   5     37.00
WA841       0413   6     33.00
WA841       0413   7     30.00
WA841       0413   8     29.00
WA841       0413   9     31.00
WA841       0413  10     33.00
WA841       0413  11     31.00
WA841       0413  12     31.00
WA841       0413  13     28.00
WA841       0413  14     27.00
WA841       0413  15     28.00
WA841       0413  16     26.00
WA841       0413  17     26.00
WA841       0413  18     32.00
WA841       0413  19     37.00
WA841       0413  20     34.00
WA841       0413  21     30.00
WA841       0413  22     28.00
WA841       0413  23     32.00
WA841       0413  24     33.00
WA841       0413  25     39.00
WA841       0413  26     41.00
WA841       0413  27     41.00
WA841       0413  28     37.00
WA841       0413  29     29.00
WA841       0413  30     26.00
WA841       0513   1     28.00
WA841       0513   2     36.00
WA841       0513   3     39.00
WA841       0513   4     44.00
WA841       0513   5     42.00
WA841       0513   6     46.00
WA841       0513   7     49.00
WA841       0513   8     51.00
WA841       0513   9     51.00
WA841       0513  10     52.00
WA841       0513  11     55.00
WA841       0513  12     48.00
WA841       0513  13     35.00
WA841       0513  14     34.00
WA841       0513  15     37.00
WA841       0513  16     40.00
WA841       0513  17     42.00
WA841       0513  18     38.00
WA841       0513  19     36.00
WA841       0513  20     41.00
WA841       0513  21     35.00
WA841       0513  22     34.00
WA841       0513  23     34.00
WA841       0513  24     35.00
WA841       0513  25     34.00
WA841       0513  26     38.00
WA841       0513  27     38.00
WA841       0513  28     40.00
WA841       0513  29     36.00
WA841       0513  30     36.00
WA841       0513  31     35.00
WA841       0613   1     42.00
WA841       0613   2     41.00
WA841       0613   3     41.00
WA841       0613   4     44.00
WA841       0613   5     51.00
WA841       0613   6     48.00
WA841       0613   7     46.00
WA841       0613   8     44.00
WA841       0613   9     41.00
WA841       0613  10     38.00
WA841       0613  11     38.00
WA841       0613  12     36.00
WA841       0613  13     37.00
WA841       0613  14     38.00
WA841       0613  15     44.00
WA841       0613  16     49.00
WA841       0613  17     47.00
WA841       0613  18     42.00
WA841       0613  19     42.00
WA841       0613  20     41.00
WA841       0613  21     41.00
WA841       0613  22     43.00
WA841       0613  23     48.00
WA841       0613  24     43.00
WA841       0613  25     43.00
WA841       0613  26     43.00
WA841       0613  27     48.00
WA841       0613  28     51.00
WA841       0613  29     56.00
WA841       0613  30     54.00
WA841       0713   1     59.00
WA841       0713   2     61.00
WA841       0713   3     55.00
WA841       0713   4     49.00
WA841       0713   5     47.00
WA841       0713   6     49.00
WA841       0713   7     51.00
WA841       0713   8     51.00
WA841       0713   9     54.00
WA841       0713  10     52.00
WA841       0713  11     46.00
WA841       0713  12     44.00
WA841       0713  13     42.00
WA841       0713  14     49.00
WA841       0713  15     49.00
WA841       0713  16     49.00
WA841       0713  17     57.00
WA841       0713  18     53.00
WA841       0713  19     56.00
WA841       0713  20     55.00
WA841       0713  21     56.00
WA841       0713  22     55.00
WA841       0713  23     56.00
WA841       0713  24     56.00
WA841       0713  25     58.00
WA841       0713  26     56.00
WA841       0713  27     51.00
WA841       0713  28     52.00
WA841       0713  29     52.00
WA841       0713  30     54.00
WA841       0713  31     56.00
WA841       0813   1     52.00
WA841       0813   2     50.00
WA841       0813   3     49.00
WA841       0813   4     52.00
WA841       0813   5     53.00
WA841       0813   6     53.00
WA841       0813   7     55.00
WA841       0813   8     54.00
WA841       0813   9     58.00
WA841       0813  10     51.00
WA841       0813  11     49.00
WA841       0813  12     52.00
WA841       0813  13     52.00
WA841       0813  14     56.00
WA841       0813  15     56.00
WA841       0813  16     52.00
WA841       0813  17     52.00
WA841       0813  18     50.00
WA841       0813  19     49.00
WA841       0813  20     46.00
WA841       0813  21     50.00
WA841       0813  22     54.00
WA841       0813  23     52.00
WA841       0813  24     49.00
WA841       0813  25     50.00
WA841       0813  26     47.00
WA841       0813  27     48.00
WA841       0813  28     53.00
WA841       0813  29     52.00
WA841       0813  30     49.00
WA841       0813  31     48.00
WA841       0913   1     53.00
WA841       0913   2     55.00
WA841       0913   3     54.00
WA841       0913   4     57.00
WA841       0913   5     50.00
WA841       0913   6     47.00
WA841       0913   7     46.00
WA841       0913   8     46.00
WA841       0913   9     51.00
WA841       0913  10     52.00
WA841       0913  11     54.00
WA841       0913  12     57.00
WA841       0913  13     58.00
WA841       0913  14     59.00
WA841       0913  15     50.00
WA841       0913  16     46.00
WA841       0913  17     41.00
WA841       0913  18     39.00
WA841       0913  19     40.00
WA841       0913  20     43.00
WA841       0913  21     44.00
WA841       0913  22     40.00
WA841       0913  23     39.00
WA841       0913  24     36.00
WA841       0913  25     37.00
WA841       0913  26     37.00
WA841       0913  27     35.00
WA841       0913  28     39.00
WA841       0913  29     37.00
WA841       0913  30     35.00
WA841       1013   1     33.00
WA841       1013   2     35.00
WA841       1013   3     34.00
WA841       1013   4     34.00
WA841       1013   5     38.00
WA841       1013   6     39.00
WA841       1013   7     40.00
WA841       1013   8     35.00
WA841       1013   9     36.00
WA841       1013  10     35.00
WA841       1013  11     34.00
WA841       1013  12     35.00
WA841       1013  13     34.00
WA841       1013  14     34.00
WA841       1013  15     35.00
WA841       1013  16     37.00
WA841       1013  17     36.00
WA841       1013  18     37.00
WA841       1013  19     42.00
WA841       1013  20     45.00
WA841       1013  21     46.00
WA841       1013  22     44.00
WA841       1013  23     42.00
WA841       1013  24     40.00
WA841       1013  25     41.00
WA841       1013  26     40.00
WA841       1013  27     35.00
WA841       1013  28     32.00
WA841       1013  29     30.00
WA841       1013  30     32.00
WA841       1013  31     35.00
WA841       1113   1     35.00
WA841       1113   2     31.00
WA841       1113   3     26.00
WA841       1113   4     23.00
WA841       1113   5     26.00
WA841       1113   6     29.00
WA841       1113   7     30.00
WA841       1113   8     30.00
WA841       1113   9     29.00
WA841       1113  10     31.00
WA841       1113  11     34.00
WA841       1113  12     35.00
WA841       1113  13     33.00
WA841       1113  14     31.00
WA841       1113  15     30.00
WA841       1113  16     28.00
WA841       1113  17     28.00
WA841       1113  18     35.00
WA841       1113  19     27.00
WA841       1113  20     19.00
WA841       1113  21     18.00
WA841       1113  22     21.00
WA841       1113  23     23.00
WA841       1113  24     29.00
WA841       1113  25     29.00
WA841       1113  26     29.00
WA841       1113  27     30.00
WA841       1113  28     30.00
WA841       1113  29     34.00
WA841       1113  30     32.00
WA841       1213   1     33.00
WA841       1213   2     21.00
WA841       1213   3     14.00
WA841       1213   4      7.00
WA841       1213   5      4.00
WA841       1213   6      3.00
WA841       1213   7     -2.00
WA841       1213   8      4.00
WA841       1213   9     18.00
WA841       1213  10     18.00
WA841       1213  11     19.00
WA841       1213  12     19.00
WA841       1213  13     29.00
WA841       1213  14     33.00
WA841       1213  15     33.00
WA841       1213  16     32.00
WA841       1213  17     35.00
WA841       1213  18     23.00
WA841       1213  19     19.00
WA841       1213  20     23.00
WA841       1213  21     28.00
WA841       1213  22     30.00
WA841       1213  23     30.00
WA841       1213  24     27.00
WA841       1213  25     25.00
WA841       1213  26     35.00
WA841       1213  27     31.00
WA841       1213  28     29.00
WA841       1213  29     30.00
WA841       1213  30     36.00
WA841       1213  31     31.00
WA841       0114   1     31.00
WA841       0114   2     33.00
WA841       0114   3     25.00
WA841       0114   4     22.00
WA841       0114   5     26.00
WA841       0114   6     23.00
WA841       0114   7     25.00
WA841       0114   8     27.00
WA841       0114   9     30.00
WA841       0114  10     33.00
WA841       0114  11     30.00
WA841       0114  12     28.00
WA841       0114  13     35.00
WA841       0114  14     34.00
WA841       0114  15     35.00
WA841       0114  16     33.00
WA841       0114  17     34.00
WA841       0114  18     32.00
WA841       0114  19     31.00
WA841       0114  20     29.00
WA841       0114  21     28.00
WA841       0114  22     30.00
WA841       0114  23     30.00
WA841       0114  24     29.00
WA841       0114  25     28.00
WA841       0114  26     29.00
WA841       0114  27     22.00
WA841       0114  28     25.00
WA841       0114  29     24.00
WA841       0114  30     25.00
WA841       0114  31     21.00
WA841       0214   1     17.00
WA841       0214   2     17.00
WA841       0214   3     14.00
WA841       0214   4      3.00
WA841       0214   5     -5.00
WA841       0214   6     -4.00
WA841       0214   7      2.00
WA841       0214   8      8.00
WA841       0214   9     12.00
WA841       0214  10     14.00
WA841       0214  11     28.00
WA841       0214  12     32.00
WA841       0214  13     28.00
WA841       0214  14     26.00
WA841       0214  15     24.00
WA841       0214  16     25.00
WA841       0214  17     26.00
WA841       0214  18     25.00
WA841       0214  19     22.00
WA841       0214  20     24.00
WA841       0214  21     21.00
WA841       0214  22     18.00
WA841       0214  23     21.00
WA841       0214  24     20.00
WA841       0214  25     21.00
WA841       0214  26     23.00
WA841       0214  27     28.00
WA841       0214  28     27.00
WA841       0314   1      9.00
WA841       0314   2      8.00
WA841       0314   3     16.00
WA841       0314   4     33.00
WA841       0314   5     35.00
WA841       0314   6     35.00
WA841       0314   7     33.00
WA841       0314   8     33.00
WA841       0314   9     36.00
WA841       0314  10     31.00
WA841       0314  11     29.00
WA841       0314  12     30.00
WA841       0314  13     31.00
WA841       0314  14     31.00
WA841       0314  15     30.00
WA841       0314  16     33.00
WA841       0314  17     26.00
WA841       0314  18     26.00
WA841       0314  19     27.00
WA841       0314  20     24.00
WA841       0314  21     21.00
WA841       0314  22     24.00
WA841       0314  23     29.00
WA841       0314  24     30.00
WA841       0314  25     32.00
WA841       0314  26     30.00
WA841       0314  27     31.00
WA841       0314  28     32.00
WA841       0314  29     32.00
WA841       0314  30     28.00
WA841       0314  31     27.00
WA841       0414   1     32.00
WA841       0414   2     30.00
WA841       0414   3     31.00
WA841       0414   4     32.00
WA841       0414   5     31.00
WA841       0414   6     33.00
WA841       0414   7     37.00
WA841       0414   8     38.00
WA841       0414   9     31.00
WA841       0414  10     32.00
WA841       0414  11     32.00
WA841       0414  12     32.00
WA841       0414  13     31.00
WA841       0414  14     33.00
WA841       0414  15     34.00
WA841       0414  16     36.00
WA841       0414  17     34.00
WA841       0414  18     32.00
WA841       0414  19     32.00
WA841       0414  20     31.00
WA841       0414  21     38.00
WA841       0414  22     32.00
WA841       0414  23     32.00
WA841       0414  24     34.00
WA841       0414  25     32.00
WA841       0414  26     29.00
WA841       0414  27     31.00
WA841       0414  28     30.00
WA841       0414  29     33.00
WA841       0414  30     38.00
WA841       0514   1     42.00
WA841       0514   2     46.00
WA841       0514   3     38.00
WA841       0514   4     35.00
WA841       0514   5     35.00
WA841       0514   6     34.00
WA841       0514   7     35.00
WA841       0514   8     39.00
WA841       0514   9     34.00
WA841       0514  10     33.00
WA841       0514  11     35.00
WA841       0514  12     37.00
WA841       0514  13     40.00
WA841       0514  14     46.00
WA841       0514  15     51.00
WA841       0514  16     44.00
WA841       0514  17     39.00
WA841       0514  18     38.00
WA841       0514  19     37.00
WA841       0514  20     40.00
WA841       0514  21     42.00
WA841       0514  22     47.00
WA841       0514  23     43.00
WA841       0514  24     40.00
WA841       0514  25     41.00
WA841       0514  26     38.00
WA841       0514  27     36.00
WA841       0514  28     37.00
WA841       0514  29     37.00
WA841       0514  30     40.00
WA841       0514  31     44.00
WA841       0614   1     44.00
WA841       0614   2     47.00
WA841       0614   3     47.00
WA841       0614   4     44.00
WA841       0614   5     41.00
WA841       0614   6     43.00
WA841       0614   7     45.00
WA841       0614   8     47.00
WA841       0614   9     44.00
WA841       0614  10     42.00
WA841       0614  11     41.00
WA841       0614  12     43.00
WA841       0614  13     40.00
WA841       0614  14     39.00
WA841       0614  15     38.00
WA841       0614  16     36.00
WA841       0614  17     40.00
WA841       0614  18     45.00
WA841       0614  19     45.00
WA841       0614  20     41.00
WA841       0614  21     40.00
WA841       0614  22     46.00
WA841       0614  23     52.00
WA841       0614  24     47.00
WA841       0614  25     45.00
WA841       0614  26     48.00
WA841       0614  27     45.00
WA841       0614  28     45.00
WA841       0614  29     42.00
WA841       0614  30     42.00
WA841       0714   1     51.00
WA841       0714   2     56.00
WA841       0714   3     52.00
WA841       0714   4     49.00
WA841       0714   5     54.00
WA841       0714   6     56.00
WA841       0714   7     53.00
WA841       0714   8     58.00
WA841       0714   9     55.00
WA841       0714  10     53.00
WA841       0714  11     55.00
WA841       0714  12     59.00
WA841       0714  13     62.00
WA841       0714  14     58.00
WA841       0714  15     60.00
WA841       0714  16     62.00
WA841       0714  17     57.00
WA841       0714  18     55.00
WA841       0714  19     56.00
WA841       0714  20     45.00
WA841       0714  21     43.00
WA841       0714  22     52.00
WA841       0714  23     42.00
WA841       0714  24     41.00
WA841       0714  25     43.00
WA841       0714  26     49.00
WA841       0714  27     54.00
WA841       0714  28     58.00
WA841       0714  29     62.00
WA841       0714  30     62.00
WA841       0714  31     60.00
WA841       0814   1     62.00
WA841       0814   2     59.00
WA841       0814   3     54.00
WA841       0814   4     59.00
WA841       0814   5     59.00
WA841       0814   6     56.00
WA841       0814   7     53.00
WA841       0814   8     52.00
WA841       0814   9     51.00
WA841       0814  10     56.00
WA841       0814  11     60.00
WA841       0814  12     56.00
WA841       0814  13     52.00
WA841       0814  14     49.00
WA841       0814  15     49.00
WA841       0814  16     49.00
WA841       0814  17     52.00
WA841       0814  18     55.00
WA841       0814  19     53.00
WA841       0814  20     51.00
WA841       0814  21     50.00
WA841       0814  22     47.00
WA841       0814  23     47.00
WA841       0814  24     48.00
WA841       0814  25     48.00
WA841       0814  26     51.00
WA841       0814  27     55.00
WA841       0814  28     51.00
WA841       0814  29     48.00
WA841       0814  30     46.00
WA841       0814  31     43.00
WA841       0914   1     43.00
WA841       0914   2     44.00
WA841       0914   3     44.00
WA841       0914   4     43.00
WA841       0914   5     46.00
WA841       0914   6     48.00
WA841       0914   7     52.00
WA841       0914   8     48.00
WA841       0914   9     45.00
WA841       0914  10     38.00
WA841       0914  11     33.00
WA841       0914  12     37.00
WA841       0914  13     42.00
WA841       0914  14     46.00
WA841       0914  15     49.00
WA841       0914  16     54.00
WA841       0914  17     57.00
WA841       0914  18     52.00
WA841       0914  19     50.00
WA841       0914  20     50.00
WA841       0914  21     53.00
WA841       0914  22     55.00
WA841       0914  23     50.00
WA841       0914  24     48.00
WA841       0914  25     42.00
WA841       0914  26     42.00
WA841       0914  27     43.00
WA841       0914  28     46.00
WA841       0914  29     45.00
WA841       0914  30     39.00
WA841       1014   1     38.00
WA841       1014   2     37.00
WA841       1014   3     40.00
WA841       1014   4     50.00
WA841       1014   5     49.00
WA841       1014   6     53.00
WA841       1014   7     49.00
WA841       1014   8     48.00
WA841       1014   9     47.00
WA841       1014  10     48.00
WA841       1014  11     39.00
WA841       1014  12     38.00
WA841       1014  13     41.00
WA841       1014  14     43.00
WA841       1014  15     36.00
WA841       1014  16     36.00
WA841       1014  17     38.00
WA841       1014  18     44.00
WA841       1014  19     44.00
WA841       1014  20     40.00
WA841       1014  21     38.00
WA841       1014  22     41.00
WA841       1014  23     35.00
WA841       1014  24     35.00
WA841       1014  25     36.00
WA841       1014  26     32.00
WA841       1014  27     31.00
WA841       1014  28     34.00
WA841       1014  29     38.00
WA841       1014  30     40.00
WA841       1014  31     36.00
WA841       1114   1     33.00
WA841       1114   2     32.00
WA841       1114   3     37.00
WA841       1114   4     37.00
WA841       1114   5     38.00
WA841       1114   6     39.00
WA841       1114   7     33.00
WA841       1114   8     34.00
WA841       1114   9     33.00
WA841       1114  10     30.00
WA841       1114  11     14.00
WA841       1114  12     11.00
WA841       1114  13     12.00
WA841       1114  14     15.00
WA841       1114  15     14.00
WA841       1114  16     20.00
WA841       1114  17     20.00
WA841       1114  18     20.00
WA841       1114  19     23.00
WA841       1114  20     27.00
WA841       1114  21     30.00
WA841       1114  22     30.00
WA841       1114  23     28.00
WA841       1114  24     26.00
WA841       1114  25     30.00
WA841       1114  26     30.00
WA841       1114  27     38.00
WA841       1114  28     28.00
WA841       1114  29     13.00
WA841       1114  30     10.00
WA841       1214   1      9.00
WA841       1214   2     15.00
WA841       1214   3     20.00
WA841       1214   4     25.00
WA841       1214   5     24.00
WA841       1214   6     30.00
WA841       1214   7     30.00
WA841       1214   8     32.00
WA841       1214   9     37.00
WA841       1214  10     36.00
WA841       1214  11     33.00
WA841       1214  12     31.00
WA841       1214  13     29.00
WA841       1214  14     25.00
WA841       1214  15     27.00
WA841       1214  16     27.00
WA841       1214  17     28.00
WA841       1214  18     26.00
WA841       1214  19     29.00
WA841       1214  20     31.00
WA841       1214  21     35.00
WA841       1214  22     31.00
WA841       1214  23     31.00
WA841       1214  24     25.00
WA841       1214  25     24.00
WA841       1214  26     22.00
WA841       1214  27     25.00
WA841       1214  28     24.00
WA841       1214  29     13.00
WA841       1214  30      4.00
WA841       1214  31     11.00
WA841       0115   1     15.00
WA841       0115   2     16.00
WA841       0115   3     20.00
WA841       0115   4     22.00
WA841       0115   5     36.00
WA841       0115   6     36.00
WA841       0115   7     34.00
WA841       0115   8     30.00
WA841       0115   9     29.00
WA841       0115  10     28.00
WA841       0115  11     27.00
WA841       0115  12     26.00
WA841       0115  13     23.00
WA841       0115  14     22.00
WA841       0115  15     20.00
WA841       0115  16     24.00
WA841       0115  17     27.00
WA841       0115  18     30.00
WA841       0115  19     26.00
WA841       0115  20     23.00
WA841       0115  21     23.00
WA841       0115  22     27.00
WA841       0115  23     31.00
WA841       0115  24     37.00
WA841       0115  25     38.00
WA841       0115  26     37.00
WA841       0115  27     34.00
WA841       0115  28     31.00
WA841       0115  29     30.00
WA841       0115  30     29.00
WA841       0115  31     29.00
WA841       0215   1     28.00
WA841       0215   2     27.00
WA841       0215   3     31.00
